>,16-S-34:0.042504
1.106690e+06,7.08441231e-04
1.106740e+06,6.37909147e-04
1.106790e+06,5.77327310e-04
1.106830e+06,5.27030060e-04
1.106880e+06,4.83210886e-04
1.106930e+06,4.46351374e-04
1.106980e+06,4.14467937e-04
1.107030e+06,3.86746427e-04
1.107120e+06,3.40866949e-04
1.107220e+06,3.05381425e-04
1.107320e+06,2.77560460e-04
1.107410e+06,2.55514456e-04
1.107510e+06,2.37908788e-04
1.107610e+06,2.23778201e-04
1.107710e+06,2.12415900e-04
1.107800e+06,2.03376278e-04
1.107900e+06,1.96074256e-04
1.108000e+06,1.90310275e-04
1.108190e+06,1.82500535e-04
1.108380e+06,1.78618075e-04
1.108580e+06,1.77850707e-04
1.108770e+06,1.79708117e-04
1.108960e+06,1.83933864e-04
1.109160e+06,1.90417808e-04
1.109350e+06,1.99122781e-04
1.109550e+06,2.10264551e-04
1.109740e+06,2.24032997e-04
1.109930e+06,2.40776829e-04
1.110130e+06,2.60866601e-04
1.110220e+06,2.72448520e-04
1.110320e+06,2.85153392e-04
1.110420e+06,2.99094208e-04
1.110510e+06,3.14402008e-04
1.110610e+06,3.31227958e-04
1.110710e+06,3.49744900e-04
1.110810e+06,3.70153281e-04
1.110900e+06,3.92437844e-04
1.111000e+06,4.17325452e-04
1.111100e+06,4.44902496e-04
1.111190e+06,4.75521365e-04
1.111290e+06,5.09590675e-04
1.111390e+06,5.47585364e-04
1.111480e+06,5.90050671e-04
1.111580e+06,6.37619409e-04
1.111630e+06,6.63265769e-04
1.111680e+06,6.90435920e-04
1.111730e+06,7.19850910e-04
1.111770e+06,7.50424835e-04
1.111820e+06,7.83552405e-04
1.111870e+06,8.18010918e-04
1.111920e+06,8.55372616e-04
1.111970e+06,8.94253356e-04
1.112020e+06,9.35537583e-04
1.112060e+06,9.79371538e-04
1.112110e+06,1.02690958e-03
1.112160e+06,1.07637612e-03
1.112210e+06,1.12997513e-03
1.112260e+06,1.18567363e-03
1.112310e+06,1.24595111e-03
1.112350e+06,1.30845151e-03
1.112400e+06,1.37448596e-03
1.112450e+06,1.44411139e-03
1.112510e+06,1.53623276e-03
1.112570e+06,1.63226811e-03
1.112630e+06,1.73519092e-03
1.112690e+06,1.84110621e-03
1.112750e+06,1.95283548e-03
1.112810e+06,2.06554324e-03
1.112930e+06,2.29311525e-03
1.113040e+06,2.51067425e-03
1.113100e+06,2.60868559e-03
1.113160e+06,2.69321650e-03
1.113220e+06,2.76393448e-03
1.113280e+06,2.81566206e-03
1.113340e+06,2.84749674e-03
1.113400e+06,2.85801354e-03
1.113460e+06,2.84634796e-03
1.113520e+06,2.81341198e-03
1.113580e+06,2.75962362e-03
1.113640e+06,2.68903935e-03
1.113700e+06,2.60217216e-03
1.113760e+06,2.50507352e-03
1.113820e+06,2.39953893e-03
1.113880e+06,2.28855137e-03
1.113990e+06,2.05863423e-03
1.114110e+06,1.83404662e-03
1.114170e+06,1.72635554e-03
1.114230e+06,1.62520992e-03
1.114290e+06,1.52920378e-03
1.114350e+06,1.43860311e-03
1.114430e+06,1.32857516e-03
1.114500e+06,1.22893060e-03
1.114580e+06,1.13666755e-03
1.114660e+06,1.05364796e-03
1.114730e+06,9.77097778e-04
1.114810e+06,9.08377511e-04
1.114890e+06,8.45066516e-04
1.114960e+06,7.88225877e-04
1.115040e+06,7.35807525e-04
1.115120e+06,6.88669244e-04
1.115190e+06,6.45105736e-04
1.115270e+06,6.05833414e-04
1.115350e+06,5.69440526e-04
1.115420e+06,5.36535962e-04
1.115500e+06,5.06332292e-04
1.115570e+06,4.78562451e-04
1.115650e+06,4.52669858e-04
1.115730e+06,4.29111404e-04
1.115800e+06,4.07075732e-04
1.115880e+06,3.86964809e-04
1.115960e+06,3.68095530e-04
1.116030e+06,3.50822183e-04
1.116110e+06,3.34567290e-04
1.116190e+06,3.19644289e-04
1.116260e+06,3.05561026e-04
1.116340e+06,2.92595965e-04
1.116420e+06,2.80328201e-04
1.116490e+06,2.69005623e-04
1.116640e+06,2.48327016e-04
1.116800e+06,2.30226753e-04
1.116950e+06,2.14102422e-04
1.117100e+06,1.99779281e-04
1.117260e+06,1.87006591e-04
1.117410e+06,1.75576185e-04
1.117560e+06,1.65311422e-04
1.117710e+06,1.56065054e-04
1.117870e+06,1.47711741e-04
1.118020e+06,1.40193414e-04
1.118170e+06,1.33319184e-04
1.118330e+06,1.27064409e-04
1.118480e+06,1.21361523e-04
1.118630e+06,1.16153584e-04
1.118780e+06,1.11390243e-04
1.118940e+06,1.07028618e-04
1.119090e+06,1.03031733e-04
1.119240e+06,9.93901456e-05
1.119550e+06,9.29474906e-05
1.119850e+06,8.75498663e-05
1.120160e+06,8.30718010e-05
1.120470e+06,7.94446462e-05
1.120770e+06,7.66123883e-05
1.121080e+06,7.46106750e-05
1.121380e+06,7.35372379e-05
1.121690e+06,7.36054686e-05
1.121990e+06,7.52398973e-05
1.122300e+06,7.92820521e-05
1.122610e+06,8.74936400e-05
1.122760e+06,9.42736880e-05
1.122910e+06,1.03920061e-04
1.123060e+06,1.18198419e-04
1.123140e+06,1.27980039e-04
1.123220e+06,1.40067297e-04
1.123290e+06,1.55634327e-04
1.123370e+06,1.75522944e-04
1.123450e+06,2.01785077e-04
1.123520e+06,2.37387502e-04
1.123600e+06,2.88020806e-04
1.123640e+06,3.20916519e-04
1.123680e+06,3.61098693e-04
1.123710e+06,4.12325450e-04
1.123750e+06,4.75323654e-04
1.123790e+06,5.56083915e-04
1.123830e+06,6.61861343e-04
1.123870e+06,8.08345108e-04
1.123910e+06,1.00694370e-03
1.123920e+06,1.13613358e-03
1.123940e+06,1.29263587e-03
1.123960e+06,1.48447798e-03
1.123980e+06,1.72276534e-03
1.124000e+06,2.02308738e-03
1.124020e+06,2.40781647e-03
1.124040e+06,2.90950895e-03
1.124060e+06,3.57640556e-03
1.124080e+06,4.48058242e-03
1.124090e+06,5.08619479e-03
1.124100e+06,5.72893296e-03
1.124110e+06,7.02314446e-03
1.124120e+06,8.65141220e-03
1.124130e+06,9.89301772e-03
1.124140e+06,1.13142103e-02
1.124150e+06,1.27187780e-02
1.124160e+06,1.44168941e-02
1.124170e+06,1.59579760e-02
1.124180e+06,1.87855412e-02
1.124190e+06,1.95857221e-02
1.124200e+06,1.98675856e-02
1.124210e+06,1.95114326e-02
1.124220e+06,1.86533971e-02
1.124230e+06,1.65042710e-02
1.124240e+06,1.40306266e-02
1.124250e+06,1.25350495e-02
1.124270e+06,9.89140355e-03
1.124280e+06,8.03534138e-03
1.124300e+06,6.57218770e-03
1.124310e+06,5.42935328e-03
1.124320e+06,4.53523704e-03
1.124340e+06,3.83069237e-03
1.124350e+06,3.27012888e-03
1.124370e+06,2.81935637e-03
1.124380e+06,2.47675023e-03
1.124390e+06,2.17164990e-03
1.124410e+06,1.91873284e-03
1.124430e+06,1.54035945e-03
1.124460e+06,1.25510463e-03
1.124490e+06,1.04963989e-03
1.124520e+06,8.86539225e-04
1.124540e+06,7.63703090e-04
1.124570e+06,6.62373950e-04
1.124600e+06,5.83460892e-04
1.124630e+06,5.16432272e-04
1.124650e+06,4.62864071e-04
1.124710e+06,3.78335770e-04
1.124760e+06,3.16847638e-04
1.124820e+06,2.70742834e-04
1.124870e+06,2.35291215e-04
1.124930e+06,2.07448165e-04
1.124980e+06,1.85178677e-04
1.125000e+06,1.79147593e-04
1.125040e+06,1.67085426e-04
1.125150e+06,1.39761369e-04
1.125260e+06,1.20389720e-04
1.125370e+06,1.06142344e-04
1.125480e+06,9.53452545e-05
1.125590e+06,8.69570676e-05
1.125810e+06,7.49263939e-05
1.126030e+06,6.68495993e-05
1.126250e+06,6.11189124e-05
1.126470e+06,5.69256974e-05
1.126690e+06,5.37428971e-05
1.126910e+06,5.12666081e-05
1.127350e+06,4.77207827e-05
1.127790e+06,4.53784109e-05
1.128230e+06,4.37950851e-05
1.128670e+06,4.27448015e-05
1.129110e+06,4.20939908e-05
1.129550e+06,4.17700734e-05
1.130430e+06,4.19740991e-05
1.131310e+06,4.32986439e-05
1.132190e+06,4.59656267e-05
1.133070e+06,5.05246195e-05
1.133510e+06,5.38492528e-05
1.133950e+06,5.81593160e-05
1.134390e+06,6.38300571e-05
1.134830e+06,7.14376479e-05
1.135270e+06,8.19505135e-05
1.135710e+06,9.69511554e-05
1.135930e+06,1.06998270e-04
1.136150e+06,1.19488773e-04
1.136370e+06,1.35303687e-04
1.136590e+06,1.55768828e-04
1.136820e+06,1.83103441e-04
1.137040e+06,2.20472792e-04
1.137150e+06,2.44647014e-04
1.137260e+06,2.73859059e-04
1.137370e+06,3.09627020e-04
1.137480e+06,3.54077935e-04
1.137590e+06,4.10255588e-04
1.137700e+06,4.82616406e-04
1.137750e+06,5.26830418e-04
1.137810e+06,5.77826504e-04
1.137860e+06,6.37001037e-04
1.137920e+06,7.06094527e-04
1.137970e+06,7.87286145e-04
1.138030e+06,8.83306294e-04
1.138080e+06,9.97555837e-04
1.138140e+06,1.13426047e-03
1.138160e+06,1.21406967e-03
1.138190e+06,1.29849590e-03
1.138220e+06,1.39456907e-03
1.138250e+06,1.49620922e-03
1.138270e+06,1.61176673e-03
1.138300e+06,1.73375576e-03
1.138330e+06,1.87188521e-03
1.138360e+06,2.01677862e-03
1.138380e+06,2.14347008e-03
1.138400e+06,2.27780899e-03
1.138420e+06,2.41942486e-03
1.138440e+06,2.56074623e-03
1.138460e+06,2.71418954e-03
1.138490e+06,2.86435543e-03
1.138530e+06,3.17463353e-03
1.138570e+06,3.46892322e-03
1.138610e+06,3.71677715e-03
1.138640e+06,3.81478831e-03
1.138660e+06,3.88514506e-03
1.138680e+06,3.93145743e-03
1.138700e+06,3.94764547e-03
1.138720e+06,3.93458315e-03
1.138740e+06,3.89154850e-03
1.138770e+06,3.82069805e-03
1.138790e+06,3.73011614e-03
1.138810e+06,3.61510037e-03
1.138830e+06,3.49017614e-03
1.138850e+06,3.34781001e-03
1.138870e+06,3.20485488e-03
1.138920e+06,2.90447626e-03
1.138960e+06,2.61150753e-03
1.139000e+06,2.33976170e-03
1.139050e+06,2.09596478e-03
1.139070e+06,1.95326615e-03
1.139100e+06,1.82754399e-03
1.139130e+06,1.71300327e-03
1.139150e+06,1.60902643e-03
1.139180e+06,1.51160462e-03
1.139210e+06,1.42691274e-03
1.139240e+06,1.35057132e-03
1.139260e+06,1.28187730e-03
1.139320e+06,1.16287178e-03
1.139370e+06,1.06952557e-03
1.139430e+06,9.94466818e-04
1.139480e+06,9.37406614e-04
1.139540e+06,8.93890547e-04
1.139590e+06,8.63803550e-04
1.139650e+06,8.44826804e-04
1.139700e+06,8.36927890e-04
1.139750e+06,8.39498872e-04
1.139810e+06,8.52548357e-04
1.139860e+06,8.76542676e-04
1.139920e+06,9.12466141e-04
1.139970e+06,9.62911170e-04
1.140030e+06,1.02832818e-03
1.140080e+06,1.11446452e-03
1.140130e+06,1.22273575e-03
1.140190e+06,1.36377236e-03
1.140220e+06,1.44711560e-03
1.140240e+06,1.54164022e-03
1.140270e+06,1.64915133e-03
1.140300e+06,1.77180536e-03
1.140320e+06,1.91227174e-03
1.140350e+06,2.07383756e-03
1.140380e+06,2.26805472e-03
1.140410e+06,2.48636375e-03
1.140430e+06,2.74176052e-03
1.140460e+06,3.04262411e-03
1.140490e+06,3.41427183e-03
1.140500e+06,3.62759327e-03
1.140520e+06,3.84485725e-03
1.140530e+06,4.10214445e-03
1.140540e+06,4.36548312e-03
1.140560e+06,4.67896259e-03
1.140570e+06,5.00156195e-03
1.140580e+06,5.38777298e-03
1.140600e+06,5.82014432e-03
1.140610e+06,6.30581982e-03
1.140620e+06,6.81192972e-03
1.140640e+06,7.42574060e-03
1.140650e+06,8.06965677e-03
1.140670e+06,8.85592025e-03
1.140680e+06,9.68630144e-03
1.140690e+06,1.07067861e-02
1.140710e+06,1.21141563e-02
1.140720e+06,1.31309835e-02
1.140730e+06,1.42187754e-02
1.140740e+06,1.54139166e-02
1.140750e+06,1.68242318e-02
1.140760e+06,1.82200120e-02
1.140770e+06,1.99470080e-02
1.140780e+06,2.18376881e-02
1.140790e+06,2.38405151e-02
1.140800e+06,2.62154551e-02
1.140810e+06,2.78402317e-02
1.140820e+06,2.95375878e-02
1.140830e+06,3.30972191e-02
1.140840e+06,3.67323750e-02
1.140850e+06,3.87473145e-02
1.140860e+06,4.04129408e-02
1.140870e+06,4.26069543e-02
1.140880e+06,4.43753700e-02
1.140890e+06,4.54489594e-02
1.140900e+06,4.58440624e-02
1.140910e+06,4.56468435e-02
1.140920e+06,4.46585638e-02
1.140930e+06,4.30869871e-02
1.140940e+06,4.09429909e-02
1.140950e+06,3.84846414e-02
1.140960e+06,3.67149908e-02
1.140970e+06,3.28185864e-02
1.140990e+06,2.84261421e-02
1.141000e+06,2.59678876e-02
1.141010e+06,2.37108421e-02
1.141020e+06,2.10672435e-02
1.141030e+06,1.93197278e-02
1.141040e+06,1.77358962e-02
1.141050e+06,1.63044438e-02
1.141060e+06,1.50126406e-02
1.141070e+06,1.38476618e-02
1.141080e+06,1.27969674e-02
1.141090e+06,1.19393120e-02
1.141100e+06,1.10740566e-02
1.141110e+06,1.02914508e-02
1.141120e+06,9.58256458e-03
1.141130e+06,9.00097770e-03
1.141140e+06,8.41084087e-03
1.141150e+06,7.87356176e-03
1.141160e+06,7.38350689e-03
1.141170e+06,6.97868558e-03
1.141180e+06,6.56507682e-03
1.141190e+06,6.18574388e-03
1.141200e+06,5.83721927e-03
1.141210e+06,5.51641552e-03
1.141230e+06,4.94735913e-03
1.141250e+06,4.48288769e-03
1.141270e+06,4.06011154e-03
1.141290e+06,3.71087449e-03
1.141310e+06,3.38937730e-03
1.141330e+06,3.12096583e-03
1.141350e+06,2.87141177e-03
1.141370e+06,2.65068055e-03
1.141390e+06,2.45456370e-03
1.141410e+06,2.28788719e-03
1.141430e+06,2.13030214e-03
1.141450e+06,1.99539347e-03
1.141490e+06,1.75631796e-03
1.141520e+06,1.55849118e-03
1.141560e+06,1.39300229e-03
1.141600e+06,1.25320126e-03
1.141640e+06,1.13404362e-03
1.141680e+06,1.02923091e-03
1.141720e+06,9.40941460e-04
1.141760e+06,8.64006351e-04
1.141800e+06,7.96553142e-04
1.141880e+06,6.84380105e-04
1.141950e+06,5.95474286e-04
1.142030e+06,5.22963539e-04
1.142110e+06,4.64442419e-04
1.142190e+06,4.15912397e-04
1.142270e+06,3.75203683e-04
1.142350e+06,3.40297539e-04
1.142420e+06,3.10851907e-04
1.142580e+06,2.63401551e-04
1.142740e+06,2.26930286e-04
1.142890e+06,1.98592821e-04
1.143050e+06,1.75840434e-04
1.143210e+06,1.57498875e-04
1.143360e+06,1.42299840e-04
1.143520e+06,1.29707650e-04
1.143680e+06,1.19022100e-04
1.143830e+06,1.09981883e-04
1.144150e+06,9.54486572e-05
1.144460e+06,8.44172442e-05
1.144770e+06,7.58408082e-05
1.145080e+06,6.90407679e-05
1.145400e+06,6.35609947e-05
1.145710e+06,5.90852122e-05
1.146020e+06,5.53887106e-05
1.146650e+06,4.97131673e-05
1.147280e+06,4.56793104e-05
1.147900e+06,4.27700935e-05
1.148530e+06,4.06776464e-05
1.149150e+06,3.92090969e-05
1.149780e+06,3.82433439e-05
1.151030e+06,3.75598821e-05
1.152290e+06,3.84156613e-05
1.152910e+06,3.94716286e-05
1.153540e+06,4.10324822e-05
1.154160e+06,4.32136236e-05
1.154790e+06,4.61922497e-05
1.155420e+06,5.02390503e-05
1.156040e+06,5.57752890e-05
1.156670e+06,6.34909702e-05
1.157290e+06,7.44900602e-05
1.157610e+06,8.17917096e-05
1.157920e+06,9.07632013e-05
1.158230e+06,1.01925857e-04
1.158550e+06,1.16016645e-04
1.158700e+06,1.24504786e-04
1.158860e+06,1.34100679e-04
1.159020e+06,1.45142465e-04
1.159170e+06,1.57750733e-04
1.159330e+06,1.72413900e-04
1.159490e+06,1.89348505e-04
1.159640e+06,2.09280285e-04
1.159800e+06,2.32588406e-04
1.159880e+06,2.45970508e-04
1.159960e+06,2.60379554e-04
1.160030e+06,2.76109984e-04
1.160110e+06,2.93312016e-04
1.160190e+06,3.12403587e-04
1.160270e+06,3.33093050e-04
1.160350e+06,3.55818353e-04
1.160420e+06,3.80812184e-04
1.160500e+06,4.08699759e-04
1.160580e+06,4.39056371e-04
1.160660e+06,4.72517567e-04
1.160740e+06,5.09397795e-04
1.160820e+06,5.50562500e-04
1.160890e+06,5.95283928e-04
1.160970e+06,6.44332642e-04
1.161050e+06,6.97914732e-04
1.161110e+06,7.42276052e-04
1.161170e+06,7.88533563e-04
1.161230e+06,8.38136956e-04
1.161290e+06,8.89205241e-04
1.161350e+06,9.43101661e-04
1.161410e+06,9.97503479e-04
1.161530e+06,1.10743761e-03
1.161760e+06,1.30103845e-03
1.161820e+06,1.33531462e-03
1.161880e+06,1.36040434e-03
1.161940e+06,1.37586111e-03
1.162000e+06,1.38099144e-03
1.162060e+06,1.37537732e-03
1.162120e+06,1.35946526e-03
1.162180e+06,1.33345475e-03
1.162240e+06,1.29932179e-03
1.162300e+06,1.25732286e-03
1.162360e+06,1.21039346e-03
1.162420e+06,1.15940759e-03
1.162480e+06,1.10580922e-03
1.162590e+06,9.94878954e-04
1.162710e+06,8.86638182e-04
1.162830e+06,7.86099969e-04
1.162950e+06,6.96360349e-04
1.163060e+06,6.25362172e-04
1.163160e+06,5.63012690e-04
1.163210e+06,5.34112237e-04
1.163260e+06,5.07524072e-04
1.163370e+06,4.59226025e-04
1.163470e+06,4.16418891e-04
1.163580e+06,3.79185436e-04
1.163680e+06,3.46130950e-04
1.163790e+06,3.17285951e-04
1.163890e+06,2.91565426e-04
1.164000e+06,2.69004644e-04
1.164100e+06,2.48775090e-04
1.164200e+06,2.30927174e-04
1.164310e+06,2.14827308e-04
1.164410e+06,2.00537123e-04
1.164520e+06,1.87571290e-04
1.164620e+06,1.75995241e-04
1.164730e+06,1.65431946e-04
1.164830e+06,1.55949685e-04
1.164940e+06,1.47251230e-04
1.165040e+06,1.39402012e-04
1.165150e+06,1.32166549e-04
1.165250e+06,1.25606473e-04
1.165350e+06,1.19529945e-04
1.165460e+06,1.13997823e-04
1.165670e+06,1.04147899e-04
1.165880e+06,9.57246772e-05
1.166090e+06,8.84696643e-05
1.166290e+06,8.22074323e-05
1.166500e+06,7.67167501e-05
1.166710e+06,7.19000894e-05
1.166920e+06,6.76523807e-05
1.167130e+06,6.38882195e-05
1.167340e+06,6.05374011e-05
1.167550e+06,5.75419758e-05
1.167760e+06,5.48535889e-05
1.167960e+06,5.24428265e-05
1.168170e+06,5.02527120e-05
1.168380e+06,4.82666564e-05
1.168590e+06,4.64600548e-05
1.168800e+06,4.48120075e-05
1.169220e+06,4.19221306e-05
1.169640e+06,3.94857813e-05
1.170050e+06,3.74033411e-05
1.170470e+06,3.56138435e-05
1.170890e+06,3.40646945e-05
1.171310e+06,3.27148545e-05
1.171730e+06,3.15316436e-05
1.172140e+06,3.04886880e-05
1.172560e+06,2.95650158e-05
1.172980e+06,2.87448930e-05
1.173400e+06,2.80102697e-05
1.173810e+06,2.73513021e-05
1.174230e+06,2.67583231e-05
1.174650e+06,2.62240538e-05
1.175490e+06,2.52986795e-05
1.176320e+06,2.45330353e-05
1.177160e+06,2.38927544e-05
1.177990e+06,2.33544441e-05
1.178830e+06,2.28997923e-05
1.179660e+06,2.25148111e-05
1.180500e+06,2.21876676e-05
1.181330e+06,2.19104633e-05
1.182170e+06,2.16758113e-05
1.183010e+06,2.14788172e-05
1.183840e+06,2.13146528e-05
1.184680e+06,2.11802918e-05
1.185510e+06,2.10729372e-05
1.186350e+06,2.09907119e-05
1.187090e+06,2.09483937e-05
1.187500e+06,2.09247996e-05
1.188020e+06,2.08948799e-05
1.189690e+06,2.08855259e-05
1.191360e+06,2.09617665e-05
1.193030e+06,2.11282092e-05
1.194700e+06,2.13961778e-05
1.196380e+06,2.17855352e-05
1.198050e+06,2.23283944e-05
1.199720e+06,2.30745525e-05
1.201390e+06,2.41048731e-05
1.202230e+06,2.47656003e-05
1.203060e+06,2.55524314e-05
1.203900e+06,2.64994872e-05
1.204730e+06,2.76494064e-05
1.205570e+06,2.90621497e-05
1.206400e+06,3.08197807e-05
1.207240e+06,3.30485698e-05
1.208070e+06,3.59234899e-05
1.208490e+06,3.76879660e-05
1.208910e+06,3.97301256e-05
1.209330e+06,4.21115284e-05
1.209750e+06,4.49041841e-05
1.210160e+06,4.82253615e-05
1.210580e+06,5.22075059e-05
1.211000e+06,5.70380909e-05
1.211420e+06,6.29761800e-05
1.211840e+06,7.03872364e-05
1.212040e+06,7.48018328e-05
1.212250e+06,7.98002567e-05
1.212460e+06,8.54899919e-05
1.212670e+06,9.20036578e-05
1.212880e+06,9.95077885e-05
1.213090e+06,1.08167873e-04
1.213300e+06,1.18333035e-04
1.213510e+06,1.30312687e-04
1.213720e+06,1.44559977e-04
1.213920e+06,1.61679047e-04
1.214130e+06,1.82485102e-04
1.214240e+06,1.94667499e-04
1.214340e+06,2.08100983e-04
1.214450e+06,2.23255913e-04
1.214550e+06,2.40097980e-04
1.214660e+06,2.59062390e-04
1.214760e+06,2.80512882e-04
1.214860e+06,3.05143007e-04
1.214970e+06,3.33030721e-04
1.215070e+06,3.65397605e-04
1.215180e+06,4.02468920e-04
1.215280e+06,4.46026746e-04
1.215390e+06,4.96571840e-04
1.215440e+06,5.25691364e-04
1.215490e+06,5.56796378e-04
1.215540e+06,5.90700077e-04
1.215600e+06,6.27725515e-04
1.215650e+06,6.69056275e-04
1.215700e+06,7.13559068e-04
1.215750e+06,7.62454638e-04
1.215800e+06,8.16284482e-04
1.215860e+06,8.76867896e-04
1.215910e+06,9.42630628e-04
1.215960e+06,1.01545657e-03
1.216010e+06,1.09623492e-03
1.216070e+06,1.18778627e-03
1.216120e+06,1.28779253e-03
1.216170e+06,1.39911322e-03
1.216220e+06,1.52304034e-03
1.216270e+06,1.66093239e-03
1.216330e+06,1.81410992e-03
1.216380e+06,1.98376981e-03
1.216430e+06,2.17078610e-03
1.216470e+06,2.31064458e-03
1.216500e+06,2.45887247e-03
1.216540e+06,2.61505187e-03
1.216570e+06,2.77378670e-03
1.216640e+06,3.11160531e-03
1.216720e+06,3.45657744e-03
1.216750e+06,3.62651271e-03
1.216790e+06,3.78764158e-03
1.216820e+06,3.93524247e-03
1.216860e+06,4.06107903e-03
1.216890e+06,4.16758314e-03
1.216930e+06,4.24474196e-03
1.216970e+06,4.29356242e-03
1.217000e+06,4.30922800e-03
1.217040e+06,4.29189082e-03
1.217070e+06,4.24146525e-03
1.217110e+06,4.16025040e-03
1.217140e+06,4.05515262e-03
1.217180e+06,3.92445253e-03
1.217210e+06,3.78002496e-03
1.217250e+06,3.61842153e-03
1.217290e+06,3.45306562e-03
1.217360e+06,3.10340135e-03
1.217430e+06,2.76622001e-03
1.217460e+06,2.60347654e-03
1.217500e+06,2.45219955e-03
1.217540e+06,2.30447555e-03
1.217570e+06,2.16888293e-03
1.217610e+06,2.04130833e-03
1.217640e+06,1.92169462e-03
1.217680e+06,1.80982343e-03
1.217710e+06,1.70828813e-03
1.217740e+06,1.61076181e-03
1.217780e+06,1.52244100e-03
1.217810e+06,1.43774911e-03
1.217850e+06,1.36112274e-03
1.217880e+06,1.28765979e-03
1.217920e+06,1.21930787e-03
1.217950e+06,1.15568688e-03
1.217990e+06,1.09807940e-03
1.218020e+06,1.04277086e-03
1.218060e+06,9.92630344e-04
1.218120e+06,9.00670211e-04
1.218190e+06,8.19124928e-04
1.218260e+06,7.48629988e-04
1.218330e+06,6.86527303e-04
1.218400e+06,6.31622730e-04
1.218470e+06,5.82243329e-04
1.218540e+06,5.38943895e-04
1.218610e+06,5.00260487e-04
1.218680e+06,4.65587008e-04
1.218750e+06,4.33980113e-04
1.218820e+06,4.05901499e-04
1.218890e+06,3.80501871e-04
1.218960e+06,3.57461081e-04
1.219030e+06,3.36212931e-04
1.219090e+06,3.17126914e-04
1.219230e+06,2.83690717e-04
1.219370e+06,2.55307543e-04
1.219510e+06,2.31357046e-04
1.219650e+06,2.10832231e-04
1.219790e+06,1.93118451e-04
1.219920e+06,1.77628554e-04
1.220060e+06,1.64195451e-04
1.220200e+06,1.52312741e-04
1.220340e+06,1.41898722e-04
1.220480e+06,1.32594298e-04
1.220620e+06,1.24365268e-04
1.220890e+06,1.10339140e-04
1.221170e+06,9.89523436e-05
1.221450e+06,8.95861865e-05
1.221720e+06,8.17933556e-05
1.222000e+06,7.52651185e-05
1.222280e+06,6.97062564e-05
1.222550e+06,6.49528395e-05
1.222830e+06,6.08583946e-05
1.223110e+06,5.73082019e-05
1.223660e+06,5.14951942e-05
1.224220e+06,4.69888651e-05
1.224770e+06,4.34212655e-05
1.225320e+06,4.05616023e-05
1.225880e+06,3.82417816e-05
1.226430e+06,3.63441783e-05
1.227540e+06,3.34692873e-05
1.228650e+06,3.14705767e-05
1.229750e+06,3.00691674e-05
1.230860e+06,2.91001563e-05
1.233080e+06,2.80731794e-05
1.235290e+06,2.79393323e-05
1.236400e+06,2.81577200e-05
1.237510e+06,2.85676267e-05
1.238610e+06,2.91877118e-05
1.239720e+06,3.00515261e-05
1.240830e+06,3.12176288e-05
1.241940e+06,3.27749395e-05
1.243040e+06,3.48716018e-05
1.244150e+06,3.77423755e-05
1.245260e+06,4.18024480e-05
1.245810e+06,4.44904705e-05
1.246370e+06,4.77929103e-05
1.246920e+06,5.19318602e-05
1.247470e+06,5.72125141e-05
1.248030e+06,6.41076450e-05
1.248300e+06,6.83788006e-05
1.248580e+06,7.33458830e-05
1.248860e+06,7.92161257e-05
1.249130e+06,8.61990421e-05
1.249410e+06,9.45984564e-05
1.249690e+06,1.04828701e-04
1.249970e+06,1.17466803e-04
1.250000e+06,1.19230055e-04
1.250240e+06,1.33335976e-04
1.250380e+06,1.42874649e-04
1.250520e+06,1.53639765e-04
1.250660e+06,1.65941024e-04
1.250800e+06,1.80082422e-04
1.250930e+06,1.96577857e-04
1.251070e+06,2.15679180e-04
1.251210e+06,2.38303084e-04
1.251350e+06,2.64947367e-04
1.251490e+06,2.97094021e-04
1.251630e+06,3.35734840e-04
1.251700e+06,3.58500882e-04
1.251770e+06,3.83426263e-04
1.251830e+06,4.11187326e-04
1.251900e+06,4.42213575e-04
1.251970e+06,4.77557550e-04
1.252040e+06,5.16829755e-04
1.252110e+06,5.61247133e-04
1.252180e+06,6.11703629e-04
1.252250e+06,6.70172383e-04
1.252320e+06,7.36316146e-04
1.252390e+06,8.12525106e-04
