Fe-57(n,g) ENDFB-8.0
Energy(eV) XS(b)
75633.4 0.00558295
75675.7 0.00573196
75717.9 0.00588460
75760.1 0.00604066
75802.3 0.00619988
75844.5 0.00636192
75886.8 0.00652636
75929.0 0.00669284
75971.2 0.00686078
76013.4 0.00702958
76055.6 0.00719857
76097.9 0.00736699
76140.1 0.00753401
76182.3 0.00769872
76224.5 0.00786010
76266.7 0.00801717
76308.9 0.00816881
76351.2 0.00831386
76393.4 0.00845117
76477.8 0.00869783
76562.3 0.00889960
76646.7 0.00904832
76731.1 0.00913740
76815.6 0.00916262
76900.0 0.00912255
76984.4 0.00901872
77068.9 0.00885544
77153.3 0.00863934
77237.8 0.00837877
77322.2 0.00808289
77406.6 0.00776111
77491.1 0.00742241
77575.5 0.00707493
77659.9 0.00672555
77744.4 0.00638004
77828.8 0.00604286
77913.3 0.00571740
77997.7 0.00540588
78082.1 0.00510985
78166.6 0.00483010
78251.0 0.00456695
78315.0 0.00437842
78379.0 0.00419917
78443.0 0.00402896
78507.0 0.00386751
78571.1 0.00371447
78635.1 0.00356950
78699.1 0.00343223
78763.1 0.00330230
78827.1 0.00317931
78891.1 0.00306290
78955.1 0.00295271
79019.1 0.00284841
79083.1 0.00274966
79147.1 0.00265615
79211.1 0.00256758
79275.1 0.00248369
79339.2 0.00240420
79403.2 0.00232888
79467.2 0.00225752
79531.2 0.00218993
79595.2 0.00212597
79659.2 0.00206553
79723.2 0.00200858
79787.2 0.00195521
79851.2 0.00190570
79915.2 0.00186077
79979.2 0.00182210
80043.2 0.00179388
80075.3 0.00178687
80107.3 0.00178863
80139.3 0.00180635
80171.3 0.00185719
80203.3 0.00199104
80219.3 0.00213534
80227.3 0.00224841
80235.3 0.00240791
80243.3 0.00264181
80251.3 0.00300277
80255.3 0.00326107
80259.3 0.00359988
80263.3 0.00405611
80267.3 0.00469050
80271.3 0.00560881
80273.3 0.00623030
80275.3 0.00700874
80277.3 0.00800163
80279.3 0.00929546
80281.3 0.0110251
80283.3 0.0134104
80284.3 0.0149576
80285.3 0.0168294
80286.3 0.0191237
80287.3 0.0219773
80288.3 0.0255880
80289.3 0.0302484
80290.3 0.0364080
80291.3 0.0447841
80291.8 0.0501504
80292.3 0.0565792
80292.8 0.0643694
80293.3 0.0739328
80293.8 0.0858485
80294.3 0.100951
80294.8 0.120479
80295.3 0.146329
80295.8 0.181523
80296.0 0.204081
80296.3 0.231101
80296.5 0.263823
80296.8 0.303940
80297.0 0.353808
80297.3 0.416772
80297.5 0.497690
80297.8 0.603792
80298.0 0.746123
80298.3 0.941987
80298.4 1.07362
80298.5 1.21911
80298.7 1.40929
80298.8 1.62233
80298.9 1.90400
80299.0 2.22199
80299.2 2.64277
80299.3 3.11262
80299.5 4.02310
80299.6 5.00645
80299.8 5.86692
80299.9 6.13031
80300.0 6.22340
80300.1 6.10872
80300.2 5.82853
80300.3 5.42528
80300.4 4.95154
80300.6 3.97029
80300.7 3.11235
80300.9 2.43763
80301.1 1.95266
80301.3 1.56512
80301.4 1.28775
80301.6 1.06254
80301.8 0.897350
80302.0 0.759500
80302.1 0.655556
80302.3 0.566503
80302.5 0.497673
80302.7 0.437348
80302.8 0.389735
80303.2 0.313036
80303.5 0.258136
80303.9 0.215351
80304.2 0.182349
80304.6 0.156382
80304.9 0.136133
80305.3 0.119149
80305.6 0.105173
80306.3 0.0840066
80307.0 0.0685128
80307.7 0.0571415
80308.4 0.0483225
80309.1 0.0415310
80309.8 0.0360460
80310.5 0.0316728
80311.2 0.0280335
80311.9 0.0250550
80313.3 0.0203714
80314.7 0.0169806
80316.0 0.0144299
80317.4 0.0124631
80318.8 0.0109147
80320.2 0.00967390
80321.6 0.00866437
80323.0 0.00783196
80325.8 0.00654827
80328.6 0.00562400
80331.3 0.00493402
80334.1 0.00440523
80336.9 0.00398966
80339.7 0.00365928
80345.3 0.00317089
80350.8 0.00283233
80356.4 0.00258851
80367.5 0.00226669
80378.6 0.00206911
80389.8 0.00193831
80412.0 0.00177875
80434.3 0.00168633
80456.5 0.00162586
80478.8 0.00158257
80523.3 0.00152242
80567.8 0.00147992
80612.3 0.00144607
80656.9 0.00141714
80745.9 0.00136757
80834.9 0.00132448
80923.9 0.00128545
81013.0 0.00124941
81102.0 0.00121577
81191.0 0.00118417
81280.1 0.00115437
81369.1 0.00112619
81458.1 0.00109949
81547.1 0.00107414
81636.2 0.00105005
81725.2 0.00102712
81814.2 0.00100528
81903.2 0.000984461
81992.3 0.000964595
82081.3 0.000945631
82170.3 0.000927516
82259.4 0.000910208
82348.4 0.000893671
82437.4 0.000877881
82526.4 0.000862823
82615.5 0.000848513
82704.5 0.000835023
82793.5 0.000822578
82882.5 0.000811879
82927.1 0.000807861
82971.6 0.000805869
83016.1 0.000808818
83060.6 0.000828487
83082.9 0.000861251
83094.0 0.000895559
83105.1 0.000959591
83110.7 0.00101441
83116.2 0.00109875
83121.8 0.00123854
83124.6 0.00134529
83127.4 0.00149387
83130.2 0.00171024
83131.6 0.00185650
83132.9 0.00203997
83134.3 0.00227441
83135.7 0.00258060
83137.1 0.00299104
83138.5 0.00355902
83139.2 0.00393146
83139.9 0.00437673
83140.6 0.00493202
83141.3 0.00561511
83142.0 0.00649548
83142.7 0.00762082
83143.4 0.00913860
83144.1 0.0111873
83144.4 0.0125264
83144.8 0.0141410
83145.1 0.0161120
83145.5 0.0184745
83145.8 0.0215241
83146.2 0.0254324
83146.5 0.0305535
83146.8 0.0372150
83147.2 0.0466931
83147.4 0.0530668
83147.5 0.0603776
83147.7 0.0699075
83147.9 0.0811481
83148.1 0.0953315
83148.2 0.113564
83148.4 0.139150
83148.6 0.172015
83148.7 0.194240
83148.8 0.220944
83148.9 0.253368
83148.9 0.288333
83149.0 0.336630
83149.1 0.397395
83149.2 0.474922
83149.3 0.562743
83149.4 0.690360
83149.5 0.838096
83149.5 1.05573
83149.6 1.33506
83149.7 1.70467
83149.8 2.11833
83149.9 2.52377
83150.0 2.64112
83150.0 2.67169
83150.1 2.62420
83150.1 2.49137
83150.2 2.11827
83150.3 1.70462
83150.4 1.33501
83150.5 1.05569
83150.5 0.859309
83150.6 0.706838
83150.7 0.588137
83150.8 0.494982
83150.9 0.421110
83150.9 0.361869
83151.0 0.313827
83151.1 0.274444
83151.2 0.241829
83151.3 0.191567
83151.5 0.155263
83151.7 0.128270
83151.8 0.106577
83152.0 0.0907974
83152.2 0.0782711
83152.3 0.0681684
83152.5 0.0599066
83152.6 0.0530669
83153.0 0.0425043
83153.3 0.0346302
83153.6 0.0289389
83153.9 0.0245669
83154.2 0.0211369
83154.6 0.0183204
83154.9 0.0161113
83155.2 0.0142939
83155.5 0.0127809
83156.2 0.0103958
83156.8 0.00867900
83157.5 0.00736567
83158.1 0.00636776
83158.8 0.00556920
83159.4 0.00493882
83160.0 0.00442487
83160.7 0.00400035
83162.0 0.00334198
83163.3 0.00286599
83164.6 0.00251074
83165.8 0.00223860
83167.1 0.00202551
83168.4 0.00185555
83171.0 0.00160542
83173.6 0.00143189
83176.2 0.00130703
83181.3 0.00114350
83186.5 0.00104397
83191.6 0.000978837
83201.9 0.000901287
83212.2 0.000858433
83232.8 0.000814366
83274.1 0.000779581
83315.3 0.000764239
83356.5 0.000754603
83397.7 0.000747277
83480.2 0.000735555
83562.6 0.000725620
83645.1 0.000716632
83727.5 0.000708329
83810.0 0.000700652
83892.4 0.000693659
83974.9 0.000687557
84057.3 0.000682835
84139.8 0.000680708
84222.2 0.000684762
84304.7 0.000709543
84345.9 0.000750326
84366.5 0.000792928
84387.1 0.000872522
84397.4 0.000940630
84407.7 0.00104562
84412.9 0.00112097
84418.0 0.00121978
84423.2 0.00135310
84428.3 0.00153900
84433.5 0.00180979
84436.1 0.00199385
84438.6 0.00222423
84441.2 0.00252037
84443.8 0.00290654
84446.4 0.00342776
84448.9 0.00414881
84450.2 0.00462116
84451.5 0.00519579
84452.8 0.00590451
84454.1 0.00679248
84455.4 0.00792565
84456.7 0.00940331
84458.0 0.0113806
84459.3 0.0140858
84459.9 0.0158687
84460.5 0.0179941
84461.2 0.0206426
84461.8 0.0238895
84462.5 0.0280677
84463.1 0.0333857
84463.8 0.0404115
84464.4 0.0499614
84464.7 0.0562866
84465.1 0.0636544
84465.4 0.0725835
84465.7 0.0835464
84466.0 0.0976881
84466.3 0.115142
84466.7 0.137733
84467.0 0.167676
84467.3 0.210014
84467.5 0.236515
84467.6 0.268317
84467.8 0.306914
84468.0 0.354354
84468.1 0.413500
84468.3 0.488441
84468.4 0.585163
84468.6 0.712652
84468.8 0.884781
84468.8 0.994023
84468.9 1.12360
84469.0 1.27848
84469.1 1.46506
84469.2 1.69160
84469.2 1.96869
84469.3 2.30968
84469.4 2.73089
84469.5 3.25081
84469.6 3.93093
84469.7 5.07220
84469.8 6.31726
84469.9 7.40836
84470.0 7.76289
84470.0 7.86079
84470.1 7.72034
84470.1 7.40798
84470.2 6.31672
84470.3 5.07167
84470.4 3.93051
84470.5 3.25047
84470.6 2.73062
84470.7 2.26282
84470.8 1.93069
84470.9 1.63055
84471.0 1.41492
84471.0 1.21697
84471.1 1.07226
84471.2 0.937067
84471.3 0.836492
84471.5 0.668759
84471.6 0.545829
84471.8 0.453364
84472.0 0.382231
84472.1 0.326426
84472.3 0.281893
84472.5 0.245817
84472.7 0.216205
84472.8 0.191611
84473.2 0.154436
84473.5 0.126386
84473.8 0.105336
84474.2 0.0891435
84474.5 0.0767601
84474.8 0.0665277
84475.2 0.0582235
84475.5 0.0513927
84475.9 0.0458603
84476.5 0.0369739
84477.2 0.0304682
84477.9 0.0255638
84478.6 0.0218248
84479.2 0.0188283
84479.9 0.0164567
84480.6 0.0144940
84481.3 0.0128967
84482.6 0.0104002
84484.0 0.00860648
84485.3 0.00726516
84486.7 0.00623598
84488.0 0.00542380
84489.4 0.00478057
84490.7 0.00425877
84492.1 0.00382965
84494.8 0.00317002
84497.5 0.00269697
84500.2 0.00234385
84502.9 0.00207512
84505.6 0.00186443
84508.3 0.00169734
84513.7 0.00145112
84519.1 0.00128116
84524.5 0.00115910
84529.9 0.00106847
84535.4 0.000999307
84546.2 0.000902307
84557.0 0.000838963
84578.6 0.000763553
84600.3 0.000721793
84643.5 0.000678620
84686.8 0.000656976
84730.1 0.000643857
84773.3 0.000634793
84816.6 0.000627915
84903.1 0.000617558
84989.7 0.000609506
85076.2 0.000602632
85162.8 0.000596461
85249.3 0.000590761
85335.8 0.000585411
85422.4 0.000580338
85465.6 0.000577891
85508.9 0.000575498
85552.2 0.000573155
85595.4 0.000570861
85638.7 0.000568612
85682.0 0.000566406
85703.6 0.000565319
85725.3 0.000564243
85746.9 0.000563176
85768.5 0.000562120
85790.2 0.000561073
85801.0 0.000560553
85811.8 0.000560036
85822.6 0.000559521
85833.4 0.000559009
85844.2 0.000558499
85855.1 0.000557992
85860.5 0.000557738
85865.9 0.000557486
85871.3 0.000557234
85876.7 0.000556983
85879.4 0.000556857
85882.1 0.000556732
85884.8 0.000556607
85887.5 0.000556482
85890.2 0.000556357
85892.9 0.000556232
85894.3 0.000556170
85895.6 0.000556108
85897.0 0.000556046
85898.3 0.000555984
85899.0 0.000555952
85899.7 0.000555921
85900.4 0.000555890
85901.0 0.000555859
85901.7 0.000555828
85902.4 0.000555797
85902.7 0.000555781
85903.1 0.000555766
85903.4 0.000555750
85903.7 0.000555735
85904.1 0.000555719
85904.2 0.000555712
85904.4 0.000555704
85904.6 0.000555696
85904.8 0.000555688
85904.9 0.000555680
85905.1 0.000555673
85905.3 0.000555665
85905.4 0.000555661
85905.4 0.000555657
85905.5 0.000555653
85905.6 0.000555649
85905.7 0.000555645
85905.8 0.000555641
85905.9 0.000555634
85906.1 0.000555626
85906.3 0.000555618
85906.4 0.000555611
85906.6 0.000555603
85906.8 0.000555595
85907.0 0.000555587
85907.1 0.000555580
85907.5 0.000555564
85907.8 0.000555549
85908.1 0.000555533
85908.5 0.000555518
85909.1 0.000555487
85909.8 0.000555456
85910.5 0.000555425
85911.2 0.000555394
85911.9 0.000555363
85913.2 0.000555301
85914.6 0.000555240
85915.9 0.000555178
85917.3 0.000555116
85918.6 0.000555055
85920.0 0.000554993
85922.7 0.000554870
85925.4 0.000554747
85928.1 0.000554624
85930.8 0.000554501
85936.2 0.000554256
85941.6 0.000554012
85947.0 0.000553768
85952.4 0.000553525
85957.8 0.000553282
85963.2 0.000553039
85974.1 0.000552556
85984.9 0.000552076
85995.7 0.000551598
86006.5 0.000551121
86028.1 0.000550176
86049.8 0.000549238
86071.4 0.000548310
86093.0 0.000547390
86114.7 0.000546479
86157.9 0.000544681
86201.2 0.000542919
86244.5 0.000541189
86287.7 0.000539494
86374.3 0.000536208
86460.8 0.000533065
86547.4 0.000530078
86633.9 0.000527267
86720.4 0.000524676
86807.0 0.000522398
86893.5 0.000520652
86980.0 0.000520076
87066.6 0.000523243
87109.9 0.000529867
87153.1 0.000550893
87174.8 0.000581232
87185.6 0.000611920
87196.4 0.000668356
87201.8 0.000716284
87207.2 0.000789916
87212.6 0.000911475
87215.3 0.00100416
87218.0 0.00113307
87220.7 0.00132071
87222.1 0.00144749
87223.4 0.00160650
87224.8 0.00181136
87226.1 0.00207718
87227.5 0.00243355
87228.8 0.00292679
87229.5 0.00325034
87230.2 0.00364345
87230.9 0.00412756
87231.6 0.00472311
87232.2 0.00549143
87232.9 0.00647376
87233.6 0.00780031
87234.3 0.00959191
87234.6 0.0107646
87234.9 0.0121795
87235.3 0.0139082
87235.6 0.0159804
87235.9 0.0186604
87236.3 0.0220998
87236.6 0.0266139
87237.0 0.0324915
87237.1 0.0363224
87237.3 0.0408809
87237.5 0.0463624
87237.6 0.0530319
87237.8 0.0612558
87238.0 0.0715519
87238.1 0.0846699
87238.3 0.100587
87238.5 0.122901
87238.6 0.153403
87238.7 0.174265
87238.8 0.196500
87238.9 0.226830
87239.0 0.259857
87239.1 0.305986
87239.2 0.357508
87239.2 0.431471
87239.3 0.516453
87239.4 0.641953
87239.5 0.789758
87239.6 0.983275
87239.7 1.23784
87239.7 1.59192
87239.8 2.00060
87239.9 2.35163
87240.0 2.44309
87240.0 2.47518
87240.1 2.42541
87240.1 2.32087
87240.2 2.00062
87240.3 1.59194
87240.3 1.23785
87240.4 1.04024
87240.5 0.880047
87240.5 0.729628
87240.6 0.626117
87240.7 0.528664
87240.7 0.460900
87240.8 0.404609
87240.9 0.357513
87240.9 0.311827
87241.0 0.279033
87241.1 0.223139
87241.2 0.182152
87241.4 0.153405
87241.5 0.129216
87241.6 0.110268
87241.8 0.0951669
87241.9 0.0838038
87242.0 0.0736370
87242.1 0.0658049
87242.4 0.0530330
87242.6 0.0433321
87242.9 0.0363232
87243.1 0.0307071
87243.4 0.0264623
87243.7 0.0229288
87243.9 0.0201687
87244.2 0.0178875
87244.4 0.0159808
87244.9 0.0129489
87245.4 0.0107271
87245.9 0.00905089
87246.4 0.00777781
87246.9 0.00675130
87247.5 0.00592767
87248.0 0.00525681
87248.5 0.00471308
87249.5 0.00385815
87250.5 0.00324488
87251.5 0.00278181
87252.5 0.00243010
87253.5 0.00215167
87254.6 0.00193158
87256.6 0.00160456
87258.6 0.00137852
87260.6 0.00121579
87262.7 0.00109476
87264.7 0.00100231
87268.8 0.000872614
87272.8 0.000787958
87276.9 0.000729655
87280.9 0.000687794
87289.1 0.000633014
87305.3 0.000578136
87321.5 0.000552424
87337.8 0.000538270
87370.2 0.000523851
87435.2 0.000512789
87500.1 0.000508297
87630.0 0.000504459
87759.9 0.000503852
87889.8 0.000507534
88019.7 0.000524130
88084.7 0.000549863
88117.1 0.000576347
88149.6 0.000625520
88165.8 0.000667474
88182.1 0.000732152
88198.3 0.000839329
88206.4 0.000921478
88214.5 0.00103595
88222.7 0.00120267
88226.7 0.00131604
88230.8 0.00145862
88234.8 0.00164138
88238.9 0.00188094
88243.0 0.00220354
88247.0 0.00265116
88249.0 0.00294441
88251.1 0.00330151
88253.1 0.00374244
88255.1 0.00429565
88257.2 0.00500274
88259.2 0.00592656
88261.2 0.00716561
88263.3 0.00888144
88264.3 0.0100045
88265.3 0.0113540
88266.3 0.0130304
88267.3 0.0151035
88268.3 0.0177654
88269.3 0.0211872
88270.4 0.0257869
88271.4 0.0320337
88271.9 0.0361049
88272.4 0.0410168
88272.9 0.0470173
88273.4 0.0542905
88273.9 0.0636131
88274.4 0.0755783
88274.9 0.0912839
88275.4 0.111977
88275.7 0.125639
88275.9 0.141275
88276.2 0.160841
88276.5 0.183740
88276.7 0.213129
88277.0 0.248526
88277.2 0.293440
88277.5 0.351557
88277.7 0.432084
88278.0 0.538111
88278.1 0.608991
88278.2 0.687252
88278.4 0.789748
88278.5 0.905317
88278.6 1.06020
88278.7 1.25605
88278.9 1.50743
88279.0 1.80660
88279.1 2.23075
88279.2 2.74848
88279.4 3.49490
88279.5 4.44600
88279.6 5.65105
88279.7 7.08565
88279.9 8.35889
88279.9 8.77240
88280.0 8.89145
88280.1 8.73015
88280.1 8.35883
88280.3 7.08557
88280.4 5.65097
88280.5 4.44594
88280.6 3.63041
88280.7 3.00970
88280.8 2.47196
88280.9 2.08707
88281.0 1.75134
88281.1 1.50743
88281.2 1.30849
88281.3 1.14474
88281.5 0.996423
88281.6 0.884425
88281.8 0.701714
88282.0 0.569236
88282.2 0.474562
88282.4 0.398169
88282.6 0.338648
88282.8 0.291424
88283.0 0.254999
88283.2 0.223596
88283.4 0.197626
88283.8 0.158387
88284.3 0.129150
88284.7 0.107767
88285.1 0.0909336
88285.5 0.0780420
88285.9 0.0674905
88286.3 0.0591343
88286.7 0.0520938
88287.2 0.0463744
88288.0 0.0373625
88288.8 0.0307639
88289.6 0.0257885
88290.5 0.0219450
88291.3 0.0189146
88292.1 0.0164831
88293.0 0.0145027
88293.8 0.0128683
88295.5 0.0103530
88297.1 0.00853271
88298.8 0.00717314
88300.4 0.00613102
88302.1 0.00531471
88303.8 0.00466339
88305.4 0.00413542
88307.1 0.00370390
88310.4 0.00303884
88313.7 0.00256039
88317.0 0.00220474
88320.3 0.00193320
88323.7 0.00172119
88327.0 0.00155250
88333.6 0.00130451
88340.3 0.00113353
88346.9 0.00101087
88353.5 0.000919875
88360.2 0.000850608
88373.4 0.000753501
88386.7 0.000690303
88413.3 0.000615611
88439.8 0.000574774
88492.9 0.000533742
88599.1 0.000503558
88705.3 0.000492286
88811.5 0.000486621
88917.7 0.000483287
89023.9 0.000481181
89130.0 0.000479876
89236.2 0.000479220
89342.4 0.000479234
89448.6 0.000480138
89554.8 0.000482571
89661.0 0.000488470
89767.2 0.000505744
89820.3 0.000529860
89846.8 0.000554020
89873.4 0.000598319
89886.7 0.000635906
89899.9 0.000693628
89913.2 0.000789129
89919.8 0.000862245
89926.5 0.000964035
89933.1 0.00111224
89936.4 0.00121299
89939.8 0.00133968
89943.1 0.00150204
89946.4 0.00171484
89949.7 0.00200137
89953.0 0.00239864
89954.7 0.00265900
89956.3 0.00297603
89958.0 0.00336747
89959.7 0.00385855
89961.3 0.00448619
89963.0 0.00530613
89964.6 0.00640578
89966.3 0.00791753
89967.1 0.00890643
89968.0 0.0101063
89968.8 0.0115816
89969.6 0.0134236
89970.4 0.0157645
89971.3 0.0188022
89972.1 0.0228429
89972.9 0.0283815
89973.4 0.0320020
89973.8 0.0362598
89974.2 0.0415806
89974.6 0.0480045
89975.0 0.0562778
89975.4 0.0666204
89975.8 0.0804957
89976.3 0.0986995
89976.5 0.110516
89976.7 0.124587
89976.9 0.141520
89977.1 0.161060
89977.3 0.186248
89977.5 0.217791
89977.7 0.257992
89977.9 0.307444
89978.1 0.376092
89978.3 0.469980
89978.4 0.533475
89978.5 0.602702
89978.6 0.685821
89978.7 0.786630
89978.9 0.924094
89979.0 1.08087
89979.1 1.27800
89979.2 1.52902
89979.3 1.88971
89979.4 2.32193
89979.5 2.88650
89979.6 3.61695
89979.7 4.62957
89979.8 5.78685
89979.9 6.80799
89980.0 7.14126
89980.0 7.23348
89980.1 7.10145
89980.1 6.80803
89980.2 5.78691
89980.3 4.62963
89980.4 3.61700
89980.5 2.95162
89980.6 2.47585
89980.7 2.04893
89980.8 1.74651
89980.9 1.47372
89981.0 1.27802
89981.0 1.11671
89981.1 0.982675
89981.2 0.857675
89981.3 0.764843
89981.4 0.618120
89981.6 0.503158
89981.8 0.421436
89981.9 0.354343
89982.1 0.301900
89982.3 0.260180
89982.4 0.228275
89982.6 0.200360
89982.8 0.178487
89983.1 0.143314
89983.4 0.116906
89983.8 0.0976773
89984.1 0.0828310
89984.4 0.0711339
89984.8 0.0617565
89985.1 0.0541252
89985.4 0.0478327
89985.8 0.0425837
89986.4 0.0342925
89987.1 0.0283048
89987.8 0.0237159
89988.4 0.0202210
89989.1 0.0174212
89989.7 0.0152071
89990.4 0.0134000
89991.1 0.0119059
89992.4 0.00958669
89993.7 0.00790771
89995.1 0.00665334
89996.4 0.00569799
89997.7 0.00494320
89999.0 0.00434094
90000.4 0.00385274
90001.7 0.00345425
90004.3 0.00283910
90007.0 0.00239800
90009.7 0.00206873
90012.3 0.00181819
90015.0 0.00162178
90017.6 0.00146607
90022.9 0.00123635
90028.2 0.00107824
90033.5 0.000964801
90038.9 0.000880668
90044.2 0.000816555
90054.8 0.000726882
90065.4 0.000668607
90086.6 0.000599902
90107.9 0.000562597
90150.3 0.000525642
90235.3 0.000499882
90320.2 0.000491714
90405.2 0.000488801
90490.1 0.000488109
90575.1 0.000488617
90660.0 0.000489919
90745.0 0.000491854
90829.9 0.000494379
90914.8 0.000497557
90999.8 0.000501600
91084.7 0.000507157
91127.2 0.000511098
91169.7 0.000516798
91212.1 0.000526760
91254.6 0.000551052
91275.9 0.000582789
91286.5 0.000613944
91297.1 0.000670401
91302.4 0.000717964
91307.7 0.000790690
91313.0 0.000910227
91315.7 0.00100148
91318.3 0.00112771
91321.0 0.00131100
91322.3 0.00143510
91323.6 0.00158931
91325.0 0.00178748
91326.3 0.00204598
91327.6 0.00239201
91328.9 0.00286584
91329.6 0.00317813
91330.3 0.00355077
91330.9 0.00401512
91331.6 0.00458499
91332.3 0.00531849
91332.9 0.00625328
91333.6 0.00748960
91334.3 0.00917227
91334.6 0.0102870
91334.9 0.0115876
91335.3 0.0131656
91335.6 0.0151053
91335.9 0.0175259
91336.2 0.0205997
91336.6 0.0245831
91336.9 0.0298710
91337.2 0.0373546
91337.4 0.0422062
91337.6 0.0476933
91337.7 0.0547831
91337.9 0.0629989
91338.1 0.0739116
91338.2 0.0869569
91338.4 0.104914
91338.6 0.127269
91338.7 0.159518
91338.9 0.201859
91339.0 0.233029
91339.1 0.266739
91339.1 0.307629
91339.2 0.357599
91339.3 0.427684
91339.4 0.505613
91339.5 0.601802
91339.6 0.727627
91339.7 0.938754
91339.8 1.16905
91339.9 1.37078
91340.0 1.43628
91340.0 1.45431
91340.1 1.42824
91340.1 1.37040
91340.2 1.16850
91340.3 0.938224
91340.4 0.727198
91340.5 0.628736
91340.6 0.550892
91340.6 0.474177
91340.7 0.418831
91340.8 0.364412
91340.8 0.325028
91341.0 0.262049
91341.1 0.211469
91341.2 0.176236
91341.3 0.146856
91341.5 0.125637
91341.6 0.107347
91341.7 0.0937310
91341.8 0.0816718
91342.0 0.0724707
91342.2 0.0576538
91342.5 0.0469422
91342.7 0.0389602
91343.0 0.0328596
91343.2 0.0280959
91343.5 0.0243070
91343.7 0.0212452
91344.0 0.0187364
91344.2 0.0166554
91344.5 0.0149106
91345.0 0.0121720
91345.5 0.0101452
91346.0 0.00860376
91346.5 0.00740442
91347.0 0.00645309
91347.5 0.00568588
91348.0 0.00505823
91348.5 0.00453825
91349.5 0.00373420
91350.5 0.00314918
91351.5 0.00271034
91352.5 0.00237276
91353.5 0.00210755
91354.5 0.00189541
91356.5 0.00158120
91358.5 0.00136347
91360.5 0.00120643
91362.5 0.00108948
91364.5 0.00100006
91368.5 0.000874503
91372.5 0.000792532
91376.5 0.000735998
91380.5 0.000695585
91388.5 0.000642890
91404.5 0.000590746
91436.5 0.000554793
91468.5 0.000543816
91532.5 0.000539544
91596.5 0.000542091
91660.5 0.000547063
91724.5 0.000553427
91788.5 0.000560892
91852.5 0.000569397
91916.6 0.000578988
91980.6 0.000589759
92044.6 0.000601857
92108.6 0.000615465
92172.6 0.000630817
92236.6 0.000648193
92300.6 0.000667947
92364.6 0.000690514
92428.7 0.000716443
92492.7 0.000746412
92524.7 0.000763179
92556.7 0.000781297
92588.7 0.000800926
92620.7 0.000822226
92652.7 0.000845406
92684.7 0.000870686
92716.7 0.000898329
92748.7 0.000928632
92780.7 0.000961975
92812.7 0.000998760
92844.7 0.00103952
92876.7 0.00108484
92908.8 0.00113548
92940.8 0.00119236
92972.8 0.00125661
93004.8 0.00132967
93020.8 0.00137011
93036.8 0.00141350
93052.8 0.00146021
93068.8 0.00151065
93084.8 0.00156534
93100.8 0.00162481
93116.8 0.00168983
93132.8 0.00176131
93148.8 0.00184050
93164.8 0.00192882
93180.8 0.00202840
93196.8 0.00214208
93212.8 0.00227401
93228.8 0.00243007
93244.8 0.00261962
93260.8 0.00285785
93276.8 0.00317126
93284.8 0.00336987
93292.8 0.00360862
93300.8 0.00390192
