Pr-141(n,tot) ENDFB-8.0
1362.20 14.0436
1362.24 15.1016
1362.27 16.2021
1362.31 17.4119
1362.34 18.7017
1362.38 20.0732
1362.41 21.5275
1362.45 23.0651
1362.48 24.6863
1362.52 26.3905
1362.55 28.1245
1362.60 30.5904
1362.64 33.1310
1362.69 35.7908
1362.73 38.5599
1362.78 41.4263
1362.82 44.3759
1362.91 50.4572
1363.09 62.7676
1363.18 68.6111
1363.23 71.3635
1363.27 73.9674
1363.32 76.3971
1363.36 78.6277
1363.41 80.6778
1363.45 82.4365
1363.52 84.6155
1363.57 85.6755
1363.61 86.4360
1363.67 86.9412
1363.70 87.0278
1363.75 86.8205
1363.80 86.1960
1363.86 85.1162
1363.91 83.5826
1363.95 82.3171
1363.99 80.8743
1364.04 78.4727
1364.09 75.7533
1364.15 72.6991
1364.20 69.4654
1364.30 63.0840
1364.40 56.4245
1364.52 48.2555
1364.58 44.2912
1364.64 40.4422
1364.69 36.9896
1364.75 33.7510
1364.80 30.6805
1364.85 27.7918
1364.88 26.3689
1364.91 25.0464
1364.94 23.7731
1364.96 22.5494
1364.99 21.3754
1365.02 20.2510
1365.04 19.1758
1365.07 18.1495
1365.10 17.2777
1365.12 16.4774
1365.14 15.6786
1365.17 14.9470
1365.19 14.2185
1365.21 13.5528
1365.24 12.8914
1365.26 12.2885
1365.28 11.6907
1365.31 11.1469
1365.33 10.6090
1365.35 10.1207
1365.38 9.63860
1365.40 9.20191
1365.42 8.78904
1365.45 8.39906
1365.47 8.01551
1365.49 7.66939
1365.52 7.32959
1365.54 7.02351
1365.56 6.72354
1365.59 6.45378
1365.61 6.20049
1365.63 5.96285
1365.66 5.73067
1365.68 5.52250
1365.70 5.31941
1365.73 5.13756
1365.77 4.80188
1365.82 4.51562
1365.87 4.27132
1365.91 4.06260
1365.95 3.87626
1366.00 3.71734
1366.04 3.57559
1366.09 3.45471
1366.13 3.34905
1366.18 3.25662
1366.22 3.17391
1366.26 3.10302
1366.31 3.03930
1366.35 2.98440
1366.44 2.89165
1366.53 2.81873
1366.62 2.75905
1366.71 2.70990
1366.80 2.66865
1366.89 2.63378
1366.97 2.60314
1367.06 2.57619
1367.24 2.53087
1367.42 2.49347
1367.60 2.46222
1367.77 2.43535
1367.95 2.41219
1368.13 2.39179
1368.31 2.37386
1368.48 2.35779
1368.66 2.34344
1369.02 2.31861
1369.37 2.29787
1369.73 2.28021
1370.08 2.26492
1370.48 2.25006
1370.87 2.23701
1371.26 2.22530
1371.66 2.21471
1372.05 2.20497
1372.45 2.19599
1373.24 2.17971
1374.03 2.16518
1374.81 2.15192
1375.60 2.13965
1376.39 2.12819
1377.02 2.11953
1377.61 2.11182
1378.21 2.10454
1378.80 2.09780
1379.39 2.09181
1379.98 2.08699
1380.28 2.08534
1380.57 2.08458
1380.87 2.08561
1381.02 2.08751
1381.16 2.09125
1381.31 2.09825
1381.39 2.10368
1381.46 2.11098
1381.53 2.12071
1381.61 2.13364
1381.68 2.15070
1381.76 2.17270
1381.84 2.20616
1381.92 2.25074
1381.97 2.27814
1382.01 2.30949
1382.05 2.34525
1382.09 2.38593
1382.13 2.43205
1382.18 2.48415
1382.22 2.54282
1382.26 2.60865
1382.30 2.68225
1382.34 2.76426
1382.39 2.85528
1382.43 2.95342
1382.47 3.06407
1382.51 3.18550
1382.55 3.31826
1382.59 3.46282
1382.64 3.61960
1382.68 3.78892
1382.72 3.97103
1382.76 4.16126
1382.80 4.36890
1382.85 4.58935
1382.89 4.82234
1382.93 5.06743
1382.97 5.32403
1383.01 5.59137
1383.06 5.86850
1383.10 6.14741
1383.21 6.91938
1383.31 7.70521
1383.42 8.48506
1383.48 8.85460
1383.53 9.20641
1383.58 9.52385
1383.63 9.81602
1383.69 10.0789
1383.74 10.3046
1383.79 10.4988
1383.84 10.6537
1383.90 10.7706
1383.93 10.8238
1383.96 10.8485
1383.99 10.8619
1384.00 10.8631
1384.00 10.8631
1384.01 10.8625
1384.02 10.8610
1384.03 10.8552
1384.06 10.8313
1384.10 10.7887
1384.15 10.6836
1384.19 10.5600
1384.24 10.4101
1384.28 10.2545
1384.32 10.0836
1384.35 9.88984
1384.39 9.68461
1384.44 9.42273
1384.48 9.14936
1384.57 8.56178
1384.66 7.93030
1384.75 7.29009
1384.85 6.56082
1384.90 6.20945
1384.95 5.86805
1385.00 5.53238
1385.05 5.21751
1385.10 4.91823
1385.15 4.63569
1385.20 4.36557
1385.25 4.11897
1385.30 3.89059
1385.35 3.68037
1385.40 3.48798
1385.45 3.31293
1385.50 3.15453
1385.55 3.01199
1385.60 2.88922
1385.64 2.78153
1385.69 2.68343
1385.74 2.59815
1385.79 2.52114
1385.83 2.45474
1385.88 2.39642
1385.93 2.34539
1385.98 2.30001
1386.02 2.26144
1386.07 2.22802
1386.12 2.19913
1386.17 2.17374
1386.21 2.15237
1386.31 2.11826
1386.40 2.09293
1386.50 2.07448
1386.59 2.06066
1386.68 2.05038
1386.78 2.04241
1386.87 2.03620
1387.06 2.02691
1387.25 2.02003
1387.44 2.01448
1387.82 2.00540
1388.20 1.99782
1388.58 1.99113
1389.05 1.98357
1389.52 1.97661
1390.47 1.96384
1391.41 1.95205
1392.36 1.94087
1393.30 1.93006
1394.25 1.91958
1396.14 1.89940
1398.22 1.87823
1400.30 1.85809
1402.38 1.83904
1404.46 1.82122
1406.54 1.80478
1408.62 1.78996
1410.70 1.77702
1412.78 1.76630
1415.80 1.75548
1418.83 1.75172
1420.91 1.75423
1422.99 1.76182
1425.07 1.77545
1427.15 1.79633
1429.23 1.82590
1431.31 1.86598
1433.39 1.91876
1434.43 1.95077
1435.46 1.98699
1436.88 2.04413
1438.30 2.11140
1439.72 2.19036
1441.14 2.28253
1442.55 2.38993
1443.26 2.45063
1443.97 2.51634
1444.68 2.58744
1445.39 2.66437
1446.10 2.74764
1446.81 2.83779
1447.85 2.98378
1448.89 3.14811
1449.93 3.33331
1450.97 3.54236
1451.49 3.65690
1452.01 3.77876
1452.53 3.90847
1453.05 4.04662
1453.57 4.19385
1454.09 4.35083
1454.61 4.51835
1455.13 4.69685
1455.93 4.99786
1456.74 5.33198
1457.54 5.70360
1458.34 6.11719
1458.74 6.34185
1459.15 6.57922
1459.55 6.83021
1459.95 7.09527
1460.35 7.37699
1460.75 7.67600
1461.16 7.99354
1461.56 8.33005
1462.08 8.79821
1462.60 9.30558
1463.12 9.85627
1463.64 10.4549
1464.16 11.1068
1464.68 11.8178
1465.20 12.5947
1465.72 13.4437
1466.24 14.3767
1466.76 15.4026
1467.28 16.5331
1467.80 17.7818
1468.32 19.1647
1468.58 19.9122
1468.84 20.7004
1469.10 21.5321
1469.36 22.4105
1469.62 23.3388
1469.88 24.3208
1470.12 25.3150
1470.37 26.3615
1470.62 27.4681
1470.87 28.6392
1471.12 29.8797
1471.36 31.1948
1471.61 32.5903
1471.86 34.0723
1472.11 35.6542
1472.36 37.3308
1472.61 39.1162
1472.85 41.0196
1473.10 43.0506
1473.35 45.2205
1473.60 47.5415
1473.85 50.0276
1474.11 52.8278
1474.37 55.8457
1474.63 59.1029
1474.89 62.6234
1475.15 66.4340
1475.41 70.5646
1475.67 75.0490
1475.93 79.9252
1476.19 85.2360
1476.45 91.0296
1476.71 97.3603
1476.97 104.289
1477.23 111.886
1477.49 120.227
1477.75 129.401
1478.01 139.504
1478.27 150.645
1478.53 162.945
1478.66 169.570
1478.79 176.535
1478.92 183.858
1479.05 191.558
1479.18 199.654
1479.31 208.166
1479.44 217.114
1479.57 226.517
1479.70 236.395
1479.83 246.767
1479.96 257.652
1480.08 268.976
1480.23 282.439
1480.38 296.606
1480.52 311.490
1480.67 327.096
1480.81 343.422
1480.96 360.457
1481.25 396.545
1481.54 435.004
1481.84 475.204
1482.42 556.740
1482.62 583.180
1482.82 608.030
1483.01 630.979
1483.21 651.241
1483.41 668.494
1483.61 682.103
1483.80 691.834
1484.00 697.332
1484.20 698.526
1484.36 696.301
1484.52 691.326
1484.68 683.670
1484.84 673.607
1485.00 661.233
1485.16 646.956
1485.32 630.872
1485.48 613.465
1485.80 575.409
1486.12 534.956
1486.45 493.965
1486.77 454.003
1487.00 426.066
1487.23 399.520
1487.46 374.300
1487.70 350.713
1487.93 328.583
1488.16 308.085
1488.39 289.072
1488.62 271.475
1488.85 255.754
1489.07 241.260
1489.30 227.784
1489.52 215.366
1489.74 203.817
1489.97 193.168
1490.19 183.296
1490.41 174.138
1490.57 167.861
1490.74 161.948
1490.90 156.305
1491.06 150.983
1491.22 145.899
1491.39 141.098
1491.71 132.163
1492.04 124.066
1492.36 116.709
1492.69 110.009
1493.01 103.892
1493.24 99.9821
1493.46 96.3171
1493.68 92.8469
1493.91 89.5870
1494.13 86.4940
1494.35 83.5828
1494.58 80.8153
1494.80 78.2054
1495.02 75.7197
1495.25 73.3713
1495.69 69.0102
1496.14 65.0627
1496.59 61.4856
1497.03 58.2198
1497.48 55.2368
1497.93 52.5044
1498.37 49.9953
1498.82 47.6855
1499.27 45.5543
1499.72 43.5839
1500.16 41.7589
1500.57 40.2118
1500.98 38.7671
1501.38 37.4119
1501.79 36.1380
1502.19 34.9361
1502.60 33.8064
1503.01 32.7408
1503.41 31.7346
1503.82 30.7811
1504.23 29.8810
1504.63 29.0281
1505.04 28.2192
1505.44 27.4493
1505.85 26.7194
1506.66 25.3638
1507.11 24.6716
1507.56 24.0144
1508.45 22.7955
1509.34 21.6902
1510.24 20.6844
1511.13 19.7660
1512.03 18.9247
1512.92 18.1518
1513.81 17.4406
1514.71 16.7829
1515.60 16.1740
1516.50 15.6088
1517.39 15.0831
1518.28 14.5932
1519.18 14.1357
1520.07 13.7076
1520.96 13.3070
1521.78 12.9636
1522.59 12.6396
1523.40 12.3327
1524.21 12.0430
1524.60 11.9111
1524.99 11.7830
1525.37 11.6592
1525.57 11.5994
1525.76 11.5415
1525.95 11.4870
1526.05 11.4616
1526.14 11.4384
1526.24 11.4176
1526.34 11.4007
1526.43 11.3885
1526.53 11.3829
1526.63 11.3859
1526.72 11.3999
1526.77 11.4122
1526.82 11.4281
1526.87 11.4485
1526.92 11.4735
1526.97 11.5046
1527.01 11.5408
1527.06 11.5833
1527.11 11.6326
1527.16 11.6904
1527.21 11.7549
1527.25 11.8275
1527.30 11.9088
1527.35 11.9951
1527.39 12.0899
1527.44 12.1935
1527.49 12.3033
1527.53 12.4243
1527.58 12.5541
1527.62 12.6925
1527.67 12.8360
1527.71 12.9905
1527.76 13.1524
1527.81 13.3210
1527.85 13.4918
1527.94 13.8506
1528.03 14.2202
1528.13 14.6144
1528.23 14.9909
1528.28 15.1731
1528.32 15.3425
1528.37 15.5010
1528.42 15.6468
1528.46 15.7678
1528.51 15.8733
1528.55 15.9650
1528.59 16.0420
1528.64 16.1034
1528.68 16.1486
1528.73 16.1805
1528.76 16.1878
1528.79 16.1874
1528.80 16.1846
1528.83 16.1726
1528.85 16.1567
1528.89 16.1206
1528.95 16.0431
1529.00 15.9379
1529.06 15.8087
1529.12 15.6287
1529.19 15.4233
1529.25 15.1897
1529.31 14.9391
1529.40 14.5804
1529.48 14.2075
1529.65 13.4438
1529.73 13.0656
1529.81 12.7069
1529.85 12.5329
1529.90 12.3686
1529.94 12.2065
1529.98 12.0547
1530.05 11.8177
1530.11 11.6028
1530.18 11.4039
1530.25 11.2266
1530.32 11.0651
1530.38 10.9233
1530.45 10.7959
1530.52 10.6854
1530.59 10.5871
1530.65 10.5026
1530.72 10.4278
1530.79 10.3638
1530.86 10.3072
1530.92 10.2585
1530.99 10.2153
1531.06 10.1778
1531.13 10.1441
1531.19 10.1144
1531.26 10.0872
1531.33 10.0627
1531.46 10.0188
1531.60 9.97985
1531.73 9.94416
1531.87 9.91053
1532.14 9.84715
1532.52 9.76198
1532.90 9.68031
1533.22 9.61458
1533.53 9.55157
1533.85 9.49231
1534.01 9.46543
1534.17 9.44215
1534.33 9.42462
1534.41 9.41927
1534.49 9.41721
1534.57 9.41934
1534.65 9.42677
1534.73 9.44090
1534.80 9.46344
1534.88 9.49685
1534.96 9.54266
1535.04 9.60470
1535.08 9.64255
1535.12 9.68435
1535.16 9.73264
1535.20 9.78684
1535.24 9.84737
1535.28 9.91290
1535.32 9.98720
1535.36 10.0670
1535.40 10.1566
1535.44 10.2522
1535.50 10.4039
1535.55 10.5735
1535.61 10.7618
1535.66 10.9653
1535.72 11.1916
1535.77 11.4326
1535.83 11.6967
1535.88 11.9735
1535.92 12.1636
1535.96 12.3603
1536.03 12.7655
1536.10 13.1959
1536.17 13.6339
1536.31 14.5288
1536.38 14.9637
1536.46 15.3807
1536.52 15.7340
1536.58 16.0542
1536.65 16.3453
1536.71 16.5927
1536.77 16.7759
1536.82 16.9215
1536.89 17.0429
1536.93 17.0891
1536.95 17.1030
1536.98 17.1110
1537.00 17.1102
1537.03 17.0999
1537.05 17.0823
1537.08 17.0531
1537.12 16.9824
1537.19 16.8189
1537.26 16.6225
1537.32 16.3813
1537.39 16.0606
1537.46 15.6955
1537.53 15.2940
1537.60 14.8707
1537.68 14.3632
1537.75 13.8494
1537.91 12.8270
1537.99 12.3309
1538.07 11.8656
1538.11 11.6439
1538.15 11.4302
1538.18 11.2250
1538.22 11.0286
1538.26 10.8367
1538.30 10.6589
1538.34 10.4904
1538.38 10.3313
1538.42 10.1815
1538.46 10.0408
1538.50 9.90908
1538.54 9.78612
1538.58 9.66879
1538.62 9.56265
1538.65 9.46432
1538.69 9.37344
1538.73 9.28963
1538.77 9.21249
1538.81 9.14164
1538.85 9.07669
1538.89 9.01577
1538.93 8.96154
1539.01 8.86688
1539.08 8.78824
1539.16 8.72299
1539.24 8.66816
1539.32 8.62307
1539.40 8.58521
1539.48 8.55310
1539.55 8.52519
1539.63 8.50119
1539.71 8.47992
1539.79 8.46074
1539.95 8.42662
1540.10 8.39653
1540.26 8.36849
1540.41 8.34199
1540.73 8.29136
1541.16 8.22479
1541.58 8.16070
1542.01 8.09842
1542.44 8.03767
1543.30 7.92016
1544.15 7.80730
1545.01 7.69853
1545.86 7.59377
1547.58 7.39446
1548.76 7.26377
1549.95 7.13879
1552.32 6.90469
1554.69 6.68825
1557.06 6.48766
1559.43 6.30127
1561.80 6.12750
1564.17 5.96500
1566.54 5.81267
1569.44 5.63867
1572.34 5.47652
1575.24 5.32488
1578.14 5.18260
1581.03 5.04853
1583.93 4.92184
1589.73 4.68742
1594.47 4.51215
1599.21 4.34748
1603.95 4.19246
1608.69 4.04545
1612.12 3.94342
1615.54 3.84391
1618.97 3.74693
1622.39 3.65183
1625.82 3.55806
1629.24 3.46521
1632.67 3.37279
1636.09 3.28028
1640.31 3.16537
1642.41 3.10706
1644.52 3.04792
1646.63 2.98766
1648.74 2.92594
1650.84 2.86216
1652.95 2.79572
1654.93 2.73009
1656.90 2.66001
1657.89 2.62275
1658.88 2.58350
1659.87 2.54184
1660.85 2.49719
1661.91 2.44521
1662.96 2.38738
1663.49 2.35564
1664.02 2.32153
1664.54 2.28458
1665.07 2.24428
1665.43 2.21409
1665.79 2.18169
1666.16 2.14666
1666.52 2.10852
1666.88 2.06664
1667.24 2.02058
1667.61 1.96948
1667.79 1.94179
1667.97 1.91258
1668.15 1.88168
1668.33 1.84964
1668.51 1.81694
1668.69 1.78524
1668.78 1.77070
1668.87 1.75817
1668.96 1.74848
1669.05 1.74334
1669.15 1.74475
1669.24 1.75547
1669.33 1.77954
1669.42 1.82134
1669.49 1.87017
1669.56 1.93716
1669.63 2.02660
1669.70 2.14346
1669.73 2.21394
1669.77 2.29350
1669.80 2.38298
1669.84 2.48329
1669.87 2.59536
1669.91 2.72018
1669.94 2.85881
1669.98 3.01233
1670.01 3.18187
1670.05 3.36859
1670.08 3.57369
1670.12 3.79840
1670.15 4.04397
1670.19 4.31165
1670.22 4.60270
1670.26 4.91840
1670.29 5.25997
1670.33 5.62864
1670.36 6.02558
1670.40 6.45192
1670.43 6.90872
1670.47 7.39695
1670.50 7.91751
1670.54 8.47117
1670.57 9.05857
1670.61 9.68022
1670.64 10.3365
1670.68 11.0275
1670.71 11.7533
1670.75 12.5136
1670.78 13.3081
1670.82 14.1360
1670.85 14.9965
1670.89 15.8884
1670.92 16.8104
1670.96 17.7607
1671.03 19.7385
1671.10 21.8032
1671.20 25.1055
1671.31 28.4280
1671.40 31.1776
1671.49 33.8073
1671.57 36.0343
1671.66 38.0420
1671.70 39.0522
1671.75 39.9494
1671.82 41.1486
1671.86 41.7966
1671.91 42.3065
1671.96 42.7724
1672.00 43.0187
1672.01 43.0676
1672.05 43.1727
1672.08 43.2078
1672.14 43.1136
1672.19 42.8326
1672.25 42.3103
1672.31 41.6825
1672.36 40.9191
1672.42 39.9656
1672.47 38.8747
1672.52 37.7522
1672.58 36.5618
1672.68 33.9672
1672.79 30.8958
1672.90 27.7238
1673.01 24.5479
1673.07 23.0172
1673.13 21.5301
1673.18 20.0961
1673.24 18.7229
1673.29 17.4167
1673.35 16.1821
1673.39 15.3664
1673.43 14.6071
1673.47 13.8834
1673.50 13.1952
1673.54 12.5257
1673.58 11.9090
1673.62 11.3268
1673.66 10.7784
1673.70 10.2499
1673.73 9.76741
1673.77 9.31580
1673.81 8.89392
1673.85 8.49055
1673.89 8.12506
1673.92 7.78542
1673.96 7.47027
1674.02 7.04052
1674.08 6.66465
1674.13 6.33047
1674.19 6.03396
1674.24 5.77126
1674.30 5.53876
1674.36 5.33311
1674.41 5.15119
1674.47 4.98750
1674.52 4.84516
1674.58 4.71884
1674.64 4.60649
1674.69 4.50628
1674.75 4.41662
1674.80 4.33610
1674.86 4.26351
1674.96 4.14724
1675.07 4.04978
1675.17 3.96595
1675.27 3.89278
1675.37 3.82806
1675.47 3.77012
1675.68 3.66994
1675.88 3.58549
1676.09 3.51271
1676.29 3.44902
1676.49 3.39265
1676.76 3.32806
1677.02 3.27185
1677.29 3.22210
1677.56 3.17803
1678.09 3.10289
1678.62 3.04147
1679.27 2.97960
1679.92 2.92957
1680.58 2.88876
1681.23 2.85547
1682.21 2.81708
1683.19 2.79043
1684.17 2.77433
1685.15 2.76827
1686.05 2.77156
1686.95 2.78367
1687.84 2.80528
1688.74 2.83737
1689.64 2.88129
1690.54 2.93862
1691.44 3.01151
1692.33 3.10260
1693.11 3.19849
1693.89 3.31303
1694.66 3.44940
1695.44 3.61124
1695.83 3.70331
1696.21 3.80363
1696.60 3.91291
1696.99 4.03197
1697.38 4.16177
1697.77 4.30342
1698.15 4.45823
1698.54 4.62716
1698.99 4.84385
1699.44 5.08431
1699.89 5.35207
1700.34 5.65070
1700.79 5.98442
1701.24 6.35813
1701.68 6.77761
1701.91 7.00712
1702.13 7.24968
1702.36 7.50851
1702.58 7.78371
1702.81 8.07654
1703.03 8.38698
1703.26 8.71929
1703.48 9.07218
1703.71 9.45063
1703.93 9.85326
1704.16 10.2859
1704.38 10.7471
1704.60 11.2437
1704.83 11.7742
1705.05 12.3467
1705.28 12.9600
1705.50 13.6236
1705.73 14.3364
1705.95 15.1101
1706.18 15.9476
1706.40 16.8559
1706.63 17.8379
1706.85 18.9111
1707.07 20.0757
1707.30 21.3534
1707.52 22.7456
1707.75 24.2794
1707.97 25.9583
1708.20 27.8170
1708.42 29.8619
1708.65 32.1381
1708.76 33.3637
1708.87 34.6567
1708.98 36.0343
1709.10 37.4773
1709.21 39.0033
1709.32 40.6185
1709.43 42.3453
1709.54 44.1605
1709.66 46.0870
1709.77 48.1337
1709.88 50.3302
1709.99 52.6484
1710.11 55.1188
1710.22 57.7542
1710.33 60.5947
1710.44 63.6058
1710.55 66.8291
1710.67 70.2837
1710.78 74.0248
1710.89 78.0099
1711.00 82.2966
1711.12 86.9135
1711.24 92.4020
1711.36 98.3224
1711.48 104.823
1711.61 111.855
1711.73 119.595
1711.85 127.985
1711.97 137.239
1712.10 147.287
1712.21 157.439
1712.32 168.377
1712.43 180.258
1712.54 193.157
1712.66 207.276
1712.77 222.437
1712.88 238.824
1712.99 256.493
1713.11 275.664
1713.22 296.022
1713.33 317.735
1713.44 340.778
1713.55 365.092
1713.67 390.583
1713.78 417.113
1713.89 444.496
1714.17 516.069
1714.32 551.781
1714.46 586.177
1714.60 618.892
1714.74 648.586
1714.88 674.812
1715.02 696.408
1715.12 708.112
1715.21 717.241
1715.31 723.804
1715.40 727.714
1715.50 728.922
1715.57 727.876
1715.65 725.038
1715.73 720.448
1715.80 714.256
1715.88 706.374
1715.96 696.961
1716.11 674.137
1716.26 646.427
1716.42 615.232
1716.57 581.458
1716.72 546.142
1716.95 492.915
1717.18 440.960
1717.29 415.964
1717.40 392.143
1717.52 369.196
1717.63 347.605
1717.74 327.738
1717.85 309.021
1717.96 291.449
1718.07 275.001
1718.18 259.639
1718.29 245.319
1718.40 231.989
1718.51 219.700
1718.59 211.231
1718.67 203.203
1718.75 195.593
1718.83 188.378
1718.91 181.538
1718.99 175.051
1719.07 168.898
1719.15 163.130
1719.23 157.584
1719.31 152.317
1719.47 142.554
1719.63 133.723
1719.79 125.763
1719.90 120.683
1720.01 115.921
1720.12 111.452
1720.23 107.253
1720.34 103.303
1720.45 99.5837
1720.56 96.0779
1720.67 92.7987
1720.78 89.6720
1720.89 86.7153
1721.00 83.9167
1721.11 81.2652
1721.22 78.7507
1721.33 76.3638
1721.55 71.9589
1721.77 67.9502
1721.99 64.3076
1722.21 60.9874
1722.42 57.9655
1722.64 55.1822
1722.86 52.6243
1723.08 50.2676
1723.30 48.1009
1723.48 46.4410
1723.66 44.8808
1723.84 43.4122
1724.02 42.0279
1724.20 40.7213
1724.38 39.4867
1724.56 38.3185
1724.74 37.2179
1724.92 36.1682
1725.10 35.1719
1725.46 33.3295
1725.82 31.6551
1726.18 30.1365
1726.40 29.2726
1726.62 28.4549
1726.84 27.6800
1727.06 26.9481
1727.50 25.5860
1727.94 24.3555
1728.38 23.2345
1728.82 22.2146
1729.26 21.2813
1729.70 20.4248
1730.18 19.5660
1730.65 18.7808
1731.13 18.0578
1731.61 17.3930
1732.09 16.7777
1732.57 16.2093
1733.05 15.6807
1733.53 15.1897
1733.97 14.7677
1734.41 14.3720
1734.85 13.9986
1735.29 13.6475
1736.17 13.0023
1737.05 12.4246
1737.93 11.9048
1738.81 11.4349
1739.68 11.0083
1740.56 10.6195
1741.44 10.2639
1742.32 9.93741
1743.20 9.63681
1744.08 9.35919
1744.96 9.10207
1745.84 8.86331
1746.72 8.64104
1747.59 8.43393
1749.19 8.09108
1750.79 7.78528
1752.39 7.51058
1753.99 7.26286
1755.59 7.03831
1757.18 6.83380
1758.78 6.64670
1760.38 6.47484
1762.14 6.30119
1763.90 6.14169
1765.65 5.99461
1767.41 5.85847
1769.17 5.73203
1770.93 5.61422
1774.44 5.40091
1777.48 5.23697
1780.52 5.08907
1783.55 4.95373
1786.59 4.82975
1789.63 4.71536
1792.66 4.60929
1795.70 4.51042
1798.73 4.41785
1802.25 4.31752
1805.77 4.22348
1809.28 4.13487
1812.80 4.05097
1819.83 3.89453
1826.86 3.74959
1830.70 3.67391
1834.53 3.59979
1839.33 3.50824
1844.12 3.41645
1848.92 3.32230
1851.31 3.27340
1853.71 3.22258
1855.95 3.17275
1858.19 3.11988
1860.42 3.06273
1862.66 2.99966
1864.34 2.94704
1866.02 2.88828
1866.86 2.85594
1867.69 2.82119
1868.53 2.78361
1869.37 2.74265
1870.25 2.69534
1871.13 2.64253
1871.57 2.61366
1872.01 2.58298
1872.45 2.55023
1872.89 2.51516
1873.29 2.48098
1873.69 2.44444
1874.09 2.40535
1874.49 2.36362
1874.89 2.31890
1875.29 2.27143
1875.49 2.24664
1875.69 2.22131
1875.89 2.19558
1876.08 2.16987
1876.30 2.14182
1876.52 2.11518
1876.74 2.09184
1876.85 2.08243
1876.96 2.07551
1877.07 2.07198
1877.18 2.07340
1877.29 2.08192
1877.40 2.10054
1877.51 2.13350
1877.57 2.15712
1877.62 2.18669
1877.68 2.22329
1877.73 2.26819
1877.79 2.32283
1877.84 2.38759
1877.90 2.47470
1877.96 2.58055
1878.02 2.70843
1878.08 2.86211
1878.14 3.04586
1878.17 3.15050
1878.20 3.26449
1878.23 3.38854
1878.26 3.52336
1878.29 3.66972
1878.32 3.82842
1878.35 4.00028
1878.38 4.18618
1878.41 4.38703
1878.44 4.60377
1878.47 4.83736
1878.50 5.08883
1878.53 5.35919
1878.56 5.64953
1878.59 5.96092
1878.62 6.29449
1878.65 6.65135
1878.68 7.03266
1878.71 7.43957
1878.74 7.87325
1878.77 8.33486
1878.80 8.80871
1878.84 9.47250
1878.88 10.1676
1878.91 10.9336
1878.95 11.7324
1878.99 12.6090
1879.03 13.5192
1879.06 14.5136
1879.10 15.5416
1879.14 16.6598
1879.18 17.8104
1879.21 19.0563
1879.25 20.3324
1879.29 21.7077
1879.33 23.1095
1879.36 24.5726
1879.40 26.0960
1879.45 28.1596
1879.50 30.2722
1879.54 32.5184
1879.59 34.7981
1879.69 39.6172
1879.78 44.6532
1879.89 50.6295
1880.00 56.5403
1880.08 60.7608
1880.16 64.7922
1880.21 67.4122
1880.27 69.8790
1880.32 72.1677
1880.38 74.2548
1880.43 76.1185
1880.49 77.7393
1880.54 79.0552
1880.59 80.0993
1880.65 80.9015
1880.70 81.4322
1880.71 81.4950
1880.74 81.6466
1880.77 81.7086
1880.83 81.5841
1880.87 81.2887
1880.91 80.8239
1880.99 79.5053
1881.06 77.9815
1881.12 76.1024
1881.20 73.3961
1881.28 70.3239
1881.36 66.8352
1881.44 63.1300
1881.59 55.6558
1881.75 48.0328
1881.83 44.0625
1881.91 40.2740
1881.99 36.6601
1882.03 34.9294
1882.07 33.2540
1882.12 31.2025
1882.17 29.2497
1882.22 27.3986
1882.27 25.6510
1882.32 24.0074
1882.37 22.4673
1882.42 21.0294
1882.47 19.7167
1882.51 18.7338
1882.55 17.8089
1882.59 16.9403
1882.63 16.1258
1882.67 15.3633
1882.71 14.6507
1882.75 13.9857
1882.79 13.3658
1882.83 12.7889
1882.87 12.2524
