Sc-45(n,g) ENDFB-8.0
Energy(eV) XS(b)
24384.8 0.0821960
24387.3 0.0777972
24389.8 0.0737582
24392.2 0.0700131
24394.7 0.0665628
24397.2 0.0633533
24399.7 0.0603869
24402.1 0.0576188
24404.6 0.0550526
24407.1 0.0526508
24409.6 0.0504177
24412.0 0.0483217
24414.5 0.0463676
24417.0 0.0445285
24419.5 0.0428094
24421.9 0.0411875
24424.4 0.0396677
24426.9 0.0382304
24429.4 0.0368804
24434.3 0.0343966
24439.3 0.0321738
24444.2 0.0301766
24449.2 0.0283756
24454.1 0.0267456
24459.1 0.0252656
24464.0 0.0239175
24469.0 0.0226859
24473.9 0.0215577
24478.9 0.0205213
24483.8 0.0195670
24488.8 0.0186861
24493.7 0.0178712
24498.7 0.0171156
24503.6 0.0164136
24508.6 0.0157602
24513.5 0.0151509
24518.5 0.0145816
24523.4 0.0140489
24528.4 0.0135496
24533.3 0.0130809
24538.3 0.0126403
24543.2 0.0122254
24553.1 0.0114652
24563.0 0.0107862
24572.9 0.0101769
24582.8 0.00962769
24592.7 0.00913079
24602.6 0.00867950
24612.5 0.00826822
24622.4 0.00789221
24632.3 0.00754740
24642.2 0.00723034
24652.1 0.00693801
24662.0 0.00666810
24671.9 0.00641780
24681.8 0.00618543
24691.7 0.00596927
24701.6 0.00576780
24711.5 0.00557968
24721.4 0.00540373
24741.2 0.00508423
24761.0 0.00480217
24780.8 0.00455182
24800.6 0.00432856
24820.4 0.00412857
24840.2 0.00394873
24860.0 0.00378645
24879.8 0.00363953
24899.6 0.00350614
24919.4 0.00338472
24939.2 0.00327395
24959.0 0.00317268
24978.8 0.00307997
24998.6 0.00299489
25018.4 0.00291674
25038.2 0.00284487
25058.0 0.00277873
25097.6 0.00266171
25137.2 0.00256236
25176.8 0.00247811
25216.4 0.00240692
25256.0 0.00234718
25295.6 0.00229763
25335.2 0.00225723
25374.8 0.00222519
25414.4 0.00220091
25454.0 0.00218391
25493.6 0.00217388
25533.2 0.00217060
25572.8 0.00217398
25612.4 0.00218404
25652.0 0.00220089
25691.6 0.00222477
25731.2 0.00225602
25770.8 0.00229511
25810.4 0.00234268
25850.0 0.00239949
25889.6 0.00246656
25929.1 0.00254508
25968.7 0.00263662
26008.3 0.00274305
26047.9 0.00286673
26087.5 0.00301059
26107.3 0.00309121
26127.1 0.00317833
26146.9 0.00327258
26166.7 0.00337466
26186.5 0.00348537
26206.3 0.00360561
26226.1 0.00373642
26245.9 0.00387892
26265.7 0.00403463
26285.5 0.00420505
26305.3 0.00439203
26325.1 0.00459770
26344.9 0.00482457
26364.7 0.00507560
26384.5 0.00535428
26404.3 0.00566476
26424.1 0.00601202
26443.9 0.00640207
26463.7 0.00684221
26483.5 0.00734135
26503.3 0.00791053
26523.1 0.00856347
26542.9 0.00931744
26552.8 0.00973896
26562.7 0.0101940
26572.6 0.0106871
26582.5 0.0112222
26592.4 0.0118041
26602.3 0.0124385
26612.2 0.0131319
26622.1 0.0138919
26632.0 0.0147271
26641.9 0.0156478
26646.9 0.0161439
26651.8 0.0166661
26656.8 0.0172161
26661.7 0.0177961
26666.7 0.0184082
26671.6 0.0190548
26676.6 0.0197385
26681.5 0.0204622
26686.5 0.0212291
26691.4 0.0220427
26696.4 0.0229067
26701.3 0.0238253
26706.3 0.0248033
26711.2 0.0258458
26716.2 0.0269584
26721.1 0.0281452
26723.6 0.0287719
26726.1 0.0294179
26728.5 0.0300894
26731.0 0.0307821
26733.5 0.0315027
26736.0 0.0322467
26738.4 0.0330212
26740.9 0.0338215
26743.4 0.0346554
26745.9 0.0355177
26748.3 0.0364170
26750.8 0.0373478
26753.3 0.0383194
26755.8 0.0393259
26758.2 0.0403776
26760.7 0.0414680
26763.2 0.0426085
26765.7 0.0437923
26768.1 0.0450317
26770.6 0.0463194
26773.1 0.0476690
26775.6 0.0490728
26778.0 0.0505456
26780.5 0.0520793
26783.0 0.0536903
26785.5 0.0553698
26787.9 0.0571361
26790.4 0.0589798
26792.9 0.0609210
26795.4 0.0629499
26797.8 0.0650889
26800.3 0.0673274
26802.8 0.0696905
26805.3 0.0721668
26807.7 0.0747846
26810.2 0.0775316
26812.7 0.0804395
26815.2 0.0834953
26817.6 0.0867348
26820.1 0.0901439
26822.6 0.0937633
26825.1 0.0975776
26827.5 0.101633
26830.0 0.105913
26832.5 0.110470
26835.0 0.115287
26837.4 0.120422
26839.9 0.125856
26842.4 0.131659
26844.9 0.137806
26847.3 0.144377
26849.8 0.151348
26852.3 0.158804
26854.8 0.166720
26857.2 0.175193
26859.7 0.184190
26862.2 0.193823
26864.7 0.204050
26867.1 0.214992
26869.6 0.226597
26872.1 0.238995
26874.6 0.252115
26877.0 0.266033
26879.5 0.280764
26882.4 0.298780
26885.2 0.317804
26888.0 0.337919
26890.9 0.358889
26893.7 0.380712
26896.6 0.403017
26899.4 0.425588
26902.3 0.448049
26905.1 0.470015
26907.9 0.490795
26910.8 0.509933
26913.6 0.526666
26916.5 0.540492
26919.3 0.550758
26922.2 0.557076
26925.0 0.559160
26927.9 0.556898
26930.7 0.550411
26933.5 0.539946
26936.4 0.526025
26939.2 0.509115
26942.1 0.489950
26944.9 0.469105
26947.8 0.447173
26950.6 0.424611
26953.4 0.402035
26959.1 0.357936
26962.0 0.336923
26964.8 0.316917
26967.7 0.297934
26970.5 0.280023
26973.9 0.259838
26977.4 0.241264
26980.8 0.224180
26984.2 0.208505
26987.6 0.194144
26991.0 0.181000
26994.5 0.168973
26997.9 0.157968
27001.3 0.147864
27004.7 0.138635
27008.1 0.130174
27011.6 0.122407
27015.0 0.115269
27018.4 0.108702
27021.8 0.102652
27025.2 0.0970699
27028.7 0.0918992
27032.1 0.0871306
27035.5 0.0827133
27038.9 0.0786160
27042.4 0.0748104
27045.8 0.0712710
27049.2 0.0679750
27052.6 0.0649016
27056.0 0.0620242
27059.5 0.0593427
27062.9 0.0568332
27066.3 0.0544820
27069.7 0.0522767
27073.1 0.0502060
27076.6 0.0482596
27080.0 0.0464282
27083.4 0.0446984
27086.8 0.0430726
27090.3 0.0415385
27093.7 0.0400897
27100.5 0.0374249
27107.4 0.0350371
27114.2 0.0328887
27121.0 0.0309574
27127.9 0.0292161
27134.7 0.0276461
27141.6 0.0262320
27148.4 0.0249714
27155.3 0.0238684
27158.7 0.0233850
27162.1 0.0229585
27165.5 0.0226065
27168.9 0.0223666
27172.4 0.0223120
27175.8 0.0226181
27179.2 0.0237779
27180.9 0.0251179
27182.6 0.0276560
27183.5 0.0298117
27184.3 0.0330161
27185.2 0.0381688
27185.6 0.0419563
27186.0 0.0468977
27186.5 0.0538569
27186.9 0.0638191
27187.1 0.0706581
27187.3 0.0787504
27187.5 0.0888845
27187.8 0.101792
27188.0 0.119473
27188.2 0.142051
27188.4 0.174604
27188.5 0.195730
27188.6 0.218704
27188.7 0.249225
27188.8 0.286777
27188.9 0.333463
27189.0 0.386177
27189.2 0.458846
27189.3 0.542025
27189.4 0.657384
27189.5 0.798504
27189.6 1.01649
27189.7 1.26009
27189.9 1.49122
27189.9 1.55935
27190.0 1.57889
27190.1 1.55240
27190.1 1.47810
27190.3 1.26004
27190.4 1.01642
27190.5 0.798399
27190.6 0.693768
27190.7 0.601367
27190.8 0.523727
27190.9 0.458670
27190.9 0.404112
27191.0 0.358219
27191.2 0.286528
27191.3 0.234299
27191.5 0.195408
27191.7 0.165835
27191.8 0.142911
27192.0 0.124829
27192.1 0.110342
27192.3 0.0985728
27192.5 0.0888909
27192.8 0.0740675
27193.1 0.0634180
27193.4 0.0555189
27193.7 0.0495016
27194.1 0.0448136
27194.4 0.0410901
27195.0 0.0356188
27195.6 0.0319057
27196.3 0.0291892
27196.9 0.0271681
27198.2 0.0244027
27199.5 0.0226280
27200.8 0.0214130
27203.3 0.0198383
27205.9 0.0188614
27211.0 0.0176490
27216.1 0.0168587
27221.2 0.0162522
27226.3 0.0157447
27231.4 0.0152994
27236.5 0.0148982
27241.6 0.0145306
27251.9 0.0138738
27262.1 0.0132995
27272.3 0.0127921
27282.5 0.0123416
27292.7 0.0119409
27303.0 0.0115847
27313.2 0.0112685
27323.4 0.0109888
27333.6 0.0107429
27343.8 0.0105281
27354.1 0.0103425
27364.3 0.0101845
27374.5 0.0100525
27384.7 0.00994560
27394.9 0.00986278
27405.2 0.00980342
27415.4 0.00976708
27425.6 0.00975351
27435.8 0.00976265
27446.0 0.00979465
27456.3 0.00984985
27466.5 0.00992878
27476.7 0.0100322
27486.9 0.0101611
27497.1 0.0103168
27507.4 0.0105006
27517.6 0.0107145
27527.8 0.0109605
27538.0 0.0112412
27548.2 0.0115595
27558.5 0.0119189
27568.7 0.0123235
27578.9 0.0127779
27589.1 0.0132877
27599.3 0.0138595
27609.6 0.0145007
27619.8 0.0152205
27630.0 0.0160294
27640.2 0.0169400
27650.4 0.0179676
27660.7 0.0191300
27665.8 0.0197684
27670.9 0.0204491
27676.0 0.0211755
27681.1 0.0219514
27686.2 0.0227810
27691.3 0.0236690
27696.4 0.0246207
27701.5 0.0256417
27706.6 0.0267385
27711.8 0.0279183
27716.9 0.0291891
27722.0 0.0305598
27727.1 0.0320407
27732.2 0.0336430
27737.3 0.0353794
27742.4 0.0372645
27747.5 0.0393144
27752.6 0.0415477
27757.7 0.0439853
27762.9 0.0466509
27768.0 0.0495716
27773.1 0.0527782
27778.2 0.0563058
27783.3 0.0601944
27788.4 0.0644894
27793.5 0.0692427
27796.1 0.0718144
27798.6 0.0745129
27801.2 0.0773680
27803.7 0.0803664
27806.3 0.0835412
27808.8 0.0868777
27811.4 0.0904126
27814.0 0.0941294
27816.5 0.0980689
27819.1 0.102212
27821.6 0.106604
27824.2 0.111223
27826.7 0.116119
27829.3 0.121264
27831.8 0.126713
27834.4 0.132435
27837.0 0.138485
27839.5 0.144825
27842.1 0.151487
27844.6 0.158475
27848.1 0.168511
27851.5 0.179113
27855.0 0.190283
27858.5 0.201966
27861.9 0.214115
27865.4 0.226539
27872.3 0.251620
27875.8 0.263846
27879.2 0.275419
27882.7 0.286044
27886.2 0.295373
27889.6 0.303084
27893.1 0.308826
27896.5 0.312377
27900.0 0.313581
27903.5 0.312378
27906.9 0.308832
27910.4 0.303107
27913.9 0.295452
27917.3 0.286149
27920.8 0.275595
27924.2 0.264114
27927.7 0.252039
27934.6 0.227221
27941.6 0.203071
27945.0 0.191585
27948.5 0.180672
27951.9 0.170355
27955.4 0.160665
27957.9 0.154087
27960.4 0.147843
27962.9 0.141928
27965.4 0.136341
27967.9 0.131075
27970.3 0.126126
27972.8 0.121488
27975.3 0.117173
27977.8 0.113142
27980.3 0.109410
27982.8 0.105977
27985.3 0.102858
27987.8 0.100034
27990.2 0.0975291
27992.7 0.0953603
27995.2 0.0935597
27997.7 0.0921487
28000.2 0.0911863
28002.7 0.0907439
28005.2 0.0909220
28006.4 0.0912879
28007.7 0.0918629
28008.9 0.0926839
28010.2 0.0937712
28011.4 0.0951833
28012.6 0.0969470
28013.9 0.0991330
28015.1 0.101817
28016.4 0.105121
28017.6 0.109112
28018.2 0.111459
28018.9 0.114009
28019.5 0.116822
28020.1 0.119929
28020.7 0.123421
28021.4 0.127226
28022.0 0.131442
28022.6 0.136121
28023.2 0.141322
28023.8 0.147113
28024.5 0.153577
28025.1 0.160808
28025.7 0.169056
28026.3 0.178191
28026.9 0.188492
28027.6 0.200145
28027.9 0.206757
28028.2 0.213594
28028.5 0.220889
28028.8 0.228678
28029.1 0.237004
28029.4 0.245910
28029.7 0.255445
28030.1 0.265661
28030.4 0.276983
28030.7 0.288767
28031.0 0.301424
28031.3 0.315028
28031.6 0.329659
28031.9 0.345402
28032.2 0.362350
28032.5 0.380600
28032.9 0.400256
28033.2 0.421425
28033.5 0.444214
28033.8 0.468733
28034.1 0.495087
28034.4 0.523371
28034.7 0.553665
28035.0 0.586026
28035.3 0.621620
28035.7 0.658193
28036.0 0.696726
28036.3 0.737037
28036.9 0.821718
28037.5 0.908301
28037.8 0.951735
28038.1 0.991640
28038.5 1.02825
28038.8 1.06037
28039.1 1.08681
28039.4 1.10651
28039.7 1.11863
28040.0 1.12260
28040.3 1.11797
28040.6 1.10523
28040.9 1.08492
28041.3 1.05792
28041.6 1.02529
28041.9 0.988206
28042.2 0.947877
28042.5 0.905444
28043.1 0.816817
28043.7 0.731584
28044.1 0.691019
28044.4 0.652241
28044.7 0.615428
28045.0 0.580674
28045.4 0.541923
28045.7 0.506102
28046.1 0.473102
28046.5 0.442771
28046.8 0.414938
28047.2 0.389417
28047.6 0.366024
28047.9 0.344578
28048.3 0.324910
28048.7 0.306859
28049.1 0.290277
28049.4 0.275028
28049.8 0.260989
28050.2 0.248047
28050.5 0.236101
28050.9 0.225059
28051.3 0.214839
28051.6 0.205366
28052.0 0.196573
28052.4 0.188399
28052.8 0.180791
28053.1 0.173700
28053.5 0.167081
28053.9 0.160895
28054.2 0.155106
28054.6 0.149681
28055.0 0.144592
28055.3 0.139811
28056.1 0.131081
28056.8 0.123323
28057.6 0.116399
28058.3 0.110193
28059.0 0.104609
28059.8 0.0995641
28060.5 0.0949910
28061.3 0.0908311
28062.0 0.0870346
28062.7 0.0835591
28063.5 0.0803681
28064.2 0.0774301
28065.0 0.0747177
28065.7 0.0722072
28066.4 0.0698779
28067.2 0.0677117
28068.7 0.0638069
28070.1 0.0603867
28071.6 0.0573678
28073.1 0.0546845
28074.6 0.0522838
28076.1 0.0501231
28077.5 0.0481676
28079.0 0.0463888
28080.5 0.0447630
28082.0 0.0432704
28083.5 0.0418947
28084.9 0.0406218
28086.4 0.0394398
28089.4 0.0373096
28092.3 0.0354392
28095.3 0.0337798
28098.3 0.0322943
28101.2 0.0309538
28104.2 0.0297359
28107.1 0.0286225
28110.1 0.0275992
28113.1 0.0266542
28116.0 0.0257779
28119.0 0.0249623
28121.9 0.0242006
28127.9 0.0228174
28133.8 0.0215925
28139.7 0.0204995
28145.6 0.0195188
28151.5 0.0186357
28157.5 0.0178392
28163.4 0.0171217
28169.3 0.0164785
28175.2 0.0159085
28181.1 0.0154148
28187.1 0.0150078
28190.0 0.0148430
28193.0 0.0147097
28195.9 0.0146143
28198.9 0.0145667
28201.9 0.0145809
28204.8 0.0146790
28210.7 0.0152877
28213.7 0.0159551
28216.7 0.0170843
28219.6 0.0190569
28221.1 0.0205983
28222.6 0.0227586
28224.1 0.0258922
28225.5 0.0306495
28226.3 0.0339994
28227.0 0.0383308
28227.8 0.0440608
28228.5 0.0518534
28229.2 0.0628178
28229.6 0.0700506
28230.0 0.0789186
28230.4 0.0899501
28230.7 0.103904
28231.1 0.121899
28231.5 0.145643
28231.8 0.177836
28232.0 0.199001
28232.2 0.222945
28232.4 0.253458
28232.6 0.288755
28232.8 0.334875
28232.9 0.389736
28233.1 0.463721
28233.3 0.554905
28233.5 0.682910
28233.7 0.847849
28233.8 0.965038
28233.9 1.09097
28234.0 1.24087
28234.1 1.42024
28234.2 1.66229
28234.2 1.92724
28234.3 2.24570
28234.4 2.66708
28234.6 3.40152
28234.7 4.23583
28234.8 4.69301
28234.9 5.02536
28234.9 5.24843
28235.0 5.32726
28235.1 5.22476
28235.2 4.98358
28235.2 4.63916
28235.3 4.23582
28235.4 3.40151
28235.6 2.66705
28235.7 2.32454
28235.7 2.06162
28235.9 1.63573
28236.0 1.29700
28236.2 1.06099
28236.3 0.869497
28236.4 0.732188
28236.6 0.624093
28236.7 0.537799
28236.9 0.463541
28237.0 0.407194
28237.2 0.360521
28237.3 0.321475
28237.6 0.258599
28237.9 0.214187
28238.2 0.179562
28238.4 0.153810
28238.7 0.132837
28239.0 0.116642
28239.3 0.103018
28239.6 0.0921946
28240.1 0.0752773
28240.7 0.0630929
28241.3 0.0540291
28241.9 0.0471045
28242.4 0.0416946
28243.0 0.0373869
28243.6 0.0339002
28244.7 0.0286572
28245.9 0.0249293
28247.0 0.0222229
28248.1 0.0201751
28249.3 0.0185849
28251.6 0.0163009
28253.8 0.0147592
28256.1 0.0136543
28258.4 0.0128331
28263.0 0.0116877
28267.5 0.0109192
28272.1 0.0103574
28276.7 0.00991877
28281.2 0.00956108
28285.8 0.00925720
28290.3 0.00899295
28294.9 0.00875721
28299.5 0.00854437
28308.6 0.00816882
28317.7 0.00784209
28326.9 0.00755156
28336.0 0.00728926
28345.1 0.00705021
28354.2 0.00683025
28363.4 0.00662718
28372.5 0.00643850
28381.6 0.00626302
28399.9 0.00594560
28418.1 0.00566706
28436.4 0.00542118
28454.6 0.00520332
28472.9 0.00500972
28491.1 0.00483763
28509.4 0.00468449
28527.6 0.00454829
28545.9 0.00442729
28564.1 0.00432021
28582.4 0.00422575
28600.6 0.00414303
28618.9 0.00407112
28637.2 0.00400943
28655.4 0.00395734
28673.7 0.00391440
28691.9 0.00388027
28710.2 0.00385471
28728.4 0.00383755
28746.7 0.00382872
28764.9 0.00382821
28783.2 0.00383615
28801.4 0.00385271
28819.7 0.00387817
28892.7 0.00407895
28911.0 0.00415752
28929.2 0.00424945
28947.5 0.00435620
28965.7 0.00447950
28984.0 0.00462150
29002.2 0.00478460
29020.5 0.00497195
29038.7 0.00518738
29057.0 0.00543572
29075.2 0.00572261
29093.5 0.00605558
29111.7 0.00644414
29130.0 0.00690081
29148.2 0.00744126
29166.5 0.00808771
29184.7 0.00886899
29203.0 0.00982735
29221.3 0.0110213
29230.4 0.0117335
29239.5 0.0125403
29248.6 0.0134625
29257.8 0.0145222
29266.9 0.0157530
29271.5 0.0164453
29276.0 0.0171950
29280.6 0.0180126
29285.1 0.0189033
29289.7 0.0198788
29294.3 0.0209511
29298.8 0.0221373
29303.4 0.0234492
29308.0 0.0249102
29312.5 0.0265456
29317.1 0.0283910
29321.6 0.0304774
29326.2 0.0328578
29328.5 0.0341773
29330.8 0.0355952
29333.1 0.0371292
29335.3 0.0387783
29337.6 0.0405634
29339.9 0.0425009
29342.2 0.0446195
29344.5 0.0469234
29346.7 0.0494477
29349.0 0.0522235
29351.3 0.0553019
29353.6 0.0587003
29355.9 0.0624849
29358.2 0.0667205
29360.4 0.0714860
29362.7 0.0768795
29363.9 0.0798486
29365.0 0.0830226
29366.1 0.0864218
29367.3 0.0900689
29368.4 0.0940255
29369.6 0.0982523
29370.7 0.102816
29371.8 0.107754
29373.0 0.113112
29374.1 0.118938
29375.3 0.125292
29376.4 0.132240
29377.5 0.139863
29378.7 0.148251
29379.8 0.157513
29381.0 0.167778
29382.1 0.179198
29383.2 0.191955
29384.4 0.206268
29385.0 0.214089
29385.5 0.222402
29386.1 0.231410
29386.7 0.240851
29387.2 0.250926
29387.8 0.261692
29388.4 0.273216
29389.0 0.285567
29389.5 0.298826
29390.1 0.313082
29390.7 0.328436
29391.2 0.345001
29391.8 0.362904
29392.4 0.382288
29392.9 0.403314
29393.5 0.426167
29394.1 0.451052
29394.7 0.478207
29395.2 0.507898
29395.8 0.540430
29396.4 0.576150
29396.9 0.615452
29397.5 0.658786
29398.1 0.706662
29398.6 0.759657
29399.2 0.818423
29399.5 0.850768
29399.8 0.883692
29400.1 0.919652
29400.4 0.956275
29400.6 0.996292
29400.9 1.03706
29401.2 1.08161
29401.5 1.12700
29401.8 1.17659
29402.1 1.22709
29402.4 1.28222
29402.6 1.33829
29402.9 1.39943
29403.2 1.46151
29403.5 1.52903
29403.8 1.59739
29404.2 1.69782
29404.6 1.80424
29404.9 1.91636
29405.3 2.03367
29406.1 2.28010
29406.9 2.53206
29407.3 2.65455
29407.7 2.77086
29408.1 2.87763
29408.5 2.97135
29408.8 3.04858
29409.2 3.10621
29409.6 3.14178
29410.0 3.15368
29410.4 3.14202
29410.8 3.10674
29411.2 3.04946
29411.6 2.97268
29412.0 2.87952
29412.3 2.77343
29412.7 2.65793
29413.1 2.53635
29413.9 2.28649
29414.7 2.04242
29415.1 1.92636
29415.5 1.81550
29415.9 1.71037
29416.2 1.61370
29416.6 1.52279
29417.0 1.43759
29417.4 1.35795
29417.8 1.28365
29418.1 1.21444
29418.5 1.15003
29418.9 1.09014
29419.3 1.03588
29419.6 0.984034
29420.0 0.935846
29420.4 0.891048
29420.8 0.849388
29421.2 0.810630
29421.5 0.774552
29421.9 0.740951
29422.3 0.710434
29422.7 0.681180
29423.1 0.653882
29423.4 0.628393
29423.8 0.604577
29424.2 0.582308
29424.6 0.561474
29425.0 0.541968
29425.3 0.524161
29425.7 0.507004
29426.1 0.490914
29426.8 0.461640
29427.6 0.435818
29428.4 0.413286
29429.1 0.393074
29429.9 0.375183
29430.6 0.359345
29431.4 0.345502
29432.1 0.333090
29432.9 0.322138
29433.7 0.312501
29434.4 0.304158
29435.2 0.296782
29435.9 0.290400
29436.7 0.284933
29437.4 0.280369
29438.2 0.276529
29439.0 0.273430
29439.7 0.271029
29440.5 0.269311
29441.2 0.268199
29442.0 0.267699
29442.8 0.267790
29443.5 0.268446
29444.3 0.269673
29445.0 0.271460
29445.8 0.273804
29446.5 0.276664
29447.3 0.280119
29448.1 0.284142
29448.8 0.288744
29449.6 0.293864
29450.3 0.299655
29451.1 0.306073
29451.8 0.313140
29452.6 0.320773
29453.4 0.329206
29454.1 0.338371
29454.9 0.348303
29455.6 0.358892
29456.4 0.370460
29457.1 0.382914
29457.9 0.396297
29458.7 0.410460
29459.4 0.425829
29460.2 0.442270
29460.9 0.459830
29461.7 0.478301
29462.4 0.498219
29463.2 0.519096
29464.0 0.541519
29464.7 0.564917
29465.7 0.596714
29466.6 0.630552
29467.6 0.666333
29468.5 0.703481
29469.5 0.742497
29470.4 0.782173
29472.4 0.862863
29473.3 0.902343
29474.3 0.939826
29475.2 0.974202
29476.2 1.00402
29477.1 1.02878
29478.1 1.04696
29479.1 1.05812
29480.0 1.06151
29480.5 1.06026
29481.0 1.05702
29481.9 1.04477
29482.9 1.02527
29483.8 0.999672
29484.8 0.968448
29485.7 0.933364
29486.7 0.894834
29487.7 0.854737
29489.6 0.771522
29491.5 0.690669
29492.4 0.652014
29493.4 0.615465
29494.4 0.580424
29495.3 0.547709
29496.2 0.519169
29497.1 0.492312
29497.9 0.467098
29498.8 0.443729
29499.7 0.421600
29500.6 0.400911
29501.5 0.381584
29502.3 0.363734
29503.2 0.346871
29504.1 0.331129
29505.0 0.316431
29505.8 0.302857
29506.7 0.290027
29507.6 0.278170
29508.5 0.266953
29509.3 0.256578
29510.2 0.246755
29511.1 0.237558
29512.0 0.228943
29512.8 0.220959
29513.7 0.213383
29514.6 0.206354
29515.5 0.199679
29516.3 0.193480
29517.2 0.187588
29518.1 0.182050
29519.0 0.176844
29519.9 0.172003
29520.7 0.167395
29521.6 0.163107
29522.5 0.159024
29523.4 0.155225
29524.2 0.151607
29525.1 0.148202
29526.0 0.144999
29526.9 0.142018
29528.6 0.136516
29530.4 0.131686
29532.1 0.127408
29533.9 0.123680
29535.6 0.120429
29537.4 0.117617
29539.1 0.115198
29540.9 0.113173
29542.6 0.111503
29544.4 0.110169
29545.3 0.109620
29546.2 0.109150
29547.0 0.108758
29547.9 0.108446
29549.7 0.108040
29551.4 0.107926
29553.2 0.108100
29554.9 0.108560
29556.7 0.109312
29558.4 0.110350
29559.3 0.110984
29560.2 0.111692
29561.1 0.112478
29561.9 0.113331
29562.8 0.114273
29563.7 0.115284
29564.6 0.116389
29565.4 0.117564
29566.3 0.118839
29567.2 0.120204
29568.1 0.121660
29568.9 0.123192
29569.8 0.124839
29570.7 0.126565
29571.6 0.128415
29572.4 0.130350
29573.3 0.132417
29574.2 0.134600
29575.1 0.136903
29576.0 0.139303
29576.8 0.141860
29577.7 0.144520
29578.6 0.147351
29579.5 0.150295
29580.3 0.153426
29581.2 0.156716
29582.1 0.160175
29583.0 0.163768
29583.8 0.167584
29584.7 0.171593
29585.6 0.175805
29586.5 0.180176
29587.4 0.184819
29588.2 0.189695
29589.1 0.194815
29590.0 0.200130
29590.9 0.205773
29591.7 0.211631
29592.6 0.217851
29593.5 0.224306
29594.4 0.231161
29595.2 0.238358
29596.1 0.245913
29597.0 0.253753
29597.9 0.262074
29598.7 0.270703
29599.6 0.279859
29600.5 0.289349
29601.4 0.299410
29602.3 0.309953
29603.1 0.320995
29604.0 0.332416
29604.9 0.344493
29605.8 0.356964
29606.6 0.370125
29607.5 0.383682
29608.2 0.395149
29608.9 0.406809
29609.6 0.418990
29610.3 0.431343
29611.0 0.444211
29611.7 0.457218
29612.4 0.470526
29613.1 0.484112
29614.5 0.512211
29615.9 0.540837
29617.4 0.570015
29618.8 0.598844
29620.2 0.627137
29621.6 0.653982
29623.0 0.678597
29624.4 0.700020
29625.8 0.717757
29627.2 0.730840
29628.6 0.738880
29630.0 0.741394
29631.4 0.738290
29632.8 0.729663
29634.2 0.715893
29635.6 0.697707
29637.0 0.675571
29638.4 0.650594
29639.9 0.623233
29641.3 0.594646
29642.7 0.565124
29644.1 0.535466
29646.9 0.477801
29648.3 0.450251
29649.7 0.424098
29651.1 0.399090
29652.5 0.375648
29653.9 0.353912
29655.3 0.333527
29656.6 0.314456
29658.0 0.296773
29659.4 0.280161
29660.8 0.264793
29662.1 0.250377
29663.5 0.237053
29664.9 0.224557
29666.3 0.212924
29667.7 0.202091
29669.0 0.192068
29670.4 0.182654
29671.8 0.173932
29673.2 0.165729
29674.5 0.158117
29675.9 0.150945
29677.3 0.144233
29678.7 0.137944
29680.0 0.132089
29681.4 0.126552
29682.8 0.121387
29684.2 0.116494
29685.5 0.111921
29686.9 0.107581
29688.3 0.103517
29689.7 0.0996534
29691.0 0.0960294
29693.8 0.0893344
29696.5 0.0833278
29699.3 0.0779026
29702.0 0.0730227
29704.8 0.0686032
29707.5 0.0645891
29710.3 0.0609331
29713.0 0.0575947
29715.8 0.0545386
29718.5 0.0517342
29721.3 0.0491459
29724.1 0.0467693
29726.8 0.0445741
29729.6 0.0425425
29732.3 0.0406588
29735.1 0.0389090
29737.8 0.0372809
29740.6 0.0357635
