Pb-204(n,tot) ENDFB-8.0
1694.12 128.099
1694.43 121.416
1694.74 115.344
1695.05 109.810
1695.27 106.228
1695.49 102.875
1695.71 99.7016
1695.92 96.7229
1696.14 93.8973
1696.36 91.2382
1696.58 88.7100
1696.79 86.3256
1697.01 84.0536
1697.23 81.9062
1697.45 79.8557
1697.66 77.9138
1698.10 74.2925
1698.53 71.0029
1698.79 69.1775
1699.05 67.4527
1699.31 65.8147
1699.57 64.2575
1699.82 62.7702
1700.08 61.3592
1700.60 58.7305
1701.12 56.3286
1701.63 54.1352
1702.15 52.1221
1702.66 50.2690
1703.23 48.4062
1703.79 46.6974
1704.35 45.1199
1704.92 43.6648
1705.48 42.3149
1706.04 41.0649
1706.61 39.9026
1707.17 38.8180
1707.69 37.8834
1708.20 37.0049
1708.72 36.1749
1709.24 35.3929
1709.75 34.6522
1710.27 33.9525
1710.79 33.2893
1711.30 32.6599
1711.82 32.0608
1712.33 31.4922
1712.85 30.9497
1713.37 30.4337
1713.88 29.9405
1714.40 29.4704
1715.43 28.5912
1716.45 27.7994
1717.46 27.0708
1718.47 26.3977
1719.48 25.7742
1720.49 25.1952
1721.51 24.6561
1722.52 24.1531
1723.53 23.6833
1724.44 23.2859
1725.36 22.9100
1726.27 22.5536
1727.19 22.2160
1728.10 21.8959
1729.01 21.5921
1729.93 21.3032
1730.84 21.0286
1731.75 20.7667
1732.67 20.5169
1733.58 20.2785
1734.50 20.0508
1735.41 19.8328
1736.32 19.6241
1738.15 19.2324
1740.07 18.8549
1741.98 18.5073
1743.90 18.1862
1745.81 17.8889
1747.72 17.6125
1749.64 17.3552
1751.55 17.1149
1753.47 16.8902
1755.91 16.6242
1758.34 16.3784
1760.78 16.1505
1763.22 15.9391
1766.00 15.7148
1768.47 15.5299
1770.17 15.4093
1771.87 15.2938
1773.58 15.1829
1775.28 15.0771
1778.69 14.8778
1782.10 14.6940
1785.51 14.5235
1788.92 14.3654
1792.33 14.2180
1795.73 14.0802
1798.83 13.9627
1801.93 13.8517
1805.03 13.7468
1808.13 13.6474
1812.43 13.5180
1816.72 13.3972
1821.02 13.2842
1825.32 13.1783
1829.61 13.0787
1833.91 12.9848
1838.21 12.8962
1842.50 12.8122
1844.00 12.7841
1847.91 12.7134
1851.81 12.6454
1855.72 12.5800
1859.63 12.5182
1863.53 12.4583
1867.44 12.4007
1875.25 12.2925
1883.06 12.1919
1890.88 12.0979
1898.69 12.0100
1906.50 11.9270
1915.10 11.8413
1923.69 11.7603
1932.29 11.6837
1940.89 11.6106
1949.48 11.5408
1958.08 11.4740
1966.67 11.4098
1975.27 11.3477
1987.64 11.2619
2000.00 11.1796
2012.73 11.0978
2025.45 11.0183
2038.17 10.9404
2050.90 10.8639
2063.62 10.7881
2076.35 10.7128
2089.07 10.6374
2101.79 10.5616
2112.57 10.4966
2123.34 10.4309
2134.12 10.3640
2144.89 10.2955
2155.66 10.2254
2166.44 10.1532
2177.21 10.0785
2187.98 10.0012
2197.87 9.92713
2207.76 9.85018
2217.65 9.76958
2227.54 9.68490
2237.43 9.59598
2247.32 9.50172
2257.21 9.40159
2267.10 9.29522
2274.25 9.21357
2281.39 9.12758
2288.53 9.03678
2295.67 8.94074
2300.58 8.87128
2305.49 8.79884
2310.40 8.72315
2315.31 8.64389
2320.22 8.56097
2325.12 8.47387
2330.03 8.38235
2334.94 8.28613
2339.16 8.19909
2343.39 8.10784
2347.61 8.01215
2351.83 7.91170
2356.05 7.80608
2360.27 7.69464
2364.49 7.57696
2368.72 7.45273
2372.46 7.33621
2376.21 7.21362
2379.96 7.08437
2383.71 6.94785
2385.58 6.87677
2387.46 6.80368
2389.33 6.72841
2391.21 6.65109
2393.08 6.57153
2394.95 6.48952
2396.83 6.40518
2398.70 6.31840
2401.09 6.20406
2403.47 6.08538
2405.86 5.96214
2408.24 5.83471
2410.63 5.70202
2413.01 5.56448
2415.40 5.42198
2416.59 5.34885
2417.78 5.27455
2419.66 5.15527
2421.53 5.03320
2423.41 4.90848
2425.28 4.78139
2427.16 4.65235
2429.03 4.52193
2429.97 4.45643
2430.90 4.39091
2431.84 4.32549
2432.78 4.26036
2434.14 4.16650
2435.50 4.07434
2436.87 3.98477
2438.23 3.89887
2439.59 3.81778
2440.96 3.74334
2442.32 3.67782
2443.68 3.62361
2444.71 3.59218
2445.74 3.57094
2446.77 3.56176
2447.80 3.56711
2448.77 3.58824
2449.11 3.60005
2449.68 3.62484
2450.21 3.65506
2450.74 3.69254
2451.27 3.73803
2451.80 3.79224
2452.49 3.87721
2453.18 3.98065
2453.87 4.10547
2454.56 4.25432
2455.25 4.43111
2455.59 4.53100
2455.93 4.63937
2456.28 4.75683
2456.62 4.88405
2456.97 5.02172
2457.31 5.17064
2457.65 5.33164
2458.00 5.50562
2458.34 5.69359
2458.69 5.89661
2459.03 6.11587
2459.37 6.35264
2459.72 6.60832
2460.06 6.88443
2460.41 7.18355
2460.75 7.50578
2461.09 7.85397
2461.44 8.23031
2461.78 8.63846
2462.13 9.07875
2462.47 9.55526
2462.82 10.0713
2463.16 10.6321
2463.50 11.2384
2463.85 11.8963
2464.19 12.6108
2464.54 13.3873
2464.88 14.2320
2465.22 15.1518
2465.57 16.1545
2465.91 17.2521
2466.26 18.4481
2466.60 19.7565
2466.95 21.1899
2467.29 22.7626
2467.63 24.4908
2467.98 26.3928
2468.32 28.4898
2468.49 29.6255
2468.67 30.8131
2468.84 32.0623
2469.01 33.3771
2469.18 34.7617
2469.35 36.2204
2469.53 37.7583
2469.70 39.3803
2469.87 41.0922
2470.04 42.9000
2470.21 44.8102
2470.39 46.8298
2470.56 48.9665
2470.73 51.2285
2470.90 53.6248
2471.07 56.1651
2471.22 58.4902
2471.37 60.9386
2471.52 63.5182
2471.67 66.2187
2471.82 69.0858
2471.97 72.0907
2472.12 75.2845
2472.26 78.6357
2472.41 82.2017
2472.56 85.9741
2472.71 89.9671
2472.86 94.1672
2473.01 98.6480
2473.16 103.367
2473.30 108.408
2473.45 113.725
2473.62 120.319
2473.80 127.399
2473.97 135.004
2474.14 143.180
2474.31 151.977
2474.48 161.446
2474.66 171.646
2474.83 182.639
2475.00 194.562
2475.17 207.348
2475.35 221.139
2475.52 236.012
2475.69 252.048
2475.86 269.330
2476.03 287.939
2476.21 307.955
2476.41 333.225
2476.61 360.614
2476.81 390.195
2477.01 421.833
2477.21 455.821
2477.41 491.727
2477.61 529.728
2477.81 569.165
2478.36 681.935
2478.63 737.917
2478.91 790.736
2479.04 815.413
2479.18 838.477
2479.32 859.644
2479.45 878.644
2479.59 895.231
2479.73 909.192
2479.86 920.350
2480.00 928.524
2480.18 934.839
2480.37 935.660
2480.52 932.369
2480.67 925.658
2480.81 915.714
2480.96 902.875
2481.11 887.248
2481.26 869.224
2481.41 849.136
2481.56 827.478
2481.86 780.066
2482.15 729.847
2482.45 678.672
2482.75 628.593
2482.91 601.799
2483.08 575.812
2483.24 550.740
2483.40 526.660
2483.57 503.619
2483.73 481.642
2483.90 460.735
2484.06 440.886
2484.22 422.075
2484.39 404.271
2484.55 387.437
2484.72 371.532
2484.88 356.511
2485.04 342.331
2485.21 328.945
2485.37 316.383
2485.54 304.164
2485.71 292.641
2485.87 281.768
2486.04 271.564
2486.21 261.868
2486.38 252.706
2486.55 244.042
2486.71 235.892
2486.88 228.128
2487.05 220.772
2487.22 213.797
2487.38 207.218
2487.55 200.932
2487.72 194.960
2487.89 189.281
2488.05 183.908
2488.39 173.856
2488.73 164.742
2489.06 156.407
2489.40 148.809
2489.73 141.824
2490.07 135.425
2490.40 129.513
2490.74 124.073
2491.17 117.723
2491.59 111.955
2492.02 106.698
2492.45 101.893
2492.87 97.4878
2493.30 93.4373
2493.73 89.7019
2494.15 86.2487
2494.49 83.7113
2494.83 81.3260
2495.16 79.0675
2495.50 76.9392
2495.83 74.9192
2496.17 73.0111
2496.50 71.1960
2496.84 69.4778
2497.17 67.8398
2497.51 66.2861
2497.85 64.8020
2498.18 63.3915
2498.85 60.7569
2499.52 58.3505
2500.19 56.1456
2500.86 54.1192
2501.54 52.2516
2502.21 50.5259
2502.88 48.9271
2503.55 47.4426
2504.22 46.0611
2504.89 44.7729
2505.47 43.7284
2506.05 42.7430
2506.63 41.8116
2507.21 40.9307
2507.79 40.0928
2508.37 39.2982
2508.95 38.5415
2509.53 37.8228
2510.11 37.1372
2510.69 36.4848
2511.27 35.8611
2511.85 35.2664
2513.00 34.1531
2514.16 33.1333
2515.03 32.4284
2515.89 31.7640
2516.75 31.1372
2517.61 30.5461
2518.47 29.9864
2519.33 29.4564
2520.20 28.9538
2521.06 28.4773
2521.92 28.0239
2522.78 27.5924
2523.64 27.1814
2524.50 26.7899
2525.37 26.4158
2526.23 26.0583
2527.95 25.3896
2529.68 24.7755
2531.40 24.2103
2533.12 23.6880
2534.85 23.2046
2536.57 22.7553
2538.29 22.3373
2540.02 21.9473
2541.74 21.5825
2542.99 21.3316
2544.25 21.0921
2545.50 20.8631
2546.75 20.6442
2548.01 20.4344
2549.26 20.2343
2551.77 19.8573
2554.27 19.5083
2556.78 19.1851
2559.29 18.8852
2561.79 18.6061
2563.52 18.4252
2565.24 18.2525
2566.96 18.0872
2568.69 17.9295
2572.13 17.6334
2575.58 17.3613
2579.03 17.1099
2582.47 16.8773
2585.92 16.6614
2589.37 16.4603
2593.10 16.2576
2596.84 16.0690
2600.57 15.8930
2604.31 15.7285
2608.05 15.5742
2611.78 15.4294
2615.52 15.2932
2619.25 15.1646
2622.71 15.0522
2626.16 14.9454
2629.61 14.8438
2633.07 14.7472
2638.60 14.6016
2642.79 14.4979
2646.99 14.3997
2651.19 14.3064
2655.39 14.2178
2659.59 14.1336
2663.78 14.0533
2667.98 13.9768
2672.18 13.9038
2674.77 13.8605
2678.65 13.7977
2682.53 13.7378
2684.48 13.7089
2686.42 13.6808
2688.36 13.6534
2690.30 13.6271
2691.59 13.6102
2692.89 13.5939
2694.18 13.5786
2695.48 13.5644
2696.21 13.5571
2696.93 13.5506
2697.66 13.5451
2698.39 13.5411
2699.12 13.5391
2699.48 13.5391
2699.85 13.5402
2700.21 13.5425
2700.57 13.5464
2700.94 13.5525
2701.30 13.5618
2701.59 13.5720
2701.87 13.5860
2702.15 13.6055
2702.29 13.6183
2702.43 13.6339
2702.58 13.6534
2702.72 13.6779
2702.86 13.7097
2703.00 13.7514
2703.07 13.7774
2703.14 13.8076
2703.21 13.8428
2703.28 13.8833
2703.35 13.9312
2703.43 13.9872
2703.50 14.0527
2703.57 14.1280
2703.63 14.2103
2703.70 14.3051
2703.76 14.4140
2703.83 14.5367
2703.90 14.6788
2703.96 14.8405
2704.03 15.0235
2704.09 15.2266
2704.16 15.4578
2704.22 15.7160
2704.29 16.0027
2704.36 16.3142
2704.42 16.6611
2704.49 17.0335
2704.55 17.4430
2704.62 17.8770
2704.68 18.3477
2704.75 18.8471
2704.82 19.3729
2704.88 19.9134
2704.95 20.4817
2705.01 21.0648
2705.14 22.2451
2705.29 23.5101
2705.36 24.1156
2705.43 24.6829
2705.48 25.0724
2705.53 25.4380
2705.58 25.7765
2705.63 26.0790
2705.69 26.3799
2705.74 26.6332
2705.80 26.8452
2705.85 27.0082
2705.92 27.1390
2705.99 27.1903
2706.00 27.1910
2706.01 27.1899
2706.05 27.1727
2706.08 27.1348
2706.15 27.0004
2706.21 26.8242
2706.27 26.5940
2706.33 26.3128
2706.39 25.9842
2706.46 25.5048
2706.54 24.9653
2706.60 24.5053
2706.65 24.0199
2706.77 23.0031
2707.01 20.8863
2707.12 19.8591
2707.18 19.3675
2707.24 18.9023
2707.30 18.4646
2707.35 18.0549
2707.41 17.6666
2707.47 17.3005
2707.52 16.9570
2707.58 16.6362
2707.63 16.3381
2707.69 16.0623
2707.75 15.8038
2707.80 15.5710
2707.86 15.3583
2707.92 15.1646
2707.97 14.9889
2708.03 14.8300
2708.08 14.6868
2708.14 14.5581
2708.21 14.4216
2708.27 14.3022
2708.34 14.1981
2708.41 14.1076
2708.47 14.0290
2708.54 13.9609
2708.61 13.9018
2708.67 13.8513
2708.74 13.8068
2708.81 13.7681
2708.94 13.7054
2709.08 13.6568
2709.21 13.6191
2709.34 13.5888
2709.48 13.5642
2709.61 13.5436
2709.74 13.5264
2710.01 13.4982
2710.28 13.4761
2710.62 13.4534
2710.96 13.4351
2711.30 13.4199
2711.65 13.4069
2711.99 13.3956
2712.33 13.3855
2713.01 13.3681
2713.70 13.3533
2714.38 13.3402
2715.07 13.3283
2715.75 13.3173
2716.43 13.3070
2717.12 13.2972
2718.66 13.2765
2720.20 13.2571
2721.74 13.2386
2723.28 13.2209
2724.82 13.2035
2726.36 13.1866
2729.43 13.1539
2732.51 13.1222
2735.59 13.0915
2738.67 13.0616
2741.75 13.0325
2748.59 12.9704
2755.43 12.9113
2765.01 12.8334
2774.59 12.7604
2784.17 12.6916
2793.75 12.6267
2809.88 12.5258
2826.01 12.4331
2842.15 12.3479
2858.28 12.2694
2874.41 12.1966
2890.54 12.1286
2906.67 12.0649
2922.81 12.0051
2943.80 11.9328
2964.80 11.8653
2985.80 11.8026
3006.80 11.7437
3027.80 11.6881
3048.79 11.6360
3090.79 11.5392
3116.38 11.4849
3141.98 11.4335
3193.17 11.3381
3244.36 11.2511
3295.55 11.1707
3359.44 11.0784
3423.33 10.9928
3487.22 10.9127
3551.11 10.8373
3594.54 10.7882
3630.57 10.7487
3666.60 10.7101
3671.46 10.7050
3691.23 10.6843
3711.00 10.6639
3722.60 10.6521
3734.20 10.6405
3745.80 10.6290
3751.60 10.6234
3757.40 10.6180
3763.20 10.6127
3766.10 10.6102
3769.00 10.6078
3771.90 10.6055
3774.80 10.6034
3777.70 10.6017
3780.60 10.6004
3782.33 10.5999
3784.05 10.5998
3785.77 10.6002
3787.49 10.6014
3789.21 10.6036
3790.07 10.6053
3790.94 10.6076
3791.80 10.6105
3792.66 10.6143
3793.52 10.6194
3794.38 10.6263
3795.01 10.6329
3795.65 10.6414
3796.28 10.6523
3796.92 10.6668
3797.23 10.6759
3797.55 10.6866
3797.87 10.6993
3798.19 10.7145
3798.50 10.7330
3798.82 10.7558
3799.14 10.7846
3799.45 10.8223
3799.71 10.8633
3799.85 10.8888
3799.98 10.9186
3800.11 10.9543
3800.24 10.9972
3800.37 11.0496
3800.50 11.1146
3800.63 11.1966
3800.76 11.2994
3800.82 11.3606
3800.89 11.4297
3800.95 11.5076
3801.02 11.5954
3801.08 11.6960
3801.15 11.8077
3801.21 11.9333
3801.28 12.0745
3801.34 12.2329
3801.41 12.4103
3801.47 12.6084
3801.54 12.8292
3801.60 13.0666
3801.66 13.3246
3801.73 13.6131
3801.79 13.9247
3801.85 14.2711
3801.91 14.6427
3801.98 15.0461
3802.04 15.4826
3802.10 15.9608
3802.16 16.4663
3802.22 17.0068
3802.29 17.5822
3802.35 18.2024
3802.41 18.8468
3802.47 19.5237
3802.54 20.2314
3802.60 20.9798
3802.66 21.7422
3802.78 23.3305
3803.03 26.6496
3803.18 28.5876
3803.26 29.5131
3803.33 30.3946
3803.44 31.6305
3803.50 32.1930
3803.56 32.6997
3803.62 33.2103
3803.68 33.6464
3803.74 34.0123
3803.80 34.2999
3803.88 34.5661
3803.96 34.6953
3804.00 34.7093
3804.01 34.7088
3804.03 34.7018
3804.05 34.6873
3804.08 34.6353
3804.16 34.4375
3804.23 34.1715
3804.29 33.8255
3804.36 33.3932
3804.42 32.8925
3804.51 32.0965
3804.60 31.1986
3804.67 30.4747
3804.73 29.7075
3804.86 28.0736
3805.10 24.9245
3805.22 23.3607
3805.33 21.8477
3805.44 20.5434
3805.49 19.9267
3805.55 19.3315
3805.60 18.7487
3805.65 18.2008
3805.71 17.6776
3805.76 17.1796
3805.81 16.6984
3805.87 16.2518
3805.92 15.8307
3805.97 15.4347
3806.03 15.0567
3806.08 14.7099
3806.13 14.3865
3806.19 14.0856
3806.23 13.8318
3806.28 13.5999
3806.33 13.3836
3806.37 13.1823
3806.45 12.9049
3806.52 12.6575
3806.59 12.4375
3806.66 12.2425
3806.75 12.0164
3806.85 11.8272
3806.94 11.6660
3807.04 11.5318
3807.13 11.4244
3807.21 11.3332
3807.30 11.2557
3807.39 11.1903
3807.48 11.1337
3807.57 11.0852
3807.66 11.0435
3807.75 11.0077
3807.92 10.9484
3808.10 10.9025
3808.28 10.8658
3808.46 10.8358
3808.63 10.8105
3808.81 10.7892
3809.17 10.7546
3809.52 10.7279
3809.87 10.7066
3810.28 10.6871
3810.68 10.6714
3811.08 10.6585
3811.48 10.6477
3811.89 10.6385
3812.29 10.6307
3813.09 10.6181
3813.90 10.6083
3814.70 10.6005
3815.50 10.5942
3816.31 10.5890
3817.63 10.5820
3818.96 10.5765
3820.28 10.5719
3821.61 10.5681
3822.93 10.5648
3824.26 10.5619
3826.90 10.5568
3829.55 10.5525
3832.20 10.5487
3834.85 10.5451
3837.50 10.5418
3842.42 10.5360
3847.34 10.5306
3852.26 10.5254
3857.18 10.5203
3867.02 10.5103
3876.86 10.5006
3892.25 10.4857
3907.64 10.4710
3923.04 10.4564
3938.43 10.4419
3969.21 10.4133
4000.00 10.3849
4037.40 10.3509
4074.79 10.3173
4109.66 10.2862
4144.53 10.2554
4179.40 10.2248
4196.84 10.2097
4214.27 10.1946
4221.88 10.1881
4229.49 10.1817
4237.82 10.1748
4241.99 10.1714
4246.15 10.1681
4250.32 10.1650
4254.49 10.1621
4256.57 10.1607
4258.66 10.1596
4260.74 10.1586
4262.82 10.1579
4264.39 10.1576
4265.95 10.1576
4267.51 10.1581
4269.07 10.1593
4270.64 10.1616
4271.42 10.1633
4272.20 10.1656
4272.98 10.1687
4273.76 10.1728
4274.54 10.1785
4275.32 10.1863
4275.84 10.1933
4276.37 10.2024
4276.89 10.2144
4277.41 10.2308
4277.67 10.2415
4277.93 10.2544
4278.19 10.2705
4278.45 10.2911
4278.71 10.3187
4278.84 10.3364
4278.97 10.3576
4279.10 10.3834
4279.23 10.4153
4279.36 10.4549
4279.49 10.5048
4279.60 10.5545
4279.70 10.6140
4279.80 10.6860
4279.91 10.7729
4280.01 10.8790
4280.12 11.0054
4280.22 11.1568
4280.32 11.3372
4280.38 11.4416
4280.43 11.5531
4280.48 11.6739
4280.53 11.8048
4280.59 11.9462
4280.64 12.0988
4280.69 12.2629
4280.74 12.4392
4280.79 12.6281
4280.85 12.8301
4280.90 13.0456
4280.95 13.2749
4281.00 13.5182
4281.05 13.7759
4281.11 14.0480
4281.16 14.3346
4281.21 14.6178
4281.26 14.9137
4281.30 15.2221
4281.35 15.5426
4281.45 16.2182
4281.55 16.9286
4281.65 17.6821
4281.74 18.4557
4281.94 20.0547
4282.13 21.6407
4282.23 22.3916
4282.33 23.0882
4282.39 23.5027
4282.45 23.8891
4282.52 24.2440
4282.58 24.5593
4282.65 24.8846
4282.72 25.1519
4282.79 25.3578
4282.86 25.5080
4282.93 25.6035
4283.00 25.6353
4283.01 25.6351
4283.02 25.6319
4283.04 25.6252
4283.08 25.6012
4283.14 25.5087
4283.24 25.2763
4283.32 25.0250
4283.39 24.7171
4283.48 24.2685
4283.57 23.7465
4283.66 23.1540
4283.75 22.5147
4283.84 21.8258
4283.93 21.1136
4284.15 19.3620
4284.26 18.4885
4284.36 17.6443
4284.43 17.1349
4284.49 16.6410
4284.56 16.1646
4284.62 15.7145
4284.69 15.2780
4284.76 14.8633
4284.82 14.4714
4284.89 14.1079
4284.95 13.7619
4285.02 13.4390
4285.09 13.1391
4285.15 12.8656
4285.22 12.6094
4285.28 12.3775
4285.35 12.1619
4285.41 11.9682
4285.48 11.7789
4285.55 11.6085
4285.62 11.4555
4285.69 11.3186
4285.76 11.1965
4285.83 11.0879
4285.90 10.9914
4285.97 10.9072
4286.04 10.8315
4286.11 10.7647
4286.18 10.7058
4286.25 10.6546
4286.39 10.5685
4286.53 10.5020
4286.67 10.4498
4286.81 10.4087
4286.95 10.3761
4287.09 10.3500
4287.23 10.3285
4287.37 10.3108
4287.65 10.2830
4287.87 10.2659
4288.09 10.2519
4288.53 10.2302
4288.98 10.2140
4289.42 10.2015
4289.87 10.1915
4290.31 10.1834
4290.75 10.1767
4291.20 10.1710
4292.08 10.1621
4292.97 10.1554
4293.86 10.1500
4294.74 10.1457
4296.06 10.1406
4297.37 10.1366
4298.69 10.1333
4300.00 10.1304
4302.10 10.1266
4304.21 10.1233
4306.31 10.1204
4308.41 10.1178
4310.52 10.1153
4312.62 10.1130
4316.82 10.1086
4321.03 10.1045
4325.24 10.1005
4333.65 10.0928
4342.06 10.0853
4350.47 10.0779
4367.29 10.0632
4386.71 10.0465
4406.12 10.0299
4444.95 9.99686
4490.81 9.95798
4513.75 9.93859
4536.68 9.91924
4559.61 9.89993
4582.54 9.88068
4605.48 9.86153
4616.94 9.85203
4628.41 9.84260
4642.37 9.83135
4649.35 9.82586
4656.33 9.82055
4663.30 9.81546
4670.28 9.81081
4673.77 9.80873
4677.26 9.80690
4680.75 9.80541
4684.24 9.80443
4686.68 9.80418
4689.13 9.80435
4691.57 9.80527
4694.01 9.80719
4696.46 9.81060
4697.68 9.81311
4698.90 9.81635
4700.12 9.82049
4701.34 9.82579
4702.56 9.83275
4703.78 9.84201
4704.66 9.85051
4705.53 9.86110
4706.40 9.87446
4707.27 9.89154
4708.15 9.91388
4708.58 9.92770
4709.02 9.94382
4709.45 9.96276
4709.89 9.98520
4710.33 10.0120
4710.76 10.0445
4711.14 10.0786
4711.52 10.1199
4711.90 10.1706
4712.27 10.2342
4712.46 10.2723
4712.65 10.3159
4712.84 10.3663
4713.03 10.4251
4713.22 10.4948
4713.41 10.5789
4713.60 10.6823
4713.79 10.8119
4713.89 10.8963
4713.99 10.9932
4714.09 11.1053
4714.19 11.2340
4714.30 11.3854
4714.40 11.5625
4714.50 11.7701
4714.60 12.0112
4714.70 12.2968
4714.80 12.6321
4714.86 12.8208
4714.91 13.0249
4714.96 13.2457
4715.01 13.4795
4715.06 13.7367
4715.11 14.0142
4715.16 14.3132
4715.21 14.6351
4715.26 14.9812
4715.31 15.3529
4715.36 15.7515
4715.41 16.1696
4715.47 16.6625
4715.52 17.1914
4715.58 17.7578
4715.63 18.3519
4715.69 18.9970
4715.74 19.6709
4715.80 20.3995
4715.85 21.1572
4715.91 21.9729
4715.96 22.8171
4716.02 23.7215
4716.07 24.6530
4716.12 25.6457
4716.18 26.6629
4716.23 27.7411
4716.29 28.8398
4716.36 30.3201
4716.43 31.8369
4716.56 35.0189
4716.70 38.3491
4716.84 41.7544
4717.00 45.6809
4717.16 49.4140
4717.28 52.1050
4717.41 54.5195
4717.49 55.8965
4717.57 57.0963
4717.65 58.1336
4717.73 58.9782
4717.83 59.7753
4717.94 60.1996
4718.00 60.2754
4718.01 60.2743
4718.04 60.2555
4718.06 60.2152
4718.11 60.0660
4718.21 59.5088
4718.32 58.5408
4718.43 57.2121
4718.54 55.4207
4718.66 53.3200
4718.78 50.9295
4718.89 48.3504
4719.00 45.8657
4719.10 43.3050
4719.31 38.1299
4719.45 34.8361
4719.58 31.7147
4719.65 30.2269
4719.72 28.7950
4719.79 27.4233
4719.86 26.1151
4719.91 25.0514
4719.97 24.0366
4720.03 23.0715
4720.09 22.1715
4720.14 21.3049
4720.20 20.4875
4720.26 19.7184
4720.32 19.0088
4720.38 18.3323
4720.43 17.7005
4720.49 17.1117
4720.55 16.5733
4720.61 16.0645
4720.66 15.6011
4720.72 15.1649
4720.78 14.7689
4720.84 14.3974
4720.89 14.0557
4720.95 13.7417
4721.01 13.4583
4721.07 13.1939
4721.13 12.9517
4721.18 12.7302
4721.24 12.5311
4721.30 12.3457
4721.36 12.1765
4721.41 12.0219
4721.47 11.8830
4721.59 11.6379
4721.70 11.4328
4721.82 11.2593
4721.93 11.1145
4722.05 10.9908
4722.16 10.8864
4722.28 10.7960
4722.39 10.7185
4722.51 10.6510
4722.62 10.5916
4722.79 10.5168
4722.96 10.4533
4723.13 10.3986
4723.30 10.3509
4723.46 10.3090
4723.63 10.2718
4723.97 10.2088
4724.30 10.1573
4724.64 10.1146
4724.97 10.0786
4725.31 10.0481
4725.81 10.0100
4726.32 9.97908
4726.99 9.94600
4727.62 9.92127
4728.25 9.90105
4728.88 9.88427
4729.50 9.87015
4730.13 9.85814
4730.76 9.84785
4732.02 9.83119
4733.28 9.81822
4734.54 9.80784
4735.80 9.79935
4737.06 9.79229
4738.90 9.78384
4740.75 9.77707
4742.59 9.77132
4744.44 9.76641
4746.28 9.76211
4748.13 9.75829
4751.82 9.75171
4755.51 9.74607
4759.20 9.74106
4762.90 9.73652
4766.59 9.73223
4773.30 9.72499
4780.01 9.71821
4786.72 9.71171
4793.44 9.70540
4806.86 9.69314
4820.28 9.68115
4833.71 9.66932
4847.13 9.65757
4866.24 9.64094
4885.35 9.62436
4923.57 9.59123
4961.78 9.55805
5000.00 9.52475
5053.02 9.47827
5106.04 9.43138
5185.56 9.36009
5265.09 9.28757
5344.61 9.21352
5424.14 9.13767
5503.66 9.05944
5583.19 8.97890
5662.72 8.89502
5742.24 8.80777
5840.11 8.69366
5937.98 8.57068
5986.92 8.50492
6035.86 8.43545
6084.79 8.36157
6133.73 8.28243
6203.07 8.15841
6237.74 8.08941
6272.41 8.01518
6285.41 7.98549
6307.09 7.93349
6336.89 7.85605
6366.70 7.77021
6396.50 7.67379
6426.31 7.56352
6446.63 7.47789
6466.96 7.38142
6487.28 7.27168
6497.44 7.21039
6507.60 7.14404
6522.50 7.03585
6537.41 6.91181
6544.86 6.84262
6552.31 6.76758
6559.76 6.68595
6567.21 6.59699
6574.66 6.49909
6582.12 6.39074
6589.57 6.27016
6597.02 6.13500
6604.47 5.98224
6608.20 5.89810
6611.92 5.80806
6615.65 5.71141
6619.37 5.60743
6623.10 5.49518
6626.82 5.37388
6631.33 5.21309
6635.83 5.03430
6638.08 4.93736
6640.34 4.83481
6642.59 4.72618
6644.84 4.61096
6647.99 4.43775
6651.14 4.24916
6652.71 4.14837
6654.29 4.04300
6655.86 3.93275
6657.44 3.81754
6658.86 3.70896
6660.28 3.59605
6661.70 3.47865
6663.12 3.35677
6664.54 3.23044
6665.96 3.09983
6667.38 2.96527
6668.81 2.82735
6669.99 2.71092
6671.16 2.59371
6672.34 2.47676
6673.52 2.36160
6674.70 2.25029
6675.88 2.14604
6676.47 2.09779
6677.06 2.05313
6677.65 2.01270
6678.24 1.97759
6679.07 1.93913
6679.49 1.92592
6679.90 1.91749
6680.32 1.91454
6680.74 1.91786
6681.15 1.92836
6681.57 1.94709
6681.71 1.95538
6682.12 1.98707
6682.54 2.02998
6682.80 2.06340
6683.06 2.10222
6683.32 2.14704
6683.58 2.19842
6683.84 2.25695
