Tb-159(n,g) ENDFB-8.0
Energy(eV) XS(b)
485.755 2.20042
485.815 2.22376
485.875 2.25214
485.935 2.28586
485.996 2.32525
486.056 2.37070
486.116 2.42269
486.176 2.48178
486.236 2.54861
486.296 2.62396
486.356 2.70875
486.416 2.80391
486.486 2.92915
486.555 3.07274
486.625 3.23783
486.660 3.32964
486.694 3.42812
486.729 3.53453
486.764 3.64941
486.799 3.77369
486.834 3.90846
486.868 4.05500
486.903 4.21481
486.938 4.38968
486.973 4.58114
486.998 4.73352
487.023 4.89684
487.049 5.07295
487.074 5.26328
487.099 5.46950
487.125 5.69347
487.150 5.93731
487.175 6.20343
487.201 6.49456
487.226 6.81379
487.251 7.16458
487.264 7.35378
487.276 7.55084
487.289 7.75948
487.302 7.97698
487.314 8.20744
487.327 8.44789
487.340 8.70286
487.352 8.96906
487.365 9.25150
487.378 9.54655
487.395 9.97987
487.412 10.4454
487.430 10.9456
487.447 11.4832
487.465 12.0611
487.482 12.6823
487.499 13.3500
487.517 14.0675
487.534 14.8384
487.552 15.6665
487.569 16.5554
487.586 17.5093
487.604 18.5324
487.621 19.6289
487.639 20.8032
487.656 22.0524
487.667 22.8989
487.678 23.7819
487.689 24.7028
487.700 25.6539
487.711 26.6537
487.722 27.6949
487.734 28.7789
487.745 29.8963
487.756 31.0688
487.767 32.2876
487.778 33.5539
487.789 34.8566
487.800 36.2206
487.811 37.6225
487.833 40.5936
487.850 43.0822
487.868 45.7062
487.885 48.4686
487.903 51.3719
487.920 54.4181
487.937 57.6089
487.955 60.9451
487.972 64.4269
487.990 68.0540
488.007 71.8252
488.024 75.7384
488.042 79.7907
488.059 83.9785
488.077 88.2971
488.111 97.2764
488.146 106.723
488.181 116.540
488.216 126.636
488.251 136.907
488.345 164.815
488.380 174.603
488.415 183.893
488.450 192.586
488.485 200.509
488.519 207.522
488.554 213.500
488.590 218.463
488.626 222.096
488.663 224.397
488.700 225.156
488.707 225.126
488.729 224.672
488.751 223.678
488.773 222.152
488.795 220.106
488.824 216.570
488.853 212.174
488.886 206.346
488.919 199.644
488.946 193.328
488.974 186.543
489.002 179.337
489.029 171.787
489.084 155.923
489.140 139.569
489.205 120.366
489.238 111.023
489.270 102.001
489.298 94.6122
489.326 87.5405
489.353 80.7850
489.381 74.3667
489.409 68.2789
489.436 62.5748
489.464 57.2360
489.491 52.2620
489.519 47.6322
489.547 43.3717
489.561 41.3559
489.574 39.4386
489.588 37.6031
489.602 35.8475
489.616 34.1581
489.630 32.5569
489.643 31.0294
489.657 29.5735
489.671 28.1867
489.685 26.8669
489.699 25.6116
489.712 24.4186
489.736 22.4927
489.760 20.7343
489.784 19.1316
489.808 17.6786
489.832 16.3521
489.856 15.1522
489.880 14.0589
489.903 13.0715
489.927 12.1727
489.951 11.3582
489.975 10.6202
489.999 9.95398
490.023 9.34714
490.047 8.79864
490.070 8.29822
490.094 7.84497
490.122 7.36798
490.150 6.94063
490.177 6.55408
490.205 6.20605
490.233 5.88958
490.260 5.60305
490.288 5.34188
490.315 5.10310
490.343 4.88336
490.371 4.68201
490.398 4.49562
490.426 4.32382
490.454 4.16388
490.481 4.01566
490.509 3.87746
490.536 3.74828
490.579 3.56384
490.622 3.39676
490.665 3.24438
490.707 3.10489
490.750 2.97675
490.793 2.85872
490.835 2.74972
490.878 2.64883
490.921 2.55527
490.964 2.46837
491.006 2.38754
491.049 2.31227
491.092 2.24211
491.134 2.17666
491.220 2.05856
491.275 1.99031
491.330 1.92790
491.386 1.87090
491.441 1.81902
491.496 1.77177
491.551 1.72906
491.607 1.69052
491.662 1.65614
491.717 1.62567
491.772 1.59913
491.828 1.57648
491.883 1.55781
491.938 1.54317
491.993 1.53279
492.049 1.52696
492.104 1.52616
492.144 1.52910
492.184 1.53542
492.222 1.54481
492.260 1.55807
492.297 1.57582
492.335 1.59889
492.373 1.62832
492.411 1.66541
492.448 1.71186
492.486 1.76959
492.505 1.80372
492.524 1.84156
492.542 1.88396
492.561 1.93093
492.580 1.98352
492.599 2.04176
492.618 2.10655
492.637 2.17862
492.655 2.25920
492.674 2.34830
492.693 2.44780
492.712 2.55770
492.731 2.68028
492.750 2.81546
492.768 2.96516
492.787 3.13078
492.799 3.23959
492.810 3.35412
492.821 3.47565
492.833 3.60456
492.844 3.74122
492.855 3.88604
492.866 4.03944
492.878 4.20184
492.889 4.37367
492.900 4.55540
492.912 4.74750
492.923 4.95042
492.934 5.16468
492.946 5.39076
492.957 5.62918
492.968 5.88046
492.980 6.14752
492.991 6.42623
493.002 6.71941
493.013 7.02760
493.025 7.35135
493.036 7.69122
493.047 8.04777
493.059 8.42154
493.070 8.81309
493.081 9.22297
493.093 9.65171
493.104 10.0998
493.126 11.0564
493.149 12.0966
493.163 12.7795
493.177 13.4910
493.191 14.2366
493.204 15.0170
493.218 15.8328
493.232 16.6844
493.246 17.5723
493.260 18.4968
493.287 20.4638
493.315 22.5716
493.342 24.8254
493.370 27.2214
493.391 29.1732
493.413 31.2029
493.434 33.3054
493.456 35.4647
493.477 37.6943
493.498 39.9653
493.541 44.6384
493.569 47.7133
493.596 50.8017
493.651 56.9106
493.702 62.2337
493.752 67.1248
493.792 70.6151
493.813 72.2848
493.835 73.8076
493.862 75.5363
493.890 76.9799
493.918 78.1234
493.945 78.9414
493.971 79.4054
494.000 79.5905
494.012 79.5559
494.047 79.0829
494.068 78.5440
494.089 77.8212
494.110 76.9133
494.131 75.8354
494.152 74.5854
494.173 73.1842
494.205 70.7342
494.238 67.9752
494.280 64.0099
494.321 59.7156
494.367 54.7707
494.413 49.6863
494.496 40.4073
494.538 35.9595
494.580 31.7432
494.601 29.7243
494.622 27.7879
494.643 25.9281
494.664 24.1480
494.685 22.4421
494.706 20.8281
494.726 19.2984
494.747 17.8533
494.768 16.4859
494.789 15.2081
494.810 14.0118
494.831 12.8949
494.852 11.8503
494.873 10.8852
494.894 9.99152
494.915 9.16614
494.936 8.40227
494.957 7.70374
494.978 7.06331
494.998 6.47748
495.019 5.94277
495.030 5.69235
495.040 5.45576
495.051 5.22803
495.061 5.01308
495.072 4.80638
495.082 4.61147
495.095 4.37412
495.109 4.15315
495.122 3.94599
495.135 3.75188
495.149 3.57013
495.162 3.40002
495.175 3.24092
495.189 3.09217
495.202 2.95215
495.215 2.82237
495.229 2.70120
495.242 2.58809
495.255 2.48253
495.268 2.38406
495.282 2.29221
495.295 2.20655
495.308 2.12609
495.322 2.05165
495.335 1.98223
495.348 1.91750
495.362 1.85713
495.375 1.80082
495.402 1.69928
495.428 1.61049
495.455 1.53333
495.481 1.46588
495.508 1.40679
495.529 1.36529
495.550 1.32795
495.571 1.29412
495.592 1.26344
495.613 1.23543
495.634 1.21007
495.675 1.16585
495.717 1.12886
495.759 1.09798
495.801 1.07206
495.843 1.05049
495.885 1.03261
495.927 1.01811
495.968 1.00664
496.010 0.998070
496.052 0.992262
496.094 0.989223
496.136 0.988994
496.178 0.991713
496.216 0.996953
496.254 1.00506
496.292 1.01643
496.330 1.03146
496.368 1.05081
496.406 1.07516
496.444 1.10551
496.482 1.14308
496.520 1.18954
496.539 1.21657
496.558 1.24654
496.577 1.27974
496.596 1.31652
496.615 1.35724
496.634 1.40232
496.653 1.45249
496.672 1.50770
496.691 1.56874
496.710 1.63619
496.729 1.71069
496.748 1.79291
496.767 1.88359
496.786 1.98351
496.807 2.10574
496.828 2.24083
496.849 2.39063
496.870 2.55649
496.891 2.74080
496.912 2.94332
496.933 3.16649
496.953 3.41196
496.974 3.68280
496.995 3.97821
497.016 4.30120
497.037 4.65361
497.058 5.03916
497.079 5.45599
497.100 5.90763
497.121 6.39580
497.136 6.77727
497.151 7.17709
497.167 7.59823
497.182 8.04121
497.197 8.50649
497.212 8.99448
497.227 9.50552
497.243 10.0399
497.258 10.6016
497.273 11.1833
497.288 11.7887
497.303 12.4177
497.334 13.7460
497.364 15.1656
497.385 16.1974
497.406 17.2635
497.448 19.5033
497.490 21.8651
497.532 24.3167
497.592 27.9670
497.653 31.5735
497.688 33.5304
497.722 35.3872
497.764 37.4843
497.805 39.3409
497.828 40.2378
497.851 41.0367
497.872 41.6807
497.893 42.2356
497.914 42.6973
497.935 43.0624
497.955 43.3199
497.975 43.4839
498.000 43.5557
498.011 43.5404
498.033 43.4267
498.054 43.2045
498.075 42.8892
498.096 42.4769
498.117 41.9679
498.138 41.3708
498.158 40.6840
498.179 39.9190
498.217 38.3293
498.255 36.5271
498.297 34.3356
498.339 31.9894
498.396 28.6308
498.452 25.2136
498.494 22.7373
498.536 20.3426
498.578 18.0581
498.599 16.9633
498.619 15.9108
498.644 14.7122
498.669 13.5718
498.693 12.4917
498.718 11.4775
498.743 10.5212
498.767 9.63079
498.792 8.79823
498.817 8.02912
498.838 7.42161
498.858 6.85499
498.879 6.32791
498.900 5.84110
498.921 5.38826
498.942 4.97203
498.963 4.58666
498.984 4.23405
499.004 3.90901
499.025 3.61284
499.046 3.34092
499.067 3.09411
499.088 2.86833
499.109 2.66410
499.130 2.47787
499.150 2.30991
499.167 2.18381
499.185 2.06772
499.202 1.96091
499.219 1.86326
499.236 1.77297
499.253 1.69005
499.270 1.61391
499.287 1.54442
499.304 1.48027
499.321 1.42140
499.338 1.36738
499.355 1.31810
499.372 1.27258
499.389 1.23080
499.407 1.19243
499.424 1.15738
499.458 1.09514
499.492 1.04255
499.526 0.997705
499.560 0.959563
499.594 0.926801
499.628 0.898716
499.663 0.874474
499.697 0.853477
499.735 0.833309
499.773 0.816068
499.810 0.801272
499.848 0.788579
499.886 0.777696
499.924 0.768465
500.000 0.754215
500.048 0.747797
500.095 0.743111
500.142 0.740014
500.190 0.738413
500.246 0.738361
500.302 0.740246
500.359 0.744026
500.415 0.749691
500.471 0.757257
500.528 0.766768
500.584 0.778296
500.640 0.791942
500.696 0.807837
500.753 0.826150
500.809 0.847091
500.865 0.870917
500.922 0.897947
500.978 0.928579
501.034 0.963308
501.091 1.00277
501.156 1.05546
501.188 1.08511
501.221 1.11731
501.254 1.15237
501.286 1.19068
501.319 1.23271
501.351 1.27899
501.384 1.33019
501.417 1.38713
501.449 1.45075
501.482 1.52224
501.514 1.60300
501.547 1.69472
501.563 1.74531
501.580 1.79943
501.596 1.85740
501.612 1.91917
501.637 2.02437
501.662 2.14205
501.688 2.27397
501.713 2.42212
501.738 2.58875
501.751 2.67977
501.763 2.77639
501.776 2.87896
501.788 2.98787
501.801 3.10352
501.814 3.22533
501.826 3.35569
501.839 3.49414
501.851 3.64116
501.864 3.79726
501.877 3.96299
501.889 4.13890
501.902 4.32559
501.914 4.52204
501.927 4.73203
501.939 4.95470
501.952 5.19071
501.965 5.44078
501.977 5.70564
501.990 5.98603
502.002 6.28273
502.015 6.59396
502.031 7.02639
502.048 7.49056
502.064 7.98831
502.080 8.52152
502.096 9.09209
502.113 9.70193
502.129 10.3530
502.145 11.0472
502.162 11.7864
502.178 12.5725
502.194 13.4075
502.211 14.2929
502.227 15.2307
502.243 16.2224
502.259 17.2696
502.276 18.3666
502.290 19.3681
502.304 20.4137
502.318 21.5041
502.332 22.6399
502.360 25.0486
502.388 27.6319
502.417 30.4071
502.445 33.3510
502.473 36.4781
502.501 39.7568
502.534 43.7469
502.566 47.9127
502.599 52.2224
502.631 56.6249
502.664 61.1040
502.696 65.5980
502.762 74.4156
502.773 75.9598
502.809 80.4687
502.845 84.6805
502.873 87.7734
502.901 90.6030
502.933 93.4930
502.966 95.9472
502.999 97.9146
503.031 99.3615
503.051 99.9828
503.071 100.391
503.100 100.605
503.112 100.561
503.137 100.230
503.162 99.5763
503.200 97.9735
503.236 95.7296
503.268 93.2976
503.300 90.4454
503.337 86.6683
503.374 82.4753
503.411 77.9266
503.448 73.1190
503.484 68.1387
503.521 63.0831
503.595 53.0002
503.632 48.1097
503.669 43.4012
503.706 38.9203
503.742 34.7136
503.771 31.6521
503.799 28.7712
503.828 26.0757
503.856 23.5677
503.871 22.3799
503.885 21.2467
503.899 20.1517
503.913 19.1098
503.928 18.1055
503.942 17.1522
503.956 16.2418
503.970 15.3734
503.989 14.3035
504.007 13.3060
504.026 12.3678
504.044 11.4962
504.063 10.6792
504.081 9.92281
504.099 9.21975
504.118 8.56724
504.136 7.95937
504.155 7.39996
504.173 6.88023
504.192 6.40317
504.210 5.96100
504.229 5.55604
504.247 5.18342
504.265 4.84086
504.278 4.62249
504.291 4.41653
504.303 4.22232
504.316 4.04066
504.328 3.86804
504.341 3.70539
504.353 3.55214
504.366 3.40890
504.379 3.27285
504.391 3.14470
504.404 3.02399
504.416 2.91116
504.429 2.80399
504.441 2.70379
504.454 2.60859
504.466 2.51954
504.492 2.35507
504.517 2.20921
504.542 2.07911
504.567 1.96284
504.592 1.85830
504.617 1.76481
504.642 1.68062
504.667 1.60458
504.686 1.55316
504.704 1.50551
504.741 1.41921
504.778 1.34348
504.815 1.27672
504.852 1.21712
504.889 1.16386
504.926 1.11571
504.962 1.07215
504.999 1.03234
505.036 0.995896
505.073 0.962388
505.110 0.931553
505.147 0.902935
505.184 0.876446
505.257 0.828764
505.314 0.796129
505.371 0.766665
505.428 0.739988
505.485 0.715823
505.542 0.693814
505.599 0.673781
505.656 0.655531
505.713 0.638925
505.770 0.623763
505.827 0.609952
505.941 0.585987
506.055 0.566289
506.169 0.550364
506.236 0.542575
506.303 0.535894
506.437 0.525627
506.571 0.519250
506.705 0.516613
506.846 0.517837
506.916 0.520015
506.987 0.523274
507.057 0.527656
507.127 0.533214
507.198 0.540017
507.268 0.548134
507.339 0.557692
507.409 0.568800
507.479 0.581606
507.550 0.596264
507.620 0.613029
507.690 0.632140
507.761 0.653909
507.831 0.678687
507.905 0.708489
507.979 0.742823
508.052 0.782652
508.089 0.805031
508.126 0.829223
508.163 0.855593
508.200 0.884358
508.237 0.915858
508.274 0.950404
508.310 0.988684
508.347 1.03110
508.384 1.07863
508.421 1.13195
508.449 1.17800
508.478 1.22889
508.506 1.28537
508.535 1.34829
508.563 1.41866
508.592 1.49767
508.620 1.58667
508.649 1.68688
508.663 1.74225
508.677 1.80082
508.692 1.86369
508.706 1.93026
508.720 2.00178
508.734 2.07758
508.749 2.15909
508.763 2.24552
508.777 2.33850
508.791 2.43715
508.806 2.54330
508.820 2.65594
508.834 2.77715
508.848 2.90576
508.863 3.04313
508.877 3.18983
508.895 3.39596
508.914 3.61908
508.932 3.86309
508.951 4.12688
508.969 4.41494
508.987 4.72584
509.006 5.06280
509.024 5.42763
509.043 5.82441
509.061 6.25077
509.080 6.71072
509.098 7.20621
509.116 7.74225
509.135 8.31503
509.153 8.92933
509.172 9.58709
509.188 10.1959
509.204 10.8360
509.219 11.5123
509.235 12.2260
509.251 12.9827
509.267 13.7741
509.283 14.6056
509.299 15.4778
509.315 16.3973
509.331 17.3532
509.347 18.3512
509.363 19.3917
509.379 20.4816
509.395 21.6070
509.426 23.9833
509.450 25.8441
509.473 27.7818
509.497 29.8087
509.520 31.9019
509.557 35.3383
509.594 38.9120
509.631 42.5843
509.668 46.2994
509.725 52.0372
509.782 57.5579
509.819 60.9216
509.855 64.0335
509.892 66.8506
509.929 69.3014
509.969 71.5100
510.006 73.0603
510.027 73.7139
510.047 74.2077
510.074 74.6081
510.100 74.7394
510.109 74.7227
510.138 74.4610
510.166 73.8856
510.206 72.5699
510.245 70.7327
510.279 68.7473
510.313 66.4344
510.352 63.3865
510.391 60.0213
510.430 56.3937
510.469 52.5859
510.547 44.7182
510.586 40.7929
510.625 36.9622
510.665 33.2566
510.704 29.7274
510.743 26.4069
510.762 24.8287
510.782 23.3188
510.812 21.1024
510.842 19.0376
510.857 18.0625
510.872 17.1255
510.888 16.2265
510.903 15.3651
510.918 14.5409
510.933 13.7534
510.948 13.0020
510.963 12.2859
510.978 11.6043
510.993 10.9564
511.008 10.3412
511.023 9.75789
511.043 9.04651
511.063 8.38803
511.082 7.77334
511.102 7.20639
511.121 6.67896
511.141 6.19407
511.160 5.74440
511.180 5.33221
511.199 4.95101
511.219 4.60250
511.239 4.28095
511.258 3.98762
511.278 3.71753
511.297 3.47156
511.317 3.24542
511.336 3.03975
511.350 2.90875
511.363 2.78652
511.376 2.67159
511.390 2.56353
511.403 2.46119
511.416 2.36572
511.430 2.27594
511.443 2.19151
511.456 2.11151
511.470 2.03684
511.483 1.96656
511.496 1.90040
511.523 1.77898
511.549 1.67154
511.576 1.57555
511.603 1.49021
511.629 1.41358
511.656 1.34505
511.683 1.28312
511.709 1.22738
511.736 1.17682
511.763 1.13081
511.802 1.07027
511.841 1.01686
511.880 0.969398
511.919 0.926919
511.958 0.888658
511.997 0.853991
512.036 0.822418
512.075 0.793526
512.114 0.766981
512.154 0.742502
512.193 0.719859
512.232 0.698856
512.310 0.661129
512.388 0.628294
512.456 0.603157
512.523 0.580665
512.591 0.560446
512.658 0.542223
512.726 0.525765
512.793 0.510879
512.861 0.497398
512.928 0.485182
512.996 0.474094
513.063 0.464062
513.198 0.446763
513.333 0.432678
513.468 0.421361
513.554 0.415480
513.639 0.410498
513.809 0.403020
513.980 0.398596
514.151 0.397030
514.307 0.398037
514.463 0.401410
514.620 0.407275
514.776 0.415856
514.932 0.427537
515.011 0.434708
515.089 0.442878
515.167 0.452189
515.245 0.462786
515.323 0.474866
515.401 0.488671
515.494 0.507747
515.586 0.530638
515.632 0.543922
515.679 0.558746
515.725 0.575438
515.771 0.594427
515.817 0.616281
515.863 0.641749
515.910 0.671815
515.956 0.707772
516.002 0.751302
516.025 0.776565
516.048 0.804579
516.071 0.835712
516.094 0.870376
516.117 0.909032
516.141 0.952195
516.169 1.01251
516.197 1.08152
516.226 1.16074
516.254 1.25170
516.283 1.35646
516.297 1.41426
516.311 1.47613
516.325 1.54231
516.340 1.61309
516.354 1.68873
516.368 1.76952
516.382 1.85641
516.396 1.94848
516.411 2.04664
516.425 2.15122
516.439 2.26256
516.453 2.38099
516.467 2.50688
516.482 2.64057
516.496 2.78346
516.510 2.93390
516.524 3.09322
516.539 3.26180
516.553 3.43999
516.567 3.62814
516.581 3.82661
516.595 4.03573
516.613 4.31343
516.631 4.60901
516.649 4.92306
516.666 5.25420
516.684 5.60665
516.702 5.97901
516.720 6.37163
516.738 6.78240
516.755 7.21615
516.773 7.67071
516.791 8.14603
516.809 8.63917
516.826 9.15542
516.844 9.68861
516.880 10.8155
516.919 12.1392
516.958 13.5389
516.997 14.9999
517.036 16.5042
517.100 19.0034
517.164 21.4482
517.203 22.8675
517.242 24.1938
517.281 25.3986
517.320 26.4526
517.342 26.9594
517.363 27.4089
517.381 27.7402
517.420 28.3166
517.443 28.5567
517.461 28.6917
517.490 28.8043
517.500 28.8133
517.523 28.7791
517.558 28.5717
517.593 28.1876
517.628 27.6331
517.654 27.1280
517.679 26.5461
517.714 25.6263
517.749 24.5860
517.784 23.4442
517.819 22.2211
517.889 19.6173
517.959 16.9320
517.997 15.4827
518.035 14.0728
518.074 12.7195
518.112 11.4401
518.147 10.3361
518.182 9.30674
518.199 8.82136
518.217 8.35595
518.234 7.91073
518.252 7.48577
518.269 7.08105
518.287 6.69646
518.304 6.33182
518.322 5.98682
518.339 5.66114
518.357 5.35436
518.374 5.06601
518.392 4.79707
518.414 4.47742
518.436 4.18474
518.459 3.91774
518.481 3.67612
518.503 3.45635
518.525 3.25905
518.548 3.08109
518.570 2.92273
518.587 2.81028
518.605 2.70807
518.622 2.61552
518.640 2.53204
518.657 2.45709
518.675 2.39014
518.692 2.33069
518.710 2.27827
518.727 2.23242
518.745 2.19272
518.762 2.15878
518.780 2.13024
518.797 2.10674
518.815 2.08799
518.832 2.07367
518.850 2.06359
518.885 2.05492
518.920 2.06042
518.955 2.07887
518.990 2.10923
519.025 2.15113
519.060 2.20423
519.095 2.26863
519.129 2.34447
519.161 2.42432
519.193 2.51523
519.225 2.61831
519.257 2.73492
519.288 2.86678
519.320 3.01599
519.352 3.18504
519.384 3.37692
519.400 3.48250
519.416 3.59516
519.432 3.71543
519.447 3.84388
519.463 3.98115
519.479 4.12789
519.495 4.28483
519.511 4.45274
519.527 4.63244
519.543 4.82481
519.559 5.03079
519.575 5.25137
519.591 5.48762
519.606 5.74067
519.622 6.01169
519.638 6.30195
519.656 6.64524
519.673 7.01529
519.691 7.41407
519.708 7.84364
519.726 8.30614
519.743 8.80383
519.761 9.33906
519.778 9.91424
519.796 10.5319
519.813 11.1946
519.831 11.9050
519.848 12.6658
519.866 13.4797
519.883 14.3495
519.901 15.2780
519.918 16.2621
519.936 17.3158
519.953 18.4365
519.971 19.6266
519.988 20.8887
520.006 22.2254
520.023 23.6387
520.041 25.1309
520.058 26.6947
520.076 28.3496
520.093 30.0883
520.111 31.9120
520.128 33.8214
520.146 35.8169
520.163 37.8987
520.181 40.0663
520.198 42.3058
520.217 44.8593
520.236 47.5103
520.255 50.2555
520.274 53.0911
520.293 56.0126
520.313 59.0143
520.332 62.0901
520.351 65.2162
520.384 70.8478
520.417 76.6111
520.451 82.4506
520.484 88.3044
520.554 100.299
520.589 106.007
520.624 111.401
520.659 116.393
520.694 120.888
520.721 123.997
520.748 126.725
520.783 129.659
520.804 131.100
520.826 132.263
520.857 133.458
520.889 134.011
520.900 134.051
520.917 133.949
520.952 133.166
520.986 131.627
521.022 129.207
521.058 126.030
521.095 122.095
521.132 117.532
521.168 112.402
521.205 106.830
521.235 101.975
521.265 96.9513
521.325 86.5654
521.398 73.7700
521.435 67.5130
521.472 61.4664
521.512 55.1458
521.552 49.1834
521.572 46.3508
521.592 43.6229
521.612 41.0029
521.632 38.5054
521.650 36.2944
521.668 34.1897
521.687 32.1683
521.705 30.2518
521.723 28.4184
521.742 26.6866
521.760 25.0448
521.778 23.4910
521.797 22.0151
521.815 20.6309
521.833 19.3205
521.852 18.0953
521.870 16.9391
521.888 15.8613
521.907 14.8523
521.925 13.9091
521.943 13.0237
521.962 12.2027
521.980 11.4379
521.998 10.7263
522.017 10.0612
522.035 9.44700
522.053 8.87702
522.072 8.34848
522.090 7.85611
522.108 7.40266
522.127 6.98290
