Sc-45(n,tot) ENDFB-8.0
3414.34 48.1583
3414.69 47.9503
3415.03 47.7464
3415.38 47.5458
3415.72 47.3482
3416.41 46.9604
3417.10 46.5827
3417.79 46.2130
3418.48 45.8516
3419.35 45.4091
3420.21 44.9775
3421.07 44.5555
3421.94 44.1425
3422.80 43.7376
3423.66 43.3412
3425.39 42.5717
3427.12 41.8310
3428.84 41.1186
3430.57 40.4324
3432.30 39.7701
3434.71 38.8804
3437.13 38.0330
3439.55 37.2257
3441.96 36.4559
3444.38 35.7216
3446.80 35.0208
3451.63 33.7128
3456.46 32.5245
3461.30 31.4306
3466.13 30.4278
3470.97 29.5084
3474.76 28.8397
3478.56 28.2137
3482.36 27.6273
3486.16 27.0791
3493.75 26.0840
3501.35 25.2115
3508.95 24.4455
3516.54 23.7747
3524.14 23.1881
3531.73 22.6766
3535.88 22.4268
3540.02 22.1962
3544.16 21.9822
3548.31 21.7870
3550.72 21.6812
3553.14 21.5810
3555.56 21.4863
3557.97 21.3972
3560.39 21.3142
3561.60 21.2750
3562.81 21.2375
3564.02 21.2017
3565.23 21.1679
3566.43 21.1363
3567.64 21.1074
3568.46 21.0895
3569.28 21.0735
3570.10 21.0598
3570.92 21.0489
3571.33 21.0449
3571.74 21.0421
3572.15 21.0407
3572.56 21.0411
3572.97 21.0439
3573.38 21.0498
3573.79 21.0599
3574.20 21.0759
3574.41 21.0869
3574.61 21.1005
3574.82 21.1171
3575.02 21.1373
3575.23 21.1620
3575.43 21.1918
3575.64 21.2280
3575.84 21.2716
3576.05 21.3240
3576.25 21.3866
3576.46 21.4612
3576.66 21.5494
3576.76 21.5995
3576.87 21.6533
3576.97 21.7120
3577.07 21.7747
3577.17 21.8430
3577.28 21.9157
3577.38 21.9945
3577.48 22.0781
3577.59 22.1729
3577.70 22.2744
3577.81 22.3827
3577.91 22.4981
3578.02 22.6207
3578.13 22.7506
3578.24 22.8878
3578.35 23.0324
3578.45 23.1843
3578.56 23.3434
3578.67 23.5096
3578.78 23.6825
3578.99 24.0474
3579.21 24.4331
3579.45 24.8806
3579.68 25.3402
3580.16 26.2628
3580.44 26.7824
3580.58 27.0257
3580.72 27.2553
3580.96 27.6073
3581.08 27.7622
3581.19 27.9001
3581.31 28.0204
3581.43 28.1224
3581.54 28.2065
3581.66 28.2719
3581.83 28.3330
3582.00 28.3512
3582.07 28.3462
3582.18 28.3232
3582.29 28.2817
3582.41 28.2221
3582.52 28.1456
3582.71 27.9689
3582.91 27.7447
3582.95 27.6986
3583.04 27.5648
3583.14 27.4224
3583.34 27.1096
3583.52 26.7992
3583.70 26.4693
3584.06 25.7720
3584.59 24.7070
3584.86 24.1965
3585.00 23.9529
3585.13 23.7179
3585.26 23.5056
3585.38 23.3039
3585.51 23.1099
3585.63 22.9270
3585.76 22.7525
3585.88 22.5893
3586.01 22.4359
3586.13 22.2922
3586.26 22.1571
3586.38 22.0323
3586.51 21.9165
3586.63 21.8094
3586.76 21.7098
3586.88 21.6188
3587.01 21.5353
3587.13 21.4587
3587.26 21.3881
3587.39 21.3242
3587.51 21.2655
3587.64 21.2124
3587.76 21.1638
3587.89 21.1199
3588.01 21.0800
3588.14 21.0438
3588.39 20.9808
3588.64 20.9287
3588.89 20.8854
3589.14 20.8494
3589.39 20.8190
3589.64 20.7931
3589.89 20.7709
3590.14 20.7516
3590.39 20.7346
3590.64 20.7196
3591.15 20.6938
3591.75 20.6680
3592.36 20.6465
3592.97 20.6280
3593.58 20.6117
3594.19 20.5972
3594.80 20.5841
3595.41 20.5721
3596.01 20.5611
3597.23 20.5415
3598.45 20.5244
3599.67 20.5094
3600.88 20.4961
3602.32 20.4824
3603.75 20.4705
3605.18 20.4603
3606.61 20.4516
3609.48 20.4382
3612.34 20.4299
3615.21 20.4264
3618.07 20.4276
3620.94 20.4333
3623.80 20.4430
3629.24 20.4724
3634.69 20.5162
3645.57 20.6464
3656.46 20.8270
3667.34 21.0591
3678.23 21.3405
3689.11 21.6698
3700.00 22.0470
3710.88 22.4745
3732.65 23.4815
3743.54 24.0589
3754.42 24.6931
3765.31 25.3656
3776.19 26.1189
3787.08 26.9104
3797.96 27.7771
3819.73 29.6959
3841.50 31.9236
3863.27 34.4774
3874.16 35.8992
3885.04 37.4259
3897.65 39.3384
3910.25 41.4122
3922.85 43.6670
3935.46 46.1250
3948.06 48.7951
3960.67 51.7121
3973.27 54.8960
3985.87 58.3689
3998.48 62.1801
4011.08 66.3474
4023.69 70.9195
4036.29 75.9510
4048.89 81.4686
4061.50 87.5556
4074.10 94.2617
4086.70 101.640
4099.47 109.911
4105.85 114.345
4112.23 119.022
4124.99 129.083
4131.37 134.491
4137.75 140.184
4150.51 152.358
4163.28 165.731
4176.04 180.296
4188.80 196.035
4196.76 206.457
4204.73 217.291
4220.65 240.084
4252.50 286.819
4268.43 308.765
4276.39 318.704
4284.35 327.625
4292.31 335.343
4300.28 341.715
4308.24 346.582
4316.20 349.752
4326.00 351.181
4333.96 350.303
4341.93 347.644
4349.89 343.359
4357.85 337.575
4365.81 330.405
4373.78 322.010
4381.74 312.628
4389.70 302.507
4405.63 280.787
4421.55 258.209
4437.48 236.026
4445.44 225.114
4453.40 214.622
4465.16 199.840
4476.91 185.961
4488.67 172.984
4500.43 160.972
4512.18 149.885
4523.94 139.666
4535.69 130.285
4547.45 121.660
4558.56 114.174
4569.67 107.266
4580.79 100.896
4591.90 95.0268
4603.01 89.6006
4614.12 84.5924
4625.23 79.9614
4636.34 75.6704
4644.93 72.5733
4653.52 69.6516
4662.10 66.8927
4670.69 64.2862
4679.28 61.8398
4687.86 59.5227
4696.45 57.3024
4705.04 55.2116
4722.21 51.3347
4739.38 47.8394
4756.55 44.6794
4773.73 41.8156
4784.84 40.1143
4795.95 38.5030
4807.06 36.9732
4818.17 35.5468
4840.40 32.9100
4851.51 31.7020
4862.62 30.5612
4873.73 29.4696
4884.84 28.4381
4907.07 26.5323
4929.29 24.8080
4951.51 23.2371
4975.76 21.6930
5000.00 20.2868
5016.57 19.4040
5033.13 18.5769
5049.70 17.8000
5066.27 17.0773
5082.84 16.3868
5099.40 15.7419
5115.97 15.1210
5132.54 14.5510
5149.10 13.9955
5165.67 13.4846
5182.24 12.9900
5198.80 12.5260
5231.94 11.6616
5265.07 10.8809
5285.32 10.4449
5305.57 10.0300
5325.82 9.63444
5346.07 9.26648
5386.56 8.58277
5406.81 8.26929
5427.06 7.97283
5447.31 7.68853
5467.56 7.41976
5508.05 6.92390
5528.30 6.69269
5548.55 6.47597
5589.04 6.06918
5618.50 5.79973
5647.95 5.54993
5677.40 5.31871
5706.85 5.10522
5731.70 4.93892
5756.55 4.78456
5781.40 4.64146
5806.25 4.50950
5831.11 4.38869
5855.96 4.27898
5868.38 4.22900
5880.81 4.18220
5893.23 4.13826
5899.44 4.11757
5905.66 4.09779
5912.56 4.07697
5916.01 4.06710
5919.46 4.05770
5922.91 4.04893
5926.36 4.04116
5928.09 4.03793
5929.82 4.03551
5931.54 4.03468
5932.41 4.03551
5933.27 4.03808
5933.67 4.04028
5934.07 4.04343
5934.48 4.04788
5934.88 4.05406
5935.28 4.06257
5935.68 4.07409
5936.09 4.08946
5936.49 4.10957
5936.89 4.13555
5937.30 4.16838
5937.70 4.20900
5938.10 4.25798
5938.50 4.31593
5938.91 4.38237
5939.31 4.45681
5939.71 4.53730
5940.69 4.74309
5940.93 4.79258
5941.18 4.83929
5941.42 4.88250
5941.67 4.92135
5941.87 4.94961
5942.07 4.97377
5942.27 4.99361
5942.47 5.00883
5942.74 5.02142
5943.00 5.02518
5943.20 5.02213
5943.49 5.00876
5943.78 4.98518
5944.05 4.95470
5944.32 4.91682
5944.59 4.87254
5944.86 4.82317
5945.19 4.75676
5945.52 4.68646
5946.19 4.54291
5946.52 4.47351
5946.85 4.40776
5947.18 4.34677
5947.51 4.29143
5947.80 4.24763
5948.09 4.20859
5948.39 4.17396
5948.68 4.14380
5948.97 4.11762
5949.26 4.09527
5949.55 4.07626
5949.84 4.06022
5950.13 4.04671
5950.42 4.03547
5950.71 4.02607
5951.00 4.01828
5951.58 4.00633
5952.16 3.99790
5952.74 3.99173
5953.32 3.98704
5954.48 3.98017
5955.64 3.97504
5956.80 3.97082
5958.96 3.96423
5961.12 3.95859
5963.28 3.95351
5965.43 3.94883
5969.75 3.94023
5974.06 3.93240
5982.69 3.91856
5991.31 3.90686
6000.61 3.89675
6009.90 3.88877
6028.48 3.88028
6053.70 3.88589
6078.91 3.91272
6091.52 3.93342
6104.13 3.96305
6116.74 3.99722
6129.35 4.04011
6154.57 4.14855
6179.79 4.29563
6205.01 4.48535
6217.62 4.59995
6230.22 4.72924
6244.83 4.89969
6259.43 5.09415
6274.03 5.31633
6288.63 5.57062
6303.23 5.86007
6317.83 6.19172
6325.13 6.37454
6332.43 6.57126
6339.73 6.78118
6347.03 7.00548
6358.97 7.40943
6370.92 7.86330
6376.89 8.11054
6382.86 8.37424
6388.84 8.65217
6394.81 8.95049
6400.78 9.26463
6406.75 9.60219
6412.73 9.95947
6418.70 10.3411
6424.67 10.7442
6430.65 11.1791
6436.62 11.6444
6442.59 12.1425
6449.89 12.8003
6457.19 13.5174
6464.49 14.3005
6471.79 15.1573
6479.09 16.0967
6486.39 17.1288
6493.69 18.2651
6500.99 19.5190
6508.29 20.9059
6515.59 22.4437
6522.89 24.1529
6526.54 25.0792
6530.19 26.0578
6533.84 27.0921
6537.49 28.1861
6541.14 29.3441
6544.79 30.5705
6548.44 31.8703
6552.09 33.2488
6555.74 34.7117
6559.39 36.2650
6563.04 37.9155
6566.69 39.6702
6570.34 41.5365
6573.99 43.5229
6577.64 45.6378
6581.29 47.8904
6584.94 50.2906
6588.59 52.8486
6592.24 55.5748
6595.89 58.4805
6599.54 61.5772
6603.19 64.8757
6606.84 68.3875
6610.49 72.1237
6614.14 76.0936
6617.79 80.3055
6621.35 84.6531
6624.91 89.2346
6628.48 94.0631
6632.04 99.1294
6635.60 104.425
6639.16 109.939
6646.28 121.497
6660.53 145.230
6664.09 150.903
6667.65 156.276
6671.21 161.241
6674.78 165.683
6679.08 170.206
6683.39 173.633
6687.69 175.825
6692.00 176.694
6695.50 176.399
6699.00 175.220
6702.50 173.193
6706.00 170.382
6709.50 166.865
6712.99 162.736
6716.49 158.098
6719.99 153.055
6726.99 142.147
6733.99 130.767
6740.99 119.495
6747.98 108.636
6752.72 101.711
6757.45 95.1624
6762.19 89.0029
6766.92 83.2495
6771.65 77.8959
6776.39 72.9276
6781.12 68.3255
6785.86 64.0684
6791.32 59.5584
6796.77 55.4422
6802.23 51.6853
6807.69 48.2571
6813.15 45.1381
6818.61 42.2726
6824.07 39.6449
6829.53 37.2356
6833.82 35.4819
6838.11 33.8404
6842.40 32.3023
6846.69 30.8604
6850.98 29.5065
6855.26 28.2345
6859.55 27.0386
6863.84 25.9129
6868.13 24.8517
6872.42 23.8513
6876.71 22.9071
6881.00 22.0147
6885.29 21.1707
6889.58 20.3722
6898.16 18.8981
6906.74 17.5710
6915.31 16.3721
6923.89 15.2856
6932.47 14.2984
6941.05 13.3984
6949.63 12.5760
6958.21 11.8225
6966.78 11.1304
6972.63 10.6902
6978.48 10.2738
6984.33 9.87931
6990.18 9.50530
7001.88 8.81313
7007.73 8.49285
7013.58 8.19114
7025.27 7.62295
7036.97 7.10574
7048.67 6.63380
7060.37 6.20196
7068.95 5.90903
7077.52 5.63274
7086.10 5.37156
7094.68 5.12685
7103.26 4.89573
7111.84 4.67629
7120.42 4.46966
7128.99 4.27442
7137.57 4.08840
7146.15 3.91248
7154.73 3.74611
7163.31 3.58736
7171.89 3.43656
7180.47 3.29389
7189.04 3.15766
7197.62 3.02784
7214.78 2.78762
7223.36 2.67559
7231.94 2.56944
7249.09 2.37172
7257.67 2.28011
7266.25 2.19315
7274.83 2.11009
7283.41 2.03139
7300.56 1.88621
7309.14 1.81923
7317.72 1.75636
7326.30 1.69688
7334.88 1.64088
7350.48 1.54860
7358.27 1.50665
7366.07 1.46790
7373.87 1.43160
7381.67 1.39849
7397.27 1.34071
7405.07 1.31653
7412.86 1.29505
7420.66 1.27661
7428.46 1.26164
7436.26 1.24939
7444.06 1.24076
7451.86 1.23553
7459.65 1.23341
7469.01 1.23608
7478.37 1.24350
7487.73 1.25721
7497.09 1.27694
7506.45 1.30309
7515.80 1.33603
7525.16 1.37630
7534.52 1.42442
7539.79 1.45544
7542.42 1.47228
7545.05 1.49026
7547.68 1.51007
7549.00 1.52153
7549.66 1.52815
7550.31 1.53579
7550.97 1.54500
7551.63 1.55659
7552.29 1.57160
7552.95 1.59138
7553.60 1.61736
7554.26 1.65089
7554.92 1.69287
7555.58 1.74328
7556.31 1.80751
7557.04 1.87640
7557.77 1.94367
7558.14 1.97437
7558.50 2.00171
7559.05 2.03491
7559.33 2.04711
7559.61 2.05600
7560.00 2.06274
7560.26 2.06329
7560.40 2.06238
7560.91 2.05149
7561.43 2.02998
7561.76 2.01109
7562.10 1.98919
7562.77 1.93940
7563.45 1.88667
7564.12 1.83634
7564.73 1.79630
7565.34 1.76301
7565.94 1.73702
7566.55 1.71807
7567.16 1.70528
7567.76 1.69759
7568.37 1.69384
7568.97 1.69302
7569.58 1.69428
7570.19 1.69698
7571.40 1.70497
7572.61 1.71481
7573.83 1.72558
7576.25 1.74862
7578.68 1.77298
7583.53 1.82483
7590.72 1.90873
7597.91 2.00063
7605.10 2.10095
7612.29 2.21032
7619.48 2.32938
7626.67 2.45885
7633.85 2.59951
7641.04 2.75226
7648.95 2.93541
7656.86 3.13579
7664.77 3.35501
7672.68 3.59487
7680.58 3.85738
7688.49 4.14481
7696.40 4.45971
7704.31 4.80489
7712.21 5.18373
7720.12 5.59983
7728.03 6.05739
7735.94 6.56113
7739.89 6.83203
7743.85 7.11658
7747.80 7.41562
7751.75 7.72996
7755.71 8.06055
7759.66 8.40840
7763.62 8.77454
7767.57 9.16002
7771.52 9.56630
7775.48 9.99458
7779.43 10.4463
7783.38 10.9229
7787.34 11.4263
7791.29 11.9579
7795.25 12.5200
7799.20 13.1145
7803.15 13.7436
7807.11 14.4099
7811.06 15.1160
7815.02 15.8647
7818.97 16.6591
7822.92 17.5027
7826.88 18.3990
7830.83 19.3518
7836.58 20.8485
7842.33 22.4890
7848.09 24.2900
7853.84 26.2702
7859.59 28.4442
7862.46 29.6121
7865.34 30.8418
7868.21 32.1361
7871.09 33.4966
7873.97 34.9279
7876.84 36.4330
7880.79 38.6325
7884.75 40.9928
7888.70 43.5267
7892.66 46.2479
7896.61 49.1710
7900.56 52.3110
7904.52 55.6839
7908.47 59.3060
7913.22 64.0077
7917.97 69.1192
7922.71 74.6680
7927.46 80.6825
7932.21 87.1791
7936.96 94.1477
7941.70 101.591
7946.45 109.485
7953.14 121.291
7959.84 133.676
7966.53 146.205
7973.23 158.400
7976.57 164.166
7979.92 169.588
7983.27 174.572
7986.61 179.026
7989.96 182.863
7993.31 186.006
7996.65 188.395
8000.00 189.983
8004.46 190.819
8008.09 190.417
8011.72 189.081
8015.34 186.866
8018.97 183.852
8022.59 180.133
8026.22 175.813
8029.84 171.001
8033.47 165.802
8040.72 154.634
8047.97 143.139
8055.22 131.702
8062.48 120.767
8067.86 113.097
8073.25 105.868
8078.64 99.1068
8084.02 92.8156
8089.41 86.9814
8094.80 81.5873
8100.19 76.6081
8105.57 72.0168
8110.79 67.9105
8116.02 64.1168
8121.24 60.6110
8126.46 57.3696
8131.68 54.3706
8136.90 51.5937
8142.12 49.0198
8147.34 46.6322
8152.09 44.6113
8156.83 42.7297
8161.58 40.9587
8166.33 39.2949
8171.07 37.7310
8175.82 36.2632
8180.56 34.8826
8185.31 33.5821
8190.06 32.3577
8194.80 31.2023
8199.55 30.1118
8204.30 29.0820
8213.79 27.1856
8223.28 25.4842
8233.72 23.8088
8244.16 22.3113
8254.61 20.9687
8265.05 19.7618
8275.49 18.6730
8285.93 17.6892
8296.37 16.7982
8306.81 15.9895
8314.88 15.4155
8322.95 14.8821
8331.02 14.3860
8339.09 13.9246
8347.16 13.4993
8355.22 13.1023
8363.29 12.7284
8371.36 12.3827
8387.50 11.7610
8403.64 11.2263
8419.77 10.7697
8435.91 10.3844
8446.83 10.1628
8457.74 9.96892
8468.66 9.80018
8479.57 9.65967
8490.49 9.54695
8501.41 9.45441
8512.32 9.39118
8517.78 9.36909
8523.24 9.35326
8529.17 9.34430
8532.14 9.34308
8535.11 9.34436
8538.07 9.34858
8539.56 9.35204
8541.04 9.35666
8542.52 9.36282
8544.01 9.37127
8544.75 9.37687
8545.49 9.38394
8546.23 9.39328
8546.97 9.40618
8547.40 9.41614
8547.83 9.42857
8548.26 9.44423
8548.69 9.46407
8549.12 9.48921
8549.55 9.52096
8549.98 9.56083
8550.41 9.61046
8550.84 9.67172
8551.27 9.74597
8551.70 9.83483
8552.13 9.93940
8552.56 10.0602
8552.99 10.1971
8553.42 10.3489
8553.85 10.5133
8554.39 10.7300
8554.92 10.9522
8555.46 11.1687
8555.72 11.2710
8555.99 11.3669
8556.24 11.4510
8556.49 11.5267
8556.75 11.5930
8557.00 11.6490
8557.18 11.6818
8557.35 11.7085
8557.53 11.7292
8557.71 11.7437
8558.00 11.7538
8558.04 11.7538
8558.19 11.7509
8558.34 11.7436
8558.64 11.7155
8558.98 11.6626
8559.32 11.5891
8559.59 11.5166
8559.86 11.4341
8560.13 11.3427
8560.40 11.2441
8560.77 11.1043
8561.13 10.9586
8561.86 10.6651
8562.22 10.5237
8562.58 10.3895
8562.95 10.2645
8563.31 10.1499
8563.66 10.0496
8564.01 9.96015
8564.36 9.88159
8564.72 9.81365
8565.07 9.75532
8565.42 9.70599
8565.77 9.66479
8566.12 9.63086
8566.47 9.60307
8566.83 9.58066
8567.18 9.56277
8567.53 9.54872
8568.23 9.52936
8568.94 9.51838
8569.64 9.51283
8570.34 9.51078
8571.75 9.51263
8573.16 9.51876
8574.56 9.52723
8576.92 9.54469
8579.28 9.56497
8581.64 9.58743
8584.00 9.61174
8588.72 9.66541
8593.44 9.72553
8599.97 9.81864
8606.51 9.92298
8613.04 10.0392
8619.57 10.1693
8632.64 10.4637
8645.71 10.8109
8658.78 11.2155
8671.85 11.6826
8684.91 12.2186
8697.98 12.8305
8705.60 13.2270
8713.23 13.6526
8720.85 14.1091
8728.47 14.6028
8736.10 15.1312
8743.72 15.6978
8751.34 16.3094
8758.97 16.9630
8766.59 17.6641
8774.21 18.4202
8781.83 19.2275
8789.46 20.0943
8797.08 21.0287
8804.70 22.0260
8812.33 23.0960
8819.95 24.2394
8827.94 25.5363
8835.92 26.9337
8843.91 28.4397
8851.89 30.0627
8859.88 31.8119
8867.87 33.6971
8875.85 35.7286
8883.84 37.9173
8892.49 40.4803
8901.15 43.2564
8909.81 46.2608
8918.46 49.5085
8927.12 53.0164
8935.77 56.8031
8944.43 60.8715
8948.76 63.0182
8953.08 65.2399
8958.78 68.2818
8964.47 71.4555
8970.17 74.7823
8975.86 78.2605
8981.56 81.8974
8987.25 85.7040
8990.10 87.6772
8992.95 89.7003
8995.80 91.7787
8998.64 93.9165
9001.97 96.4965
9005.29 99.1798
9008.61 101.983
9011.93 104.931
9015.26 108.061
9016.92 109.707
9018.58 111.414
9020.24 113.192
9021.90 115.048
9023.56 116.992
9025.22 119.038
9027.48 122.001
9029.73 125.217
9031.99 128.737
9033.11 130.630
9034.24 132.622
9035.37 134.726
9036.50 136.949
9037.62 139.303
9038.75 141.803
9039.88 144.465
9041.00 147.301
9042.13 150.329
9043.26 153.569
9044.61 157.766
9045.96 162.327
9047.32 167.291
9048.67 172.694
9050.02 178.568
9051.37 184.943
9052.72 191.838
9054.08 199.258
9055.92 210.226
9057.77 222.016
9061.47 246.994
9063.32 259.290
9064.24 265.128
9065.17 270.648
9066.09 275.769
9067.02 280.397
9067.94 284.460
9068.86 287.893
9070.00 291.173
9071.25 293.505
9072.50 294.471
9073.44 294.312
9074.38 293.432
9075.31 291.876
9076.25 289.709
9078.13 283.814
9080.00 276.355
9083.71 259.242
9085.56 250.406
9087.42 241.801
9089.27 233.618
9090.20 229.720
9091.13 225.964
9092.05 222.351
9092.98 218.885
9093.91 215.563
9094.83 212.384
9096.49 207.038
9098.15 202.113
9099.81 197.574
9101.47 193.386
9103.13 189.517
9104.78 185.938
9106.44 182.615
9108.10 179.522
9109.62 176.865
9111.14 174.361
9112.66 171.994
9114.18 169.752
9115.70 167.623
9117.22 165.593
9118.74 163.655
9120.26 161.798
9123.30 158.297
9126.34 155.035
9129.38 151.969
9132.42 149.063
9135.18 146.538
9137.95 144.107
9140.71 141.752
9143.47 139.464
9146.24 137.232
9149.00 135.051
9154.53 130.821
9160.06 126.739
9165.58 122.784
9171.11 118.944
9176.64 115.210
9181.40 112.076
9186.16 109.017
9190.93 106.035
9195.69 103.136
9205.21 97.5512
9214.74 92.2648
9224.26 87.2802
9233.79 82.5883
9243.31 78.1910
9252.84 74.0743
9263.44 69.8053
9274.05 65.8487
9284.65 62.1846
9295.25 58.7929
9305.86 55.6520
9316.46 52.7440
9327.07 50.0498
9337.67 47.5512
9348.28 45.2329
9358.88 43.0793
9369.49 41.0764
9380.09 39.2124
9390.69 37.4745
9401.30 35.8531
9411.90 34.3383
9422.51 32.9210
9432.63 31.6594
9442.75 30.4678
9452.87 29.3473
9463.00 28.2825
9473.12 27.2842
9483.24 26.3420
9493.36 25.4447
9503.48 24.6013
9513.61 23.8015
9523.73 23.0385
9533.85 22.3194
9543.97 21.6348
9554.10 20.9806
9564.22 20.3625
9574.34 19.7719
9584.46 19.2072
9597.96 18.4973
9611.45 17.8291
9624.95 17.2043
9631.70 16.9070
9638.45 16.6197
9648.09 16.2265
9652.91 16.0384
9657.73 15.8565
9662.55 15.6813
9667.37 15.5137
9672.19 15.3550
9677.01 15.2077
9680.62 15.1070
9684.24 15.0172
9687.85 14.9420
9689.66 14.9117
9691.47 14.8876
9694.12 14.8666
9696.77 14.8688
9698.10 14.8817
9699.42 14.9046
9700.75 14.9401
9702.07 14.9915
9703.52 15.0711
9704.96 15.1833
9706.41 15.3408
9707.13 15.4424
9707.86 15.5637
9708.49 15.6896
9709.12 15.8384
9709.75 16.0154
9710.39 16.2275
9711.02 16.4849
9711.65 16.7999
9712.28 17.1911
9712.92 17.6805
9713.25 17.9874
9713.58 18.3342
9713.91 18.7293
9714.24 19.1772
9714.57 19.6885
9714.91 20.2686
9715.24 20.9282
9715.57 21.6774
9715.90 22.5295
9716.23 23.4903
9716.56 24.5768
9716.89 25.7932
9717.23 27.1572
9717.56 28.6698
9717.89 30.3424
9718.22 32.1802
9718.44 33.5315
9718.67 34.9610
9718.90 36.4677
9719.12 38.0499
9719.35 39.7048
9719.57 41.4283
9720.03 45.0601
9720.36 47.8586
9720.69 50.7283
9721.35 56.5702
9722.01 62.2859
9722.35 64.9830
9722.68 67.4985
9723.04 70.0213
9723.41 72.2138
9723.78 74.0210
9724.14 75.3929
9724.36 75.9848
9724.57 76.4093
9724.79 76.6624
9725.00 76.7416
9725.35 76.4972
9725.70 75.7964
9726.05 74.6561
9726.40 73.1089
9726.75 71.1943
9727.09 68.9593
9727.44 66.4403
9727.79 63.7050
9728.16 60.6301
9728.52 57.4320
9729.26 50.9128
9729.62 47.7028
9729.99 44.5887
9730.36 41.6082
9730.73 38.7907
9730.96 37.0895
9731.19 35.4741
9731.43 33.9333
9731.66 32.4819
9731.89 31.1080
9732.13 29.8231
9732.36 28.6150
9732.59 27.4922
9732.96 25.8802
9733.33 24.4493
9733.69 23.1860
9734.06 22.0759
9734.43 21.1038
9734.80 20.2548
9735.16 19.5148
9735.53 18.8716
9735.90 18.3096
9736.26 17.8193
9736.63 17.3908
9737.00 17.0151
9737.36 16.6848
9737.73 16.3930
9738.10 16.1343
9738.46 15.9037
9739.20 15.5116
9739.93 15.1911
9740.67 14.9243
9741.40 14.6985
9742.13 14.5046
9742.87 14.3358
9743.60 14.1873
9744.34 14.0555
9745.20 13.9170
9746.07 13.7941
9747.81 13.5844
9749.54 13.4106
9751.27 13.2627
9752.74 13.1528
9754.21 13.0536
9757.15 12.8800
9760.08 12.7301
9763.02 12.5970
9765.69 12.4866
9768.35 12.3839
9771.02 12.2871
9773.69 12.1953
9779.03 12.0227
9784.37 11.8615
9791.04 11.6717
9797.71 11.4913
9804.38 11.3185
9811.05 11.1520
9817.73 10.9908
9824.40 10.8345
9837.74 10.5334
9846.82 10.3369
9855.89 10.1463
9874.04 9.78151
9892.18 9.43728
9910.33 9.10922
9928.48 8.79708
9946.63 8.49953
9964.77 8.21541
9982.92 7.94369
10000.0 7.69859
10026.5 7.33682
10053.0 6.99548
10079.5 6.67128
10106.0 6.36458
10122.2 6.18453
10130.3 6.09664
10138.4 6.01025
10146.5 5.92521
10154.6 5.84187
10158.6 5.80103
10162.7 5.76095
10166.7 5.72206
10168.8 5.70343
10170.8 5.68566
10172.4 5.67279
10173.9 5.66146
10174.7 5.65671
10175.5 5.65312
10176.3 5.65130
10177.0 5.65234
10177.4 5.65451
10177.8 5.65810
10178.2 5.66351
10178.6 5.67119
10179.0 5.68169
10179.4 5.69563
10179.8 5.71373
10180.2 5.73677
10180.6 5.76645
10181.0 5.80221
10181.4 5.84561
10181.7 5.89752
10182.1 5.95871
10182.5 6.02977
10182.9 6.11106
10183.3 6.20263
10183.7 6.31235
10184.1 6.42961
10184.6 6.55851
10185.0 6.69070
10185.8 6.96549
10186.2 7.09760
10186.6 7.22200
10186.9 7.31375
10187.3 7.39344
10187.6 7.46221
10187.9 7.51845
10188.2 7.56298
10188.6 7.59061
10188.8 7.59884
10189.0 7.60020
10189.0 7.59968
10189.2 7.59547
10189.3 7.58838
10189.6 7.56408
10190.0 7.51328
10190.4 7.44454
10190.6 7.39545
10190.8 7.34344
10191.2 7.22323
10191.7 7.08835
10192.1 6.94693
10192.8 6.70886
10193.2 6.54880
10193.7 6.39476
10194.1 6.25022
10194.6 6.12044
10194.9 6.03095
10195.3 5.94920
10195.6 5.87528
10196.0 5.80907
10196.3 5.75683
10196.6 5.71007
10196.9 5.66848
10197.2 5.63166
10197.5 5.59920
10197.8 5.57070
10198.4 5.52393
10199.0 5.48825
10199.6 5.46092
10200.2 5.43973
10200.7 5.42318
10201.3 5.40941
10201.9 5.39779
10202.5 5.38765
10203.1 5.37853
10204.3 5.36223
10205.5 5.34758
10207.9 5.32039
10210.3 5.29499
