Au-197(n,g) ENDFB-8.0
67.2931 1.25819
67.5490 1.18157
67.8048 1.11289
68.0606 1.05125
68.3165 0.995937
68.5723 0.946248
68.7701 0.911293
68.9679 0.879090
69.1656 0.849443
69.3634 0.822134
69.5612 0.797002
69.7590 0.773907
69.9568 0.752739
70.1546 0.733394
70.3524 0.715772
70.5502 0.699805
70.7480 0.685437
70.9458 0.672613
71.1435 0.661304
71.3413 0.651497
71.5391 0.643181
71.7369 0.636366
72.0279 0.629139
72.3189 0.625386
72.5553 0.625070
72.7917 0.627356
73.0281 0.632406
73.2646 0.640843
73.5010 0.653010
73.7374 0.669437
73.9738 0.690864
74.0920 0.703742
74.2103 0.718255
74.3739 0.741366
74.5376 0.768472
74.7013 0.800228
74.8650 0.837442
74.9468 0.858397
75.0287 0.881096
75.1105 0.905688
75.1923 0.932355
75.2742 0.961329
75.3560 0.992884
75.4379 1.02732
75.5197 1.06493
75.6197 1.11575
75.7197 1.17260
75.8198 1.23640
75.9198 1.30824
76.0198 1.38946
76.0698 1.43408
76.1198 1.48167
76.1699 1.53252
76.2199 1.58689
76.2699 1.64512
76.3199 1.70755
76.3881 1.80023
76.4563 1.90266
76.5245 2.01623
76.5927 2.14261
76.6609 2.28383
76.7291 2.44233
76.7632 2.52895
76.7973 2.62104
76.8314 2.71906
76.8655 2.82350
76.9155 2.98961
76.9655 3.17289
77.0155 3.37582
77.0655 3.60131
77.1155 3.85286
77.1406 3.98971
77.1656 4.13466
77.1906 4.28850
77.2156 4.45182
77.2406 4.62559
77.2656 4.81056
77.3065 5.14042
77.3474 5.50829
77.3679 5.70840
77.3883 5.92045
77.4088 6.14544
77.4293 6.38447
77.4497 6.63876
77.4702 6.90968
77.4906 7.19874
77.5111 7.50765
77.5316 7.83834
77.5520 8.19297
77.5725 8.57398
77.5929 8.98418
77.6180 9.52991
77.6430 10.1308
77.6680 10.7949
77.6930 11.5316
77.7180 12.3533
77.7305 12.8000
77.7430 13.2737
77.7555 13.7768
77.7680 14.3114
77.7805 14.8808
77.7930 15.4883
77.8055 16.1383
77.8180 16.8339
77.8305 17.5807
77.8430 18.3842
77.8555 19.2515
77.8680 20.1886
77.8805 21.2046
77.8930 22.3093
77.9055 23.5148
77.9180 24.8322
77.9305 26.2770
77.9430 27.8665
77.9555 29.6217
77.9680 31.5620
77.9805 33.7146
77.9930 36.1083
77.9999 37.5276
78.0067 39.0342
78.0135 40.6344
78.0203 42.3348
78.0271 44.1423
78.0340 46.0645
78.0408 48.1090
78.0476 50.2841
78.0544 52.5985
78.0612 55.0611
78.0681 57.6815
78.0749 60.4695
78.0817 63.4351
78.0885 66.5890
78.0953 69.9418
78.1022 73.5047
78.1084 76.9695
78.1147 80.6236
78.1209 84.4812
78.1272 88.5511
78.1334 92.8493
78.1397 97.3707
78.1459 102.131
78.1522 107.138
78.1584 112.408
78.1647 117.934
78.1709 123.729
78.1772 129.801
78.1834 136.157
78.1897 142.801
78.1959 149.738
78.2022 156.973
78.2130 170.182
78.2238 184.293
78.2346 199.300
78.2454 215.173
78.2562 231.909
78.2670 249.448
78.2778 267.728
78.2886 286.652
78.3011 309.296
78.3136 332.504
78.3261 356.108
78.3386 379.837
78.3636 426.693
78.3761 449.231
78.3886 470.783
78.4010 490.950
78.4135 509.530
78.4259 526.258
78.4383 540.872
78.4515 553.832
78.4648 563.894
78.4780 570.867
78.4912 574.618
78.5000 575.292
78.5088 574.496
78.5231 570.088
78.5375 561.921
78.5518 550.179
78.5661 535.123
78.5812 516.060
78.5962 494.148
78.6113 469.869
78.6264 443.742
78.6417 415.742
78.6571 386.924
78.6878 328.912
78.7031 300.610
78.7185 273.308
78.7338 247.285
78.7492 222.768
78.7604 205.969
78.7715 190.096
78.7827 175.173
78.7939 161.210
78.8050 148.204
78.8162 136.140
78.8274 124.994
78.8385 114.741
78.8462 108.179
78.8539 102.003
78.8616 96.1975
78.8693 90.7479
78.8769 85.6381
78.8846 80.8517
78.8923 76.3725
78.9000 72.1894
78.9077 68.2755
78.9153 64.6205
78.9230 61.2090
78.9307 58.0299
78.9384 55.0605
78.9460 52.2910
78.9537 49.7081
78.9614 47.3022
78.9691 45.0547
78.9768 42.9577
78.9844 41.0001
78.9921 39.1720
78.9998 37.4638
79.0075 35.8665
79.0152 34.3720
79.0228 32.9742
79.0305 31.6624
79.0382 30.4318
79.0459 29.2762
79.0535 28.1914
79.0612 27.1693
79.0689 26.2065
79.0766 25.2987
79.0842 24.4427
79.0982 23.0030
79.1122 21.6990
79.1261 20.5137
79.1401 19.4326
79.1540 18.4430
79.1680 17.5344
79.1820 16.6975
79.1959 15.9245
79.2099 15.2085
79.2238 14.5438
79.2378 13.9250
79.2518 13.3479
79.2657 12.8085
79.2797 12.3034
79.2936 11.8296
79.3076 11.3846
79.3230 10.9249
79.3383 10.4941
79.3537 10.0897
79.3690 9.70978
79.3844 9.35185
79.3997 9.01462
79.4151 8.69605
79.4304 8.39513
79.4612 7.84021
79.4919 7.34126
79.5226 6.89067
79.5533 6.48225
79.5756 6.20863
79.5980 5.95282
79.6203 5.71328
79.6426 5.48872
79.6650 5.27770
79.6873 5.07933
79.7097 4.89241
79.7320 4.71622
79.7543 4.54980
79.7767 4.39256
79.8213 4.10273
79.8660 3.84210
79.9107 3.60684
79.9553 3.39373
80.0000 3.20006
80.0370 3.05285
80.0739 2.91626
80.1109 2.78921
80.1478 2.67089
80.1848 2.56044
80.2217 2.45722
80.2587 2.36056
80.2956 2.26995
80.3326 2.18485
80.3696 2.10486
80.4065 2.02954
80.4435 1.95857
80.5174 1.82831
80.5913 1.71182
80.6319 1.65291
80.6726 1.59732
80.7539 1.49512
80.8352 1.40349
80.9165 1.32102
80.9978 1.24651
81.0791 1.17896
81.1604 1.11752
81.2417 1.06150
81.3119 1.01698
81.3821 0.975699
81.4523 0.937318
81.5225 0.901560
81.5928 0.868165
81.6630 0.836931
81.7332 0.807673
81.8034 0.780231
81.8736 0.754458
81.9438 0.730226
82.0842 0.685903
82.2247 0.646412
82.3651 0.611066
82.5277 0.574566
82.6903 0.542127
82.8529 0.513152
83.0155 0.487154
83.1781 0.463726
83.3407 0.442531
83.5033 0.423287
83.6659 0.405778
83.8211 0.390509
83.9763 0.376437
84.1315 0.363410
84.2867 0.351346
84.4419 0.340159
84.5972 0.329764
84.7524 0.320083
84.9076 0.311052
85.2180 0.294702
85.5284 0.280319
85.8388 0.267585
86.1492 0.256250
86.4153 0.247490
86.6814 0.239501
86.9475 0.232201
87.2135 0.225569
87.4796 0.219407
87.7457 0.213718
88.0117 0.208444
88.2778 0.203588
88.8100 0.194882
89.3421 0.187364
89.8743 0.180852
90.4064 0.175205
90.9977 0.169815
91.5889 0.165241
92.1802 0.161392
92.7715 0.158213
93.3628 0.155669
93.9540 0.153734
94.5453 0.152400
95.1366 0.151698
95.6685 0.151630
96.2005 0.152137
96.7324 0.153287
97.2643 0.155089
97.7963 0.157805
98.3282 0.161539
98.5942 0.163856
98.8601 0.166517
99.1261 0.169566
99.3921 0.173052
99.6960 0.177648
100.000 0.182982
100.286 0.188802
100.572 0.195556
100.857 0.203400
101.143 0.212540
101.429 0.223249
101.572 0.229293
101.715 0.235864
101.858 0.243017
102.001 0.250810
102.143 0.259307
102.286 0.268604
102.436 0.279351
102.586 0.291260
102.735 0.304481
102.885 0.319192
103.035 0.335641
103.184 0.354082
103.334 0.374872
103.484 0.398388
103.606 0.420028
103.729 0.444166
103.851 0.471197
103.973 0.501565
104.035 0.518207
104.096 0.535881
104.157 0.554739
104.218 0.574824
104.280 0.596320
104.341 0.619294
104.402 0.643926
104.463 0.670383
104.538 0.705515
104.613 0.743983
104.688 0.786336
104.763 0.832985
104.838 0.884675
104.912 0.942002
104.987 1.00600
105.062 1.07755
105.130 1.15041
105.198 1.23167
105.232 1.27606
105.266 1.32299
105.300 1.37281
105.334 1.42577
105.368 1.48231
105.402 1.54240
105.436 1.60654
105.470 1.67511
105.504 1.74853
105.538 1.82729
105.572 1.91192
105.606 2.00305
105.644 2.11191
105.681 2.23025
105.719 2.35959
105.756 2.50135
105.794 2.65765
105.831 2.82965
105.868 3.02011
105.906 3.23184
105.943 3.46892
105.962 3.59768
105.981 3.73424
105.999 3.87927
106.018 4.03351
106.037 4.19781
106.056 4.37311
106.074 4.56047
106.093 4.76109
106.112 4.97636
106.130 5.20783
106.149 5.45733
106.168 5.72695
106.186 6.01914
106.205 6.33677
106.229 6.78522
106.241 7.02869
106.253 7.28722
106.265 7.56222
106.277 7.85530
106.289 8.16825
106.300 8.50312
106.312 8.86220
106.324 9.24813
106.336 9.66387
106.348 10.1128
106.360 10.5987
106.372 11.1259
106.384 11.6994
106.396 12.3247
106.405 12.8593
106.414 13.4336
106.424 14.0512
106.433 14.7091
106.443 15.4258
106.452 16.1910
106.461 17.0262
106.471 17.9196
106.480 18.8964
106.489 19.9425
106.499 21.0877
106.508 22.3152
106.517 23.6597
106.527 25.1011
106.536 26.6798
106.545 28.3718
106.554 30.1418
106.563 32.0299
106.572 34.0643
106.581 36.2548
106.590 38.6388
106.599 41.1735
106.608 43.8945
106.617 46.8121
106.626 49.9724
106.635 53.3153
106.644 56.8841
106.652 60.6878
106.661 64.7815
106.670 69.0820
106.679 73.6401
106.688 78.4614
106.698 83.8439
106.707 89.5281
106.716 95.5152
106.726 101.736
106.735 108.321
106.744 115.124
106.754 122.283
106.763 129.635
106.777 140.835
106.790 152.518
106.804 164.614
106.817 177.036
106.834 192.119
106.850 207.237
106.866 222.364
106.882 237.080
106.901 253.453
106.919 268.681
106.938 282.377
106.957 294.177
106.970 301.282
106.984 307.102
107.000 312.487
107.017 315.728
107.033 316.749
107.043 316.258
107.053 314.913
107.066 312.146
107.078 308.173
107.091 303.045
107.103 296.882
107.116 289.038
107.130 280.198
107.143 270.354
107.156 259.784
107.170 248.471
107.183 236.724
107.196 224.508
107.210 212.145
107.236 187.131
107.263 162.638
107.275 151.840
107.287 141.461
107.300 131.461
107.312 121.880
107.324 112.678
107.336 104.027
107.348 95.8675
107.360 88.2059
107.374 80.3044
107.387 73.0615
107.394 69.6350
107.400 66.3544
107.407 63.2169
107.414 60.2632
107.420 57.4006
107.427 54.6713
107.434 52.0715
107.440 49.6333
107.447 47.2790
107.454 45.0421
107.460 42.9185
107.467 40.9331
107.475 38.5253
107.484 36.2774
107.492 34.1805
107.501 32.2261
107.509 30.4057
107.518 28.7111
107.526 27.1344
107.535 25.6680
107.543 24.3043
107.552 23.0365
107.560 21.8578
107.569 20.7619
107.577 19.7427
107.586 18.7946
107.594 17.9123
107.603 17.1001
107.616 15.9164
107.630 14.8633
107.643 13.9103
107.656 13.0587
107.670 12.2842
107.683 11.5884
107.696 10.9520
107.710 10.3768
107.723 9.84760
107.736 9.36641
107.750 8.92096
107.763 8.51354
107.776 8.13419
107.790 7.78529
107.803 7.46106
107.816 7.15901
107.830 6.87493
107.843 6.61115
107.856 6.36201
107.870 6.12976
107.883 5.90959
107.896 5.70363
107.923 5.32394
107.950 4.98372
107.977 4.67732
108.003 4.40014
108.030 4.14929
108.055 3.93456
108.080 3.73779
108.104 3.55553
108.129 3.38766
108.154 3.23144
108.179 3.08691
108.204 2.95237
108.229 2.82689
108.253 2.70920
108.278 2.59953
108.303 2.49672
108.328 2.40022
108.353 2.30914
108.378 2.22377
108.402 2.14330
108.427 2.06736
108.457 1.98163
108.487 1.90143
108.517 1.82628
108.546 1.75576
108.576 1.68950
108.606 1.62716
108.636 1.56842
108.666 1.51302
108.725 1.41124
108.785 1.32009
108.844 1.23811
108.904 1.16423
108.939 1.12374
108.974 1.08562
109.045 1.01547
109.115 0.952532
109.186 0.895839
109.256 0.844590
109.326 0.798100
109.397 0.755785
109.467 0.717149
109.527 0.687003
109.586 0.658973
109.646 0.632867
109.705 0.608553
109.765 0.585797
109.825 0.564506
109.884 0.544557
109.944 0.525869
110.003 0.508281
110.063 0.491735
110.182 0.461479
110.301 0.434491
110.420 0.410355
110.496 0.396271
110.572 0.383111
110.648 0.370780
110.724 0.359211
110.875 0.338109
111.027 0.319426
111.179 0.302784
111.330 0.287889
111.482 0.274477
111.634 0.262385
111.753 0.253696
111.872 0.245657
111.991 0.238196
112.110 0.231269
112.348 0.218812
112.587 0.207963
112.825 0.198466
113.063 0.190115
113.302 0.182744
113.540 0.176215
113.735 0.171420
113.930 0.167065
114.125 0.163116
114.320 0.159537
114.710 0.153277
115.100 0.148091
115.490 0.143844
115.880 0.140434
116.270 0.137792
116.660 0.135891
117.006 0.134829
117.353 0.134396
117.613 0.134528
117.873 0.135097
118.133 0.136150
118.393 0.137834
118.653 0.140291
118.913 0.143713
119.043 0.145874
119.173 0.148395
119.303 0.151334
119.433 0.154760
119.586 0.159581
119.740 0.165439
119.816 0.168842
119.893 0.172606
119.970 0.176787
120.047 0.181441
120.156 0.189059
120.266 0.198029
120.321 0.203121
120.375 0.208683
120.430 0.214772
120.485 0.221457
120.545 0.229599
120.606 0.238687
120.666 0.248873
120.726 0.260340
120.787 0.273311
120.847 0.288061
120.907 0.304930
120.937 0.314305
120.967 0.324348
121.011 0.340399
121.055 0.358309
121.099 0.378483
121.143 0.401224
121.165 0.413780
121.187 0.427127
121.209 0.441401
121.231 0.456694
121.261 0.479653
121.291 0.504986
121.321 0.533252
121.351 0.564743
121.381 0.600264
121.396 0.619728
121.411 0.640333
121.427 0.662481
121.442 0.686187
121.457 0.711621
121.472 0.738789
121.487 0.768279
121.502 0.800178
121.517 0.834791
121.532 0.872213
121.547 0.913357
121.562 0.958471
121.577 1.00812
121.592 1.06260
121.607 1.12340
121.623 1.19109
121.638 1.26672
121.653 1.35094
121.660 1.39750
121.668 1.44626
121.675 1.49804
121.683 1.55304
121.690 1.61232
121.698 1.67456
121.705 1.74079
121.713 1.81129
121.724 1.92306
121.735 2.04570
121.746 2.18030
121.753 2.28092
121.761 2.38677
121.769 2.50112
121.776 2.62139
121.784 2.75125
121.791 2.88778
121.799 3.03310
121.806 3.18772
121.814 3.35441
121.821 3.52931
121.829 3.71510
121.836 3.91230
121.844 4.12435
121.851 4.34620
121.859 4.58112
121.866 4.82966
121.874 5.09594
121.881 5.37348
121.889 5.67021
121.897 5.97881
121.904 6.30797
121.912 6.64947
121.919 7.00791
121.927 7.38364
121.934 7.78233
121.942 8.19372
121.949 8.62899
121.957 9.07679
121.972 10.0335
121.987 11.0562
121.997 11.7478
122.006 12.4672
122.025 13.9851
122.045 15.5973
122.064 17.2778
122.094 20.0362
122.124 22.8217
122.154 25.5039
122.169 26.7617
122.184 27.9321
122.202 29.1946
122.220 30.2940
122.237 31.1779
122.254 31.8669
122.265 32.1850
122.275 32.4221
122.286 32.5761
122.296 32.6455
122.300 32.6500
122.312 32.5961
122.323 32.4426
122.334 32.1884
122.346 31.8405
122.357 31.4005
122.368 30.9076
122.379 30.3417
122.389 29.7074
122.400 29.0169
122.421 27.4646
122.443 25.7330
122.464 23.8728
122.485 21.9348
122.524 18.3615
122.543 16.6197
122.563 14.9519
122.573 14.0629
122.584 13.2030
122.595 12.3746
122.605 11.5868
122.616 10.8263
122.627 10.1083
122.637 9.41983
122.648 8.77418
122.655 8.35057
122.663 7.94401
122.670 7.55438
122.677 7.18645
122.684 6.82976
122.692 6.49379
122.699 6.16888
122.706 5.86357
122.713 5.56897
122.721 5.28901
122.728 5.02324
122.735 4.77455
122.742 4.53556
122.750 4.31234
122.757 4.09819
122.764 3.89850
122.775 3.62183
122.786 3.36779
122.796 3.13484
122.807 2.92336
122.818 2.72792
122.828 2.55080
122.839 2.38732
122.849 2.23929
122.860 2.10274
122.871 1.97801
122.882 1.86403
122.892 1.76078
122.903 1.66540
122.913 1.57888
122.924 1.49882
122.935 1.42604
122.943 1.37627
122.950 1.33003
122.966 1.24490
122.975 1.20082
122.983 1.15997
122.992 1.12163
123.001 1.08559
123.018 1.01935
123.036 0.960743
123.053 0.908024
123.070 0.860907
123.088 0.818335
123.105 0.779693
123.129 0.733220
123.152 0.692039
123.175 0.654997
123.198 0.621774
123.222 0.591566
123.245 0.564213
123.268 0.539129
123.291 0.516241
123.313 0.496767
123.334 0.478781
123.355 0.462048
123.377 0.446451
123.398 0.431816
123.419 0.418188
123.462 0.393422
123.505 0.371484
123.547 0.352034
123.590 0.334660
123.632 0.319071
123.679 0.303810
123.725 0.290128
123.772 0.277785
123.818 0.266654
123.865 0.256559
123.911 0.247371
123.954 0.239642
123.997 0.232532
124.039 0.225947
124.082 0.219864
124.167 0.208962
124.253 0.199521
124.338 0.191275
124.423 0.184047
124.508 0.177663
124.594 0.172009
124.663 0.167839
124.733 0.164033
124.873 0.157354
125.012 0.151703
125.152 0.146886
125.291 0.142750
125.431 0.139180
125.570 0.136081
125.710 0.133383
125.834 0.131271
126.020 0.128517
126.206 0.126173
126.392 0.124171
126.578 0.122463
126.950 0.119752
127.322 0.117772
127.694 0.116352
128.066 0.115387
128.438 0.114734
128.810 0.114371
129.493 0.114330
130.175 0.114958
130.857 0.116169
131.539 0.117929
132.221 0.120235
132.903 0.123126
133.585 0.126661
134.267 0.130937
134.763 0.134593
135.260 0.138789
135.756 0.143618
136.252 0.149204
136.748 0.155670
136.996 0.159297
137.244 0.163258
137.492 0.167577
137.740 0.172294
137.988 0.177463
138.236 0.183141
138.499 0.189800
138.761 0.197246
139.024 0.205613
139.286 0.215077
139.549 0.225861
139.811 0.238251
139.942 0.245164
140.074 0.252621
140.205 0.260691
140.336 0.269444
140.479 0.279876
140.622 0.291369
140.766 0.304104
140.909 0.318285
141.052 0.334153
141.195 0.352000
141.338 0.372198
141.410 0.383320
141.482 0.395197
141.595 0.415806
141.708 0.438895
141.822 0.464952
141.935 0.494485
141.992 0.510785
142.048 0.528233
142.105 0.546945
142.162 0.567017
142.218 0.588671
142.275 0.612049
142.332 0.637351
142.388 0.664755
142.454 0.699606
142.520 0.738125
142.585 0.780932
142.651 0.828715
142.717 0.882395
142.749 0.911686
142.782 0.942830
142.815 0.975994
142.848 1.01136
142.881 1.04914
142.913 1.08957
142.964 1.15802
143.015 1.23445
143.040 1.27621
143.066 1.32038
143.091 1.36754
143.116 1.41755
143.142 1.47111
143.167 1.52811
143.192 1.58937
143.218 1.65481
143.243 1.72542
143.268 1.80117
143.294 1.88327
143.319 1.97180
143.352 2.09796
143.385 2.23898
143.401 2.31590
143.417 2.39759
143.434 2.48453
143.450 2.57721
143.467 2.67624
143.483 2.78229
143.499 2.89613
143.516 3.01865
143.532 3.15089
143.549 3.29407
143.565 3.44959
143.581 3.61909
143.596 3.77863
143.610 3.95155
143.624 4.13950
143.638 4.34288
143.652 4.56675
143.667 4.81223
143.681 5.08217
143.695 5.37762
143.709 5.70644
143.723 6.07083
143.737 6.47552
143.752 6.92247
143.766 7.42394
143.773 7.69604
143.780 7.98356
143.787 8.28743
143.794 8.60865
143.801 8.94825
143.808 9.30210
143.816 9.74212
143.825 10.2114
143.833 10.7118
143.841 11.2454
143.849 11.8141
143.857 12.4202
143.866 13.0658
143.874 13.7532
143.882 14.4847
143.890 15.2628
143.898 16.0899
143.907 16.9684
143.915 17.9008
143.923 18.8896
143.931 19.9373
143.939 21.0464
143.948 22.2341
143.956 23.4740
143.964 24.7825
143.972 26.1617
143.981 27.6137
143.989 29.1404
143.997 30.7436
144.005 32.4250
144.013 34.1857
144.022 36.0271
144.030 37.9498
144.038 39.9544
144.054 44.2099
144.071 48.7910
144.081 51.8910
144.092 55.0856
144.112 61.8241
144.133 69.0153
144.154 76.5134
144.178 85.4209
144.195 91.6629
144.211 97.8649
144.244 109.965
144.272 119.676
144.286 124.156
144.300 128.276
144.317 132.593
144.333 136.333
144.353 140.054
144.374 142.711
144.392 144.139
144.410 144.604
144.420 144.443
144.430 143.982
144.442 143.057
144.454 141.728
144.466 140.007
144.478 137.911
144.497 134.012
144.515 129.359
144.534 124.047
144.552 118.182
144.568 112.754
144.584 107.072
144.616 95.2715
144.652 81.3980
144.671 74.6167
144.689 68.0810
144.709 61.2180
144.729 54.7496
144.739 51.6643
144.749 48.7242
144.759 45.9018
144.769 43.1991
144.779 40.8198
144.788 38.5434
144.797 36.3700
144.806 34.2988
144.815 32.3287
144.825 30.4581
144.834 28.6851
144.843 27.0252
144.852 25.4392
144.861 23.9431
144.870 22.5339
144.880 21.2083
144.889 19.9632
144.898 18.7949
144.907 17.7002
144.916 16.6862
144.926 15.7271
144.935 14.8311
144.944 13.9947
144.953 13.2145
144.962 12.4872
144.972 11.8096
144.981 11.1787
144.990 10.5913
144.999 10.0448
145.008 9.53623
145.018 9.06312
145.027 8.62296
145.036 8.21341
145.045 7.83227
145.054 7.47744
145.063 7.15046
145.071 6.89436
145.079 6.65579
145.094 6.21732
145.109 5.82269
145.124 5.47139
145.139 5.15365
145.154 4.86928
145.169 4.61057
145.184 4.37760
145.199 4.16432
145.214 3.97101
145.229 3.79289
145.244 3.63042
145.259 3.47978
145.274 3.34155
145.289 3.21346
145.304 3.09446
145.323 2.95954
145.341 2.83545
145.359 2.72095
145.378 2.61498
145.396 2.51665
145.415 2.42518
145.433 2.33989
145.451 2.26063
145.470 2.18601
145.488 2.11605
145.525 1.98852
145.562 1.87538
145.598 1.77477
145.628 1.70014
145.659 1.63177
145.689 1.56898
145.719 1.51119
145.749 1.45790
145.779 1.40866
145.809 1.36309
145.839 1.32098
145.869 1.28176
145.899 1.24531
145.959 1.17991
146.020 1.12295
146.080 1.07337
146.120 1.04375
146.160 1.01673
146.200 0.991995
146.240 0.969357
146.320 0.929682
146.401 0.896522
146.481 0.868909
146.561 0.846159
146.641 0.827626
146.721 0.812816
146.802 0.801318
146.882 0.792842
146.962 0.787122
147.042 0.783961
147.116 0.783178
147.189 0.784325
147.263 0.787333
147.337 0.792145
147.410 0.798741
147.484 0.807090
147.557 0.817216
147.631 0.829112
147.704 0.842843
147.778 0.858423
147.851 0.875962
147.925 0.895496
147.999 0.917182
148.072 0.941082
148.146 0.967367
148.219 0.996202
148.319 1.04001
148.420 1.08950
148.520 1.14535
148.620 1.20842
148.721 1.27977
148.821 1.36067
148.871 1.40523
148.921 1.45270
148.971 1.50341
149.021 1.55763
149.095 1.64432
149.168 1.74026
149.242 1.84688
149.315 1.96577
149.389 2.09901
149.426 2.17166
149.463 2.24855
149.499 2.33045
149.536 2.41733
149.573 2.51011
149.610 2.60878
149.670 2.78539
149.730 2.98288
149.760 3.09049
149.790 3.20467
149.820 3.32596
149.850 3.45454
149.880 3.59195
149.910 3.73854
149.941 3.89515
149.971 4.06276
150.001 4.24244
150.031 4.43541
150.061 4.64307
150.091 4.86622
150.128 5.16468
150.165 5.49402
150.201 5.85886
150.238 6.26480
150.275 6.71864
150.293 6.96607
150.312 7.22879
150.330 7.50818
150.349 7.80581
150.367 8.12346
150.385 8.46125
150.404 8.82517
150.422 9.21612
150.440 9.63718
150.459 10.0919
150.477 10.5845
150.496 11.1199
150.514 11.7037
150.532 12.3392
150.551 13.0412
150.569 13.8159
150.588 14.6746
150.606 15.6250
150.624 16.6931
150.633 17.2751
150.643 17.8925
150.652 18.5482
150.661 19.2451
150.670 19.9867
150.679 20.7676
150.689 21.6088
150.698 22.5061
150.707 23.4641
150.716 24.4875
150.725 25.5814
150.735 26.7514
150.744 28.0032
150.753 29.3432
150.762 30.7780
150.771 32.3145
150.781 33.9602
150.790 35.7229
150.799 37.6107
150.808 39.6323
150.817 41.7966
150.827 44.1129
150.835 46.3687
150.843 48.7374
150.852 51.2838
150.860 53.9548
150.868 56.8228
150.877 59.8276
150.885 63.0101
150.893 66.3782
150.901 69.8077
150.909 73.3776
150.917 77.1851
150.925 81.1416
150.933 85.3537
150.941 89.7223
150.949 94.3637
150.957 99.1673
150.965 104.260
150.973 109.519
150.981 115.081
150.989 120.811
150.997 126.855
151.005 133.067
151.012 139.519
151.020 146.213
151.030 154.311
151.039 162.733
151.048 171.475
151.057 180.528
151.066 189.884
151.076 199.532
151.085 209.458
151.094 219.535
151.112 240.619
151.131 262.502
151.149 284.967
151.167 307.640
151.211 361.147
151.229 382.813
151.248 403.396
151.266 422.542
151.284 439.905
151.303 455.084
151.321 467.886
151.333 475.082
151.346 481.004
151.358 485.597
