Yb-174(n,tot) ENDFB-8.0
35.7135 6857.07
35.7200 6872.50
35.7237 6873.62
35.7297 6863.45
35.7357 6838.60
35.7417 6799.26
35.7478 6745.75
35.7538 6678.35
35.7598 6597.81
35.7718 6399.46
35.7839 6154.58
35.7960 5871.18
35.8081 5556.87
35.8202 5219.59
35.8327 4854.60
35.8453 4482.31
35.8578 4110.27
35.8703 3745.40
35.8828 3393.27
35.8953 3059.11
35.9016 2899.80
35.9079 2746.13
35.9141 2598.35
35.9204 2456.65
35.9289 2273.39
35.9375 2101.84
35.9460 1941.98
35.9545 1793.65
35.9631 1656.55
35.9716 1530.26
35.9802 1414.31
35.9887 1308.26
35.9950 1236.19
36.0012 1168.94
36.0075 1106.15
36.0137 1047.57
36.0200 992.955
36.0263 942.066
36.0325 894.666
36.0388 850.530
36.0451 809.373
36.0513 771.117
36.0576 735.492
36.0638 702.309
36.0701 671.387
36.0764 642.557
36.0826 615.662
36.0889 590.553
36.0951 567.056
36.1014 545.117
36.1077 524.581
36.1139 505.337
36.1202 487.256
36.1265 470.304
36.1327 454.365
36.1390 439.361
36.1452 425.198
36.1515 411.856
36.1578 399.251
36.1640 387.329
36.1765 365.333
36.1891 345.517
36.2010 328.352
36.2130 312.702
36.2249 298.359
36.2369 285.192
36.2488 273.045
36.2608 261.827
36.2727 251.430
36.2847 241.769
36.2967 232.764
36.3086 224.366
36.3206 216.505
36.3325 209.146
36.3445 202.232
36.3564 195.738
36.3684 189.621
36.3803 183.853
36.3929 178.148
36.4054 172.771
36.4179 167.688
36.4304 162.885
36.4430 158.333
36.4555 154.021
36.4805 146.038
36.5056 138.812
36.5306 132.251
36.5557 126.268
36.5807 120.797
36.5989 117.103
36.6171 113.630
36.6353 110.355
36.6536 107.267
36.6718 104.348
36.6900 101.588
36.7082 98.9712
36.7264 96.4912
36.7628 91.8966
36.7993 87.7361
36.8357 83.9538
36.8721 80.5026
36.8972 78.3008
36.9222 76.2256
36.9473 74.2668
36.9723 72.4161
36.9974 70.6639
37.0224 69.0035
37.0475 67.4282
37.0725 65.9325
37.1226 63.1552
37.1727 60.6337
37.2228 58.3351
37.2729 56.2319
37.3321 53.9669
37.3913 51.9105
37.4505 50.0364
37.5097 48.3220
37.5689 46.7484
37.6281 45.2990
37.6873 43.9592
37.7465 42.7167
37.7966 41.7337
37.8467 40.8081
37.8968 39.9349
37.9469 39.1100
37.9970 38.3293
38.0470 37.5897
38.0971 36.8878
38.1472 36.2208
38.1973 35.5861
38.2474 34.9815
38.3476 33.8543
38.4478 32.8241
38.5480 31.8789
38.6117 31.3168
38.6755 30.7827
38.7392 30.2742
38.8030 29.7897
38.9305 28.8858
39.0580 28.0600
39.1855 27.3024
39.3130 26.6026
39.4405 25.9539
39.5680 25.3513
39.6682 24.9070
39.7684 24.4861
39.8686 24.0867
39.9688 23.7071
40.0690 23.3460
40.1691 23.0019
40.2693 22.6736
40.3695 22.3602
40.4697 22.0607
40.5699 21.7743
40.6701 21.5003
40.7702 21.2380
40.8704 20.9869
40.9706 20.7465
41.0708 20.5164
41.1710 20.2964
41.3258 19.9754
41.4807 19.6775
41.6355 19.4026
41.7903 19.1513
41.9451 18.9249
42.0226 18.8214
42.1000 18.7251
42.1774 18.6366
42.2548 18.5564
42.3322 18.4853
42.4096 18.4239
42.5098 18.3604
42.6100 18.3173
42.7102 18.2979
42.8104 18.3062
42.8605 18.3223
42.9106 18.3473
42.9607 18.3822
43.0107 18.4278
43.0608 18.4854
43.1109 18.5561
43.1610 18.6413
43.2111 18.7427
43.2703 18.8860
43.3295 19.0580
43.3887 19.2633
43.4479 19.5072
43.5071 19.7959
43.5663 20.1371
43.6255 20.5398
43.6551 20.7675
43.6847 21.0151
43.7166 21.3058
43.7485 21.6241
43.7804 21.9727
43.8122 22.3549
43.8441 22.7744
43.8760 23.2352
43.9079 23.7424
43.9397 24.3009
43.9807 25.1053
44.0217 26.0208
44.0422 26.5262
44.0627 27.0667
44.0832 27.6454
44.1037 28.2657
44.1242 28.9317
44.1447 29.6469
44.1651 30.4163
44.1856 31.2451
44.2061 32.1397
44.2266 33.1058
44.2471 34.1513
44.2676 35.2848
44.2927 36.8040
44.3177 38.4895
44.3428 40.3654
44.3678 42.4594
44.3928 44.8077
44.4179 47.4498
44.4304 48.8980
44.4429 50.4386
44.4555 52.0810
44.4680 53.8342
44.4805 55.7101
44.4930 57.7173
44.5056 59.8719
44.5181 62.1853
44.5306 64.6779
44.5431 67.3650
44.5556 70.2705
44.5682 73.4199
44.5807 76.8456
44.5932 80.5766
44.6057 84.6559
44.6183 89.1313
44.6308 94.0634
44.6433 99.5115
44.6558 105.559
44.6683 112.303
44.6746 115.977
44.6809 119.864
44.6871 123.988
44.6934 128.368
44.6997 133.033
44.7059 137.993
44.7122 143.279
44.7184 148.921
44.7247 154.959
44.7310 161.406
44.7372 168.308
44.7435 175.705
44.7498 183.638
44.7560 192.155
44.7623 201.305
44.7685 211.141
44.7748 221.738
44.7811 233.124
44.7873 245.381
44.7936 258.579
44.7998 272.793
44.8061 288.099
44.8124 304.582
44.8186 322.327
44.8249 341.456
44.8312 362.003
44.8374 384.093
44.8437 407.826
44.8499 433.304
44.8562 460.628
44.8625 489.904
44.8687 521.233
44.8730 543.834
44.8773 567.469
44.8815 592.170
44.8858 617.968
44.8901 644.890
44.8943 672.964
44.9029 732.675
44.9114 797.286
44.9200 866.950
44.9285 941.773
44.9370 1021.72
44.9433 1083.80
44.9496 1148.56
44.9558 1216.05
44.9621 1286.21
44.9683 1358.93
44.9746 1434.11
44.9871 1591.24
44.9996 1756.25
45.0122 1926.98
45.0372 2276.29
45.0566 2541.46
45.0662 2668.23
45.0759 2788.87
45.0884 2933.59
45.1010 3062.29
45.1106 3148.66
45.1203 3222.31
45.1299 3282.29
45.1396 3327.57
45.1498 3358.82
45.1600 3372.37
45.1634 3372.92
45.1745 3360.98
45.1856 3328.35
45.1966 3275.77
45.2077 3204.36
45.2152 3145.61
45.2228 3079.35
45.2303 3006.19
45.2379 2926.91
45.2496 2793.33
45.2613 2649.34
45.2729 2497.57
45.2846 2340.79
45.3103 1990.66
45.3232 1819.06
45.3360 1653.16
45.3489 1494.87
45.3617 1345.96
45.3682 1275.29
45.3746 1207.42
45.3810 1142.21
45.3874 1079.91
45.3930 1028.33
45.3985 978.870
45.4041 931.517
45.4096 886.257
45.4152 843.062
45.4207 801.900
45.4263 762.730
45.4318 725.504
45.4374 690.170
45.4429 656.672
45.4485 624.950
45.4540 594.941
45.4596 566.579
45.4651 539.797
45.4707 514.529
45.4762 490.746
45.4827 464.859
45.4891 440.714
45.4955 418.209
45.5019 397.273
45.5084 377.745
45.5148 359.590
45.5212 342.661
45.5276 326.924
45.5341 312.248
45.5405 298.580
45.5469 285.845
45.5533 273.992
45.5598 262.920
45.5662 252.602
45.5726 242.949
45.5790 233.938
45.5866 224.016
45.5942 214.842
45.6018 206.324
45.6094 198.425
45.6170 191.068
45.6246 184.222
45.6322 177.833
45.6398 171.859
45.6474 166.257
45.6550 161.009
45.6626 156.071
45.6702 151.430
45.6778 147.049
45.6854 142.918
45.7005 135.314
45.7134 129.477
45.7263 124.127
45.7391 119.202
45.7520 114.655
45.7648 110.441
45.7777 106.531
45.7905 102.891
45.8034 99.4954
45.8162 96.3177
45.8291 93.3430
45.8419 90.5509
45.8548 87.9258
45.8676 85.4536
45.8805 83.1219
45.8933 80.9195
45.9062 78.8365
45.9190 76.8623
45.9319 74.9919
45.9576 71.5289
45.9833 68.3949
46.0090 65.5473
46.0347 62.9496
46.0604 60.5736
46.0861 58.3926
46.1118 56.3849
46.1352 54.6937
46.1585 53.1177
46.1819 51.6462
46.2053 50.2701
46.2286 48.9798
46.2520 47.7684
46.2754 46.6292
46.2987 45.5568
46.3221 44.5448
46.3455 43.5889
46.3688 42.6848
46.3922 41.8290
46.4156 41.0173
46.4389 40.2471
46.4857 38.8186
46.5114 38.0905
46.5371 37.4000
46.5885 36.1201
46.6399 34.9603
46.6913 33.9051
46.7427 32.9410
46.7941 32.0574
46.8455 31.2448
46.8969 30.4955
46.9367 29.9551
46.9764 29.4456
47.0161 28.9644
47.0558 28.5093
47.0955 28.0779
47.1353 27.6688
47.1750 27.2800
47.2147 26.9100
47.2942 26.2213
47.3736 25.5935
47.4530 25.0188
47.5325 24.4910
47.5839 24.1717
47.6353 23.8682
47.6867 23.5794
47.7381 23.3043
47.8409 22.7910
47.9437 22.3215
48.0466 21.8900
48.1494 21.4919
48.2522 21.1231
48.3550 20.7802
48.4391 20.5169
48.5232 20.2677
48.6074 20.0315
48.6915 19.8071
48.7756 19.5932
48.8597 19.3889
48.9438 19.1935
49.0280 19.0063
49.1962 18.6546
49.3644 18.3295
49.5327 18.0274
49.7009 17.7454
49.8505 17.5096
50.0000 17.2864
50.1071 17.1335
50.2142 16.9863
50.3548 16.8011
50.4954 16.6245
50.6360 16.4561
50.7766 16.2960
50.8469 16.2191
50.9171 16.1444
50.9874 16.0720
51.0577 16.0019
51.1280 15.9343
51.1983 15.8695
51.2686 15.8076
51.3389 15.7490
51.4125 15.6916
51.4862 15.6389
51.5598 15.5915
51.6334 15.5504
51.7071 15.5166
51.7807 15.4917
51.8175 15.4832
51.8543 15.4775
51.8912 15.4752
51.9280 15.4764
51.9815 15.4856
52.0351 15.5048
52.0886 15.5360
52.1422 15.5813
52.1690 15.6103
52.1958 15.6439
52.2225 15.6827
52.2493 15.7272
52.2761 15.7781
52.3029 15.8361
52.3296 15.9019
52.3564 15.9764
52.3932 16.0952
52.4301 16.2358
52.4669 16.4020
52.4853 16.4961
52.5037 16.5986
52.5221 16.7101
52.5405 16.8316
52.5589 16.9640
52.5773 17.1085
52.5957 17.2662
52.6142 17.4387
52.6326 17.6275
52.6510 17.8345
52.6761 18.1500
52.7012 18.5095
52.7263 18.9213
52.7388 19.1496
52.7514 19.3948
52.7640 19.6586
52.7765 19.9426
52.7891 20.2489
52.8016 20.5800
52.8142 20.9387
52.8267 21.3280
52.8393 21.7516
52.8518 22.2139
52.8610 22.5806
52.8702 22.9727
52.8794 23.3936
52.8886 23.8454
52.8978 24.3325
52.9070 24.8576
52.9162 25.4263
52.9254 26.0426
52.9347 26.7135
52.9439 27.4445
52.9531 28.2447
52.9623 29.1215
52.9715 30.0869
52.9807 31.1507
52.9899 32.3274
52.9991 33.6324
53.0074 34.9460
53.0158 36.3954
53.0242 37.9976
53.0326 39.7715
53.0409 41.7381
53.0493 43.9209
53.0577 46.3458
53.0660 49.0378
53.0744 52.0348
53.0828 55.3677
53.0911 59.0735
53.0995 63.1868
53.1079 67.7600
53.1162 72.8337
53.1246 78.4557
53.1330 84.6679
53.1376 88.3674
53.1422 92.2641
53.1468 96.3747
53.1514 100.708
53.1560 105.283
53.1606 110.089
53.1652 115.145
53.1698 120.458
53.1744 126.051
53.1790 131.907
53.1836 138.046
53.1882 144.476
53.1928 151.220
53.1974 158.255
53.2020 165.602
53.2066 173.266
53.2141 186.531
53.2217 200.663
53.2292 215.692
53.2367 231.625
53.2443 248.460
53.2518 266.187
53.2593 284.789
53.2669 304.235
53.2736 322.218
53.2802 340.777
53.2869 359.926
53.2936 379.561
53.3003 399.683
53.3070 420.170
53.3204 462.048
53.3296 491.304
53.3388 520.646
53.3572 578.538
53.3689 614.028
53.3807 647.789
53.3899 672.744
53.3991 695.963
53.4083 717.230
53.4175 736.247
53.4291 756.796
53.4408 773.003
53.4481 780.802
53.4554 786.700
53.4627 790.663
53.4700 792.661
53.4806 792.036
53.4886 788.830
53.4966 783.316
53.5045 775.553
53.5125 765.634
53.5197 754.945
53.5268 742.689
53.5411 713.803
53.5554 679.847
53.5697 641.828
53.5853 596.879
53.6010 549.655
53.6153 505.488
53.6296 461.474
53.6439 418.378
53.6582 376.955
53.6725 337.710
53.6796 319.038
53.6868 301.089
53.6940 283.843
53.7011 267.372
53.7083 251.666
53.7154 236.734
53.7209 225.717
53.7265 215.162
53.7320 205.066
53.7375 195.440
53.7430 186.243
53.7486 177.484
53.7541 169.154
53.7596 161.256
53.7652 153.749
53.7707 146.636
53.7762 139.903
53.7817 133.549
53.7873 127.536
53.7928 121.861
53.7983 116.512
53.8038 111.480
53.8110 105.391
53.8182 99.7730
53.8253 94.5807
53.8325 89.7989
53.8396 85.3855
53.8468 81.3252
53.8539 77.5855
53.8611 74.1414
53.8682 70.9652
53.8754 68.0435
53.8825 65.3509
53.8897 62.8682
53.8968 60.5743
53.9040 58.4589
53.9111 56.5034
53.9183 54.6936
53.9255 53.0144
53.9326 51.4585
53.9398 50.0127
53.9469 48.6673
53.9541 47.4115
53.9612 46.2407
53.9684 45.1458
53.9755 44.1201
53.9827 43.1563
53.9898 42.2516
53.9970 41.3998
54.0041 40.5964
54.0184 39.1184
54.0327 37.7922
54.0470 36.5936
54.0614 35.5053
54.0757 34.5122
54.0900 33.6025
54.1043 32.7647
54.1186 31.9914
54.1329 31.2743
54.1472 30.6082
54.1615 29.9870
54.1758 29.4066
54.1901 28.8630
54.2044 28.3533
54.2187 27.8738
54.2330 27.4224
54.2473 26.9962
54.2616 26.5937
54.2759 26.2125
54.2903 25.8512
54.3189 25.1827
54.3475 24.5775
54.3761 24.0275
54.4047 23.5253
54.4333 23.0652
54.4619 22.6421
54.4905 22.2517
54.5179 21.9062
54.5452 21.5845
54.5725 21.2843
54.5998 21.0034
54.6271 20.7400
54.6544 20.4925
54.6817 20.2595
54.7090 20.0397
54.7364 19.8319
54.7637 19.6354
54.7910 19.4491
54.8183 19.2722
54.8729 18.9440
54.9275 18.6457
54.9587 18.4871
54.9900 18.3362
55.0524 18.0556
55.1148 17.7996
55.1772 17.5650
55.2397 17.3489
55.3021 17.1491
55.3645 16.9635
55.4269 16.7905
55.4790 16.6548
55.5310 16.5260
55.5830 16.4036
55.6350 16.2871
55.6871 16.1758
55.7391 16.0696
55.8431 15.8703
55.9472 15.6866
56.0512 15.5164
56.1553 15.3581
56.2593 15.2105
56.3685 15.0658
56.4778 14.9310
56.5870 14.8056
56.6417 14.7463
56.6963 14.6894
56.7509 14.6349
56.8055 14.5829
56.8602 14.5334
56.9148 14.4867
56.9694 14.4429
57.0240 14.4022
57.0787 14.3650
57.1333 14.3316
57.1905 14.3013
57.2477 14.2765
57.3050 14.2579
57.3622 14.2466
57.4194 14.2440
57.4766 14.2515
57.5052 14.2598
57.5339 14.2714
57.5625 14.2867
57.5911 14.3062
57.6353 14.3454
57.6795 14.3974
57.7237 14.4647
57.7458 14.5050
57.7680 14.5502
57.7901 14.6010
57.8122 14.6578
57.8343 14.7213
57.8564 14.7922
57.8785 14.8712
57.9006 14.9595
57.9227 15.0579
57.9448 15.1677
57.9735 15.3290
58.0021 15.5153
58.0307 15.7310
58.0593 15.9814
58.0736 16.1217
58.0879 16.2731
58.1022 16.4371
58.1165 16.6147
58.1308 16.8074
58.1451 17.0167
58.1594 17.2447
58.1737 17.4933
58.1854 17.7140
58.1971 17.9517
58.2088 18.2085
58.2205 18.4861
58.2323 18.7874
58.2440 19.1147
58.2557 19.4717
58.2674 19.8617
58.2791 20.2899
58.2908 20.7609
58.3025 21.2817
58.3142 21.8591
58.3259 22.5030
58.3376 23.2231
58.3493 24.0332
58.3610 24.9473
58.3682 25.5660
58.3753 26.2343
58.3825 26.9594
58.3896 27.7452
58.3968 28.6003
58.4039 29.5294
58.4111 30.5415
58.4182 31.6452
58.4254 32.8517
58.4325 34.1681
58.4397 35.6093
58.4469 37.1836
58.4540 38.9088
58.4612 40.7944
58.4683 42.8583
58.4755 45.1171
58.4826 47.5923
58.4898 50.2960
58.4969 53.2515
58.5041 56.4800
58.5112 60.0090
58.5184 63.8519
58.5255 68.0375
58.5327 72.5906
58.5398 77.5440
58.5470 82.9098
58.5541 88.7208
58.5613 95.0030
58.5685 101.792
58.5756 109.095
58.5828 116.943
58.5899 125.362
58.5977 135.233
58.6055 145.821
58.6133 157.172
58.6211 169.275
58.6289 182.173
58.6367 195.838
58.6445 210.286
58.6523 225.510
58.6575 236.103
58.6627 247.008
58.6731 269.777
58.6835 293.750
58.6939 318.808
58.7050 346.482
58.7161 375.001
58.7271 404.112
58.7382 433.500
58.7525 471.483
58.7668 508.655
58.7811 544.260
58.7954 577.425
58.8045 596.919
58.8136 614.880
58.8279 639.603
58.8350 650.139
58.8421 659.387
58.8491 667.137
58.8560 673.552
58.8630 678.603
58.8699 682.258
58.8800 685.038
58.8901 684.783
58.8977 682.602
58.9053 678.743
58.9128 673.232
58.9204 666.131
58.9310 653.649
58.9416 638.370
58.9504 623.667
58.9592 607.363
58.9680 589.611
58.9768 570.589
58.9865 548.400
58.9962 525.149
59.0156 476.499
59.0350 426.568
59.0544 377.127
59.0720 333.862
59.0808 313.142
59.0896 293.145
59.0985 273.922
59.1073 255.574
59.1161 238.122
59.1249 221.596
59.1346 204.492
59.1443 188.553
59.1540 173.740
59.1588 166.755
59.1637 160.061
59.1685 153.625
59.1734 147.457
59.1782 141.550
59.1831 135.911
59.1879 130.510
59.1928 125.352
59.1976 120.431
59.2024 115.748
59.2086 110.098
59.2148 104.792
59.2210 99.8138
59.2271 95.1484
59.2333 90.7800
59.2395 86.6930
59.2456 82.8720
59.2518 79.3021
59.2580 75.9686
59.2641 72.8573
59.2703 69.9544
59.2765 67.2467
59.2827 64.7214
59.2888 62.3665
59.2950 60.1703
59.3012 58.1251
59.3060 56.6117
59.3109 55.1785
59.3157 53.8207
59.3205 52.5368
59.3254 51.3171
59.3302 50.1606
59.3399 48.0243
59.3496 46.0959
59.3593 44.3551
59.3690 42.7765
59.3787 41.3441
59.3884 40.0380
59.3981 38.8460
59.4078 37.7526
59.4175 36.7486
59.4272 35.8220
59.4369 34.9660
59.4466 34.1721
59.4563 33.4336
59.4660 32.7441
59.4757 32.1001
59.4854 31.4958
59.4950 30.9285
59.5047 30.3939
59.5144 29.8899
59.5241 29.4130
59.5338 28.9619
59.5532 28.1269
59.5726 27.3711
59.5920 26.6835
59.6114 26.0549
59.6299 25.5031
59.6484 24.9930
59.6669 24.5201
59.6854 24.0802
59.7039 23.6703
59.7224 23.2872
59.7410 22.9284
59.7595 22.5919
59.7780 22.2754
59.7965 21.9772
59.8150 21.6959
59.8335 21.4303
59.8520 21.1787
59.8705 20.9402
59.8890 20.7139
59.9075 20.4990
59.9269 20.2848
59.9463 20.0813
59.9851 19.7030
60.0239 19.3589
60.0626 19.0443
60.1014 18.7558
60.1402 18.4901
60.1790 18.2445
60.2177 18.0170
60.2530 17.8239
60.2883 17.6428
60.3235 17.4725
60.3588 17.3120
60.3940 17.1603
60.4293 17.0169
60.4645 16.8810
60.4998 16.7519
60.5350 16.6290
60.5703 16.5121
60.6408 16.2939
60.7113 16.0943
60.7818 15.9106
60.8347 15.7822
60.8876 15.6607
60.9404 15.5457
60.9933 15.4366
61.0462 15.3328
61.0991 15.2338
61.2048 15.0488
61.3106 14.8788
61.4164 14.7213
61.5221 14.5746
61.6279 14.4373
61.7266 14.3165
61.8253 14.2020
61.9240 14.0929
62.0227 13.9887
62.1214 13.8889
62.2201 13.7929
62.3188 13.7003
62.4175 13.6109
62.5727 13.4759
62.7278 13.3468
62.8829 13.2229
63.0380 13.1035
63.1931 12.9882
63.2707 12.9320
63.3482 12.8768
63.4258 12.8225
63.5034 12.7692
63.5809 12.7170
63.6585 12.6658
63.7501 12.6069
63.8418 12.5498
63.9335 12.4950
64.0251 12.4427
64.1168 12.3936
64.2084 12.3485
64.2543 12.3276
64.3001 12.3082
64.3459 12.2904
64.3917 12.2743
64.4587 12.2544
64.5257 12.2399
64.5927 12.2318
64.6262 12.2306
64.6597 12.2316
64.6932 12.2351
64.7267 12.2413
64.7602 12.2506
64.7936 12.2634
64.8271 12.2801
64.8606 12.3013
64.8941 12.3275
64.9276 12.3594
64.9664 12.4046
65.0052 12.4601
65.0439 12.5277
65.0827 12.6095
65.1215 12.7084
65.1409 12.7651
65.1603 12.8275
65.1797 12.8959
65.1991 12.9711
65.2184 13.0537
65.2378 13.1445
65.2546 13.2302
65.2713 13.3234
65.2881 13.4248
65.3048 13.5351
65.3216 13.6554
65.3383 13.7866
65.3551 13.9301
65.3718 14.0871
65.3885 14.2594
65.4053 14.4487
65.4220 14.6573
65.4388 14.8875
65.4555 15.1427
65.4723 15.4263
65.4890 15.7429
65.5058 16.0976
65.5251 16.5652
65.5348 16.8258
65.5445 17.1064
65.5542 17.4100
65.5639 17.7385
65.5736 18.0957
65.5833 18.4842
65.5930 18.9090
65.6027 19.3737
65.6124 19.8846
65.6221 20.4469
65.6318 21.0687
65.6415 21.7569
65.6512 22.5214
65.6609 23.3728
65.6701 24.2789
65.6794 25.2864
65.6886 26.4111
65.6979 27.6657
65.7071 29.0702
65.7164 30.6405
65.7257 32.4012
65.7349 34.3720
65.7442 36.5829
65.7488 37.7863
65.7534 39.0573
65.7580 40.4051
65.7627 41.8312
65.7673 43.3398
65.7719 44.9318
65.7766 46.6185
65.7812 48.4012
65.7858 50.2849
65.7904 52.2700
65.7951 54.3702
65.7997 56.5816
65.8043 58.9190
65.8089 61.3778
65.8138 64.1009
65.8186 66.9756
65.8235 70.0083
65.8283 73.1989
65.8332 76.5670
65.8380 80.1129
65.8429 83.8429
65.8477 87.7554
65.8526 91.8729
65.8574 96.1938
65.8623 100.724
65.8671 105.460
65.8720 110.426
65.8768 115.608
65.8816 121.032
65.8865 126.680
65.8913 132.580
65.8962 138.725
65.9010 145.117
65.9059 151.747
65.9107 158.642
65.9156 165.792
65.9204 173.198
65.9253 180.843
65.9301 188.759
65.9350 196.929
65.9447 214.001
65.9544 232.066
65.9640 251.041
65.9702 263.580
65.9764 276.452
65.9826 289.635
65.9887 303.104
65.9984 324.788
66.0081 346.962
66.0178 369.510
66.0275 392.278
66.0407 423.408
66.0539 454.143
66.0733 497.503
66.0830 517.982
66.0927 537.361
66.1024 555.460
66.1121 572.088
66.1218 587.079
66.1315 600.237
66.1421 612.386
66.1527 622.015
66.1664 630.492
66.1800 634.398
66.1875 634.573
66.1949 633.362
66.2023 630.781
66.2098 626.851
66.2172 621.601
66.2314 608.082
66.2456 590.272
66.2598 568.543
66.2741 543.490
66.2883 515.706
66.3026 485.842
66.3155 457.377
66.3284 428.194
66.3543 369.350
66.3686 337.646
66.3828 306.983
66.3971 277.719
66.4113 250.153
66.4197 234.717
66.4281 219.987
66.4365 205.950
66.4449 192.652
66.4534 180.067
66.4618 168.224
66.4702 157.100
66.4786 146.684
66.4857 138.405
66.4928 130.609
66.5000 123.281
66.5071 116.404
66.5142 109.963
66.5213 103.938
66.5284 98.3128
66.5355 93.0740
66.5427 88.1881
66.5498 83.6432
66.5569 79.4203
66.5640 75.5003
66.5711 71.8647
66.5783 68.4952
66.5854 65.3743
66.5925 62.4890
66.5996 59.8150
66.6067 57.3409
66.6139 55.0519
66.6210 52.9343
66.6281 50.9747
66.6352 49.1609
66.6423 47.4812
66.6495 45.9249
66.6566 44.4819
66.6637 43.1428
66.6708 41.8991
66.6779 40.7427
66.6851 39.6662
66.6922 38.6630
66.6993 37.7269
66.7064 36.8532
66.7132 36.0702
66.7200 35.3343
66.7268 34.6417
66.7336 33.9899
66.7404 33.3738
66.7472 32.7924
66.7608 31.7198
66.7744 30.7538
66.7880 29.8791
66.8015 29.0830
66.8151 28.3551
66.8287 27.6866
66.8423 27.0702
66.8559 26.4998
66.8695 25.9701
66.8831 25.4768
66.8967 25.0160
66.9103 24.5847
66.9239 24.1800
66.9381 23.7819
66.9523 23.4079
66.9666 23.0559
66.9808 22.7241
66.9951 22.4108
67.0093 22.1145
67.0378 21.5683
67.0662 21.0762
67.0947 20.6312
67.1232 20.2271
67.1517 19.8593
67.1763 19.5673
67.2009 19.2971
67.2255 19.0463
67.2500 18.8136
67.2746 18.5971
67.2992 18.3959
67.3238 18.2087
67.3484 18.0344
67.3730 17.8723
67.3976 17.7216
67.4222 17.5816
67.4468 17.4518
67.4960 17.2209
67.5452 17.0258
67.5710 16.9369
67.5969 16.8571
67.6228 16.7865
67.6487 16.7249
67.6746 16.6724
67.7005 16.6292
67.7264 16.5953
67.7523 16.5712
67.7782 16.5572
67.8040 16.5538
67.8299 16.5616
67.8558 16.5813
67.8817 16.6139
67.9076 16.6604
67.9335 16.7222
67.9594 16.8008
67.9878 16.9089
68.0163 17.0428
68.0448 17.2061
68.0733 17.4035
68.1018 17.6409
68.1160 17.7769
68.1302 17.9257
68.1445 18.0888
68.1587 18.2676
68.1729 18.4639
68.1872 18.6794
68.2001 18.8943
68.2131 19.1290
68.2260 19.3864
68.2390 19.6689
68.2519 19.9801
68.2648 20.3237
68.2778 20.7047
68.2907 21.1286
68.3037 21.6027
68.3166 22.1345
68.3296 22.7346
68.3425 23.4141
68.3555 24.1883
68.3619 24.6156
68.3684 25.0731
68.3749 25.5634
68.3813 26.0895
68.3878 26.6544
68.3943 27.2618
68.4014 27.9835
68.4085 28.7666
68.4156 29.6168
68.4228 30.5407
68.4299 31.5453
68.4370 32.6382
68.4441 33.8277
68.4512 35.1226
68.4584 36.5324
68.4655 38.0675
68.4726 39.7388
68.4797 41.5579
68.4868 43.5372
68.4940 45.6897
68.5011 48.0293
68.5082 50.5666
68.5153 53.3239
68.5224 56.3134
68.5295 59.5511
68.5367 63.0539
68.5438 66.8386
68.5509 70.9225
68.5580 75.3229
68.5651 80.0503
68.5723 85.1352
68.5794 90.5880
68.5865 96.4251
68.5936 102.662
68.6007 109.314
68.6079 116.393
68.6150 123.913
68.6221 131.872
68.6299 141.094
68.6376 150.870
68.6454 161.206
68.6532 172.087
68.6609 183.539
68.6687 195.524
68.6765 208.059
68.6842 221.093
68.6985 246.270
68.7127 272.901
68.7269 300.720
68.7412 329.398
68.7658 379.755
68.7904 429.069
68.8046 456.088
68.8188 481.299
68.8331 504.165
68.8473 524.175
68.8614 540.734
68.8755 553.653
68.8829 558.863
68.8903 562.955
68.8977 565.905
68.9051 567.691
68.9100 568.232
68.9149 568.252
68.9229 567.169
68.9309 564.720
68.9389 560.926
