Br-79(n,tot) ENDFB-8.0
188.678 106.659
188.699 114.191
188.720 122.228
188.741 130.784
188.762 139.872
188.783 149.503
188.804 159.681
188.825 170.410
188.846 181.688
188.867 193.451
188.888 205.800
188.909 218.662
188.930 232.016
188.951 245.831
188.972 260.073
188.993 274.700
189.035 304.911
189.096 350.288
189.157 395.672
189.199 425.961
189.241 454.495
189.283 480.543
189.325 503.459
189.358 518.827
189.391 531.543
189.424 541.423
189.456 548.284
189.478 551.119
189.500 552.525
189.511 552.694
189.547 550.763
189.582 545.120
189.618 535.874
189.653 523.298
189.682 510.737
189.711 496.372
189.740 480.313
189.769 462.892
189.798 444.424
189.826 425.096
189.884 384.519
189.946 339.110
190.009 294.636
190.037 274.969
190.066 255.961
190.095 237.716
190.123 220.376
190.152 203.880
190.181 188.333
190.210 173.758
190.238 160.209
190.267 147.585
190.296 135.915
190.324 125.172
190.353 115.350
190.367 110.725
190.382 106.338
190.396 102.148
190.410 98.1497
190.425 94.3109
190.439 90.6781
190.453 87.2176
190.467 83.9227
190.488 79.3915
190.509 75.1991
190.530 71.2855
190.551 67.6689
190.572 64.2957
190.593 61.1803
190.613 58.2755
190.634 55.5928
190.655 53.0908
190.676 50.7790
190.697 48.6213
190.718 46.6258
190.739 44.7611
190.759 43.0343
190.780 41.4182
190.801 39.9191
190.830 38.0136
190.858 36.2785
190.887 34.6957
190.916 33.2541
190.944 31.9294
190.973 30.7147
191.002 29.5993
191.030 28.5771
191.059 27.6331
191.088 26.7639
191.117 25.9637
191.145 25.2298
191.174 24.5529
191.203 23.9321
191.231 23.3648
191.260 22.8503
191.283 22.4645
191.307 22.1114
191.330 21.7905
191.354 21.5029
191.377 21.2462
191.401 21.0228
191.424 20.8313
191.448 20.6739
191.471 20.5502
191.494 20.4621
191.518 20.4099
191.541 20.3954
191.565 20.4196
191.588 20.4839
191.612 20.5902
191.635 20.7389
191.672 21.0600
191.708 21.4940
191.745 22.0452
191.781 22.7168
191.818 23.5102
191.854 24.4248
191.891 25.4575
191.927 26.5987
191.977 28.3152
192.026 30.1815
192.125 34.1738
192.183 36.4840
192.240 38.6427
192.276 39.8847
192.313 40.9861
192.345 41.8180
192.377 42.5002
192.409 43.0175
192.442 43.3567
192.471 43.5047
192.500 43.4944
192.539 43.2323
192.578 42.6898
192.607 42.1222
192.635 41.4176
192.664 40.5852
192.692 39.6389
192.739 37.8616
192.785 35.8658
192.825 34.0473
192.864 32.1587
192.943 28.3063
192.982 26.4048
193.022 24.5659
193.061 22.8030
193.101 21.1427
193.138 19.6574
193.157 18.9569
193.176 18.2840
193.195 17.6355
193.214 17.0185
193.233 16.4295
193.251 15.8681
193.270 15.3313
193.289 14.8243
193.308 14.3435
193.327 13.8882
193.346 13.4555
193.364 13.0490
193.383 12.6656
193.402 12.3041
193.431 11.7926
193.459 11.3267
193.488 10.9027
193.517 10.5172
193.545 10.1668
193.574 9.84818
193.603 9.55833
193.631 9.29522
193.660 9.05437
193.689 8.83428
193.718 8.63273
193.746 8.44771
193.775 8.27740
193.804 8.12018
193.832 7.97460
193.861 7.83983
193.908 7.63905
193.954 7.45901
194.001 7.29593
194.047 7.14712
194.094 7.01015
194.141 6.88383
194.187 6.76646
194.234 6.65688
194.281 6.55391
194.327 6.45721
194.420 6.27944
194.514 6.11919
194.607 5.97345
194.686 5.85969
194.765 5.75359
194.844 5.65426
194.922 5.56094
195.001 5.47303
195.080 5.38999
195.159 5.31136
195.238 5.23686
195.396 5.09843
195.554 4.97252
195.711 4.85736
195.869 4.75158
196.013 4.66243
196.156 4.57930
196.299 4.50147
196.443 4.42847
196.586 4.35975
196.730 4.29501
196.873 4.23386
197.017 4.17601
197.160 4.12115
197.303 4.06912
197.590 3.97255
197.877 3.88483
198.164 3.80478
198.394 3.74556
198.623 3.69016
198.853 3.63821
199.082 3.58940
199.312 3.54343
199.541 3.50006
199.771 3.45909
200.000 3.42031
200.268 3.37748
200.537 3.33712
200.805 3.29900
201.073 3.26296
201.610 3.19642
202.146 3.13641
202.683 3.08199
203.219 3.03252
203.756 2.98755
204.292 2.94631
204.829 2.90850
205.365 2.87397
205.902 2.84253
206.438 2.81448
206.975 2.79009
207.243 2.77942
207.512 2.76995
207.780 2.76184
208.048 2.75540
208.316 2.75106
208.585 2.74952
208.752 2.75044
208.920 2.75325
209.088 2.75847
209.255 2.76688
209.339 2.77263
209.423 2.77965
209.507 2.78822
209.591 2.79863
209.675 2.81134
209.758 2.82689
209.842 2.84609
209.926 2.87003
209.999 2.89589
210.035 2.91109
210.071 2.92804
210.108 2.94712
210.144 2.96856
210.180 2.99282
210.217 3.02035
210.253 3.05180
210.289 3.08764
210.326 3.12870
210.362 3.17583
210.398 3.23019
210.435 3.29260
210.453 3.32736
210.471 3.36445
210.489 3.40446
210.507 3.44713
210.530 3.50422
210.552 3.56609
210.574 3.63372
210.597 3.70688
210.619 3.78666
210.641 3.87277
210.664 3.96640
210.686 4.06714
210.708 4.17630
210.731 4.29385
210.753 4.42017
210.776 4.55500
210.806 4.75665
210.837 4.97606
210.868 5.21515
210.899 5.47256
210.929 5.74992
210.960 6.04502
210.991 6.35796
211.021 6.68757
211.066 7.19390
211.111 7.72550
211.234 9.24083
211.295 9.97109
211.326 10.3133
211.357 10.6345
211.386 10.9202
211.416 11.1784
211.445 11.4056
211.475 11.5980
211.506 11.7619
211.538 11.8818
211.569 11.9557
211.600 11.9823
211.631 11.9616
211.663 11.8935
211.694 11.7794
211.725 11.6211
211.744 11.5033
211.780 11.2498
211.815 10.9526
211.850 10.6167
211.885 10.2484
211.920 9.84399
211.956 9.41971
212.028 8.54005
212.087 7.82025
212.146 7.12634
212.172 6.83131
212.208 6.44249
212.243 6.07575
212.279 5.73299
212.315 5.41537
212.333 5.26577
212.351 5.12340
212.369 4.98665
212.387 4.85698
212.405 4.73286
212.423 4.61555
212.441 4.50422
212.459 4.39872
212.487 4.24603
212.514 4.10678
212.542 3.97923
212.570 3.86354
212.598 3.75807
212.625 3.66279
212.653 3.57654
212.681 3.49854
212.708 3.42784
212.736 3.36425
212.764 3.30685
212.792 3.25502
212.819 3.20806
212.847 3.16576
212.875 3.12750
212.902 3.09282
212.932 3.05952
212.961 3.02941
212.991 3.00213
213.020 2.97742
213.049 2.95484
213.079 2.93427
213.137 2.89805
213.196 2.86726
213.255 2.84087
213.314 2.81798
213.372 2.79793
213.431 2.78020
213.490 2.76445
213.607 2.73765
213.725 2.71568
213.842 2.69740
213.946 2.68356
214.051 2.67154
214.260 2.65178
214.468 2.63636
214.677 2.62415
214.938 2.61234
215.199 2.60347
215.460 2.59689
215.721 2.59216
216.243 2.58732
216.765 2.58774
217.287 2.59283
217.809 2.60241
218.331 2.61652
218.853 2.63539
219.480 2.66484
220.106 2.70255
220.732 2.74963
221.359 2.80752
221.933 2.87156
222.507 2.94780
223.081 3.03824
223.656 3.14530
223.943 3.20597
224.230 3.27196
224.517 3.34375
224.804 3.42186
225.091 3.50689
225.378 3.59950
225.665 3.70042
225.952 3.81044
226.318 3.96517
226.683 4.13826
227.048 4.33196
227.414 4.54935
227.779 4.79446
228.145 5.07152
228.327 5.22346
228.510 5.38525
228.693 5.55763
228.875 5.74145
229.163 6.05568
229.450 6.40454
229.737 6.79280
230.024 7.22600
230.167 7.46155
230.311 7.71071
230.455 7.97486
230.598 8.25471
230.742 8.55187
230.885 8.86723
231.029 9.20269
231.172 9.55935
231.381 10.1202
231.590 10.7360
231.799 11.4137
232.007 12.1612
232.216 12.9880
232.321 13.4346
232.425 13.9054
232.529 14.4022
232.634 14.9267
232.738 15.4811
232.843 16.0669
232.986 16.9300
233.130 17.8644
233.273 18.8791
233.417 19.9817
233.560 21.1838
233.704 22.4954
233.847 23.9318
233.991 25.5066
234.135 27.2398
234.278 29.1501
234.350 30.1804
234.422 31.2648
234.493 32.4071
234.565 33.6097
234.637 34.8804
234.709 36.2223
234.781 37.6409
234.852 39.1397
234.924 40.7292
234.996 42.4145
235.068 44.2031
235.139 46.1007
235.250 49.2803
235.361 52.7855
235.417 54.6770
235.472 56.6651
235.528 58.7639
235.583 60.9737
235.639 63.3108
235.694 65.7808
235.750 68.3938
235.805 71.1559
235.860 74.0892
235.916 77.1967
235.971 80.5046
236.027 84.0174
236.099 88.9134
236.170 94.2389
236.242 100.045
236.314 106.383
236.386 113.338
236.457 120.983
236.529 129.412
236.601 138.722
236.637 143.760
236.673 149.072
236.709 154.679
236.745 160.604
236.780 166.871
236.816 173.507
236.852 180.541
236.888 187.984
236.924 195.913
236.960 204.348
236.996 213.332
237.032 222.911
237.068 233.140
237.103 244.075
237.139 255.782
237.175 268.294
237.205 279.250
237.234 290.868
237.263 303.201
237.293 316.255
237.322 330.179
237.351 344.940
237.381 360.707
237.410 377.445
237.439 395.344
237.469 414.431
237.498 434.793
237.528 456.446
237.557 479.633
237.586 504.297
237.616 530.710
237.645 558.800
237.681 595.781
237.717 635.776
237.753 678.990
237.789 725.623
237.824 775.865
237.860 829.896
237.896 887.874
237.932 949.752
237.968 1015.97
238.004 1086.43
238.040 1161.13
238.076 1240.01
238.112 1322.97
238.147 1409.82
238.183 1500.28
238.219 1593.74
238.291 1789.11
238.363 1991.07
238.435 2193.65
238.506 2389.69
238.549 2499.97
238.592 2603.19
238.634 2698.17
238.677 2782.82
238.720 2856.05
238.762 2916.17
238.805 2962.36
238.848 2993.54
238.900 3010.65
238.943 3006.94
238.985 2987.50
239.028 2952.77
239.071 2903.59
239.113 2840.74
239.156 2765.70
239.199 2679.55
239.241 2584.22
239.313 2407.72
239.384 2217.37
239.527 1825.12
239.598 1636.23
239.634 1545.53
239.670 1457.91
239.705 1373.69
239.741 1293.13
239.776 1216.40
239.812 1143.61
239.848 1074.63
239.883 1009.84
239.919 948.977
239.955 891.967
239.990 838.686
240.026 788.990
240.061 742.716
240.097 699.688
240.129 663.196
240.162 629.099
240.194 597.257
240.226 567.618
240.259 539.863
240.291 514.032
240.324 489.836
240.356 467.306
240.388 446.187
240.421 426.442
240.453 407.970
240.485 390.727
240.518 374.518
240.550 359.363
240.582 345.090
240.615 331.720
240.650 317.898
240.686 304.961
240.722 292.835
240.757 281.457
240.793 270.766
240.828 260.709
240.864 251.237
240.900 242.305
240.935 233.872
240.971 225.902
241.006 218.361
241.042 211.218
241.113 198.017
241.184 186.102
241.262 174.374
241.340 163.800
241.417 154.232
241.495 145.554
241.573 137.635
241.650 130.407
241.728 123.772
241.806 117.680
241.877 112.505
241.948 107.701
242.019 103.225
242.091 99.0483
242.162 95.1434
242.233 91.4868
242.304 88.0574
242.375 84.8363
242.447 81.8067
242.518 78.9533
242.589 76.2624
242.660 73.7216
242.731 71.3198
242.803 69.0468
242.874 66.8932
242.945 64.8508
243.087 61.0691
243.230 57.6476
243.372 54.5411
243.515 51.7111
243.657 49.1250
243.799 46.7550
243.942 44.5772
244.084 42.5710
244.201 41.0434
244.317 39.6112
244.434 38.2653
244.550 36.9986
244.667 35.8047
244.783 34.6778
244.900 33.6128
245.016 32.6050
245.133 31.6503
245.249 30.7450
245.482 29.0691
245.715 27.5533
245.948 26.1775
246.091 25.3975
246.233 24.6604
246.376 23.9625
246.518 23.3010
246.660 22.6734
246.803 22.0772
247.088 20.9708
247.372 19.9668
247.657 19.0525
247.942 18.2170
248.227 17.4513
248.563 16.6254
248.900 15.8750
249.237 15.1908
249.573 14.5652
249.910 13.9913
250.246 13.4635
250.583 12.9760
250.919 12.5244
251.204 12.1675
251.489 11.8322
251.774 11.5164
252.059 11.2187
252.343 10.9376
252.628 10.6718
252.913 10.4201
253.198 10.1816
253.483 9.95511
253.767 9.73991
254.052 9.53517
254.337 9.34016
254.907 8.97678
255.476 8.64511
256.046 8.34124
256.615 8.06186
257.185 7.80414
257.755 7.56565
258.324 7.34430
258.894 7.13828
259.463 6.94610
260.033 6.76679
260.603 6.59863
261.172 6.44000
261.742 6.29045
262.311 6.14927
262.881 6.01569
263.451 5.88905
264.020 5.76878
264.590 5.65434
265.159 5.54524
265.729 5.44105
266.299 5.34140
266.868 5.24591
267.438 5.15428
268.007 5.06621
269.147 4.89967
269.872 4.79968
270.597 4.70383
271.322 4.61174
272.047 4.52309
272.772 4.43753
273.496 4.35481
274.221 4.27465
274.946 4.19684
275.878 4.09988
276.811 4.00602
277.743 3.91492
278.675 3.82630
279.607 3.73989
280.539 3.65554
281.005 3.61410
281.471 3.57320
281.937 3.53285
282.403 3.49308
282.921 3.44962
283.439 3.40706
283.956 3.36556
284.474 3.32536
284.992 3.28682
285.251 3.26832
285.510 3.25044
285.769 3.23325
286.028 3.21688
286.287 3.20148
286.546 3.18722
286.830 3.17311
287.115 3.16099
287.400 3.15130
287.685 3.14456
287.970 3.14150
288.112 3.14162
288.254 3.14302
288.397 3.14585
288.539 3.15030
288.682 3.15658
288.824 3.16493
289.005 3.17900
289.186 3.19758
289.368 3.22156
289.549 3.25204
289.730 3.29044
289.821 3.31314
289.911 3.33855
290.002 3.36696
290.093 3.39876
290.183 3.43438
290.274 3.47434
290.403 3.54027
290.468 3.57775
290.533 3.61876
290.598 3.66382
290.662 3.71339
290.727 3.76823
290.792 3.82923
290.856 3.89761
290.921 3.97456
290.986 4.06192
291.051 4.16185
291.115 4.27720
291.180 4.41081
291.212 4.48580
291.245 4.56663
291.277 4.65436
291.309 4.74904
291.343 4.85717
291.377 4.97473
291.411 5.10249
291.445 5.24123
291.479 5.39172
291.513 5.55471
291.547 5.73093
291.581 5.92046
291.615 6.12499
291.649 6.34449
291.683 6.57932
291.717 6.82971
291.751 7.09573
291.785 7.37728
291.819 7.67406
291.853 7.98463
291.924 8.68124
291.996 9.42976
292.067 10.2175
292.138 11.0283
292.242 12.2222
292.313 13.0345
292.384 13.8333
292.447 14.5352
292.478 14.8879
292.510 15.2438
292.519 15.3550
292.559 15.8191
292.599 16.3055
292.638 16.8249
292.658 17.1008
292.678 17.3899
292.712 17.9245
292.746 18.5151
292.763 18.8363
292.780 19.1743
292.797 19.5349
292.814 19.9157
292.837 20.4649
292.860 21.0599
292.875 21.5023
292.891 21.9689
292.907 22.4675
292.922 22.9937
292.938 23.5561
292.954 24.1498
292.969 24.7801
292.985 25.4492
293.001 26.1640
293.016 26.9177
293.032 27.7170
293.047 28.5641
293.063 29.4675
293.079 30.4180
293.094 31.4237
293.110 32.4871
293.126 33.6181
293.141 34.8048
293.157 36.0568
293.172 37.3766
293.188 38.7758
293.204 40.2393
293.219 41.7781
293.235 43.3947
293.251 45.1026
293.266 46.8825
293.282 48.7470
293.297 50.6985
293.313 52.7523
293.329 54.8843
293.344 57.1089
293.360 59.4279
293.387 63.6687
293.414 68.2027
293.441 73.0342
293.468 78.1654
293.495 83.5959
293.522 89.3226
293.549 95.3397
293.576 101.638
293.607 109.274
293.638 117.245
293.670 125.520
293.701 134.031
293.732 142.787
293.764 151.710
293.826 169.788
293.889 187.762
293.951 205.034
293.982 213.222
294.014 220.971
294.045 228.250
294.076 234.940
294.111 241.736
294.147 247.606
294.182 252.489
294.217 256.315
294.259 259.401
294.300 260.874
294.324 260.985
294.362 260.025
294.401 257.678
294.440 253.991
294.478 249.032
294.510 244.040
294.542 238.303
294.574 231.889
294.606 224.896
294.638 217.383
294.669 209.430
294.733 192.537
294.797 174.866
294.860 157.057
294.924 139.591
294.955 131.140
294.987 122.939
295.019 115.026
295.051 107.434
295.083 100.186
295.114 93.3003
295.146 86.7903
295.178 80.6619
295.210 74.9168
295.242 69.5519
295.273 64.5605
295.305 59.9325
295.337 55.6548
295.369 51.7126
295.392 49.0386
295.415 46.5378
295.438 44.1913
295.461 41.9920
295.485 39.9239
295.508 37.9976
295.531 36.1966
295.554 34.5138
295.577 32.9356
295.600 31.4689
295.623 30.1000
295.646 28.8226
295.670 27.6256
295.693 26.5136
295.716 25.4756
295.739 24.5064
295.771 23.2758
295.802 22.1544
295.834 21.1313
295.866 20.1963
295.898 19.3407
295.930 18.5561
295.961 17.8353
295.993 17.1717
296.025 16.5594
296.057 15.9933
296.089 15.4686
296.120 14.9813
296.152 14.5276
296.184 14.1044
296.216 13.7087
296.248 13.3391
296.288 12.8994
296.329 12.4926
296.369 12.1149
296.409 11.7642
296.450 11.4361
296.490 11.1293
296.531 10.8417
296.571 10.5721
296.612 10.3178
296.652 10.0780
296.693 9.85153
296.733 9.63783
296.814 9.24285
296.895 8.88649
296.959 8.62996
297.022 8.39184
297.086 8.17024
297.149 7.96356
297.213 7.77037
297.277 7.58944
297.340 7.41966
297.404 7.26007
297.467 7.10981
297.531 6.96810
297.658 6.70771
297.785 6.47419
297.913 6.26389
298.011 6.11503
298.109 5.97684
298.207 5.84824
298.306 5.72830
298.404 5.61621
298.502 5.51124
298.601 5.41275
298.699 5.32028
298.895 5.15096
299.092 5.00008
299.289 4.86480
299.485 4.74309
299.635 4.65793
299.786 4.57900
299.936 4.50567
300.086 4.43743
300.387 4.31450
300.688 4.20729
300.988 4.11339
301.289 4.03097
301.589 3.95860
301.890 3.89523
302.168 3.84403
302.445 3.79932
302.723 3.76070
303.000 3.72787
303.254 3.70268
303.509 3.68206
303.763 3.66598
304.018 3.65441
304.272 3.64740
304.526 3.64503
304.781 3.64744
305.035 3.65479
305.289 3.66730
305.544 3.68526
305.798 3.70898
306.053 3.73883
306.307 3.77527
306.561 3.81880
306.816 3.87002
307.070 3.92956
307.440 4.03270
307.764 4.14093
308.088 4.26811
308.411 4.41686
308.735 4.59037
309.059 4.79277
309.383 5.02859
309.544 5.16074
309.706 5.30337
309.868 5.45732
310.030 5.62345
310.284 5.91203
310.539 6.23824
310.666 6.41714
310.793 6.60760
310.920 6.81045
311.048 7.02646
311.175 7.25697
311.302 7.50292
311.429 7.76550
311.556 8.04605
311.684 8.34600
311.811 8.66695
311.938 9.01069
312.065 9.37887
312.204 9.81176
312.343 10.2796
312.481 10.7866
312.620 11.3360
312.759 11.9333
312.898 12.5825
313.036 13.2905
313.175 14.0628
313.302 14.8343
313.429 15.6732
313.557 16.5870
313.684 17.5841
313.811 18.6745
313.938 19.8693
314.065 21.1816
314.193 22.6251
314.256 23.4025
314.320 24.2197
314.383 25.0795
314.447 25.9847
314.511 26.9385
314.574 27.9441
314.638 29.0054
314.701 30.1262
314.765 31.3111
314.829 32.5647
314.892 33.8923
314.956 35.2996
315.019 36.7930
315.083 38.3795
315.147 40.0666
315.210 41.8599
315.303 44.6865
315.395 47.7970
315.441 49.4724
315.488 51.2301
315.534 53.0834
315.580 55.0310
315.626 57.0882
315.673 59.2537
315.719 61.5453
315.765 63.9621
315.811 66.5248
315.858 69.2331
315.904 72.1111
315.950 75.1594
316.014 79.6720
316.077 84.5905
316.141 89.9650
316.204 95.8537
316.268 102.324
316.332 109.455
316.395 117.339
316.427 121.596
316.459 126.084
316.491 130.818
316.522 135.818
316.554 141.102
316.586 146.692
316.618 152.611
316.650 158.883
316.681 165.537
316.713 172.600
316.745 180.106
316.777 188.088
316.809 196.584
316.840 205.634
316.872 215.280
316.904 225.570
316.936 236.552
316.968 248.241
316.998 260.198
317.028 272.939
317.059 286.519
317.089 300.946
317.119 316.375
317.150 332.766
317.180 350.293
317.210 368.904
317.241 388.790
317.271 409.887
317.302 432.403
317.332 456.256
317.362 481.669
317.393 508.539
317.423 537.103
317.453 567.228
317.485 600.675
317.517 636.046
317.549 673.378
317.580 712.698
317.612 754.018
317.644 797.336
317.676 842.630
317.708 889.708
317.739 938.805
317.771 989.693
317.835 1096.38
317.898 1208.60
317.962 1324.77
318.093 1567.54
318.158 1685.20
318.224 1796.07
318.264 1859.85
318.305 1918.98
318.345 1972.92
318.385 2020.98
318.425 2062.57
318.466 2097.13
318.506 2124.22
318.546 2143.49
318.600 2156.59
318.627 2157.67
318.671 2151.63
318.714 2136.06
318.758 2111.25
318.802 2077.73
318.845 2035.91
318.889 1986.55
318.933 1930.42
318.976 1868.54
319.040 1768.82
319.104 1661.49
319.233 1434.99
319.329 1264.25
319.377 1181.54
319.426 1101.57
319.474 1024.90
319.522 951.955
319.571 883.040
319.619 818.344
319.670 755.186
319.720 696.752
319.771 642.953
319.821 593.631
319.847 570.584
319.872 548.573
319.897 527.568
319.923 507.533
319.948 488.434
319.973 470.236
319.998 452.903
320.024 436.400
320.049 420.629
320.074 405.679
320.125 377.913
320.176 352.767
320.226 329.985
320.277 309.328
320.327 290.577
320.378 273.531
320.429 258.009
320.475 245.083
320.521 233.170
320.567 222.173
320.613 212.003
320.659 202.579
320.705 193.832
320.751 185.698
320.797 178.121
320.843 171.049
320.889 164.438
320.935 158.248
320.981 152.442
321.027 146.989
321.073 141.859
321.119 137.026
321.165 132.468
321.215 127.735
321.266 123.294
321.317 119.110
321.367 115.163
321.418 111.436
321.468 107.912
321.519 104.575
321.570 101.413
321.671 95.5611
321.772 90.2714
321.873 85.4713
321.974 81.1002
322.039 78.5180
322.103 76.0771
322.168 73.7668
322.232 71.5778
322.361 67.5296
322.490 63.8720
322.618 60.5545
322.747 57.5345
322.876 54.7763
323.005 52.2491
323.106 50.4066
323.207 48.6815
323.308 47.0620
323.410 45.5394
323.511 44.1058
323.612 42.7542
323.713 41.4782
323.814 40.2721
323.916 39.1307
324.017 38.0494
324.118 37.0236
324.219 36.0497
324.422 34.2432
324.624 32.6048
324.827 31.1127
325.029 29.7507
325.231 28.5027
325.434 27.3560
325.636 26.2993
325.839 25.3231
326.041 24.4192
326.243 23.5803
326.418 22.9029
326.593 22.2660
326.768 21.6658
326.943 21.0994
327.117 20.5640
327.292 20.0572
327.467 19.5769
327.642 19.1212
327.817 18.6884
327.991 18.2769
328.341 17.5124
328.691 16.8174
329.040 16.1833
329.243 15.8408
329.445 15.5153
329.850 14.9097
330.255 14.3585
330.660 13.8547
331.064 13.3929
331.469 12.9681
331.874 12.5762
332.279 12.2136
332.555 11.9816
332.831 11.7609
333.107 11.5508
333.383 11.3506
333.935 10.9773
334.487 10.6366
335.039 10.3237
335.591 10.0353
336.143 9.76881
336.695 9.52207
337.100 9.35238
337.505 9.19148
337.909 9.03865
338.314 8.89331
338.719 8.75489
339.124 8.62295
339.529 8.49704
339.934 8.37673
340.743 8.15144
341.553 7.94455
342.363 7.75378
343.172 7.57731
344.129 7.38497
345.086 7.20811
346.043 7.04480
347.000 6.89348
347.956 6.75282
348.913 6.62212
349.870 6.49924
350.827 6.38379
351.637 6.29143
352.446 6.20349
353.256 6.11958
354.065 6.03943
354.875 5.96269
355.685 5.88909
356.494 5.81840
357.304 5.75039
358.114 5.68481
358.923 5.62151
359.733 5.56032
360.543 5.50103
361.352 5.44353
362.162 5.38767
362.971 5.33330
363.781 5.28030
364.959 5.20542
366.136 5.13285
367.314 5.06226
368.492 4.99336
369.522 4.93419
370.553 4.87590
371.583 4.81826
372.613 4.76108
373.644 4.70421
374.674 4.64743
375.190 4.61900
375.705 4.59053
376.220 4.56198
376.735 4.53333
377.435 4.49425
378.134 4.45488
378.833 4.41517
379.532 4.37509
379.882 4.35490
380.232 4.33461
380.581 4.31421
380.931 4.29372
381.280 4.27313
381.630 4.25246
381.980 4.23172
382.329 4.21091
382.734 4.18678
383.139 4.16267
383.544 4.13864
383.948 4.11480
384.353 4.09126
384.758 4.06822
384.961 4.05696
385.163 4.04591
385.365 4.03512
385.568 4.02463
