Co-59(n,g) ENDFB-8.0
Energy(eV) XS(b)
68898.4 0.0247999
68900.9 0.0307888
68902.1 0.0347552
68903.3 0.0395497
68904.6 0.0457463
68905.8 0.0534422
68907.1 0.0630073
68908.4 0.0748657
68909.6 0.0894820
68910.3 0.0980447
68910.9 0.107335
68911.6 0.117705
68912.2 0.128881
68912.8 0.141059
68913.4 0.154276
68914.5 0.178913
68915.0 0.192368
68915.6 0.206572
68916.1 0.221506
68916.6 0.237142
68917.2 0.253441
68917.7 0.270027
68918.7 0.305408
68919.8 0.341994
68920.8 0.379670
68921.9 0.416763
68923.9 0.484376
68925.0 0.513505
68926.0 0.538263
68926.7 0.553324
68927.5 0.565000
68928.3 0.573352
68929.0 0.577983
68929.7 0.578969
68930.4 0.576687
68930.9 0.573446
68931.3 0.568853
68931.8 0.562945
68932.3 0.555768
68933.2 0.537847
68934.1 0.515642
68934.7 0.498592
68935.3 0.480119
68936.0 0.460459
68936.6 0.439850
68937.2 0.418532
68937.8 0.396743
68939.1 0.352641
68941.1 0.282496
68943.1 0.219486
68944.1 0.191572
68945.1 0.166659
68946.2 0.144493
68947.2 0.125011
68948.1 0.109640
68949.0 0.0963302
68949.9 0.0847442
68950.8 0.0747133
68951.7 0.0659769
68952.6 0.0585582
68953.5 0.0521955
68954.4 0.0467428
68955.3 0.0420201
68956.2 0.0380133
68957.1 0.0345645
68958.0 0.0315858
68959.8 0.0267512
68961.6 0.0230430
68963.4 0.0201224
68965.2 0.0177985
68967.0 0.0158920
68968.8 0.0143188
68970.6 0.0129873
68972.4 0.0118592
68976.0 0.0100439
68979.6 0.00865069
68983.2 0.00755978
68986.8 0.00668312
68990.4 0.00597094
68997.7 0.00488839
69004.9 0.00411934
69012.1 0.00355300
69019.3 0.00312306
69026.5 0.00278748
69033.7 0.00252151
69048.1 0.00213304
69064.4 0.00184259
69080.6 0.00164747
69096.8 0.00150994
69113.1 0.00141078
69145.5 0.00128649
69178.0 0.00122163
69214.0 0.00119118
69250.1 0.00118650
69336.7 0.00124907
69423.2 0.00139341
69466.5 0.00150136
69509.8 0.00164062
69553.0 0.00182594
69596.3 0.00207877
69639.6 0.00245081
69661.2 0.00270863
69682.9 0.00303562
69704.5 0.00348168
69726.1 0.00412245
69737.0 0.00455088
69747.8 0.00508602
69758.6 0.00578106
69764.0 0.00620869
69769.4 0.00670392
69776.6 0.00750031
69782.0 0.00822616
69787.4 0.00909829
69792.9 0.0101629
69798.3 0.0114833
69801.0 0.0122676
69803.7 0.0131496
69806.4 0.0141539
69809.1 0.0152957
69811.8 0.0166122
69814.5 0.0181299
69817.2 0.0199001
69819.9 0.0219840
69822.4 0.0242436
69824.9 0.0269192
69827.3 0.0301214
69828.6 0.0319647
69829.8 0.0339992
69831.1 0.0362521
69832.3 0.0387555
69833.5 0.0415467
69834.8 0.0446696
69836.0 0.0481756
69837.3 0.0521245
69838.5 0.0565855
69839.7 0.0616380
69841.0 0.0673719
69842.2 0.0738873
69843.5 0.0812933
69844.7 0.0897060
69845.3 0.0943269
69845.9 0.0992439
69846.6 0.104471
69847.2 0.110023
69847.8 0.115910
69848.4 0.122146
69849.0 0.128740
69849.7 0.135698
69850.7 0.148079
69851.7 0.161349
69852.7 0.175748
69853.8 0.190940
69854.8 0.207131
69855.8 0.223873
69856.8 0.241147
69857.8 0.258735
69859.7 0.291258
69861.6 0.321869
69862.6 0.336000
69863.5 0.348735
69864.4 0.359968
69865.4 0.369461
69866.3 0.377072
69867.3 0.382469
69868.2 0.385619
69869.2 0.386448
69869.5 0.386195
69870.3 0.384280
69871.1 0.380635
69871.9 0.375310
69872.8 0.368401
69873.6 0.359915
69874.4 0.350199
69875.2 0.339317
69876.1 0.327440
69877.0 0.312991
69877.9 0.297922
69879.8 0.266302
69881.6 0.234457
69883.5 0.203917
69884.4 0.189418
69885.3 0.175771
69886.2 0.162745
69887.2 0.150661
69888.1 0.139278
69889.0 0.128839
69889.9 0.119104
69890.9 0.110255
69891.7 0.102824
69892.5 0.0959799
69893.4 0.0896869
69894.2 0.0839090
69895.1 0.0786091
69895.9 0.0737505
69896.7 0.0692974
69897.6 0.0652155
69898.4 0.0614724
69899.3 0.0580378
69900.1 0.0548835
69900.9 0.0519836
69902.6 0.0468539
69904.3 0.0424839
69905.6 0.0396227
69906.8 0.0370651
69908.1 0.0347709
69909.3 0.0327061
69910.6 0.0308413
69911.9 0.0291520
69913.1 0.0276168
69914.4 0.0262177
69916.9 0.0237676
69919.4 0.0217008
69921.9 0.0199415
69924.5 0.0184319
69926.8 0.0172048
69929.2 0.0161329
69931.5 0.0151876
69933.9 0.0143505
69936.2 0.0136033
69938.6 0.0129395
69943.3 0.0118116
69948.0 0.0108954
69952.7 0.0101464
69957.4 0.00952598
69962.1 0.00901137
69965.8 0.00866701
69969.5 0.00836802
69973.2 0.00810828
69976.9 0.00788324
69984.3 0.00751791
69991.7 0.00724645
69999.1 0.00704915
70006.5 0.00691276
70013.9 0.00682677
70021.3 0.00678386
70026.6 0.00677636
70034.0 0.00679524
70041.4 0.00684487
70048.8 0.00692290
70056.2 0.00702733
70063.6 0.00715725
70071.0 0.00731158
70078.4 0.00749040
70085.8 0.00769325
70089.5 0.00780401
70093.2 0.00792099
70096.9 0.00804428
70100.6 0.00817361
70104.3 0.00830981
70108.0 0.00845266
70111.7 0.00860232
70115.4 0.00875849
70119.1 0.00892222
70122.8 0.00909327
70126.5 0.00927184
70130.2 0.00945765
70133.9 0.00965193
70137.5 0.00985387
70141.2 0.0100648
70144.9 0.0102839
70148.6 0.0105127
70152.3 0.0107507
70156.0 0.0109984
70159.7 0.0112554
70163.4 0.0115233
70167.1 0.0118020
70170.8 0.0120916
70174.5 0.0123917
70178.2 0.0127044
70181.9 0.0130292
70185.6 0.0133665
70189.3 0.0137157
70193.0 0.0140790
70196.7 0.0144550
70200.4 0.0148459
70204.1 0.0152500
70209.9 0.0159182
70215.7 0.0166225
70221.6 0.0173650
70227.4 0.0181465
70233.2 0.0189672
70239.0 0.0198270
70244.8 0.0207247
70250.7 0.0216585
70254.5 0.0222881
70258.3 0.0229311
70262.1 0.0235862
70265.9 0.0242501
70273.5 0.0256040
70281.1 0.0269749
70288.7 0.0283421
70296.3 0.0296748
70311.6 0.0321129
70321.1 0.0333799
70330.6 0.0343634
70340.1 0.0350028
70344.9 0.0351794
70349.6 0.0352559
70354.4 0.0352313
70359.1 0.0351057
70363.9 0.0348813
70368.7 0.0345627
70373.4 0.0341539
70378.2 0.0336620
70382.9 0.0330946
70387.7 0.0324617
70393.2 0.0316556
70398.7 0.0307857
70404.2 0.0298660
70409.7 0.0289115
70420.7 0.0269391
70431.7 0.0249603
70442.8 0.0230316
70453.8 0.0211916
70475.8 0.0178974
70492.3 0.0157917
70508.8 0.0139808
70525.2 0.0124336
70541.7 0.0111158
70554.5 0.0102329
70567.2 0.00945414
70579.9 0.00876571
70592.7 0.00815370
70605.4 0.00760893
70618.1 0.00712426
70630.9 0.00669145
70643.6 0.00630471
70660.1 0.00586296
70676.6 0.00547834
70693.0 0.00514241
70709.5 0.00484817
70726.0 0.00458977
70742.5 0.00436237
70759.0 0.00416188
70775.4 0.00398488
70799.4 0.00376344
70823.4 0.00357849
70847.4 0.00342482
70871.3 0.00329708
70895.3 0.00319090
70919.3 0.00310419
70943.3 0.00303450
70967.2 0.00297990
70991.2 0.00293879
71015.2 0.00290995
71063.1 0.00288514
71096.1 0.00289117
71129.0 0.00291439
71162.0 0.00295415
71195.0 0.00301021
71227.9 0.00308227
71260.9 0.00317094
71293.8 0.00327670
71326.8 0.00340037
71374.7 0.00361534
71422.7 0.00387655
71470.6 0.00419140
71518.6 0.00456945
71551.5 0.00487286
71584.5 0.00521692
71617.5 0.00560832
71650.4 0.00605500
71683.4 0.00656515
71699.9 0.00684826
71716.3 0.00715121
71732.8 0.00747624
71749.3 0.00782625
71765.8 0.00820216
71782.3 0.00860637
71800.2 0.00908353
71818.2 0.00959861
71836.2 0.0101628
71854.2 0.0107779
71872.2 0.0114490
71890.1 0.0121823
71908.1 0.0129846
71926.1 0.0138629
71944.0 0.0148242
71962.0 0.0158783
71979.9 0.0170362
71997.8 0.0183080
72015.8 0.0197052
72033.7 0.0212363
72051.6 0.0229149
72069.6 0.0247489
72080.3 0.0259257
72091.0 0.0271614
72101.8 0.0284589
72112.5 0.0298156
72134.0 0.0327057
72155.5 0.0358077
72198.4 0.0424159
72219.9 0.0457135
72230.6 0.0472984
72241.3 0.0488111
72257.4 0.0508947
72265.5 0.0518330
72273.5 0.0526909
72281.6 0.0534527
72289.6 0.0541093
72297.7 0.0546558
72305.7 0.0550871
72312.9 0.0553704
72320.0 0.0555571
72327.2 0.0556469
72334.4 0.0556399
72341.1 0.0555469
72347.8 0.0553723
72354.5 0.0551190
72361.2 0.0547908
72367.9 0.0543918
72374.6 0.0539262
72388.0 0.0528149
72401.4 0.0515138
72414.9 0.0500717
72428.3 0.0485322
72441.7 0.0469419
72464.2 0.0442702
72475.4 0.0429741
72486.7 0.0417229
72497.9 0.0405309
72503.5 0.0399619
72509.2 0.0394112
72514.8 0.0388790
72520.4 0.0383658
72526.0 0.0378719
72528.8 0.0376321
72531.6 0.0373970
72535.4 0.0370873
72539.2 0.0367865
72543.0 0.0364934
72546.8 0.0362076
72550.5 0.0359286
72552.4 0.0357916
72554.3 0.0356560
72556.2 0.0355219
72558.1 0.0353891
72560.0 0.0352575
72561.9 0.0351271
72564.3 0.0349650
72566.6 0.0348050
72569.0 0.0346462
72571.3 0.0344883
72574.0 0.0343137
72576.6 0.0341403
72579.2 0.0339663
72581.8 0.0337926
72584.4 0.0336176
72587.0 0.0334420
72589.6 0.0332641
72592.3 0.0330849
72594.9 0.0329018
72597.5 0.0327165
72600.1 0.0325277
72602.7 0.0323351
72605.4 0.0321374
72608.0 0.0319357
72610.6 0.0317289
72613.2 0.0315166
72616.7 0.0312272
72620.1 0.0309279
72623.6 0.0306161
72627.1 0.0302933
72630.5 0.0299573
72634.0 0.0296097
72640.9 0.0288763
72654.7 0.0272741
72661.6 0.0264166
72668.5 0.0255333
72673.8 0.0248489
72679.0 0.0241602
72684.2 0.0234701
72689.5 0.0227829
72694.7 0.0221011
72700.0 0.0214308
72705.2 0.0207736
72710.4 0.0201322
72715.7 0.0195073
72720.9 0.0189030
72726.2 0.0183192
72731.4 0.0177566
72736.7 0.0172145
72741.9 0.0166951
72752.4 0.0157207
72760.0 0.0150642
72771.6 0.0141441
72783.2 0.0133129
72794.8 0.0125609
72806.4 0.0118793
72829.6 0.0106968
72852.7 0.00971181
72896.4 0.00823625
72918.2 0.00763966
72940.0 0.00711455
72961.8 0.00664850
72983.6 0.00623250
73005.4 0.00585877
73027.2 0.00552125
73057.0 0.00511058
73086.7 0.00474850
73116.5 0.00442710
73146.2 0.00414208
73175.9 0.00388458
73205.7 0.00365253
73235.4 0.00344278
73265.2 0.00325253
73308.8 0.00300418
73352.4 0.00278613
73396.0 0.00259403
73439.7 0.00242439
73483.3 0.00227315
73526.9 0.00213854
73570.5 0.00201810
73614.1 0.00190981
73665.7 0.00179604
73717.3 0.00169526
73768.8 0.00160598
73820.4 0.00152691
73871.9 0.00145664
73923.5 0.00139551
74026.6 0.00129187
74113.8 0.00122528
74201.1 0.00117492
74375.5 0.00112806
74450.9 0.00113790
74526.2 0.00117147
74601.6 0.00124901
74639.3 0.00131509
74676.9 0.00141274
74710.6 0.00154569
74744.4 0.00176513
74761.2 0.00194271
74778.1 0.00221784
74786.5 0.00241925
74794.9 0.00270209
74803.3 0.00313732
74807.6 0.00345555
74811.8 0.00389108
74815.2 0.00439604
74818.7 0.00514278
74820.4 0.00567806
74822.2 0.00638901
74823.9 0.00737985
74825.6 0.00878768
74826.7 0.00995072
74827.8 0.0114069
74828.8 0.0132677
74829.9 0.0155969
74830.9 0.0185562
74832.0 0.0222212
74833.0 0.0267596
74834.1 0.0323215
74835.1 0.0391268
74836.2 0.0471867
74837.2 0.0566742
74838.3 0.0676653
74839.3 0.0803077
74840.4 0.0943136
74841.4 0.109663
74842.5 0.126131
74845.8 0.181866
74847.5 0.207937
74848.4 0.219472
74849.2 0.229505
74849.9 0.236341
74850.5 0.241963
74851.2 0.246449
74851.8 0.249588
74852.4 0.251311
74853.0 0.251881
74854.0 0.250286
74855.0 0.245538
74855.8 0.239336
74856.7 0.231260
74857.5 0.221525
74858.3 0.210525
74859.3 0.195795
74860.3 0.180110
74862.2 0.147340
74864.2 0.115355
74865.2 0.100641
74866.2 0.0870280
74867.1 0.0758599
74867.9 0.0657486
74868.8 0.0567099
74869.7 0.0487267
74870.6 0.0417552
74871.5 0.0357317
74872.3 0.0305786
74873.2 0.0262558
74874.1 0.0225758
74875.0 0.0195046
74875.8 0.0169576
74876.7 0.0148565
74877.6 0.0131302
74878.5 0.0117155
74880.2 0.00961921
74882.0 0.00819818
74883.8 0.00722591
74885.5 0.00654306
74887.3 0.00605033
74890.8 0.00539388
74894.3 0.00498737
74900.9 0.00456340
74907.5 0.00438403
74917.4 0.00435739
74927.4 0.00450907
74937.3 0.00480730
74947.2 0.00524354
74957.1 0.00583044
74967.1 0.00660057
74977.0 0.00761163
74986.9 0.00895440
74992.7 0.00994590
74998.5 0.0111395
75004.3 0.0125904
75010.1 0.0143725
75015.8 0.0165888
75021.6 0.0193905
75024.5 0.0210804
75027.4 0.0230017
75030.3 0.0252042
75033.2 0.0277419
75035.7 0.0302372
75038.2 0.0330793
75040.6 0.0363290
75043.1 0.0400588
75044.4 0.0421297
75045.6 0.0443536
75046.8 0.0467430
75048.1 0.0493115
75049.3 0.0520735
75050.6 0.0550439
75051.8 0.0582381
75053.0 0.0616718
75054.5 0.0660116
75055.9 0.0707243
75057.4 0.0758316
75058.8 0.0813119
75060.3 0.0872536
75061.7 0.0936246
75062.5 0.0969932
75063.2 0.100419
75063.9 0.103945
75064.6 0.107567
75065.9 0.114016
75067.1 0.120650
75068.3 0.127478
75069.6 0.134447
75070.8 0.141495
75072.0 0.148546
75073.2 0.155517
75074.5 0.162314
75077.4 0.177209
75080.3 0.189140
75081.8 0.193594
75083.3 0.196822
75084.7 0.198762
75086.2 0.199354
75087.1 0.199051
75087.9 0.198254
75088.8 0.196972
75089.7 0.195242
75090.6 0.193044
75091.5 0.190419
75092.3 0.187395
75093.2 0.184043
75094.2 0.179745
75095.2 0.175062
75096.2 0.170053
75097.2 0.164828
75098.2 0.159341
75099.3 0.153701
75101.3 0.142227
75103.3 0.130681
75105.3 0.119490
75109.3 0.0988200
75113.0 0.0824832
75116.8 0.0689265
75118.6 0.0631229
75120.5 0.0579075
75122.3 0.0532280
75124.2 0.0490317
75126.8 0.0439532
75129.3 0.0395726
75131.9 0.0357830
75134.4 0.0324929
75137.0 0.0296250
75139.6 0.0271145
75142.1 0.0249077
75144.7 0.0229666
75147.5 0.0210871
75150.3 0.0194376
75153.1 0.0179779
75155.8 0.0166808
75161.4 0.0144868
75167.0 0.0127140
75172.1 0.0113709
75177.2 0.0102406
75182.4 0.00928073
75187.5 0.00846071
75192.6 0.00775226
75197.7 0.00713847
75207.9 0.00613030
75214.5 0.00560809
75221.0 0.00515963
75234.0 0.00443301
75247.0 0.00387459
75260.0 0.00343550
75270.3 0.00315322
75280.5 0.00291459
75301.0 0.00253586
75321.4 0.00225229
75341.9 0.00203495
75375.4 0.00177664
75408.9 0.00159736
75442.4 0.00146975
75475.8 0.00137783
75516.8 0.00129964
75557.7 0.00124887
75639.6 0.00120761
75699.1 0.00121999
75758.6 0.00127330
75818.2 0.00138862
75848.0 0.00148823
75877.7 0.00163815
75901.9 0.00182256
75926.1 0.00210678
75938.2 0.00231415
75950.3 0.00259072
75962.4 0.00297300
75974.5 0.00352546
75981.0 0.00393301
75987.5 0.00445331
75994.0 0.00513416
76000.5 0.00605534
76007.0 0.00735563
76010.3 0.00822089
76013.5 0.00928713
76016.8 0.0106340
76020.0 0.0123649
76023.3 0.0146725
76026.6 0.0178541
76028.7 0.0206241
76030.7 0.0242069
76032.8 0.0289619
76034.9 0.0353852
76036.0 0.0394480
76037.0 0.0442052
76038.1 0.0497741
76039.1 0.0562157
76040.2 0.0637878
76041.2 0.0724810
76042.3 0.0825951
76043.3 0.0940561
76043.9 0.101613
76044.5 0.109595
76045.1 0.118128
76045.7 0.127218
76046.4 0.136861
76047.0 0.147047
76047.6 0.157760
76048.2 0.168971
76048.8 0.180646
76049.4 0.192738
76050.0 0.205193
76050.6 0.217944
76051.2 0.230915
76051.8 0.244023
76053.1 0.270264
76054.2 0.293577
76055.3 0.315640
76056.4 0.335739
76057.5 0.353031
76058.4 0.364559
76059.3 0.373734
76060.1 0.380330
76061.0 0.384152
76061.9 0.385185
76062.8 0.383322
76063.3 0.380718
76063.9 0.377112
76064.4 0.372408
76065.0 0.366820
76065.5 0.360196
76066.0 0.352837
76066.6 0.344540
76067.1 0.335680
76067.8 0.324003
76068.5 0.311530
76069.1 0.298411
76069.8 0.284798
76071.1 0.256678
76072.4 0.228505
76074.6 0.184131
76076.7 0.144642
76077.8 0.127210
76078.9 0.111646
76079.9 0.0976610
76081.0 0.0854586
76082.0 0.0758329
76082.9 0.0673665
76083.9 0.0599598
76084.8 0.0535709
76085.8 0.0479610
76086.7 0.0431479
76087.7 0.0389352
76088.7 0.0353249
76089.6 0.0321620
76090.6 0.0294170
76091.5 0.0270283
76092.5 0.0249630
76094.4 0.0215364
76096.3 0.0188540
76098.2 0.0167052
76100.1 0.0149712
76102.1 0.0135340
76104.0 0.0123385
76105.9 0.0113213
76107.8 0.0104559
76111.6 0.00905883
76115.4 0.00798544
76119.3 0.00714626
76123.1 0.00647508
76126.9 0.00593376
76133.6 0.00521004
76140.3 0.00469155
76147.0 0.00431506
76153.7 0.00404258
76160.4 0.00384747
76167.1 0.00371422
76180.5 0.00359735
76190.5 0.00362433
76200.6 0.00374848
76210.6 0.00398378
76220.7 0.00436107
76230.7 0.00494058
76240.7 0.00583176
76245.8 0.00645516
76250.8 0.00724797
76255.8 0.00827825
76260.8 0.00965496
76264.7 0.0110423
76268.5 0.0128659
76272.3 0.0153258
76276.1 0.0188127
76278.0 0.0211434
76280.0 0.0240603
76281.9 0.0278192
76283.8 0.0327310
76285.7 0.0393269
76287.6 0.0483444
76288.6 0.0540994
76289.5 0.0608764
76290.5 0.0688536
76291.4 0.0781218
76292.4 0.0890853
76293.3 0.101731
76294.3 0.116546
76295.3 0.133429
76296.5 0.158204
76297.7 0.187094
76298.9 0.220249
76300.0 0.257298
76301.2 0.298575
76302.4 0.342827
76303.6 0.389920
76304.8 0.437901
76306.1 0.488495
76307.3 0.536582
76308.6 0.580853
76309.2 0.600752
76309.8 0.618552
76310.7 0.640350
76311.6 0.657578
76312.5 0.669781
76313.4 0.676630
76314.0 0.678136
76314.9 0.674993
76315.9 0.665713
76316.8 0.650385
76317.7 0.629792
76318.7 0.604108
76319.6 0.574603
76320.6 0.541462
76321.5 0.506241
76325.2 0.357230
76326.2 0.321362
76327.1 0.287655
76328.0 0.256076
76328.9 0.226874
76330.1 0.194255
76331.2 0.165562
76332.4 0.140700
76333.5 0.119614
76334.7 0.101624
76335.8 0.0865645
76337.0 0.0740563
76338.1 0.0638062
76339.3 0.0552869
76340.4 0.0482818
76341.6 0.0425154
76342.7 0.0377914
76345.0 0.0305262
76347.3 0.0253969
76349.2 0.0221388
76351.2 0.0195675
76353.1 0.0174921
76355.1 0.0157920
76358.9 0.0131549
76362.8 0.0112183
76366.7 0.00974238
76370.5 0.00859449
76374.4 0.00768134
76378.3 0.00694301
76386.0 0.00583159
76393.8 0.00504364
76401.5 0.00446156
76409.3 0.00402283
76418.4 0.00363206
76427.6 0.00334230
76446.0 0.00294517
76464.3 0.00269548
76482.7 0.00253910
76519.4 0.00238622
76556.1 0.00235499
76602.1 0.00241722
76648.0 0.00256431
76670.9 0.00266908
76693.9 0.00279777
76716.8 0.00295514
76739.8 0.00314988
76758.1 0.00334481
76767.3 0.00345970
76776.5 0.00358967
76785.1 0.00372863
76793.7 0.00388844
76802.3 0.00407477
76810.9 0.00429513
76819.5 0.00456254
76823.8 0.00471944
76828.1 0.00489596
76832.4 0.00509656
76836.7 0.00532538
76841.0 0.00558945
76845.3 0.00589740
76849.3 0.00623515
76853.4 0.00663405
76857.4 0.00711168
76861.4 0.00769122
76865.4 0.00841092
76867.4 0.00883821
76869.4 0.00931890
76871.4 0.00986853
76873.4 0.0104983
76875.5 0.0112255
76877.5 0.0120675
76879.6 0.0131424
76881.8 0.0144284
76883.9 0.0159922
76885.0 0.0169077
76886.1 0.0179165
76887.1 0.0190524
76888.2 0.0203230
76889.3 0.0217474
76890.4 0.0233310
76891.5 0.0251266
76892.5 0.0271258
76893.6 0.0293929
76894.7 0.0319133
76896.0 0.0353542
76897.3 0.0392784
76898.5 0.0437267
76899.8 0.0487296
76901.1 0.0543023
76902.4 0.0604387
76903.7 0.0671058
76905.0 0.0742385
76908.4 0.0947120
76910.2 0.104921
76911.0 0.109806
76911.9 0.114451
76912.7 0.118443
76913.5 0.122074
76914.2 0.125344
76915.0 0.128208
76915.8 0.130650
76916.6 0.132573
76917.4 0.133981
76918.1 0.134853
76918.5 0.135048
76919.1 0.135174
76919.8 0.134853
76920.6 0.134039
76921.3 0.132745
76922.1 0.130988
76922.8 0.128794
76923.5 0.126194
76924.3 0.123222
76925.0 0.119918
76926.4 0.112750
76927.9 0.104823
76930.7 0.0880239
76931.8 0.0815082
76932.9 0.0752330
76934.0 0.0692210
76935.1 0.0635350
76936.2 0.0582187
76937.3 0.0532983
76938.4 0.0487853
76939.5 0.0446779
76940.4 0.0415787
76941.4 0.0387388
76942.3 0.0361449
76943.2 0.0338068
76944.1 0.0316566
76945.0 0.0297049
76945.9 0.0279352
76946.8 0.0263482
76947.7 0.0248933
76948.6 0.0235743
76950.4 0.0213028
76952.2 0.0194229
76954.0 0.0178576
76956.1 0.0163675
76958.2 0.0151435
76960.3 0.0141227
76962.3 0.0132637
76964.4 0.0125314
76966.5 0.0119084
76968.6 0.0113721
76970.6 0.0109076
76974.8 0.0101478
76978.9 0.00956382
76983.1 0.00910732
76987.2 0.00874944
76991.3 0.00846708
76995.5 0.00824389
76999.6 0.00806918
77003.8 0.00793319
77007.9 0.00782961
77016.2 0.00769747
77024.5 0.00764151
77030.2 0.00763738
77035.9 0.00765634
77041.6 0.00769514
77047.3 0.00775122
77053.0 0.00782258
77058.7 0.00790768
77064.4 0.00800528
77070.1 0.00811444
77075.8 0.00823438
77081.5 0.00836453
77087.2 0.00850443
77092.9 0.00865373
77098.6 0.00881216
77104.3 0.00897952
77110.0 0.00915569
77115.7 0.00934023
77121.2 0.00952648
77126.7 0.00972038
77132.1 0.00992229
77137.6 0.0101322
77143.1 0.0103506
77148.6 0.0105768
77154.1 0.0108111
77159.6 0.0110536
77165.0 0.0113049
77170.5 0.0115641
77176.0 0.0118317
77181.5 0.0121076
77187.0 0.0123925
77192.5 0.0126853
77197.9 0.0129867
77203.4 0.0132964
77212.4 0.0138246
77221.4 0.0143742
77230.5 0.0149450
77239.5 0.0155358
77248.5 0.0161449
77257.5 0.0167702
77266.5 0.0174088
77275.5 0.0180573
77283.3 0.0186227
77291.1 0.0191885
77298.9 0.0197518
77306.6 0.0203088
77322.2 0.0213866
77337.8 0.0223839
77368.9 0.0239729
77384.4 0.0244868
77400.0 0.0247750
77413.1 0.0248323
77422.9 0.0247637
77432.8 0.0246032
77442.6 0.0243566
77452.4 0.0240321
77462.3 0.0236399
77472.1 0.0231920
77481.9 0.0227016
77491.8 0.0221830
77500.8 0.0216956
77509.8 0.0212109
77527.8 0.0203064
77545.8 0.0196046
77563.8 0.0193488
77575.9 0.0196622
77587.9 0.0207179
77593.9 0.0217353
77599.9 0.0233030
77605.9 0.0257532
77611.9 0.0297215
77614.2 0.0318237
77618.7 0.0376611
77620.9 0.0417807
77623.1 0.0470335
77625.4 0.0538486
77627.6 0.0626418
77629.8 0.0740524
77632.1 0.0885603
77633.2 0.0971952
77634.3 0.106795
77635.4 0.117380
77636.5 0.128835
77638.8 0.154657
77641.0 0.183156
77644.0 0.222245
77645.4 0.240763
77646.9 0.257571
77648.4 0.272372
77650.0 0.283597
77651.5 0.290571
77653.0 0.292860
77654.5 0.290345
77656.1 0.283149
77657.6 0.271713
77659.1 0.256715
77660.4 0.242159
77661.7 0.226385
77664.2 0.192903
77666.7 0.160116
77669.2 0.130393
77670.4 0.117171
77671.7 0.105161
77672.9 0.0943766
77674.2 0.0848607
77676.3 0.0708970
77678.5 0.0598869
77680.6 0.0512018
77682.8 0.0444238
77684.9 0.0390583
77687.1 0.0348106
77689.3 0.0313744
77691.4 0.0285831
77695.7 0.0243279
77700.0 0.0212717
77704.3 0.0189831
77708.6 0.0172105
77717.3 0.0146504
77725.9 0.0128931
77734.1 0.0116680
77742.2 0.0107179
77758.6 0.00931942
77774.9 0.00831884
77791.2 0.00755459
77820.3 0.00654060
77849.3 0.00579814
77878.3 0.00522463
77907.4 0.00477687
77929.2 0.00451003
77950.9 0.00429946
77994.5 0.00407804
78019.0 0.00414238
78031.3 0.00427365
78043.5 0.00451937
78055.8 0.00495442
78061.9 0.00529836
78068.0 0.00577874
78074.1 0.00646551
