Mo-96(n,g) ENDFB-8.0
Energy(eV) XS(b)
11077.0 3.86275
11077.3 3.65095
11077.5 3.43236
11077.7 3.21011
11077.9 2.98715
11078.2 2.69675
11078.5 2.42482
11078.8 2.15631
11079.1 1.91297
11079.3 1.67984
11079.6 1.47438
11079.9 1.28255
11080.2 1.11748
11080.4 0.986301
11080.7 0.874061
11080.9 0.770514
11081.2 0.682984
11081.4 0.603095
11081.7 0.536189
11081.9 0.475594
11082.2 0.425158
11082.4 0.373012
11082.7 0.330504
11083.0 0.293318
11083.3 0.262952
11083.6 0.236273
11083.9 0.214338
11084.2 0.194895
11084.4 0.178737
11084.8 0.161944
11085.1 0.147665
11085.5 0.135410
11085.8 0.125084
11086.1 0.115771
11086.5 0.107797
11087.1 0.0941600
11087.7 0.0846483
11088.3 0.0765994
11088.8 0.0697087
11089.4 0.0637519
11090.5 0.0540010
11091.7 0.0464545
11092.8 0.0403813
11094.0 0.0354558
11095.1 0.0314015
11096.2 0.0280216
11098.2 0.0233698
11100.2 0.0198260
11102.1 0.0170345
11104.1 0.0148164
11106.4 0.0127538
11108.7 0.0111050
11110.9 0.00976585
11113.2 0.00866742
11116.3 0.00745061
11119.4 0.00648680
11122.5 0.00570461
11125.6 0.00506421
11130.2 0.00431199
11134.7 0.00372723
11139.3 0.00326161
11143.8 0.00288625
11149.2 0.00252775
11154.6 0.00223992
11165.4 0.00181077
11174.5 0.00154946
11183.6 0.00135045
11192.7 0.00119522
11201.8 0.00107164
11215.1 0.000932199
11228.3 0.000826746
11241.6 0.000744297
11254.8 0.000678744
11276.3 0.000597479
11297.9 0.000537691
11319.4 0.000492803
11340.9 0.000457928
11380.7 0.000414340
11400.6 0.000401481
11420.4 0.000396767
11433.7 0.000401195
11446.9 0.000417259
11456.9 0.000446564
11461.8 0.000472967
11466.8 0.000512212
11471.8 0.000576757
11474.3 0.000625902
11476.8 0.000692404
11479.2 0.000785622
11481.7 0.000922276
11483.0 0.00101689
11484.2 0.00113779
11485.4 0.00129602
11486.7 0.00151091
11487.7 0.00174886
11488.2 0.00190321
11488.7 0.00209776
11489.2 0.00236331
11489.6 0.00273594
11489.9 0.00299421
11490.1 0.00330513
11490.4 0.00371669
11490.6 0.00422358
11490.9 0.00490619
11491.1 0.00579717
11491.4 0.00696231
11491.6 0.00841629
11491.9 0.0103813
11492.1 0.0128182
11492.4 0.0160816
11492.6 0.0200823
11492.8 0.0253679
11493.1 0.0317512
11493.3 0.0400474
11493.6 0.0498930
11493.8 0.0624557
11494.1 0.0770817
11494.3 0.0953757
11494.6 0.116242
11494.8 0.137429
11495.0 0.161574
11495.4 0.217913
11495.8 0.288978
11496.2 0.371449
11496.6 0.468200
11497.0 0.572116
11497.9 0.791108
11498.2 0.875409
11498.5 0.950315
11498.8 1.01722
11499.2 1.06917
11499.4 1.09729
11499.6 1.11691
11499.9 1.12803
11500.0 1.12950
11500.0 1.12951
11500.0 1.12943
11500.1 1.12919
11500.1 1.12823
11500.3 1.12050
11500.6 1.10219
11500.8 1.07450
11500.9 1.06036
11501.0 1.04315
11501.4 0.971636
11501.8 0.884979
11502.2 0.788248
11502.5 0.689344
11503.0 0.566704
11503.4 0.451170
11503.9 0.348005
11504.4 0.261974
11504.8 0.190232
11505.0 0.160356
11505.3 0.134238
11505.5 0.111630
11505.7 0.0922472
11506.0 0.0757859
11506.2 0.0624848
11506.5 0.0468413
11506.7 0.0404466
11506.8 0.0348776
11507.0 0.0300464
11507.1 0.0258708
11507.3 0.0222749
11507.5 0.0193680
11507.6 0.0167018
11507.8 0.0144276
11507.9 0.0124931
11508.1 0.0108519
11508.3 0.00946254
11508.4 0.00828866
11508.6 0.00729832
11508.7 0.00651178
11509.0 0.00520271
11509.4 0.00427263
11509.7 0.00360753
11510.0 0.00313878
11510.3 0.00278010
11510.6 0.00251655
11511.3 0.00213948
11511.9 0.00188032
11512.5 0.00169056
11513.8 0.00141385
11515.1 0.00121869
11516.3 0.00107434
11518.6 0.000893365
11520.8 0.000772396
11523.0 0.000686225
11525.3 0.000622183
11529.7 0.000535571
11534.2 0.000482622
11538.7 0.000446236
11543.1 0.000420291
11552.0 0.000387358
11568.3 0.000357592
11584.5 0.000344006
11617.0 0.000336543
11652.7 0.000345489
11688.4 0.000371032
11706.3 0.000391939
11724.1 0.000421022
11742.0 0.000461130
11759.8 0.000516760
11779.3 0.000607306
11789.1 0.000668740
11798.8 0.000745829
11807.7 0.000838277
11816.7 0.000951052
11825.6 0.00110363
11834.5 0.00130957
11843.5 0.00159628
11847.9 0.00178474
11852.4 0.00201380
11856.9 0.00229741
11861.3 0.00265211
11865.8 0.00309588
11870.2 0.00368663
11873.7 0.00428331
11877.2 0.00504727
11880.6 0.00605104
11884.1 0.00740703
11887.5 0.00929289
11889.2 0.0105259
11891.0 0.0120237
11892.7 0.0139006
11894.4 0.0162677
11896.1 0.0193464
11897.9 0.0233997
11899.1 0.0271314
11900.3 0.0318790
11901.5 0.0380807
11902.7 0.0463938
11903.3 0.0517895
11903.9 0.0583582
11904.6 0.0665896
11905.2 0.0771269
11905.8 0.0918147
11906.1 0.101619
11906.4 0.113245
11906.7 0.128178
11907.0 0.146348
11907.3 0.169327
11907.6 0.198574
11907.8 0.226378
11908.0 0.259949
11908.3 0.300465
11908.5 0.349287
11908.7 0.407968
11909.0 0.478256
11909.2 0.562093
11909.4 0.656916
11909.6 0.773531
11909.9 0.910366
11910.0 0.990602
11910.1 1.06987
11910.2 1.16291
11910.3 1.25449
11910.5 1.36158
11910.6 1.46659
11910.7 1.58889
11910.8 1.70833
11910.9 1.84688
11911.0 1.98162
11911.2 2.27388
11911.5 2.61261
11911.7 2.98551
11911.9 3.39207
11912.2 3.81116
11912.4 4.27857
11912.6 4.77250
11912.8 5.28843
11913.1 5.79734
11913.6 7.07178
11913.9 7.69748
11914.1 8.27465
11914.4 8.85268
11914.7 9.35207
11914.9 9.67679
11915.1 9.94430
11915.2 10.1135
11915.3 10.2480
11915.6 10.4233
11915.8 10.5195
11915.9 10.5531
11916.0 10.5655
11916.0 10.5655
11916.0 10.5654
11916.0 10.5643
11916.1 10.5618
11916.1 10.5529
11916.3 10.5191
11916.4 10.4226
11916.6 10.2656
11916.8 10.1123
11916.9 9.92988
11917.1 9.67518
11917.3 9.38461
11917.5 9.08065
11917.6 8.77149
11917.8 8.42195
11918.0 8.07644
11918.2 7.58110
11918.4 7.09321
11918.8 6.10095
11919.2 5.10529
11919.5 4.63999
11919.7 4.19412
11919.9 3.75140
11920.1 3.35466
11920.3 2.98493
11920.5 2.64327
11920.7 2.34435
11920.9 2.07115
11921.1 1.82315
11921.3 1.61014
11921.5 1.40862
11921.7 1.22911
11921.9 1.07012
11922.1 0.936694
11922.3 0.813232
11922.5 0.705609
11922.7 0.612238
11922.9 0.535342
11923.1 0.465430
11923.3 0.408270
11923.5 0.356633
11923.7 0.314647
11923.9 0.271735
11924.1 0.236162
11924.4 0.206696
11924.6 0.182280
11924.8 0.162018
11925.0 0.145154
11925.5 0.119224
11926.0 0.100688
11926.4 0.0870280
11926.9 0.0766093
11927.3 0.0683890
11928.3 0.0561278
11929.2 0.0472879
11930.1 0.0405500
11931.0 0.0352883
11931.9 0.0309915
11932.9 0.0274644
11934.7 0.0220581
11936.5 0.0181554
11938.4 0.0152392
11940.2 0.0129944
11942.1 0.0112247
11943.9 0.00980526
11945.7 0.00865634
11947.8 0.00757891
11949.9 0.00670776
11952.0 0.00599217
11954.1 0.00539926
11958.3 0.00447480
11963.1 0.00372113
11967.8 0.00317893
11972.5 0.00278294
11977.2 0.00249329
11982.0 0.00228369
11986.7 0.00213958
11991.4 0.00205259
11996.2 0.00202017
12000.6 0.00204230
12005.1 0.00212406
12009.6 0.00228261
12014.0 0.00254783
12018.5 0.00297477
12020.7 0.00327393
12022.9 0.00365797
12025.2 0.00416581
12027.4 0.00484262
12029.6 0.00576671
12031.9 0.00706606
12033.3 0.00821646
12034.8 0.00972061
12036.2 0.0117825
12036.9 0.0131023
12037.7 0.0146974
12038.4 0.0166971
12039.1 0.0192188
12039.8 0.0226128
12040.2 0.0248246
12040.5 0.0275521
12040.9 0.0311091
12041.3 0.0356097
12041.6 0.0415705
12042.0 0.0496022
12042.4 0.0605527
12042.7 0.0755752
12043.1 0.0962012
12043.4 0.124412
12043.7 0.153172
12044.0 0.189413
12044.3 0.234727
12044.6 0.290887
12044.8 0.359811
12045.1 0.443513
12045.4 0.544020
12045.7 0.663278
12046.0 0.803026
12046.2 0.964657
12046.5 1.14907
12046.8 1.35649
12047.1 1.58634
12047.4 1.83712
12047.6 2.10625
12047.9 2.37976
12048.7 3.24630
12048.9 3.46312
12049.1 3.66208
12049.3 3.85994
12049.5 4.03497
12049.7 4.17140
12049.9 4.28797
12050.0 4.39786
12050.2 4.48699
12050.4 4.56127
12050.5 4.61991
12050.7 4.66832
12050.9 4.69231
12051.0 4.69632
12051.1 4.68970
12051.3 4.66200
12051.6 4.59583
12051.7 4.52085
12051.9 4.42663
12052.1 4.30773
12052.3 4.17824
12052.5 4.02570
12052.7 3.86811
12052.9 3.63186
12053.1 3.39064
12053.6 2.87455
12054.1 2.35837
12054.4 2.11550
12054.6 1.88335
12054.9 1.60314
12055.2 1.34836
12055.5 1.12109
12055.8 0.922007
12056.2 0.750608
12056.5 0.605455
12056.8 0.484447
12057.1 0.385061
12057.4 0.304578
12057.7 0.240255
12058.0 0.189467
12058.3 0.149801
12058.6 0.119110
12058.9 0.0955439
12059.3 0.0775488
12059.6 0.0642342
12060.0 0.0511534
12060.3 0.0420905
12060.7 0.0355356
12061.1 0.0306997
12061.5 0.0270402
12061.9 0.0241903
12062.7 0.0200231
12063.2 0.0178170
12063.8 0.0160539
12064.9 0.0133001
12066.0 0.0112579
12067.1 0.00969897
12068.2 0.00845544
12069.3 0.00746098
12070.4 0.00663672
12071.5 0.00595599
12073.8 0.00488391
12076.0 0.00409891
12078.2 0.00350406
12080.4 0.00304219
12083.8 0.00251257
12087.2 0.00212861
12090.5 0.00183472
12093.9 0.00160679
12097.3 0.00142598
12100.7 0.00128075
12107.5 0.00106332
12114.2 0.000913301
12121.0 0.000799024
12127.8 0.000712551
12134.5 0.000645739
12142.9 0.000582334
12151.2 0.000534451
12167.9 0.000468270
12184.5 0.000428992
12201.2 0.000410527
12222.0 0.000417847
12232.5 0.000435756
12242.9 0.000469955
12253.3 0.000532439
12258.5 0.000578255
12263.7 0.000639223
12268.9 0.000724542
12274.1 0.000844643
12279.3 0.00101973
12281.9 0.00113754
12284.5 0.00128358
12287.0 0.00146017
12289.5 0.00168750
12292.0 0.00198828
12294.4 0.00239335
12296.9 0.00296195
12298.1 0.00333519
12299.4 0.00378748
12300.6 0.00435407
12301.9 0.00507389
12303.1 0.00601244
12304.3 0.00726745
12305.4 0.00874602
12305.9 0.00970169
12306.4 0.0108925
12306.9 0.0124454
12307.5 0.0145871
12308.0 0.0177213
12308.2 0.0198645
12308.5 0.0225533
12308.8 0.0259538
12309.0 0.0302787
12309.3 0.0357971
12309.5 0.0428453
12309.8 0.0518383
12310.1 0.0632809
12310.3 0.0777786
12310.6 0.0960460
12310.8 0.118912
12311.1 0.147323
12311.4 0.182332
12311.6 0.225093
12311.9 0.276834
12312.1 0.338824
12312.4 0.412331
12312.7 0.498564
12312.9 0.578252
12313.1 0.662964
12313.3 0.761529
12313.5 0.864766
12313.7 0.983062
12313.9 1.10504
12314.1 1.23580
12314.3 1.37485
12314.5 1.52900
12314.7 1.68260
12315.1 2.00475
12315.5 2.34495
12315.9 2.67155
12316.2 2.90297
12316.5 3.10799
12316.8 3.28812
12317.1 3.43740
12317.3 3.53739
12317.6 3.60579
12317.8 3.64438
12317.9 3.65488
12318.0 3.65580
12318.2 3.64990
12318.3 3.63074
12318.5 3.59359
12318.7 3.54044
12318.9 3.46350
12319.1 3.37412
12319.3 3.26439
12319.5 3.14687
12319.7 2.96819
12320.0 2.77308
12320.2 2.56629
12320.5 2.36086
12321.0 1.93853
12321.3 1.72929
12321.5 1.53610
12321.8 1.33195
12322.1 1.14309
12322.3 0.971171
12322.6 0.817052
12322.9 0.680913
12323.2 0.562346
12323.5 0.460484
12323.7 0.376951
12324.0 0.304168
12324.3 0.243946
12324.6 0.194695
12324.9 0.154861
12325.0 0.132443
12325.2 0.114192
12325.4 0.0977015
12325.6 0.0843808
12325.8 0.0724306
12326.0 0.0623522
12326.2 0.0538762
12326.3 0.0471083
12326.5 0.0410955
12326.7 0.0363077
12326.9 0.0320607
12327.1 0.0286796
12327.5 0.0231565
12327.8 0.0193315
12328.2 0.0165529
12328.6 0.0144880
12329.0 0.0128729
12329.3 0.0116383
12330.1 0.00980056
12330.8 0.00846837
12331.5 0.00743590
12332.3 0.00659276
12333.0 0.00590564
12334.5 0.00483065
12336.0 0.00403935
12337.5 0.00344186
12339.3 0.00289714
12341.0 0.00248181
12342.8 0.00215731
12344.6 0.00189899
12346.3 0.00168683
12348.1 0.00151232
12351.6 0.00124286
12355.2 0.00104754
12358.7 0.000902052
12362.2 0.000790469
12365.8 0.000703714
12370.2 0.000618040
12374.7 0.000550650
12379.2 0.000497180
12383.6 0.000454270
12392.5 0.000391641
12401.5 0.000345675
12410.4 0.000312462
12419.3 0.000287055
12437.2 0.000251159
12455.0 0.000228418
12472.9 0.000211557
12508.6 0.000189137
12562.1 0.000170920
12615.7 0.000160910
12669.2 0.000155532
12722.8 0.000153690
12794.2 0.000157141
12841.8 0.000165034
12889.4 0.000181620
12922.1 0.000204392
12938.5 0.000220772
12954.9 0.000245456
12971.2 0.000281763
12979.4 0.000307523
12987.6 0.000339903
12995.8 0.000381061
13003.9 0.000436554
13012.1 0.000514365
13020.3 0.000626639
13025.0 0.000714250
13029.6 0.000826996
13034.3 0.000973493
13038.9 0.00117598
13041.2 0.00130693
13043.6 0.00146374
13045.9 0.00165549
13048.2 0.00189128
13050.5 0.00218838
13052.9 0.00256551
13055.2 0.00305573
13057.5 0.00371383
13059.2 0.00434633
13060.8 0.00516492
13062.5 0.00626558
13064.2 0.00777807
13065.0 0.00877147
13065.9 0.00998793
13066.7 0.0115151
13067.5 0.0134843
13068.4 0.0162677
13068.8 0.0181624
13069.2 0.0205307
13069.6 0.0237404
13070.1 0.0281321
13070.5 0.0342928
13070.9 0.0428358
13071.2 0.0529595
13071.6 0.0666914
13071.9 0.0852641
13072.3 0.110227
13072.6 0.143475
13073.0 0.187258
13073.3 0.244157
13073.7 0.314690
13074.0 0.405933
13074.4 0.519034
13074.7 0.656719
13075.1 0.821178
13075.4 1.01374
13075.8 1.23454
13076.1 1.48219
13076.5 1.74548
13076.7 1.95073
13077.0 2.15455
13077.4 2.58007
13077.7 2.79522
13077.9 2.99572
13078.2 3.19430
13078.4 3.37127
13078.6 3.50590
13078.8 3.62674
13079.0 3.73200
13079.2 3.81609
13079.4 3.88035
13079.6 3.92652
13079.8 3.96205
13079.9 3.97588
13080.0 3.97715
13080.2 3.97118
13080.3 3.95013
13080.5 3.91916
13080.6 3.87684
13080.9 3.77337
13081.2 3.63742
13081.3 3.54305
13081.5 3.44623
13081.8 3.23166
13082.1 2.99496
13082.4 2.74327
13083.2 1.99214
13083.5 1.80970
13083.7 1.64197
13083.9 1.47438
13084.1 1.32320
13084.3 1.17486
13084.5 1.03737
13084.8 0.911025
13085.0 0.800891
13085.2 0.696340
13085.4 0.606588
13085.6 0.522643
13085.8 0.451613
13086.2 0.359144
13086.5 0.283739
13086.8 0.223095
13087.1 0.174951
13087.4 0.137183
13087.8 0.107872
13088.1 0.0853342
13088.4 0.0681335
13088.7 0.0572566
13088.9 0.0485803
13089.2 0.0416626
13089.4 0.0363301
13089.7 0.0318691
13089.9 0.0284026
13090.2 0.0254684
13090.4 0.0231527
13091.0 0.0194859
13091.5 0.0169043
13092.0 0.0149517
13092.5 0.0134085
13093.5 0.0110631
13094.5 0.00936584
13095.6 0.00804860
13096.6 0.00701634
13097.6 0.00617340
13098.6 0.00548673
13100.7 0.00442394
13102.7 0.00365190
13104.8 0.00307314
13106.8 0.00262816
13109.3 0.00222083
13111.7 0.00190953
13114.1 0.00166538
13116.6 0.00146855
13119.0 0.00130614
13121.4 0.00117222
13126.3 0.000966085
13131.2 0.000816713
13136.0 0.000705453
13140.9 0.000620099
13145.8 0.000554243
13154.0 0.000471251
13162.2 0.000411646
13170.4 0.000368046
13178.5 0.000335783
13194.9 0.000291746
13211.3 0.000264489
13227.7 0.000247589
13244.1 0.000237490
13276.9 0.000230037
13305.6 0.000233557
13334.3 0.000245101
13362.9 0.000265461
13377.3 0.000278440
13391.6 0.000297691
13406.0 0.000317363
13420.3 0.000344348
13434.6 0.000379263
13449.0 0.000424359
13463.3 0.000483707
13477.7 0.000563763
13492.0 0.000672511
13499.2 0.000745515
13506.3 0.000835272
13514.0 0.000956123
13521.7 0.00111182
13529.4 0.00131795
13537.1 0.00159649
13540.9 0.00177039
13544.8 0.00198246
13548.6 0.00224114
13552.5 0.00255931
13556.3 0.00295682
13560.1 0.00346261
13564.0 0.00412025
13567.8 0.00499554
13570.5 0.00578786
13573.2 0.00679022
13575.9 0.00810027
13578.6 0.00985756
13581.3 0.0122831
13582.6 0.0138627
13584.0 0.0157603
13585.3 0.0181086
13586.6 0.0210245
13588.0 0.0247499
13589.3 0.0296352
13590.4 0.0345311
13591.4 0.0408259
13592.4 0.0494660
13592.9 0.0550765
13593.4 0.0620474
13593.9 0.0712067
13594.5 0.0832300
13595.0 0.0998900
13595.5 0.123722
13595.7 0.139811
13596.0 0.159422
13596.3 0.183380
13596.5 0.211430
13596.8 0.246940
13597.0 0.288416
13597.3 0.340672
13597.5 0.401292
13597.7 0.461349
13597.9 0.530922
13598.2 0.611190
13598.4 0.703385
13598.6 0.808776
13598.8 0.928642
13599.0 1.06425
13599.2 1.20914
13599.4 1.37888
13599.6 1.56765
13599.8 1.77626
13600.0 1.99393
13600.2 2.24274
13600.4 2.51232
13600.7 2.80232
13600.9 3.09679
13601.1 3.40806
13601.2 3.71805
13601.4 4.04037
13601.6 4.37315
13602.0 5.07935
13602.4 5.77874
13602.8 6.58621
13603.1 6.95963
13603.3 7.31148
13603.6 7.73299
13603.7 7.92854
13603.9 8.09542
13604.0 8.27603
13604.2 8.42238
13604.3 8.53052
13604.5 8.61923
13604.6 8.69991
13604.9 8.76180
13605.0 8.76951
13605.0 8.76945
13605.1 8.76813
13605.1 8.76600
13605.1 8.75883
13605.3 8.73287
13605.5 8.66042
13605.7 8.52976
13605.8 8.40447
13606.0 8.25503
13606.2 8.03640
13606.4 7.78538
13606.6 7.52013
13606.8 7.23215
13607.0 6.92490
13607.1 6.61929
13607.5 6.05079
13607.8 5.48297
13608.1 4.89480
13608.4 4.33649
13608.7 3.83444
13609.0 3.37539
13609.3 2.93204
13609.5 2.53861
13609.7 2.34263
13609.8 2.16923
13610.0 2.00508
13610.1 1.85016
13610.3 1.69432
13610.4 1.55818
13610.5 1.43086
13610.7 1.31209
13610.8 1.18650
13611.0 1.07817
13611.1 0.978555
13611.3 0.887201
13611.4 0.803660
13611.6 0.727469
13611.7 0.658162
13611.9 0.595272
13612.1 0.534748
13612.2 0.483682
13612.4 0.437664
13612.5 0.396277
13612.8 0.325830
13613.1 0.269412
13613.4 0.223125
13613.7 0.187687
13614.0 0.159578
13614.3 0.137263
13614.6 0.119493
13614.9 0.105264
13615.2 0.0937832
13615.5 0.0844282
13615.9 0.0740079
13616.4 0.0658589
13617.2 0.0539419
13618.0 0.0455522
13618.9 0.0392991
13619.7 0.0343134
13620.5 0.0302801
13622.2 0.0242031
13623.9 0.0198277
13625.6 0.0165942
13627.2 0.0140991
13628.9 0.0121484
13631.1 0.0101907
13633.2 0.00868741
13635.8 0.00730625
13638.3 0.00624511
13640.9 0.00541281
13643.4 0.00474369
13645.9 0.00419106
13648.5 0.00373511
13653.6 0.00303181
13658.7 0.00252325
13663.8 0.00214394
13668.8 0.00185398
13673.9 0.00163034
13679.3 0.00144571
13684.7 0.00129385
13695.4 0.00107374
13706.1 0.000925787
13716.8 0.000825199
13727.5 0.000759721
13738.3 0.000718211
13749.0 0.000695255
13759.7 0.000687261
13780.1 0.000724776
13790.3 0.000773823
13800.5 0.000851261
13810.6 0.000971134
13820.8 0.00115677
13825.9 0.00129093
13831.0 0.00146856
13836.1 0.00170922
13841.2 0.00204756
13844.3 0.00232527
13847.4 0.00268037
13850.4 0.00314631
13853.5 0.00378807
13855.1 0.00420587
13856.6 0.00471238
13858.1 0.00533445
13859.7 0.00611069
13861.2 0.00709943
13862.8 0.00839354
13864.3 0.0101478
13865.1 0.0112769
13865.8 0.0126431
13866.9 0.0151406
13867.5 0.0167738
13868.0 0.0187667
13868.5 0.0213936
13869.1 0.0248860
13869.6 0.0299440
13869.9 0.0333179
13870.1 0.0372981
13870.4 0.0423969
13870.7 0.0487410
13870.9 0.0566579
13871.2 0.0665482
13871.5 0.0788959
13871.8 0.0942779
13872.0 0.113372
13872.3 0.135999
13872.6 0.164761
13872.8 0.199869
13873.1 0.242411
13873.4 0.291488
13873.6 0.352052
13873.9 0.423606
13874.2 0.507345
13874.4 0.600529
13874.6 0.685377
13874.8 0.774508
13875.0 0.871986
13875.2 0.977932
13875.4 1.09235
13875.6 1.21509
13875.8 1.34588
13876.0 1.48426
13876.4 1.78115
13876.8 2.09864
13877.6 2.75333
13877.9 2.98102
13878.2 3.18763
13878.5 3.38238
13878.8 3.54675
13879.0 3.67899
13879.3 3.78193
13879.5 3.82795
13879.6 3.86225
13879.8 3.88550
13880.0 3.89489
13880.0 3.89510
13880.1 3.89390
13880.1 3.89034
13880.3 3.87037
13880.6 3.81727
13880.8 3.73964
13881.0 3.64229
13881.3 3.51882
13881.5 3.38183
13881.7 3.22913
13882.0 3.06344
13882.3 2.84829
13882.5 2.62325
13883.1 2.16336
13883.4 1.93753
13883.7 1.71961
13883.9 1.51265
13884.2 1.32570
13884.4 1.18365
13884.6 1.05143
13884.9 0.929359
13885.1 0.822406
13885.3 0.720309
13885.5 0.628156
13885.7 0.545576
13885.9 0.475237
13886.2 0.409903
13886.4 0.352511
13886.6 0.302413
13886.8 0.260785
13887.0 0.223028
13887.3 0.190627
13887.5 0.162964
13887.7 0.140446
13887.9 0.120409
13888.1 0.103523
13888.3 0.0893414
13888.6 0.0779593
13888.8 0.0679523
13889.0 0.0596017
13889.2 0.0526378
13889.4 0.0470710
13889.9 0.0380874
13890.3 0.0318754
13890.7 0.0272925
13891.2 0.0239824
13891.7 0.0210980
13892.2 0.0189395
13893.2 0.0157651
13894.1 0.0135684
13895.1 0.0119110
13896.1 0.0106409
13897.1 0.00962617
13898.1 0.00881983
13900.1 0.00763110
13902.1 0.00683432
13904.1 0.00631630
13906.1 0.00600157
13908.0 0.00585256
13910.7 0.00587157
13913.3 0.00612505
13915.9 0.00663485
13918.5 0.00745976
13921.1 0.00872888
13922.4 0.00959783
13923.7 0.0106679
13925.0 0.0120183
13926.3 0.0137201
13927.6 0.0159225
13928.9 0.0188529
13930.0 0.0222613
13931.1 0.0270216
13931.7 0.0302461
13932.3 0.0344080
13932.8 0.0400539
13933.4 0.0479654
13933.7 0.0533591
13933.9 0.0600421
13934.2 0.0683930
13934.5 0.0788935
13934.8 0.0921500
13935.1 0.108916
13935.3 0.130118
13935.6 0.156874
13935.9 0.190521
13936.2 0.232625
13936.5 0.284992
13936.7 0.349663
13937.0 0.428903
13937.3 0.525157
13937.6 0.641003
13937.8 0.773725
13938.1 0.898751
13938.3 1.04021
13938.5 1.19918
13938.7 1.36809
13938.9 1.56372
13939.2 1.77890
13939.4 2.01376
13939.6 2.25612
13939.8 2.52844
13940.0 2.81857
13940.2 3.12495
13940.5 3.43070
13940.7 3.76249
13940.9 4.10305
13941.3 4.78037
13941.6 5.24868
13941.9 5.68571
13942.2 6.10983
13942.5 6.48150
13942.7 6.66654
13942.8 6.82521
13943.0 6.97720
13943.1 7.10229
13943.3 7.22240
13943.5 7.31826
13943.7 7.39860
13943.8 7.42949
13944.0 7.45062
13944.0 7.45176
13944.2 7.43830
13944.3 7.41278
13944.5 7.35421
13944.6 7.28667
13944.7 7.20880
13944.9 7.10918
13945.0 7.00267
13945.3 6.75193
13945.5 6.44387
13945.8 6.10848
13946.1 5.72820
13946.3 5.33933
13946.9 4.40028
13947.2 3.93071
13947.5 3.47428
13947.8 3.03901
13948.1 2.63124
13948.4 2.25555
13948.7 1.92566
13948.9 1.68816
13949.2 1.48110
13949.4 1.28535
13949.6 1.11733
13949.8 0.960881
13950.1 0.828561
13950.3 0.712032
13950.5 0.610073
13950.7 0.517682
13951.0 0.441572
13951.2 0.373443
13951.4 0.317970
13951.6 0.268855
13951.9 0.229271
13952.1 0.195931
13952.3 0.167957
13952.5 0.143593
13952.7 0.124237
13953.0 0.107456
13953.2 0.0941651
13953.4 0.0826572
13953.6 0.0735354
13954.1 0.0595675
13954.5 0.0495277
13955.0 0.0424716
13955.4 0.0371236
13955.9 0.0331160
13956.4 0.0293547
13956.9 0.0263758
13958.0 0.0218775
13958.8 0.0193093
13959.6 0.0172399
13961.2 0.0140640
13962.2 0.0124400
13963.3 0.0111041
13965.3 0.00915505
13967.3 0.00771438
13969.2 0.00661933
13971.2 0.00577208
13973.2 0.00509746
13975.2 0.00455797
13979.2 0.00375658
13983.1 0.00319670
13987.1 0.00279480
13991.1 0.00250407
13995.1 0.00229381
13999.3 0.00213611
14003.5 0.00203317
14007.8 0.00197565
14012.0 0.00195927
14017.0 0.00199185
14022.1 0.00208485
14027.1 0.00224969
14032.1 0.00250826
14037.2 0.00289952
14042.2 0.00349155
14044.7 0.00389638
14047.2 0.00440295
14049.7 0.00505817
14052.2 0.00591478
14054.4 0.00685990
14056.5 0.00809379
14058.6 0.00974452
14060.7 0.0120222
14061.8 0.0135040
14062.8 0.0153072
14063.9 0.0175395
14065.0 0.0203633
14066.0 0.0240411
14067.1 0.0290719
14067.6 0.0324054
14068.1 0.0366121
