Tm-169(n,g) ENDFB-8.0
29.0884 19.9821
29.0962 18.3522
29.1040 16.8426
29.1118 15.4505
29.1196 14.1708
29.1273 13.0017
29.1312 12.4550
29.1351 11.9347
29.1390 11.4388
29.1429 10.9664
29.1468 10.5155
29.1507 10.0877
29.1546 9.68093
29.1585 9.29432
29.1624 8.92706
29.1663 8.57832
29.1702 8.24730
29.1740 7.93317
29.1811 7.40229
29.1882 6.92023
29.1953 6.48264
29.2024 6.08597
29.2094 5.72528
29.2165 5.39806
29.2236 5.10011
29.2307 4.82931
29.2377 4.58217
29.2448 4.35693
29.2519 4.15073
29.2590 3.96216
29.2660 3.78890
29.2731 3.62983
29.2802 3.48308
29.2873 3.34779
29.2958 3.19845
29.3042 3.06218
29.3127 2.93731
29.3212 2.82256
29.3297 2.71682
29.3382 2.61911
29.3467 2.52860
29.3552 2.44456
29.3637 2.36626
29.3722 2.29332
29.3892 2.16136
29.4061 2.04529
29.4231 1.94257
29.4387 1.85834
29.4543 1.78232
29.4698 1.71345
29.4854 1.65088
29.5010 1.59379
29.5165 1.54161
29.5321 1.49374
29.5476 1.44977
29.5632 1.40925
29.5788 1.37185
29.6099 1.30526
29.6410 1.24795
29.6722 1.19834
29.7005 1.15886
29.7288 1.12395
29.7571 1.09297
29.7854 1.06541
29.8137 1.04082
29.8420 1.01885
29.8703 0.999183
29.8986 0.981565
29.9552 0.951609
30.0118 0.927560
30.0684 0.908333
30.1250 0.893116
30.1703 0.883393
30.2156 0.875556
30.3062 0.864652
30.3967 0.859018
30.4873 0.857773
30.6118 0.862144
30.7364 0.872597
30.8609 0.888485
30.9854 0.909484
31.1100 0.935513
31.2345 0.966685
31.3590 1.00329
31.4836 1.04579
31.6081 1.09482
31.7326 1.15122
31.8572 1.21606
31.9195 1.25205
31.9817 1.29069
32.0440 1.33219
32.1063 1.37683
32.1685 1.42487
32.2308 1.47663
32.2931 1.53250
32.3553 1.59287
32.4176 1.65819
32.4799 1.72893
32.5478 1.81302
32.6157 1.90526
32.6836 2.00681
32.7516 2.11896
32.8195 2.24318
32.8874 2.38117
32.9554 2.53501
33.0233 2.70717
33.0855 2.88370
33.1478 3.08100
33.1790 3.18848
33.2101 3.30244
33.2412 3.42345
33.2723 3.55211
33.3035 3.68911
33.3346 3.83511
33.3658 3.99101
33.3969 4.15761
33.4280 4.33603
33.4592 4.52728
33.4903 4.73269
33.5214 4.95370
33.5582 5.23734
33.5950 5.54813
33.6318 5.88992
33.6686 6.26688
33.7054 6.68433
33.7422 7.14811
33.7790 7.66555
33.7974 7.94712
33.8158 8.24534
33.8469 8.79258
33.8780 9.39953
33.9092 10.0758
33.9247 10.4432
33.9403 10.8320
33.9559 11.2444
33.9714 11.6821
33.9870 12.1473
34.0026 12.6420
34.0181 13.1696
34.0337 13.7324
34.0493 14.3344
34.0648 14.9786
34.0875 16.0014
34.1101 17.1383
34.1214 17.7555
34.1328 18.4084
34.1441 19.1003
34.1554 19.8343
34.1667 20.6148
34.1781 21.4445
34.1894 22.3287
34.2007 23.2725
34.2120 24.2819
34.2233 25.3633
34.2347 26.5243
34.2460 27.7736
34.2615 29.6546
34.2771 31.7525
34.2849 32.8952
34.2927 34.1056
34.3005 35.3915
34.3082 36.7599
34.3160 38.2207
34.3238 39.7791
34.3316 41.4472
34.3394 43.2363
34.3472 45.1621
34.3549 47.2346
34.3627 49.4728
34.3705 51.8958
34.3776 54.2798
34.3847 56.8533
34.3917 59.6369
34.3988 62.6494
34.4059 65.9251
34.4130 69.4835
34.4200 73.3668
34.4236 75.4394
34.4271 77.5995
34.4307 79.8641
34.4342 82.2327
34.4377 84.7108
34.4413 87.3043
34.4448 90.0191
34.4484 92.8617
34.4519 95.8387
34.4554 98.9480
34.4590 102.214
34.4625 105.637
34.4660 109.223
34.4696 112.970
34.4731 116.908
34.4767 121.035
34.4802 125.360
34.4837 129.878
34.4876 135.121
34.4915 140.625
34.4954 146.417
34.4993 152.509
34.5032 158.917
34.5071 165.654
34.5110 172.734
34.5149 180.172
34.5188 188.002
34.5226 196.201
34.5265 204.801
34.5304 213.817
34.5343 223.263
34.5382 233.154
34.5421 243.504
34.5460 254.326
34.5502 266.704
34.5545 279.677
34.5587 293.260
34.5630 307.433
34.5672 322.274
34.5715 337.726
34.5757 353.869
34.5800 370.636
34.5839 386.646
34.5877 403.179
34.5916 420.275
34.5955 437.933
34.5994 456.150
34.6033 474.920
34.6072 494.236
34.6111 514.089
34.6189 555.407
34.6267 598.639
34.6344 643.670
34.6422 690.287
34.6500 738.297
34.6578 787.280
34.6656 837.020
34.6734 887.009
34.6889 986.309
34.7045 1081.48
34.7123 1126.39
34.7201 1168.75
34.7278 1208.15
34.7356 1244.12
34.7435 1276.53
34.7513 1304.58
34.7592 1327.92
34.7671 1346.22
34.7728 1356.27
34.7785 1363.44
34.7843 1367.67
34.7900 1368.93
34.7986 1365.26
34.8079 1353.81
34.8173 1334.83
34.8266 1308.66
34.8359 1275.81
34.8430 1246.78
34.8500 1214.55
34.8571 1179.44
34.8642 1141.84
34.8712 1102.00
34.8783 1060.42
34.8924 973.216
34.9027 907.798
34.9130 841.898
34.9335 712.471
34.9477 627.868
34.9548 587.533
34.9618 548.768
34.9689 511.581
34.9759 476.169
34.9830 442.496
34.9901 410.694
34.9971 380.693
35.0042 352.574
35.0113 326.235
35.0183 301.714
35.0254 278.892
35.0325 257.771
35.0395 238.223
35.0466 220.225
35.0527 205.814
35.0588 192.449
35.0649 180.049
35.0710 168.559
35.0771 157.907
35.0832 148.072
35.0893 138.985
35.0954 130.592
35.1015 122.832
35.1076 115.683
35.1137 109.086
35.1198 102.999
35.1259 97.3799
35.1320 92.1923
35.1381 87.4003
35.1442 82.9708
35.1513 78.2505
35.1584 73.9326
35.1654 69.9773
35.1725 66.3536
35.1796 63.0186
35.1866 59.9527
35.1937 57.1210
35.2008 54.5078
35.2078 52.0847
35.2149 49.8398
35.2220 47.7500
35.2290 45.8062
35.2361 43.9895
35.2431 42.2932
35.2502 40.7020
35.2573 39.2107
35.2656 37.5616
35.2740 36.0251
35.2823 34.5904
35.2907 33.2480
35.2990 31.9894
35.3074 30.8073
35.3157 29.6952
35.3241 28.6471
35.3408 26.7230
35.3575 24.9997
35.3742 23.4485
35.3909 22.0461
35.4050 20.9605
35.4191 19.9585
35.4333 19.0307
35.4474 18.1696
35.4615 17.3689
35.4757 16.6228
35.4898 15.9264
35.5039 15.2752
35.5181 14.6653
35.5322 14.0932
35.5463 13.5558
35.5604 13.0504
35.5746 12.5743
35.5887 12.1254
35.6170 11.3011
35.6452 10.5629
35.6735 9.89975
35.7018 9.30158
35.7300 8.76022
35.7583 8.26878
35.7865 7.82137
35.8148 7.41299
35.8431 7.03932
35.8700 6.71154
35.8970 6.40917
35.9240 6.12976
35.9510 5.87125
35.9779 5.63154
36.0049 5.40907
36.0319 5.20240
36.0589 5.01029
36.0859 4.83146
36.1128 4.66497
36.1398 4.50991
36.1668 4.36553
36.1938 4.23101
36.2207 4.10582
36.2477 3.98928
36.2747 3.88101
36.3261 3.69590
36.3775 3.53667
36.4288 3.40152
36.4802 3.28943
36.5316 3.19996
36.5830 3.13352
36.6087 3.10925
36.6344 3.09130
36.6601 3.07997
36.6858 3.07571
36.7217 3.08266
36.7577 3.10652
36.7937 3.15000
36.8117 3.18021
36.8296 3.21680
36.8476 3.26049
36.8656 3.31204
36.8836 3.37249
36.9016 3.44292
36.9196 3.52484
36.9376 3.61987
36.9555 3.73017
36.9735 3.85843
36.9941 4.03150
37.0044 4.13053
37.0146 4.23911
37.0249 4.35867
37.0352 4.49054
37.0455 4.63642
37.0557 4.79812
37.0660 4.97833
37.0763 5.17969
37.0866 5.40550
37.0968 5.65942
37.1071 5.94653
37.1174 6.27169
37.1277 6.64188
37.1328 6.84601
37.1379 7.06375
37.1450 7.38878
37.1521 7.74560
37.1592 8.13764
37.1662 8.56798
37.1733 9.04191
37.1803 9.56244
37.1874 10.1358
37.1945 10.7653
37.2015 11.4580
37.2086 12.2189
37.2157 13.0536
37.2227 13.9671
37.2298 14.9679
37.2369 16.0597
37.2439 17.2519
37.2510 18.5473
37.2587 20.0889
37.2664 21.7701
37.2741 23.5978
37.2818 25.5753
37.2895 27.7127
37.2972 30.0078
37.3050 32.4686
37.3127 35.0889
37.3197 37.6363
37.3268 40.3159
37.3339 43.1228
37.3409 46.0457
37.3480 49.0844
37.3551 52.2192
37.3692 58.7413
37.3885 67.9625
37.4077 77.1792
37.4219 83.6523
37.4360 89.6510
37.4450 93.1248
37.4540 96.2703
37.4612 98.5377
37.4685 100.536
37.4757 102.244
37.4830 103.645
37.4898 104.657
37.4965 105.380
37.5033 105.808
37.5100 105.936
37.5174 105.728
37.5249 105.160
37.5323 104.235
37.5397 102.967
37.5451 101.836
37.5542 99.5675
37.5632 96.8648
37.5723 93.7712
37.5813 90.3389
37.5910 86.3520
37.6006 82.1046
37.6199 73.0830
37.6392 63.7832
37.6585 54.6747
37.6708 49.1445
37.6831 43.9171
37.6892 41.4287
37.6954 39.0375
37.7015 36.7433
37.7077 34.5490
37.7173 31.3028
37.7221 29.7751
37.7270 28.3139
37.7318 26.9128
37.7366 25.5768
37.7414 24.2995
37.7463 23.0852
37.7511 21.9275
37.7559 20.8277
37.7608 19.7840
37.7656 18.7968
37.7704 17.8603
37.7752 16.9765
37.7801 16.1397
37.7849 15.3515
37.7906 14.4755
37.7963 13.6606
37.8020 12.9005
37.8077 12.1947
37.8134 11.5374
37.8191 10.9279
37.8248 10.3620
37.8305 9.83665
37.8362 9.34838
37.8419 8.89617
37.8476 8.47591
37.8533 8.08665
37.8590 7.72476
37.8647 7.38937
37.8704 7.07782
37.8761 6.78825
37.8810 6.55878
37.8858 6.34286
37.8954 5.94839
37.9051 5.59730
37.9148 5.28449
37.9244 5.00424
37.9341 4.75275
37.9437 4.52598
37.9534 4.32071
37.9630 4.13400
37.9727 3.96388
37.9823 3.80815
37.9920 3.66507
38.0016 3.53306
38.0113 3.41112
38.0209 3.29803
38.0306 3.19285
38.0446 3.05233
38.0587 2.92477
38.0727 2.80847
38.0867 2.70199
38.1008 2.60414
38.1148 2.51393
38.1289 2.43051
38.1429 2.35314
38.1569 2.28121
38.1710 2.21417
38.1991 2.09293
38.2271 1.98631
38.2552 1.89187
38.2780 1.82274
38.3009 1.75955
38.3237 1.70156
38.3465 1.64822
38.3693 1.59895
38.3921 1.55336
38.4378 1.47165
38.4834 1.40061
38.5290 1.33830
38.5746 1.28323
38.6203 1.23421
38.6659 1.19032
38.7115 1.15081
38.7572 1.11508
38.8028 1.08263
38.8484 1.05306
38.8941 1.02603
38.9853 0.978432
39.0766 0.938028
39.1678 0.903427
39.2591 0.873530
39.3504 0.847546
39.4276 0.828201
39.5048 0.810995
39.5820 0.795693
39.6592 0.782102
39.8137 0.759428
39.9681 0.741976
40.1226 0.729051
40.2770 0.720177
40.4315 0.715044
40.5859 0.713471
40.7404 0.715391
40.8948 0.720838
41.0492 0.729948
41.2037 0.742963
41.3581 0.760247
41.5126 0.782300
41.6670 0.809800
41.7442 0.825863
41.8214 0.843646
41.9338 0.872913
42.0461 0.906734
42.1584 0.945814
42.2707 0.990982
42.3831 1.04328
42.4392 1.07255
42.4954 1.10419
42.5515 1.13845
42.6077 1.17558
42.6639 1.21589
42.7200 1.25970
42.7972 1.32640
42.8745 1.40166
42.9517 1.48696
42.9903 1.53393
43.0289 1.58411
43.0675 1.63782
43.1061 1.69536
43.1447 1.75712
43.1833 1.82349
43.2220 1.89495
43.2606 1.97202
43.2992 2.05529
43.3378 2.14545
43.3799 2.25263
43.4220 2.37013
43.4642 2.49937
43.5063 2.64201
43.5484 2.79996
43.5905 2.97551
43.6326 3.17139
43.6748 3.39088
43.7134 3.61628
43.7520 3.86855
43.7713 4.00619
43.7906 4.15227
43.8099 4.30765
43.8292 4.47298
43.8485 4.64934
43.8678 4.83754
43.8871 5.03891
43.9064 5.25451
43.9257 5.48598
43.9450 5.73472
43.9643 6.00280
43.9836 6.29207
44.0065 6.66490
44.0293 7.07535
44.0521 7.52930
44.0749 8.03296
44.0977 8.59478
44.1091 8.90038
44.1205 9.22401
44.1319 9.56782
44.1434 9.93331
44.1548 10.3225
44.1662 10.7372
44.1855 11.5060
44.1951 11.9254
44.2048 12.3710
44.2144 12.8458
44.2241 13.3516
44.2337 13.8920
44.2434 14.4708
44.2530 15.0926
44.2627 15.7609
44.2723 16.4817
44.2820 17.2612
44.2917 18.1076
44.3013 19.0275
44.3110 20.0311
44.3206 21.1296
44.3285 22.1083
44.3364 23.1671
44.3443 24.3149
44.3522 25.5599
44.3601 26.9166
44.3680 28.3958
44.3759 30.0114
44.3838 31.7764
44.3917 33.7124
44.3996 35.8357
44.4075 38.1670
44.4154 40.7253
44.4233 43.5412
44.4312 46.6381
44.4391 50.0440
44.4470 53.7842
44.4518 56.2543
44.4566 58.8708
44.4615 61.6413
44.4663 64.5677
44.4711 67.6703
44.4759 70.9444
44.4808 74.4121
44.4856 78.0676
44.4904 81.9344
44.4952 86.0137
44.5001 90.3140
44.5049 94.8340
44.5097 99.6005
44.5145 104.602
44.5194 109.866
44.5242 115.380
44.5290 121.171
44.5338 127.236
44.5387 133.579
44.5435 140.193
44.5483 147.109
44.5531 154.302
44.5580 161.803
44.5628 169.583
44.5676 177.676
44.5725 186.063
44.5773 194.744
44.5821 203.696
44.5869 212.951
44.5918 222.464
44.5966 232.267
44.6014 242.310
44.6084 257.378
44.6154 272.934
44.6251 295.044
44.6348 317.810
44.6444 341.077
44.6541 364.641
44.6646 390.427
44.6751 415.975
44.6944 461.047
44.7041 482.135
44.7137 501.887
44.7234 520.045
44.7330 536.308
44.7419 549.450
44.7508 560.604
44.7584 568.400
44.7659 574.593
44.7734 579.133
44.7810 581.976
44.7900 583.111
44.7975 582.148
44.8051 579.459
44.8140 574.079
44.8229 566.402
44.8318 556.514
44.8407 544.570
44.8477 533.954
44.8546 522.267
44.8685 496.047
44.8823 466.667
44.8962 434.998
44.9082 406.406
44.9201 377.261
44.9321 348.029
44.9441 319.157
44.9579 286.688
44.9718 255.729
44.9787 240.943
44.9857 226.673
44.9926 212.948
44.9995 199.793
45.0071 186.095
45.0146 173.129
45.0222 160.884
45.0298 149.358
45.0373 138.530
45.0449 128.417
45.0525 118.985
45.0600 110.214
45.0670 102.721
45.0739 95.7506
45.0808 89.2696
45.0877 83.2537
45.0947 77.6783
45.1016 72.5188
45.1085 67.7500
45.1155 63.3475
45.1224 59.2813
45.1293 55.5397
45.1363 52.0935
45.1432 48.9211
45.1501 46.0015
45.1571 43.3149
45.1640 40.8425
45.1709 38.5668
45.1779 36.4685
45.1848 34.5383
45.1917 32.7587
45.1986 31.1168
45.2056 29.6004
45.2125 28.1984
45.2194 26.9006
45.2264 25.6978
45.2333 24.5798
45.2402 23.5422
45.2472 22.5764
45.2541 21.6759
45.2610 20.8350
45.2680 20.0486
45.2749 19.3118
45.2818 18.6206
45.2932 17.5769
45.3045 16.6311
45.3158 15.7698
45.3272 14.9826
45.3385 14.2606
45.3499 13.5960
45.3612 12.9825
45.3725 12.4145
45.3839 11.8868
45.3952 11.3961
45.4066 10.9385
45.4179 10.5108
45.4293 10.1103
45.4406 9.73457
45.4519 9.38148
45.4633 9.04915
45.4771 8.66845
45.4910 8.31384
45.5049 7.98264
45.5187 7.67276
45.5326 7.38214
45.5465 7.10955
45.5603 6.85329
45.5742 6.61207
45.5880 6.38453
45.6019 6.16994
45.6296 5.77536
45.6574 5.42140
45.6851 5.10282
45.7052 4.89052
45.7254 4.69303
45.7456 4.50880
45.7657 4.33684
45.7859 4.17592
45.8061 4.02525
45.8262 3.88392
45.8464 3.75115
45.8666 3.62622
45.8867 3.50863
45.9270 3.29313
45.9674 3.10071
46.0077 2.92833
46.0354 2.81999
46.0631 2.71916
46.0909 2.62512
46.1186 2.53735
46.1463 2.45528
46.1740 2.37850
46.2295 2.23905
46.2849 2.11615
46.3404 2.00743
46.3958 1.91097
46.4513 1.82519
46.4966 1.76199
46.5420 1.70441
46.5874 1.65191
46.6327 1.60401
46.6781 1.56025
46.7235 1.52028
46.7689 1.48376
46.8142 1.45044
46.9050 1.39240
46.9957 1.34456
47.0864 1.30565
47.1772 1.27467
47.2780 1.24858
47.3788 1.23051
47.4796 1.21988
47.5804 1.21634
47.6913 1.22042
47.8022 1.23288
47.9131 1.25395
48.0240 1.28417
48.0795 1.30295
48.1349 1.32434
48.1904 1.34851
48.2458 1.37564
48.3013 1.40594
48.3567 1.43965
48.4122 1.47707
48.4676 1.51850
48.5382 1.57766
48.6088 1.64482
48.6793 1.72109
48.7499 1.80787
48.8205 1.90687
48.8910 2.02013
48.9263 2.08288
48.9616 2.15015
48.9969 2.22240
49.0322 2.30003
49.0876 2.43423
49.1431 2.58541
49.1708 2.66824
49.1985 2.75640
49.2263 2.85041
49.2540 2.95070
49.2817 3.05792
49.3094 3.17260
49.3372 3.29555
49.3649 3.42746
49.3926 3.56931
49.4203 3.72202
49.4481 3.88683
49.4758 4.06493
49.5085 4.29476
49.5413 4.54812
49.5741 4.82858
49.6068 5.14001
49.6396 5.48745
49.6724 5.87656
49.6888 6.08907
49.7051 6.31469
49.7215 6.55470
49.7379 6.81037
49.7656 7.28301
49.7795 7.54012
49.7933 7.81269
49.8072 8.10225
49.8211 8.40985
49.8349 8.73732
49.8488 9.08651
49.8627 9.45978
49.8765 9.85894
49.8904 10.2869
49.9042 10.7468
49.9181 11.2421
49.9320 11.7769
49.9458 12.3559
49.9597 12.9848
49.9698 13.4773
49.9798 14.0025
49.9899 14.5639
50.0000 15.1653
50.0100 15.8046
50.0200 16.4923
50.0299 17.2344
50.0399 18.0373
50.0499 18.9088
50.0599 19.8578
50.0699 20.8947
50.0798 22.0314
50.0898 23.2821
50.0998 24.6628
50.1098 26.1925
50.1198 27.8929
50.1297 29.7890
50.1397 31.9097
50.1447 33.0643
50.1497 34.2878
50.1547 35.5849
50.1597 36.9580
50.1655 38.6572
50.1712 40.4785
50.1770 42.4315
50.1828 44.5227
50.1886 46.7704
50.1943 49.1826
50.2001 51.7715
50.2059 54.5451
50.2117 57.5266
50.2175 60.7256
50.2232 64.1568
50.2290 67.8292
50.2348 71.7714
50.2406 75.9862
50.2463 80.5052
50.2521 85.3299
50.2571 89.7684
50.2621 94.4657
50.2671 99.4333
50.2721 104.683
50.2771 110.225
50.2820 116.072
50.2870 122.234
50.2920 128.722
50.2970 135.546
50.3020 142.717
50.3070 150.243
50.3120 158.134
50.3170 166.396
50.3220 175.038
50.3270 184.064
50.3319 193.461
50.3361 201.710
50.3403 210.221
50.3459 221.833
50.3514 233.908
50.3569 246.486
50.3624 259.516
50.3679 273.039
50.3734 286.993
50.3789 301.389
50.3845 316.210
50.3902 332.191
50.3960 348.589
50.4018 365.374
50.4076 382.479
50.4191 417.637
50.4307 453.637
50.4422 490.118
50.4538 526.537
50.4769 597.186
50.4884 630.252
50.5000 661.051
50.5116 689.041
50.5231 713.637
50.5357 736.108
50.5484 753.415
50.5556 760.870
50.5629 766.411
50.5701 770.007
50.5774 771.617
50.5800 771.710
50.5879 770.404
50.5958 766.734
50.6038 760.747
50.6117 752.500
50.6196 742.074
50.6312 723.098
50.6427 700.090
50.6540 674.204
50.6653 645.390
50.6761 615.620
50.6868 584.115
50.6976 551.344
50.7084 517.768
50.7309 446.754
50.7422 411.797
50.7535 377.764
50.7658 341.992
50.7781 308.018
50.7904 276.106
50.7966 260.996
50.8027 246.463
50.8083 233.652
50.8140 221.342
50.8196 209.535
50.8253 198.231
50.8309 187.429
50.8365 177.123
50.8422 167.307
50.8478 157.974
50.8535 149.112
50.8591 140.711
50.8647 132.758
50.8704 125.240
50.8760 118.141
50.8817 111.448
50.8873 105.144
50.8929 99.2136
50.8986 93.6401
50.9042 88.4073
50.9099 83.4988
50.9155 78.8984
50.9211 74.5899
50.9268 70.5577
50.9324 66.7863
50.9381 63.2606
50.9437 59.9661
50.9493 56.8887
50.9550 54.0149
50.9606 51.3317
50.9663 48.8267
50.9719 46.4880
50.9775 44.3046
50.9832 42.2657
50.9878 40.6962
50.9924 39.2148
51.0016 36.4837
51.0109 34.0357
51.0201 31.8378
51.0293 29.8607
51.0386 28.0782
51.0478 26.4674
51.0570 25.0077
51.0663 23.6815
51.0755 22.4730
51.0847 21.3685
51.0939 20.3561
51.1032 19.4254
51.1124 18.5672
51.1216 17.7737
51.1309 17.0389
51.1421 16.2089
51.1534 15.4477
51.1647 14.7465
51.1760 14.0985
51.1873 13.4979
51.1985 12.9397
51.2098 12.4196
51.2211 11.9338
51.2324 11.4792
51.2437 11.0528
51.2549 10.6523
51.2662 10.2753
51.2775 9.92005
51.2888 9.58469
51.3113 8.96769
51.3257 8.60835
51.3401 8.27221
51.3544 7.95721
51.3688 7.66175
51.3831 7.38381
51.3975 7.12235
51.4118 6.87569
51.4262 6.64304
51.4549 6.21485
51.4836 5.83083
51.5123 5.48486
51.5410 5.17197
51.5636 4.94648
51.5862 4.73721
51.6087 4.54253
51.6313 4.36109
51.6539 4.19172
51.6764 4.03335
51.6990 3.88505
51.7215 3.74598
51.7441 3.61533
51.7667 3.49254
51.8118 3.26799
51.8569 3.06806
51.9020 2.88929
51.9287 2.79239
51.9554 2.70139
52.0087 2.53521
52.0620 2.38753
52.1153 2.25581
52.1687 2.13781
52.2220 2.03177
52.2753 1.93612
52.3286 1.84959
52.3738 1.78265
52.4189 1.72091
52.4640 1.66387
52.5091 1.61109
52.5542 1.56219
52.5994 1.51684
52.6445 1.47472
52.6896 1.43558
52.7798 1.36523
52.8701 1.30416
52.9603 1.25101
53.0506 1.20472
53.1285 1.16959
53.2064 1.13843
53.2844 1.11083
53.3623 1.08638
53.4403 1.06475
53.5182 1.04571
53.5961 1.02905
53.6741 1.01460
53.8299 0.991708
53.9858 0.975987
54.1417 0.966669
54.2976 0.963213
54.4780 0.966082
54.6585 0.976066
54.8390 0.993140
55.0195 1.01753
55.2000 1.04972
55.2902 1.06896
55.3805 1.09047
55.4707 1.11439
55.5610 1.14089
55.6512 1.17018
55.7414 1.20250
55.8563 1.24846
55.9712 1.30040
56.0860 1.35908
56.2009 1.42554
56.3157 1.50114
56.4306 1.58742
56.4880 1.63512
56.5454 1.68620
56.6029 1.74099
56.6603 1.79980
56.7505 1.90137
56.8408 2.01565
56.9310 2.14485
56.9761 2.21585
57.0213 2.29163
57.0664 2.37264
57.1115 2.45933
57.1566 2.55226
57.2017 2.65205
57.2469 2.75937
57.2920 2.87500
57.3371 2.99984
57.3822 3.13489
57.4315 3.29528
57.4807 3.47099
57.5299 3.66417
57.5791 3.87719
57.6284 4.11302
57.6776 4.37497
57.7268 4.66715
57.7760 4.99447
57.8211 5.33057
57.8663 5.70675
57.8888 5.91196
57.9114 6.12988
57.9339 6.36158
57.9565 6.60828
57.9791 6.87147
58.0016 7.15242
58.0242 7.45295
58.0468 7.77497
58.0693 8.12064
58.0919 8.49241
58.1144 8.89308
58.1370 9.32583
58.1637 9.88383
58.1903 10.4986
58.2170 11.1788
58.2436 11.9346
58.2703 12.7784
58.2836 13.2376
58.2970 13.7247
58.3103 14.2420
58.3236 14.7924
58.3370 15.3789
58.3503 16.0050
58.3616 16.5687
58.3729 17.1664
58.3841 17.8011
58.3954 18.4764
58.4067 19.1961
58.4180 19.9647
58.4293 20.7874
58.4405 21.6700
58.4518 22.6193
58.4631 23.6432
58.4744 24.7508
58.4857 25.9525
58.4969 27.2608
58.5082 28.6900
58.5139 29.4551
58.5195 30.2570
58.5251 31.0981
58.5308 31.9812
58.5369 32.9973
58.5431 34.0695
58.5492 35.2058
58.5554 36.4075
58.5616 37.6838
58.5677 39.0364
58.5739 40.4737
58.5800 42.0024
58.5862 43.6326
58.5892 44.4873
58.5923 45.3669
58.5954 46.2783
58.5985 47.2166
58.6015 48.1891
58.6046 49.1908
58.6077 50.2293
58.6108 51.3029
58.6139 52.4128
58.6169 53.5568
58.6200 54.7435
58.6231 55.9670
58.6262 57.2366
58.6292 58.5458
58.6321 59.7926
58.6349 61.0745
58.6377 62.3972
58.6405 63.7621
58.6433 65.1706
58.6462 66.6241
58.6490 68.1242
58.6518 69.6723
58.6546 71.2701
58.6574 72.9190
58.6631 76.3772
58.6687 80.0605
58.6744 83.9831
58.6800 88.1597
58.6856 92.6055
58.6913 97.3363
58.6969 102.369
58.7026 107.719
58.7082 113.405
58.7138 119.443
58.7195 125.851
58.7251 132.648
58.7308 139.851
58.7364 147.479
58.7420 155.548
58.7477 164.077
58.7533 173.083
58.7590 182.583
58.7646 192.592
58.7702 203.127
58.7759 214.200
58.7815 225.827
58.7872 238.017
58.7928 250.782
58.7984 264.131
58.8041 278.070
58.8097 292.603
58.8154 307.733
58.8210 323.461
58.8266 339.783
58.8323 356.693
58.8379 374.185
58.8436 392.245
58.8492 410.859
58.8548 430.009
58.8661 469.824
58.8774 511.474
58.8887 554.680
58.9000 599.107
58.9097 638.190
58.9194 677.564
58.9389 756.030
58.9615 843.319
58.9728 884.155
58.9840 922.335
58.9953 957.287
59.0066 988.467
59.0192 1018.25
59.0318 1042.08
59.0406 1054.95
59.0495 1064.52
59.0583 1070.70
59.0671 1073.44
59.0700 1073.58
59.0759 1072.71
59.0854 1068.00
59.0950 1059.27
59.1045 1046.64
59.1141 1030.29
59.1241 1009.23
59.1342 984.543
59.1442 956.505
59.1543 925.526
59.1645 891.233
59.1747 854.709
59.1850 816.357
59.1952 776.618
59.2157 694.700
59.2362 612.220
59.2511 553.509
59.2660 496.937
59.2809 443.246
59.2883 417.665
59.2958 393.033
59.3060 360.675
59.3163 330.244
59.3265 301.755
59.3367 275.222
59.3470 250.636
59.3572 227.959
59.3623 217.321
59.3675 207.138
59.3726 197.400
59.3777 188.099
59.3828 179.205
59.3880 170.741
59.3931 162.679
59.3982 155.004
59.4033 147.706
59.4084 140.769
59.4136 134.182
59.4187 127.931
59.4238 122.003
59.4289 116.384
59.4340 111.061
59.4392 106.021
59.4443 101.251
59.4494 96.7389
59.4545 92.4722
59.4596 88.4388
59.4643 84.9607
59.4689 81.6645
59.4736 78.5276
59.4783 75.5555
