>,14-Si-30:0.030920
1.264090e+06,4.78913075e-03
1.264140e+06,5.27233467e-03
1.264230e+06,6.25993507e-03
1.264280e+06,6.69723961e-03
1.264300e+06,6.88698904e-03
1.264320e+06,7.05098059e-03
1.264340e+06,7.16916497e-03
1.264360e+06,7.25795788e-03
1.264380e+06,7.32467261e-03
1.264400e+06,7.36126730e-03
1.264430e+06,7.36690304e-03
1.264450e+06,7.32866799e-03
1.264470e+06,7.25201284e-03
1.264500e+06,7.13928958e-03
1.264520e+06,6.99381763e-03
1.264540e+06,6.81967355e-03
1.264570e+06,6.62144112e-03
1.264610e+06,6.17210421e-03
1.264700e+06,5.18664886e-03
1.264750e+06,4.70471143e-03
1.264790e+06,4.26246647e-03
1.264840e+06,3.84828527e-03
1.264890e+06,3.48266871e-03
1.264930e+06,3.14885033e-03
1.264980e+06,2.85919785e-03
1.265020e+06,2.59759008e-03
1.265070e+06,2.37182970e-03
1.265110e+06,2.17244479e-03
1.265160e+06,1.99627271e-03
1.265190e+06,1.88980217e-03
1.265220e+06,1.78333226e-03
1.265280e+06,1.60353740e-03
1.265350e+06,1.45039549e-03
1.265410e+06,1.31905459e-03
1.265470e+06,1.20603840e-03
1.265540e+06,1.10829485e-03
1.265600e+06,1.02329600e-03
1.265660e+06,9.49004249e-04
1.265760e+06,8.49941615e-04
1.265860e+06,7.68922410e-04
1.265960e+06,7.01194385e-04
1.266050e+06,6.44063188e-04
1.266160e+06,5.94464137e-04
1.266250e+06,5.53883163e-04
1.266450e+06,4.85884696e-04
1.266480e+06,4.77829035e-04
1.266670e+06,4.26813038e-04
1.266900e+06,3.81851772e-04
1.267130e+06,3.48656085e-04
1.267340e+06,3.18351966e-04
1.267770e+06,2.77469649e-04
1.267790e+06,2.75568735e-04
1.268240e+06,2.44972523e-04
1.268420e+06,2.35771495e-04
1.268690e+06,2.21980943e-04
1.269060e+06,2.07128194e-04
1.269140e+06,2.03921824e-04
1.269710e+06,1.87864624e-04
1.270260e+06,1.72420599e-04
1.270350e+06,1.70646626e-04
1.270830e+06,1.61249305e-04
1.271000e+06,1.57947750e-04
1.271320e+06,1.51733320e-04
1.271380e+06,1.50579601e-04
1.271560e+06,1.48227940e-04
1.271800e+06,1.45130720e-04
1.272040e+06,1.42080765e-04
1.272290e+06,1.38956238e-04
1.272580e+06,1.35469810e-04
1.272730e+06,1.33718544e-04
1.272830e+06,1.32585251e-04
1.272880e+06,1.32197028e-04
1.273030e+06,1.31093520e-04
1.273170e+06,1.30166110e-04
1.273320e+06,1.29222706e-04
1.273470e+06,1.28377380e-04
1.273560e+06,1.27952030e-04
1.273650e+06,1.27571730e-04
1.273750e+06,1.27153699e-04
1.273840e+06,1.26893152e-04
1.273930e+06,1.26703227e-04
1.274020e+06,1.26570009e-04
1.274120e+06,1.26397205e-04
1.274210e+06,1.26387883e-04
1.274290e+06,1.26396832e-04
1.274320e+06,1.26470208e-04
1.274420e+06,1.26825255e-04
1.274640e+06,1.27353513e-04
1.274750e+06,1.27439202e-04
1.274860e+06,1.27286004e-04
1.274910e+06,1.27142377e-04
1.274970e+06,1.26839004e-04
1.275020e+06,1.26531748e-04
1.275070e+06,1.26136432e-04
1.275130e+06,1.25573702e-04
1.275180e+06,1.25010893e-04
1.275240e+06,1.24257665e-04
1.275300e+06,1.23423797e-04
1.275350e+06,1.22586634e-04
1.275410e+06,1.21613751e-04
1.275530e+06,1.19518516e-04
1.275650e+06,1.17326130e-04
1.275750e+06,1.15445431e-04
1.275880e+06,1.13211726e-04
1.276000e+06,1.11289062e-04
1.276110e+06,1.09537138e-04
1.276250e+06,1.07517478e-04
1.276390e+06,1.05641257e-04
1.276530e+06,1.03897682e-04
1.276670e+06,1.02272191e-04
1.276810e+06,1.00749014e-04
1.276950e+06,9.93137116e-05
1.277080e+06,9.80164667e-05
1.277210e+06,9.68143230e-05
1.277220e+06,9.67373923e-05
1.277370e+06,9.56321535e-05
1.277530e+06,9.45346341e-05
1.277680e+06,9.35275663e-05
1.277830e+06,9.25596771e-05
1.278130e+06,9.07121168e-05
1.278430e+06,8.89585563e-05
1.278710e+06,8.73846096e-05
1.278990e+06,8.58530387e-05
1.279540e+06,8.29322167e-05
1.280100e+06,8.00479471e-05
1.280120e+06,7.99468141e-05
1.280650e+06,7.79418977e-05
1.280660e+06,7.79047714e-05
1.281180e+06,7.59746037e-05
1.281710e+06,7.40302043e-05
1.282770e+06,7.01907383e-05
1.283030e+06,6.92590126e-05
1.283830e+06,6.73093314e-05
1.284890e+06,6.47509563e-05
1.286310e+06,6.13494066e-05
1.287720e+06,5.79894118e-05
1.287970e+06,5.73959574e-05
1.289130e+06,5.55508430e-05
1.290330e+06,5.36512747e-05
1.290540e+06,5.33188270e-05
1.292560e+06,5.01428976e-05
1.292900e+06,4.96115515e-05
1.293570e+06,4.88763545e-05
1.294580e+06,4.77792593e-05
1.295590e+06,4.67032639e-05
1.296100e+06,4.61687209e-05
1.296600e+06,4.56600036e-05
1.297110e+06,4.51484031e-05
1.297610e+06,4.46745605e-05
1.297830e+06,4.44807724e-05
1.298110e+06,4.43171106e-05
1.298620e+06,4.40714290e-05
1.298880e+06,4.39901029e-05
1.299150e+06,4.39253994e-05
1.299410e+06,4.39265586e-05
1.299680e+06,4.39991028e-05
1.299810e+06,4.40794452e-05
1.299940e+06,4.42000918e-05
1.300000e+06,4.42678768e-05
1.300080e+06,4.43583015e-05
1.300210e+06,4.45835675e-05
1.300340e+06,4.49048401e-05
1.300470e+06,4.53059419e-05
1.300610e+06,4.58756345e-05
1.300740e+06,4.66735327e-05
1.300830e+06,4.74470374e-05
1.300930e+06,4.84442632e-05
1.301020e+06,4.97744826e-05
1.301120e+06,5.15255689e-05
1.301210e+06,5.39642084e-05
1.301260e+06,5.55406771e-05
1.301310e+06,5.74450523e-05
1.301350e+06,5.98320121e-05
1.301400e+06,6.27133356e-05
1.301450e+06,6.63188365e-05
1.301500e+06,7.08877118e-05
1.301530e+06,7.53901104e-05
1.301570e+06,8.07819994e-05
1.301600e+06,8.75258506e-05
1.301640e+06,9.60496264e-05
1.301660e+06,1.01464366e-04
1.301680e+06,1.07302092e-04
1.301700e+06,1.13940646e-04
1.301710e+06,1.21514669e-04
1.301730e+06,1.30150964e-04
1.301750e+06,1.40017875e-04
1.301770e+06,1.51287008e-04
1.301790e+06,1.64129660e-04
1.301810e+06,1.81302039e-04
1.301830e+06,2.00955748e-04
1.301850e+06,2.23027093e-04
1.301870e+06,2.47131427e-04
1.301910e+06,2.97643017e-04
1.301930e+06,3.20905708e-04
1.301940e+06,3.31615638e-04
1.301950e+06,3.40129630e-04
1.301970e+06,3.48489809e-04
1.301980e+06,3.54536075e-04
1.301990e+06,3.58012580e-04
1.302000e+06,3.58817597e-04
1.302010e+06,3.57315982e-04
1.302020e+06,3.53554115e-04
1.302030e+06,3.47670209e-04
1.302040e+06,3.40642881e-04
1.302050e+06,3.31301500e-04
1.302060e+06,3.21577948e-04
1.302090e+06,2.98390002e-04
1.302130e+06,2.46645751e-04
1.302150e+06,2.22525397e-04
1.302170e+06,2.00441436e-04
1.302180e+06,1.87054173e-04
1.302200e+06,1.75606691e-04
1.302210e+06,1.64342395e-04
1.302220e+06,1.54820441e-04
1.302240e+06,1.45507676e-04
1.302250e+06,1.37682921e-04
1.302280e+06,1.23650388e-04
1.302310e+06,1.12162879e-04
1.302330e+06,1.02727980e-04
1.302360e+06,9.49112941e-05
1.302390e+06,8.86096880e-05
1.302420e+06,8.21729616e-05
1.302450e+06,7.70351844e-05
1.302480e+06,7.27514175e-05
1.302510e+06,6.91490038e-05
1.302540e+06,6.60961931e-05
1.302570e+06,6.34918461e-05
1.302630e+06,5.93219403e-05
1.302700e+06,5.61308839e-05
1.302760e+06,5.36362238e-05
1.302820e+06,5.16686781e-05
1.302880e+06,5.00835202e-05
1.302970e+06,4.83264095e-05
1.303060e+06,4.69717844e-05
1.303140e+06,4.59203115e-05
1.303230e+06,4.50421637e-05
1.303320e+06,4.43227281e-05
1.303400e+06,4.37274490e-05
1.303580e+06,4.27845657e-05
1.303750e+06,4.20846240e-05
1.303930e+06,4.15363387e-05
1.304100e+06,4.11126178e-05
1.304270e+06,4.07457866e-05
1.304610e+06,4.01903471e-05
1.304940e+06,3.97612747e-05
1.305270e+06,3.94051983e-05
1.305600e+06,3.90998059e-05
1.305930e+06,3.88336139e-05
1.306260e+06,3.85944923e-05
1.306920e+06,3.81741655e-05
1.307520e+06,3.78685743e-05
1.307820e+06,3.77493764e-05
1.308110e+06,3.76671621e-05
1.308410e+06,3.76236811e-05
1.308710e+06,3.76489631e-05
1.309010e+06,3.77882162e-05
1.309160e+06,3.79229510e-05
1.309310e+06,3.81343550e-05
1.309430e+06,3.83817565e-05
1.309550e+06,3.87206503e-05
1.309670e+06,3.91939967e-05
1.309790e+06,3.98622751e-05
1.309850e+06,4.02864842e-05
1.309910e+06,4.08090190e-05
1.309970e+06,4.14567488e-05
1.310000e+06,4.18587022e-05
1.310030e+06,4.22606935e-05
1.310090e+06,4.32701395e-05
1.310150e+06,4.45543097e-05
1.310210e+06,4.62059023e-05
1.310270e+06,4.83750029e-05
1.310310e+06,5.01284457e-05
1.310340e+06,5.22196893e-05
1.310380e+06,5.47831124e-05
1.310420e+06,5.79718868e-05
1.310450e+06,6.19706815e-05
1.310470e+06,6.44153841e-05
1.310490e+06,6.70274876e-05
1.310510e+06,7.01466173e-05
1.310530e+06,7.34951734e-05
1.310550e+06,7.75060359e-05
1.310560e+06,8.18194905e-05
1.310580e+06,8.55489810e-05
1.310590e+06,8.93364864e-05
1.310610e+06,9.37759001e-05
1.310620e+06,9.82513756e-05
1.310630e+06,1.03452234e-04
1.310650e+06,1.08622906e-04
1.310660e+06,1.14541418e-04
1.310670e+06,1.20316770e-04
1.310700e+06,1.32876199e-04
1.310730e+06,1.45445833e-04
1.310750e+06,1.56751032e-04
1.310770e+06,1.61288153e-04
1.310780e+06,1.65010727e-04
1.310790e+06,1.67409615e-04
1.310800e+06,1.69043233e-04
1.310810e+06,1.69860563e-04
1.310820e+06,1.69872737e-04
1.310830e+06,1.69082536e-04
1.310840e+06,1.67653528e-04
1.310850e+06,1.65345156e-04
1.310870e+06,1.62328521e-04
1.310880e+06,1.58698627e-04
1.310890e+06,1.54549587e-04
1.310900e+06,1.49987147e-04
1.310910e+06,1.45117671e-04
1.310930e+06,1.34861427e-04
1.310980e+06,1.14561474e-04
1.311000e+06,1.05390522e-04
1.311020e+06,9.71493344e-05
1.311040e+06,9.14457513e-05
1.311050e+06,8.63125275e-05
1.311070e+06,8.17087688e-05
1.311090e+06,7.78251369e-05
1.311100e+06,7.41364955e-05
1.311120e+06,7.10277188e-05
1.311140e+06,6.80719961e-05
1.311150e+06,6.55838237e-05
1.311190e+06,6.10810317e-05
1.311220e+06,5.75520431e-05
1.311250e+06,5.46668089e-05
1.311290e+06,5.22844795e-05
1.311320e+06,5.01971669e-05
1.311360e+06,4.84544486e-05
1.311390e+06,4.69889990e-05
1.311420e+06,4.57764750e-05
1.311460e+06,4.47034530e-05
1.311490e+06,4.37837414e-05
1.311560e+06,4.23071554e-05
1.311630e+06,4.11527867e-05
1.311700e+06,4.02586407e-05
1.311770e+06,3.95462116e-05
1.311840e+06,3.89585137e-05
1.311930e+06,3.83293031e-05
1.312020e+06,3.78316880e-05
1.312110e+06,3.74219229e-05
1.312200e+06,3.70856391e-05
1.312380e+06,3.65575483e-05
1.312560e+06,3.61679853e-05
1.312750e+06,3.58542105e-05
1.312930e+06,3.56029156e-05
1.313110e+06,3.53928463e-05
1.313290e+06,3.52123922e-05
1.313510e+06,3.50222363e-05
1.313720e+06,3.48590331e-05
1.314160e+06,3.45716113e-05
1.314590e+06,3.43246665e-05
1.315030e+06,3.40976623e-05
1.315900e+06,3.36891957e-05
1.316760e+06,3.33163054e-05
1.317300e+06,3.30942164e-05
1.317310e+06,3.30901037e-05
1.317730e+06,3.29173676e-05
1.318000e+06,3.28095204e-05
1.318700e+06,3.26117382e-05
1.320000e+06,3.22615902e-05
1.320630e+06,3.20923953e-05
1.322560e+06,3.15968469e-05
1.324010e+06,3.12397687e-05
1.325460e+06,3.08981753e-05
1.325620e+06,3.08627526e-05
1.326900e+06,3.06914213e-05
1.328350e+06,3.05272335e-05
1.329270e+06,3.04464682e-05
1.330000e+06,3.04027757e-05
1.330190e+06,3.03916496e-05
1.331100e+06,3.03770601e-05
1.331560e+06,3.03880003e-05
1.332020e+06,3.04159990e-05
1.332550e+06,3.04761224e-05
1.333080e+06,3.05737671e-05
1.333240e+06,3.06182386e-05
1.333610e+06,3.07594078e-05
1.333880e+06,3.08844058e-05
1.334150e+06,3.10279157e-05
1.334390e+06,3.11841555e-05
1.334640e+06,3.13616033e-05
1.334890e+06,3.15657783e-05
1.335140e+06,3.17998190e-05
1.335380e+06,3.20713873e-05
1.335630e+06,3.23801523e-05
1.335880e+06,3.27328238e-05
1.336120e+06,3.31369152e-05
1.336360e+06,3.35700406e-05
1.336590e+06,3.40505354e-05
1.336830e+06,3.45792345e-05
1.337060e+06,3.51462126e-05
1.337530e+06,3.63135314e-05
1.337770e+06,3.68556188e-05
1.338000e+06,3.73108521e-05
1.338150e+06,3.75285895e-05
1.338290e+06,3.76854764e-05
1.338430e+06,3.77754215e-05
1.338580e+06,3.77915604e-05
1.338710e+06,3.77451484e-05
1.338830e+06,3.76442245e-05
1.338960e+06,3.74908912e-05
1.339090e+06,3.72915798e-05
1.339210e+06,3.70536184e-05
1.339340e+06,3.67828200e-05
1.339590e+06,3.61702308e-05
1.340000e+06,3.51330584e-05
1.340100e+06,3.48803346e-05
1.340360e+06,3.42617037e-05
1.340610e+06,3.36959216e-05
1.340820e+06,3.32766336e-05
1.341020e+06,3.28978573e-05
1.341230e+06,3.25552199e-05
1.341440e+06,3.22475531e-05
1.341640e+06,3.19723587e-05
1.341850e+06,3.17256661e-05
1.342050e+06,3.15059732e-05
1.342260e+06,3.13087835e-05
1.342500e+06,3.11030775e-05
1.342750e+06,3.09226668e-05
1.342990e+06,3.07647013e-05
1.343230e+06,3.06268122e-05
1.343480e+06,3.05045713e-05
1.343720e+06,3.04001870e-05
1.344210e+06,3.02239244e-05
1.344510e+06,3.01377996e-05
1.344880e+06,3.00500091e-05
1.345000e+06,3.00279167e-05
1.345260e+06,2.99801385e-05
1.345630e+06,2.99268665e-05
1.346010e+06,2.98873694e-05
1.346420e+06,2.98603886e-05
1.346830e+06,2.98473559e-05
1.347240e+06,2.98478384e-05
1.347590e+06,2.98596450e-05
1.347650e+06,2.98705160e-05
1.348070e+06,2.99572188e-05
1.348480e+06,3.00557488e-05
1.348890e+06,3.01661366e-05
1.349300e+06,3.02877515e-05
1.349810e+06,3.04533897e-05
1.350000e+06,3.05222248e-05
1.350310e+06,3.06361890e-05
1.350810e+06,3.08361581e-05
1.351070e+06,3.09414242e-05
1.351320e+06,3.10499117e-05
1.351820e+06,3.12736087e-05
1.352330e+06,3.15050455e-05
1.352500e+06,3.15836676e-05
1.352830e+06,3.17365322e-05
1.353330e+06,3.19614356e-05
1.354000e+06,3.22336906e-05
1.354670e+06,3.24555151e-05
1.355000e+06,3.25412345e-05
1.355330e+06,3.26077676e-05
1.355670e+06,3.26542586e-05
1.356000e+06,3.26775965e-05
1.356380e+06,3.26772204e-05
1.356760e+06,3.26496966e-05
1.357140e+06,3.25975605e-05
1.357500e+06,3.25305350e-05
1.357530e+06,3.25249751e-05
1.357880e+06,3.24408736e-05
1.358240e+06,3.23459528e-05
1.358590e+06,3.22421244e-05
1.358940e+06,3.21337198e-05
1.359650e+06,3.19129556e-05
1.360000e+06,3.18087465e-05
1.360140e+06,3.17691084e-05
1.360360e+06,3.17507305e-05
1.361250e+06,3.17131831e-05
1.361780e+06,3.16918755e-05
1.362490e+06,3.17049697e-05
1.362500e+06,3.17054992e-05
1.363200e+06,3.17440494e-05
1.363750e+06,3.17962813e-05
1.363960e+06,3.18167021e-05
1.364710e+06,3.19121132e-05
1.365000e+06,3.19583484e-05
1.365470e+06,3.20344282e-05
1.366230e+06,3.21787115e-05
1.366250e+06,3.21829152e-05
1.366420e+06,3.22190911e-05
1.366980e+06,3.24675929e-05
1.367500e+06,3.27102646e-05
1.367740e+06,3.28229397e-05
1.368490e+06,3.31879888e-05
1.368750e+06,3.33186513e-05
1.369250e+06,3.35714226e-05
1.369560e+06,3.37331381e-05
1.370000e+06,3.41326274e-05
1.370080e+06,3.42108170e-05
1.370900e+06,3.50226300e-05
1.371250e+06,3.53735727e-05
1.371690e+06,3.58234373e-05
1.372500e+06,3.66622504e-05
1.372690e+06,3.68634014e-05
1.372890e+06,3.72449266e-05
1.373750e+06,3.88956282e-05
1.373930e+06,3.92459995e-05
1.374080e+06,3.96479533e-05
1.375000e+06,4.21228983e-05
1.375160e+06,4.25584016e-05
1.375270e+06,4.31415930e-05
1.376250e+06,4.83426231e-05
1.376390e+06,4.90908315e-05
1.376460e+06,4.96937825e-05
1.376700e+06,5.17593746e-05
1.377010e+06,5.54869811e-05
1.377320e+06,6.04157000e-05
1.377500e+06,6.41263394e-05
1.377630e+06,6.68119059e-05
1.377810e+06,7.21925981e-05
1.377990e+06,7.92249120e-05
1.378170e+06,8.85515496e-05
1.378350e+06,1.00680291e-04
1.378540e+06,1.18470563e-04
1.378630e+06,1.30360799e-04
1.378720e+06,1.45112715e-04
1.378750e+06,1.51319912e-04
1.378810e+06,1.63737366e-04
1.378900e+06,1.87654380e-04
1.378990e+06,2.18550831e-04
1.379080e+06,2.60789789e-04
1.379140e+06,2.97651564e-04
1.379200e+06,3.43730106e-04
1.379260e+06,4.04600294e-04
1.379320e+06,4.84289508e-04
1.379380e+06,5.95111362e-04
1.379410e+06,6.66590303e-04
1.379440e+06,7.49895921e-04
1.379470e+06,8.55482615e-04
1.379500e+06,9.87400821e-04
1.379530e+06,1.15516611e-03
1.379560e+06,1.36483752e-03
1.379590e+06,1.61972588e-03
1.379610e+06,1.94417416e-03
1.379640e+06,2.38515930e-03
1.379650e+06,2.66897947e-03
1.379660e+06,3.01145346e-03
1.379680e+06,3.46730107e-03
1.379690e+06,3.99983745e-03
1.379700e+06,4.67692415e-03
1.379720e+06,5.55348386e-03
1.379730e+06,6.70619225e-03
1.379740e+06,8.23853661e-03
1.379760e+06,1.02829162e-02
1.379770e+06,1.29956596e-02
1.379780e+06,1.62350886e-02
1.379790e+06,1.99238280e-02
1.379800e+06,2.47932985e-02
1.379810e+06,3.00182887e-02
1.379860e+06,5.51246365e-02
1.379870e+06,6.03767402e-02
1.379880e+06,6.40972044e-02
1.379890e+06,6.65230421e-02
1.379900e+06,6.74633517e-02
1.379910e+06,6.69741125e-02
1.379920e+06,6.55003006e-02
1.379930e+06,6.15473501e-02
1.379950e+06,5.13771899e-02
1.379970e+06,4.21724200e-02
1.379980e+06,3.42536038e-02
1.379990e+06,2.75870836e-02
1.380000e+06,2.45299412e-02
1.380010e+06,2.14728031e-02
1.380020e+06,1.68728204e-02
1.380030e+06,1.30118206e-02
1.380050e+06,1.02956854e-02
1.380060e+06,8.24868436e-03
1.380070e+06,6.71444317e-03
1.380090e+06,5.40964267e-03
1.380100e+06,4.45608360e-03
1.380120e+06,3.74385275e-03
1.380130e+06,3.19865713e-03
1.380150e+06,2.77122935e-03
1.380160e+06,2.42882288e-03
1.380180e+06,2.14944069e-03
1.380190e+06,1.93209783e-03
1.380220e+06,1.56884712e-03
1.380250e+06,1.30303002e-03
1.380280e+06,1.10235924e-03
1.380310e+06,9.51664101e-04
1.380340e+06,8.20653965e-04
1.380370e+06,7.19348857e-04
1.380410e+06,6.34218746e-04
1.380440e+06,5.66109307e-04
1.380490e+06,4.77146412e-04
1.380540e+06,4.10366838e-04
1.380590e+06,3.57059199e-04
1.380640e+06,3.15402092e-04
1.380690e+06,2.81073025e-04
1.380740e+06,2.53656071e-04
1.380750e+06,2.49426268e-04
1.380840e+06,2.11372277e-04
1.380940e+06,1.80191870e-04
1.381040e+06,1.57056997e-04
1.381140e+06,1.39446282e-04
1.381220e+06,1.28584777e-04
1.381240e+06,1.25868878e-04
1.381380e+06,1.11776389e-04
1.381500e+06,1.02601347e-04
1.381520e+06,1.01075970e-04
1.381800e+06,8.64242957e-05
1.382010e+06,7.93066129e-05
1.382070e+06,7.72723296e-05
1.382250e+06,7.34357632e-05
1.382350e+06,7.13271034e-05
1.382650e+06,6.72257140e-05
1.382810e+06,6.57101324e-05
1.382950e+06,6.43824765e-05
1.383000e+06,6.41545080e-05
1.383560e+06,6.22386556e-05
1.383600e+06,6.21959954e-05
1.384000e+06,6.17654201e-05
1.384160e+06,6.17564528e-05
1.384400e+06,6.22385146e-05
1.384770e+06,6.29784028e-05
1.385000e+06,6.38252946e-05
1.385190e+06,6.50160068e-05
1.385700e+06,6.82087955e-05
1.385870e+06,6.96376505e-05
1.385980e+06,7.06797800e-05
1.386400e+06,7.46570703e-05
1.386980e+06,8.27382286e-05
1.387070e+06,8.40998352e-05
1.387400e+06,8.90926872e-05
1.387800e+06,9.59631079e-05
1.388170e+06,1.01667207e-04
1.388200e+06,1.02129902e-04
1.388600e+06,1.06226341e-04
1.388900e+06,1.07256385e-04
1.389190e+06,1.06422898e-04
1.389200e+06,1.06409251e-04
1.389260e+06,1.05986313e-04
1.389600e+06,1.03594604e-04
1.390000e+06,9.94401230e-05
1.390350e+06,9.57064440e-05
1.390400e+06,9.51744800e-05
1.391400e+06,8.74651287e-05
1.391410e+06,8.74336297e-05
1.391590e+06,8.72484003e-05
1.392200e+06,8.66515898e-05
1.392830e+06,8.73009100e-05
1.393000e+06,8.74894332e-05
1.393620e+06,8.95673881e-05
1.394000e+06,9.19641954e-05
1.394070e+06,9.24610737e-05
1.394690e+06,9.69257612e-05
1.395000e+06,9.91915062e-05
1.395310e+06,1.01790891e-04
1.395340e+06,1.02047280e-04
1.395920e+06,1.08784785e-04
1.396190e+06,1.11983523e-04
1.396250e+06,1.12846376e-04
1.396540e+06,1.17083541e-04
1.396950e+06,1.23203904e-04
1.397050e+06,1.24732331e-04
1.397360e+06,1.30636130e-04
1.397500e+06,1.33379192e-04
1.397770e+06,1.38717217e-04
1.397900e+06,1.41369942e-04
1.397970e+06,1.43072884e-04
1.398180e+06,1.48260377e-04
1.398440e+06,1.54914469e-04
1.398700e+06,1.61872968e-04
1.398750e+06,1.63246765e-04
1.398760e+06,1.63522889e-04
1.398840e+06,1.66292166e-04
1.398970e+06,1.70973863e-04
1.399100e+06,1.75801657e-04
1.399230e+06,1.80815002e-04
1.399390e+06,1.87268360e-04
1.399550e+06,1.94123244e-04
1.399610e+06,1.96834786e-04
1.399630e+06,1.97906909e-04
1.399710e+06,2.02314998e-04
1.399800e+06,2.07264297e-04
1.399880e+06,2.11982421e-04
1.399980e+06,2.18223976e-04
1.400000e+06,2.19533169e-04
1.400080e+06,2.24791503e-04
1.400190e+06,2.32042208e-04
1.400290e+06,2.39164234e-04
1.400470e+06,2.52083000e-04
1.400500e+06,2.54508690e-04
1.400600e+06,2.62666956e-04
1.400700e+06,2.70393579e-04
1.400780e+06,2.75913313e-04
1.400850e+06,2.80504765e-04
1.400870e+06,2.81632391e-04
1.400930e+06,2.85552976e-04
1.401000e+06,2.89624001e-04
1.401050e+06,2.92162912e-04
1.401100e+06,2.94407156e-04
1.401160e+06,2.96930003e-04
1.401210e+06,2.98646751e-04
1.401250e+06,2.99845513e-04
1.401260e+06,3.00145438e-04
1.401310e+06,3.01461395e-04
1.401420e+06,3.04248158e-04
1.401470e+06,3.05227243e-04
1.401620e+06,3.10087367e-04
1.401730e+06,3.14101190e-04
1.401830e+06,3.17668160e-04
1.401930e+06,3.21586195e-04
1.402040e+06,3.26508324e-04
1.402080e+06,3.28314760e-04
1.402140e+06,3.32196743e-04
1.402240e+06,3.38930123e-04
1.402340e+06,3.45903752e-04
1.402440e+06,3.53091502e-04
1.402500e+06,3.57517634e-04
1.402540e+06,3.60469208e-04
1.402640e+06,3.68014184e-04
1.402680e+06,3.71111634e-04
1.402750e+06,3.77774447e-04
1.402850e+06,3.87333947e-04
1.402980e+06,4.00027364e-04
1.403060e+06,4.08610705e-04
1.403270e+06,4.31497927e-04
1.403290e+06,4.33703694e-04
1.403480e+06,4.59043848e-04
1.403560e+06,4.69803111e-04
1.403680e+06,4.87375504e-04
1.403750e+06,4.97659380e-04
1.403840e+06,5.10883123e-04
1.403870e+06,5.15884591e-04
1.404120e+06,5.57760138e-04
1.404250e+06,5.83359101e-04
1.404390e+06,6.11038314e-04
1.404640e+06,6.65131707e-04
1.404670e+06,6.71636631e-04
1.404950e+06,7.40663162e-04
1.405000e+06,7.54202225e-04
1.405020e+06,7.59618165e-04
1.405090e+06,7.78598658e-04
1.405220e+06,8.18868305e-04
1.405360e+06,8.61463497e-04
1.405400e+06,8.74337345e-04
1.405500e+06,9.06551192e-04
1.405730e+06,9.87301607e-04
1.405790e+06,1.01072192e-03
1.405840e+06,1.03024655e-03
1.405960e+06,1.07504656e-03
1.406070e+06,1.12154209e-03
1.406170e+06,1.16530310e-03
1.406180e+06,1.16968073e-03
1.406250e+06,1.19870292e-03
1.406300e+06,1.21943375e-03
1.406410e+06,1.27052192e-03
1.406530e+06,1.32319937e-03
1.406550e+06,1.33286038e-03
1.406640e+06,1.37635154e-03
1.406870e+06,1.48377486e-03
1.407100e+06,1.58966728e-03
1.407320e+06,1.68463961e-03
1.407330e+06,1.68895848e-03
1.407500e+06,1.74833413e-03
1.407810e+06,1.85661110e-03
1.408060e+06,1.90291526e-03
1.408090e+06,1.90586194e-03
1.408180e+06,1.91471913e-03
1.408300e+06,1.91835776e-03
1.408420e+06,1.91355798e-03
1.408540e+06,1.90064258e-03
1.408660e+06,1.88166316e-03
1.408670e+06,1.88008321e-03
1.408750e+06,1.86150774e-03
1.408790e+06,1.85222044e-03
1.408910e+06,1.81754323e-03
1.408950e+06,1.80404440e-03
1.409030e+06,1.77705910e-03
1.409150e+06,1.73173023e-03
1.409240e+06,1.69776496e-03
1.409280e+06,1.68267798e-03
1.409410e+06,1.62421087e-03
1.409520e+06,1.57280344e-03
1.409540e+06,1.56346275e-03
1.409810e+06,1.43754151e-03
1.410000e+06,1.34959005e-03
1.410080e+06,1.31256124e-03
1.410100e+06,1.30357524e-03
1.410240e+06,1.24076265e-03
1.410350e+06,1.19145140e-03
1.410390e+06,1.17555987e-03
1.410600e+06,1.09236731e-03
1.410700e+06,1.05290247e-03
1.410810e+06,1.00956555e-03
1.410890e+06,9.78239159e-04
